equipment_age_years,operating_hours_total,hours_since_last_maintenance,vibration_level_mm_s,temperature_bearing_celsius,oil_pressure_psi,coolant_flow_rate,power_output_mw,load_factor_pct,ambient_temperature,num_previous_failures,manufacturer,equipment_type,last_maintenance_type,humidity_pct,startup_count_last_month,operating_mode,alarm_count_last_week,efficiency_rating,thermal_image_anomaly_score,target
19.5,102353.0,2336.0,6.28,70.9,59.0,137.6,311.7,91.2,40.7,0.0,0.0,2.0,1.0,52.5,0.0,0.0,3.0,94.0,0.028,0
5.0,38176.0,1405.0,6.6,52.8,44.5,113.2,328.4,84.7,17.9,3.0,2.0,2.0,1.0,65.2,7.0,2.0,4.0,93.2,0.089,0
8.3,42908.0,613.0,2.26,86.6,47.0,105.3,480.4,75.2,24.2,1.0,4.0,2.0,2.0,23.4,2.0,0.0,1.0,80.6,0.221,0
13.1,83891.0,1404.0,3.76,80.0,40.8,97.5,198.0,75.3,28.6,1.0,3.0,1.0,0.0,74.5,5.0,0.0,3.0,85.3,0.316,0
0.5,3299.0,252.0,3.75,91.4,46.2,65.7,327.2,79.5,29.9,1.0,4.0,2.0,0.0,28.4,2.0,2.0,2.0,91.8,0.111,0
2.1,16889.0,496.0,1.71,78.0,25.7,120.4,333.6,91.3,34.2,2.0,2.0,1.0,2.0,84.3,5.0,0.0,2.0,86.4,0.419,0
5.7,38679.0,1172.0,2.05,56.4,43.1,123.8,217.6,79.7,32.4,0.0,3.0,1.0,0.0,50.5,4.0,2.0,2.0,85.9,0.045,0
3.9,32860.0,122.0,3.02,89.2,45.7,112.6,439.8,69.0,26.9,0.0,4.0,1.0,1.0,63.6,3.0,0.0,1.0,82.7,0.055,0
4.0,33139.0,2431.0,6.64,89.0,29.7,132.1,378.0,97.9,16.8,0.0,4.0,2.0,2.0,49.6,2.0,2.0,1.0,90.4,0.626,0
0.5,2947.0,1918.0,2.31,71.0,59.4,122.5,279.6,92.5,8.9,0.0,1.0,0.0,1.0,71.8,4.0,2.0,0.0,90.5,0.66,0
7.7,60310.0,67.0,2.36,72.2,45.3,128.2,278.7,56.6,34.1,2.0,4.0,2.0,1.0,78.3,3.0,2.0,2.0,96.3,0.101,0
10.7,53654.0,341.0,1.9,66.9,47.9,106.3,398.5,74.5,7.4,2.0,1.0,1.0,2.0,54.3,2.0,1.0,1.0,85.8,0.229,0
2.8,21279.0,83.0,5.61,54.0,34.0,111.0,388.9,76.7,15.3,0.0,0.0,1.0,1.0,77.9,5.0,0.0,2.0,86.5,0.478,0
10.9,80826.0,417.0,2.14,80.4,38.6,178.4,408.0,49.7,21.2,2.0,2.0,3.0,2.0,53.0,2.0,0.0,1.0,80.0,0.446,0
11.2,77245.0,791.0,2.59,78.6,33.7,139.3,278.1,87.6,19.4,1.0,1.0,2.0,1.0,43.1,7.0,0.0,1.0,87.5,0.116,0
11.0,61982.0,1142.0,6.94,67.6,45.4,70.8,241.8,42.9,3.8,1.0,1.0,0.0,0.0,64.9,4.0,1.0,1.0,86.2,0.252,0
1.0,8609.0,1648.0,2.35,83.3,53.0,91.9,361.0,65.2,32.6,0.0,0.0,3.0,2.0,64.1,0.0,2.0,2.0,87.5,0.492,0
2.1,16152.0,695.0,3.81,83.3,40.1,132.3,269.8,51.2,27.7,0.0,3.0,2.0,1.0,86.9,1.0,1.0,3.0,86.6,0.045,0
6.8,41289.0,216.0,3.32,88.7,43.8,119.3,391.6,61.2,5.5,1.0,1.0,1.0,0.0,76.5,6.0,2.0,3.0,89.6,0.305,0
1.2,7917.0,1286.0,2.08,60.9,47.8,121.3,303.9,83.8,14.7,1.0,4.0,2.0,0.0,75.9,6.0,0.0,2.0,100.0,0.945,0
3.6,25026.0,917.0,3.77,84.6,50.1,118.8,429.3,76.1,20.7,0.0,4.0,3.0,0.0,48.6,2.0,0.0,0.0,89.6,1.13,1
17.8,120867.0,61.0,3.8,74.0,49.6,151.6,330.8,76.9,25.0,1.0,4.0,3.0,2.0,43.6,2.0,1.0,0.0,80.0,0.189,0
0.8,5980.0,108.0,1.51,74.9,45.2,113.2,415.7,55.3,26.2,1.0,1.0,2.0,1.0,83.4,3.0,2.0,4.0,93.1,0.301,0
6.5,37797.0,1160.0,1.75,101.8,35.4,93.9,273.9,62.5,31.6,0.0,2.0,0.0,2.0,43.5,1.0,1.0,3.0,78.0,0.713,0
5.2,38549.0,1007.0,3.23,79.2,32.3,120.1,387.6,69.9,35.7,1.0,3.0,0.0,0.0,76.3,1.0,1.0,4.0,99.8,0.094,0
17.6,97680.0,1019.0,1.9,70.7,46.5,139.1,318.5,70.8,34.1,1.0,3.0,3.0,1.0,64.7,3.0,1.0,0.0,78.8,0.508,0
11.8,73088.0,5488.0,4.53,91.6,49.5,144.4,377.8,60.4,42.6,0.0,1.0,2.0,0.0,92.1,3.0,1.0,2.0,83.1,0.095,1
2.4,15476.0,242.0,12.29,89.8,42.6,105.4,249.6,73.5,25.4,1.0,4.0,0.0,0.0,83.5,3.0,0.0,2.0,79.6,0.283,0
17.3,115767.0,395.0,3.39,99.3,38.7,146.4,212.0,35.8,23.2,2.0,3.0,0.0,2.0,55.1,3.0,0.0,1.0,78.2,0.336,0
5.4,44786.0,441.0,1.91,73.3,27.8,98.1,250.4,78.0,13.2,1.0,1.0,0.0,2.0,55.0,4.0,1.0,0.0,74.5,0.086,0
3.3,18311.0,472.0,1.84,67.2,27.9,149.0,268.3,61.4,7.8,2.0,0.0,2.0,2.0,75.6,4.0,2.0,1.0,76.5,0.39,0
3.0,15919.0,350.0,2.32,84.0,56.4,128.0,371.6,84.9,15.7,1.0,1.0,1.0,0.0,51.6,1.0,1.0,3.0,86.6,0.197,0
21.7,152024.0,1300.0,3.91,67.5,26.2,152.9,324.9,55.2,17.9,0.0,4.0,2.0,0.0,39.9,4.0,2.0,2.0,88.7,0.175,0
0.5,2973.0,1449.0,3.23,50.7,23.0,140.7,253.2,75.9,11.8,0.0,1.0,3.0,2.0,84.3,2.0,2.0,0.0,89.5,0.119,0
10.3,72833.0,500.0,2.13,72.0,44.6,115.8,360.4,67.6,21.4,0.0,0.0,3.0,2.0,77.8,5.0,0.0,0.0,82.9,0.004,0
2.9,15140.0,391.0,1.62,65.6,47.7,125.1,275.3,92.0,10.0,3.0,2.0,1.0,0.0,93.9,2.0,2.0,0.0,77.5,0.226,0
3.2,21864.0,1286.0,3.4,90.6,37.7,148.8,250.1,51.3,11.5,0.0,2.0,0.0,1.0,58.2,1.0,1.0,1.0,98.6,1.018,0
7.9,56946.0,409.0,4.8,51.8,48.5,98.6,557.4,96.5,9.7,0.0,3.0,3.0,2.0,60.4,2.0,2.0,0.0,84.8,0.254,0
12.1,69323.0,1333.0,4.73,56.1,51.0,111.7,125.7,82.6,27.1,3.0,3.0,3.0,0.0,27.2,1.0,2.0,3.0,94.6,0.064,0
3.4,28583.0,473.0,1.89,89.5,47.2,126.1,291.1,35.5,15.2,4.0,1.0,3.0,1.0,70.0,5.0,2.0,1.0,75.0,0.275,0
7.1,52081.0,86.0,3.88,104.7,34.1,114.5,236.4,90.3,49.4,1.0,3.0,0.0,1.0,29.4,1.0,1.0,2.0,83.1,0.069,0
18.4,143777.0,411.0,1.38,84.4,50.1,104.8,362.4,86.5,27.1,1.0,2.0,1.0,0.0,28.5,5.0,0.0,1.0,98.0,0.055,0
0.5,3575.0,186.0,1.21,56.4,46.3,71.9,312.2,61.8,24.7,0.0,1.0,1.0,1.0,50.9,6.0,1.0,1.0,78.9,0.167,0
12.5,97746.0,3.0,2.61,40.0,47.7,127.0,379.7,74.3,13.3,0.0,4.0,0.0,1.0,27.3,2.0,2.0,3.0,100.0,0.476,0
1.9,14991.0,620.0,5.64,78.0,41.9,115.8,268.1,66.7,11.2,0.0,1.0,0.0,1.0,62.5,3.0,0.0,1.0,87.7,0.042,0
0.5,2513.0,2259.0,5.42,63.8,46.3,93.3,341.2,80.9,37.4,3.0,3.0,2.0,1.0,79.1,5.0,0.0,0.0,75.7,0.37,0
6.2,32911.0,688.0,3.97,56.7,57.2,151.6,467.3,55.8,26.5,4.0,3.0,2.0,2.0,52.8,2.0,1.0,0.0,88.3,0.75,0
1.8,9066.0,551.0,3.09,73.8,29.2,107.9,293.4,74.4,21.0,0.0,1.0,0.0,1.0,76.2,2.0,0.0,2.0,92.3,0.089,0
17.7,132781.0,1226.0,1.85,84.4,63.0,148.6,361.5,86.3,21.7,2.0,3.0,1.0,1.0,78.2,3.0,1.0,1.0,74.5,0.112,0
10.5,83161.0,653.0,2.12,80.8,43.6,103.6,340.7,63.5,31.0,1.0,2.0,1.0,1.0,44.8,2.0,1.0,0.0,80.9,0.726,0
8.2,59527.0,199.0,2.16,77.5,59.1,132.8,420.3,60.1,17.7,2.0,4.0,1.0,1.0,67.5,4.0,0.0,2.0,78.0,0.799,0
13.3,94953.0,579.0,8.19,69.9,43.1,83.7,306.9,67.1,32.7,0.0,4.0,2.0,0.0,39.7,1.0,0.0,4.0,81.3,0.261,0
1.3,9092.0,4.0,2.5,40.0,50.1,139.7,326.3,72.6,22.6,1.0,0.0,3.0,1.0,93.1,7.0,1.0,1.0,93.1,0.185,0
3.4,24387.0,526.0,1.65,92.2,56.4,118.5,360.7,84.5,29.4,0.0,1.0,2.0,0.0,47.7,5.0,1.0,0.0,71.0,0.339,0
7.3,41179.0,962.0,2.53,88.7,38.6,143.5,324.6,49.6,20.5,0.0,3.0,3.0,1.0,63.6,2.0,0.0,0.0,75.8,0.386,0
25.7,212014.0,1044.0,3.35,58.2,54.0,122.9,432.1,74.0,34.7,0.0,1.0,2.0,2.0,84.1,1.0,1.0,2.0,80.4,0.389,0
25.5,146579.0,363.0,12.44,84.1,56.4,120.3,412.8,86.9,24.6,2.0,2.0,3.0,2.0,31.0,1.0,1.0,2.0,79.4,0.491,1
39.0,279402.0,1254.0,2.89,68.4,39.2,126.3,286.1,90.0,34.0,0.0,1.0,2.0,0.0,60.5,2.0,0.0,1.0,82.6,0.357,0
0.5,3879.0,776.0,8.48,117.8,40.9,89.3,425.7,87.9,35.2,3.0,0.0,3.0,1.0,65.6,2.0,0.0,3.0,79.5,0.307,1
17.5,114330.0,1744.0,2.52,93.3,43.6,103.6,309.2,88.8,33.8,3.0,4.0,1.0,2.0,73.9,6.0,2.0,1.0,86.8,0.046,0
18.7,140277.0,1947.0,6.23,80.4,54.1,124.3,290.2,63.0,18.2,1.0,0.0,0.0,2.0,28.2,5.0,1.0,1.0,100.0,0.115,0
0.5,3062.0,111.0,1.1,64.3,47.1,148.3,389.7,84.1,20.4,2.0,2.0,1.0,2.0,57.6,2.0,2.0,3.0,83.6,0.145,0
27.4,139268.0,1634.0,4.75,70.1,35.4,118.2,425.3,52.7,32.8,1.0,2.0,1.0,2.0,32.2,3.0,1.0,1.0,97.0,0.132,0
12.0,60165.0,547.0,1.9,70.6,26.1,103.7,260.0,70.8,19.8,0.0,2.0,1.0,0.0,70.9,2.0,1.0,0.0,82.6,0.164,0
8.7,61364.0,1515.0,2.9,84.6,51.0,107.7,198.8,88.6,20.2,0.0,1.0,3.0,2.0,27.4,4.0,2.0,2.0,72.3,0.076,0
9.5,60126.0,1667.0,1.81,51.8,39.8,115.2,415.3,82.2,19.4,2.0,3.0,0.0,2.0,56.1,4.0,1.0,0.0,83.9,0.125,0
4.3,27794.0,374.0,6.49,93.7,44.7,143.3,409.5,69.2,21.9,1.0,4.0,2.0,0.0,35.5,0.0,2.0,0.0,76.0,0.314,0
1.4,8082.0,1830.0,6.82,63.9,53.7,110.8,391.2,56.8,35.5,1.0,0.0,1.0,2.0,93.2,1.0,2.0,2.0,90.5,0.088,0
1.9,15532.0,1530.0,3.78,70.7,41.6,94.8,270.8,66.6,20.9,1.0,0.0,1.0,2.0,71.1,7.0,2.0,2.0,90.6,0.049,0
10.2,51046.0,144.0,1.11,67.9,59.4,132.5,371.1,82.3,3.9,0.0,0.0,1.0,1.0,50.4,5.0,2.0,1.0,76.3,0.474,0
3.2,26505.0,11.0,1.75,86.8,28.7,133.4,137.3,78.2,31.2,0.0,2.0,0.0,2.0,62.6,3.0,2.0,2.0,79.4,0.156,0
8.4,42658.0,291.0,2.49,62.4,55.4,123.7,416.4,84.4,20.6,3.0,0.0,2.0,2.0,74.7,5.0,2.0,3.0,82.7,0.001,0
0.5,3783.0,482.0,5.5,79.4,47.4,127.6,322.3,71.5,23.4,2.0,0.0,0.0,2.0,83.6,3.0,2.0,0.0,81.3,0.414,0
5.4,28131.0,2306.0,4.65,95.4,55.2,149.2,332.2,43.3,37.9,3.0,3.0,2.0,0.0,78.9,0.0,1.0,0.0,86.5,0.289,0
0.5,3374.0,774.0,1.99,66.1,46.3,114.4,443.2,62.0,36.8,1.0,0.0,2.0,1.0,45.9,3.0,2.0,1.0,87.7,0.124,0
4.7,33409.0,1459.0,1.72,97.6,43.5,133.6,258.3,72.0,31.9,4.0,0.0,1.0,2.0,41.4,5.0,1.0,1.0,86.9,0.007,0
6.3,42741.0,93.0,1.92,66.6,55.6,127.7,390.7,74.0,29.6,1.0,1.0,1.0,2.0,37.8,5.0,2.0,2.0,81.1,0.718,0
0.5,4063.0,2252.0,3.58,58.2,46.2,120.7,388.2,47.7,9.9,0.0,2.0,0.0,1.0,86.1,3.0,2.0,0.0,72.1,1.135,0
5.4,43901.0,3465.0,1.94,87.4,42.0,94.8,207.1,76.0,32.1,2.0,0.0,0.0,1.0,60.8,1.0,0.0,1.0,77.0,0.138,0
15.9,124732.0,776.0,1.84,113.0,43.0,141.4,265.8,59.7,25.9,2.0,1.0,0.0,0.0,55.7,4.0,1.0,2.0,77.2,0.338,0
8.0,52722.0,1701.0,4.42,80.0,34.5,102.8,230.2,83.1,36.8,1.0,0.0,0.0,1.0,74.6,1.0,0.0,0.0,99.1,0.612,0
0.5,3253.0,2638.0,3.39,85.3,45.7,146.2,473.5,87.4,20.5,2.0,3.0,1.0,0.0,27.7,5.0,1.0,2.0,82.5,0.037,0
12.9,89675.0,276.0,7.0,85.6,23.4,102.9,367.8,68.6,26.8,1.0,3.0,3.0,1.0,88.5,3.0,2.0,2.0,92.9,0.129,0
22.8,187166.0,1710.0,2.2,70.7,44.6,118.3,362.7,34.0,42.8,0.0,2.0,1.0,2.0,32.3,6.0,1.0,1.0,91.3,0.715,0
1.4,8876.0,826.0,2.51,94.9,38.4,65.7,342.9,27.8,20.6,2.0,1.0,1.0,0.0,52.8,5.0,0.0,2.0,94.9,0.555,0
6.1,36522.0,1000.0,2.92,75.0,41.7,117.0,341.5,97.6,42.3,0.0,1.0,1.0,2.0,77.0,4.0,2.0,2.0,84.5,0.292,0
14.6,81597.0,1947.0,0.84,64.6,48.9,92.2,495.2,93.1,21.4,2.0,4.0,1.0,2.0,28.7,3.0,2.0,2.0,94.9,0.409,0
5.4,32301.0,722.0,2.46,82.9,46.1,142.9,411.7,81.3,18.9,1.0,1.0,2.0,0.0,69.2,2.0,0.0,2.0,78.2,0.103,0
21.5,136325.0,239.0,3.08,72.5,60.9,125.5,337.8,86.9,34.5,0.0,3.0,1.0,2.0,44.5,5.0,0.0,0.0,74.3,0.113,0
5.5,44229.0,43.0,2.3,86.8,51.4,141.2,179.9,80.0,11.1,0.0,3.0,2.0,1.0,23.7,3.0,0.0,1.0,82.4,0.305,0
7.4,44439.0,598.0,3.08,43.4,45.0,129.1,251.5,94.2,23.2,1.0,4.0,2.0,1.0,39.3,2.0,0.0,0.0,93.8,0.265,0
4.1,25793.0,1071.0,1.69,95.9,59.1,105.0,305.8,80.0,33.3,1.0,1.0,1.0,1.0,25.3,1.0,0.0,0.0,83.8,0.084,0
32.1,211517.0,846.0,1.45,70.9,56.6,123.7,414.7,70.9,25.6,1.0,1.0,3.0,0.0,88.5,2.0,0.0,2.0,88.7,0.14,0
20.3,128769.0,20.0,1.43,101.7,41.6,115.7,316.4,39.7,37.9,2.0,0.0,2.0,2.0,58.0,2.0,0.0,2.0,88.9,0.218,0
8.3,62761.0,3059.0,3.39,78.1,30.9,110.9,324.5,72.5,19.8,0.0,0.0,1.0,1.0,51.0,2.0,0.0,0.0,84.4,0.138,0
0.5,4193.0,453.0,2.41,66.5,45.0,108.7,278.5,72.2,30.0,0.0,1.0,3.0,2.0,45.1,1.0,2.0,1.0,91.3,0.207,0
10.3,81815.0,661.0,1.78,48.2,47.4,130.6,345.7,68.3,13.8,2.0,3.0,2.0,0.0,92.1,2.0,2.0,2.0,85.3,0.048,0
9.8,70692.0,731.0,2.22,77.9,54.4,117.8,422.3,80.8,21.5,1.0,1.0,2.0,2.0,86.7,3.0,0.0,1.0,88.2,0.054,0
29.3,214230.0,251.0,1.34,94.9,41.6,98.2,351.0,85.4,26.1,2.0,0.0,1.0,2.0,39.3,5.0,2.0,2.0,93.1,1.576,0
7.3,54294.0,1639.0,3.88,87.3,40.5,96.6,370.0,85.7,28.2,0.0,4.0,0.0,1.0,73.4,2.0,1.0,2.0,85.6,0.164,1
7.2,57949.0,902.0,3.68,40.0,43.6,121.4,300.0,79.1,36.0,4.0,4.0,1.0,1.0,89.2,7.0,2.0,2.0,79.8,0.603,0
18.6,132554.0,2147.0,1.81,77.8,42.1,99.1,357.6,77.4,25.2,1.0,1.0,1.0,2.0,56.8,5.0,1.0,0.0,78.6,0.26,0
3.1,23396.0,485.0,6.15,83.4,50.6,120.4,241.9,95.7,22.7,1.0,4.0,0.0,1.0,41.1,1.0,2.0,1.0,87.3,0.047,0
11.3,74525.0,1020.0,2.47,57.1,50.1,161.6,304.3,84.9,22.8,1.0,3.0,2.0,0.0,87.2,2.0,1.0,1.0,85.8,0.177,0
2.9,20645.0,764.0,1.73,52.0,41.9,124.6,321.7,80.5,48.0,0.0,1.0,3.0,0.0,94.5,5.0,1.0,0.0,84.1,0.323,0
9.6,66143.0,1270.0,3.07,58.4,44.3,115.2,334.4,77.3,23.6,2.0,3.0,0.0,1.0,46.0,2.0,2.0,0.0,81.5,0.138,0
15.3,104339.0,237.0,1.29,64.6,49.8,102.9,310.3,83.5,29.7,0.0,2.0,1.0,2.0,52.8,3.0,0.0,1.0,99.6,0.623,0
3.6,19272.0,192.0,3.01,69.7,49.4,125.4,322.5,46.8,24.0,1.0,0.0,3.0,2.0,47.1,1.0,2.0,1.0,73.7,0.186,0
9.7,71554.0,251.0,4.5,60.5,40.4,116.4,311.0,71.0,28.2,0.0,1.0,0.0,1.0,73.0,2.0,2.0,0.0,84.5,0.175,0
19.3,160245.0,344.0,3.19,62.3,55.6,114.1,291.8,65.9,29.7,0.0,2.0,2.0,1.0,72.4,6.0,1.0,2.0,84.4,0.062,0
12.8,99039.0,98.0,4.71,54.4,43.3,138.4,400.2,85.3,25.1,1.0,0.0,0.0,1.0,58.7,4.0,2.0,2.0,82.3,0.369,0
2.4,12486.0,1222.0,9.75,80.5,36.4,85.8,355.9,58.1,13.6,0.0,0.0,1.0,0.0,75.9,6.0,0.0,2.0,80.0,0.528,0
2.5,15804.0,514.0,2.91,52.9,50.0,120.4,326.9,81.2,17.0,2.0,4.0,0.0,0.0,81.6,9.0,2.0,0.0,99.9,0.193,0
3.7,19627.0,524.0,1.84,70.0,44.3,103.0,512.8,50.0,19.8,4.0,4.0,0.0,0.0,91.5,3.0,2.0,0.0,91.0,0.199,0
11.2,86282.0,45.0,2.72,71.2,50.3,123.7,361.9,82.9,49.7,1.0,0.0,2.0,2.0,62.0,6.0,0.0,2.0,92.0,0.034,0
1.3,10265.0,140.0,3.53,63.7,52.2,133.9,369.5,86.0,3.6,2.0,1.0,1.0,1.0,52.1,3.0,1.0,1.0,79.7,0.029,0
3.6,27031.0,734.0,3.53,85.1,44.0,119.6,382.3,70.7,19.6,2.0,2.0,3.0,0.0,60.8,2.0,0.0,1.0,82.9,0.213,0
0.7,3503.0,618.0,4.09,72.8,52.7,144.9,367.4,78.7,18.5,0.0,3.0,2.0,2.0,45.4,2.0,2.0,2.0,100.0,1.025,0
12.6,90042.0,296.0,1.58,74.6,53.4,122.3,193.6,73.8,13.1,0.0,2.0,3.0,1.0,65.6,1.0,2.0,3.0,85.7,0.235,0
14.3,105037.0,12.0,1.42,79.8,52.7,103.2,242.5,90.2,28.4,1.0,4.0,1.0,2.0,31.6,2.0,1.0,1.0,67.4,0.128,0
0.5,4039.0,1282.0,2.34,97.8,45.6,106.4,364.9,64.2,31.9,0.0,3.0,2.0,0.0,29.6,1.0,2.0,2.0,100.0,0.047,0
4.8,35366.0,126.0,3.79,63.5,37.2,128.8,248.1,49.4,37.9,3.0,0.0,2.0,2.0,69.6,4.0,2.0,1.0,88.0,0.405,0
12.1,85307.0,389.0,2.27,75.1,60.2,96.5,310.2,72.2,27.7,0.0,0.0,1.0,1.0,34.5,4.0,0.0,0.0,85.8,0.386,0
12.6,72479.0,1803.0,2.82,94.0,32.9,120.4,462.0,49.9,36.2,0.0,4.0,1.0,2.0,39.1,4.0,0.0,2.0,88.9,0.286,0
4.5,28520.0,1531.0,2.94,81.0,43.1,133.6,318.1,56.9,18.1,1.0,3.0,2.0,0.0,38.7,5.0,2.0,1.0,77.3,0.092,0
1.8,12218.0,332.0,5.45,84.6,47.0,111.7,270.9,37.8,21.2,1.0,2.0,0.0,2.0,63.9,1.0,1.0,2.0,99.3,0.291,0
2.7,17830.0,637.0,4.08,49.3,48.0,107.1,307.0,39.9,12.7,1.0,2.0,0.0,2.0,26.8,6.0,2.0,1.0,73.8,0.021,0
3.9,25460.0,416.0,3.29,83.9,47.1,136.3,205.8,57.2,21.3,1.0,4.0,0.0,2.0,28.7,1.0,1.0,0.0,91.1,0.068,0
7.1,50103.0,662.0,1.0,76.2,41.9,131.7,213.0,77.8,25.7,0.0,4.0,1.0,0.0,57.2,1.0,0.0,0.0,89.6,0.082,0
7.8,56234.0,583.0,3.69,77.8,33.4,131.6,434.0,80.7,16.2,1.0,2.0,2.0,2.0,59.7,3.0,0.0,0.0,85.1,0.009,0
9.3,57717.0,344.0,3.4,62.3,37.9,122.2,373.2,53.2,36.3,1.0,0.0,0.0,2.0,65.1,3.0,1.0,3.0,83.0,0.304,0
11.6,96628.0,78.0,3.09,94.2,46.3,133.8,389.1,92.3,26.8,0.0,0.0,3.0,0.0,49.1,4.0,0.0,5.0,88.9,0.833,1
6.9,37365.0,289.0,1.35,75.2,43.6,133.1,222.9,45.8,19.6,1.0,1.0,2.0,1.0,89.2,4.0,2.0,1.0,87.1,0.029,0
5.6,40575.0,318.0,4.02,75.6,21.1,93.2,235.3,75.4,23.3,2.0,3.0,3.0,1.0,71.4,2.0,0.0,3.0,77.7,0.651,0
4.0,26266.0,1068.0,10.83,94.5,38.6,108.5,417.8,55.6,52.3,4.0,0.0,1.0,0.0,80.4,6.0,1.0,7.0,96.2,0.0,1
4.2,24954.0,1969.0,5.81,72.8,34.7,143.4,332.7,86.0,32.6,2.0,2.0,1.0,2.0,23.1,5.0,1.0,1.0,99.0,0.115,0
11.2,74083.0,2372.0,7.86,79.0,44.3,111.3,376.2,68.4,27.2,1.0,1.0,2.0,0.0,39.7,5.0,0.0,1.0,84.5,0.527,1
1.7,10384.0,736.0,3.16,108.4,43.3,94.4,498.8,90.5,12.6,1.0,0.0,1.0,2.0,53.2,1.0,1.0,4.0,100.0,0.005,0
4.3,30763.0,206.0,2.35,88.1,47.7,119.0,343.1,88.6,29.9,0.0,2.0,1.0,1.0,71.4,5.0,2.0,3.0,85.0,0.07,0
0.8,5438.0,273.0,5.05,100.4,48.1,132.1,432.6,93.8,35.8,2.0,1.0,0.0,0.0,68.3,4.0,1.0,3.0,72.0,0.374,0
16.4,137022.0,493.0,4.03,52.1,47.6,138.6,247.2,74.3,17.9,0.0,4.0,0.0,1.0,80.3,5.0,1.0,1.0,79.6,0.134,0
11.6,79706.0,749.0,6.14,84.6,48.2,101.7,385.9,90.3,23.5,2.0,0.0,1.0,1.0,46.2,6.0,2.0,0.0,81.2,0.138,1
1.9,9631.0,708.0,0.92,98.4,38.6,110.5,410.6,89.6,16.2,0.0,1.0,3.0,2.0,72.8,3.0,1.0,3.0,94.3,0.146,0
0.5,2611.0,340.0,4.03,62.9,35.3,99.4,226.2,80.8,39.5,1.0,2.0,1.0,2.0,58.7,6.0,1.0,0.0,94.2,0.964,0
3.8,25717.0,625.0,4.67,81.2,40.1,99.2,374.8,42.4,18.9,1.0,3.0,3.0,0.0,24.4,1.0,1.0,1.0,90.7,0.125,0
8.3,46743.0,52.0,3.01,55.7,43.8,88.8,487.3,80.9,26.2,1.0,1.0,2.0,0.0,75.1,2.0,0.0,0.0,86.8,0.148,0
1.0,5573.0,403.0,0.8,74.8,35.6,129.5,416.7,89.6,31.3,0.0,0.0,0.0,2.0,51.0,4.0,0.0,2.0,81.5,0.087,0
0.8,6937.0,1626.0,1.56,67.3,54.5,106.4,350.0,88.1,31.8,0.0,0.0,2.0,0.0,26.6,1.0,0.0,2.0,88.4,0.21,0
2.7,21027.0,163.0,4.08,72.3,50.2,142.0,305.0,82.0,26.1,2.0,4.0,0.0,2.0,48.1,2.0,2.0,1.0,82.6,0.643,0
9.9,52733.0,825.0,3.63,84.4,48.8,111.8,313.2,93.1,15.1,0.0,3.0,2.0,0.0,58.6,3.0,2.0,2.0,79.7,0.39,0
0.5,2653.0,2325.0,4.45,54.2,55.2,130.1,362.0,91.9,32.0,1.0,2.0,1.0,1.0,66.5,4.0,0.0,1.0,80.5,0.303,0
3.3,16729.0,1529.0,2.75,75.4,39.4,129.5,362.6,77.9,33.3,1.0,0.0,0.0,1.0,74.2,2.0,2.0,1.0,75.8,0.536,0
4.6,33073.0,176.0,3.14,57.9,37.5,103.7,320.4,59.8,22.5,0.0,3.0,1.0,2.0,79.6,3.0,2.0,0.0,91.2,0.201,0
1.6,11081.0,534.0,14.45,64.9,49.5,101.4,290.1,76.1,48.9,0.0,0.0,3.0,2.0,33.4,1.0,0.0,1.0,90.9,0.184,0
4.0,22889.0,117.0,4.83,88.6,47.3,126.6,336.0,71.2,35.8,0.0,3.0,2.0,0.0,89.4,2.0,0.0,1.0,84.8,0.257,0
1.1,5812.0,105.0,2.11,60.1,46.1,128.9,404.6,71.6,33.0,0.0,2.0,1.0,1.0,43.0,4.0,1.0,0.0,81.5,0.448,0
16.3,92964.0,1471.0,2.65,92.8,48.4,131.9,413.6,80.3,32.4,1.0,1.0,2.0,1.0,75.2,5.0,2.0,1.0,80.0,1.374,1
24.7,161832.0,830.0,1.85,61.0,37.5,117.0,511.1,89.8,18.5,1.0,3.0,2.0,0.0,41.3,4.0,0.0,2.0,82.8,0.023,0
1.2,8704.0,157.0,1.75,86.2,51.8,145.0,435.4,72.3,20.1,3.0,3.0,3.0,0.0,88.3,5.0,2.0,1.0,79.3,0.302,0
4.0,25176.0,218.0,5.05,77.6,44.9,100.8,266.4,65.3,26.9,0.0,3.0,3.0,2.0,31.8,3.0,1.0,3.0,89.8,1.253,0
0.5,3694.0,507.0,1.65,83.8,51.1,95.9,288.5,79.3,10.3,0.0,4.0,2.0,1.0,25.8,3.0,1.0,3.0,76.2,0.324,0
19.5,123502.0,599.0,4.5,71.2,52.1,123.8,317.1,88.1,28.5,1.0,3.0,1.0,2.0,82.2,3.0,1.0,1.0,86.8,0.025,0
7.5,48802.0,1375.0,0.93,66.6,43.2,128.9,260.3,83.9,13.7,1.0,3.0,0.0,1.0,61.7,1.0,1.0,0.0,69.8,0.238,0
4.9,29950.0,402.0,3.01,77.2,51.7,118.6,319.2,39.1,34.3,1.0,4.0,3.0,1.0,33.0,2.0,2.0,2.0,87.8,0.007,0
18.2,122860.0,3440.0,1.72,73.3,52.1,112.5,284.0,86.6,30.5,0.0,2.0,0.0,0.0,58.8,4.0,0.0,0.0,78.8,0.268,0
