property_age_years,property_value,square_footage,num_stories,roof_age_years,roof_material,heating_type,has_security_system,has_fire_alarm,distance_to_fire_station_miles,distance_to_coast_miles,flood_zone_risk,wildfire_risk_score,crime_rate_index,num_prior_claims,years_as_customer,credit_score,num_occupants,has_pool,has_trampoline,dog_breed_risk,tree_coverage_pct,target
50.9,311782.0,744.0,1.0,25.0,1.0,0.0,1.0,1.0,2.6,84.9,1.0,1.64,4.74,2.0,0.3,734.0,3.0,1.0,0.0,0.0,47.3,0
27.5,308523.0,1404.0,1.0,27.5,0.0,0.0,1.0,1.0,4.7,62.6,2.0,0.44,5.68,0.0,13.1,711.0,4.0,0.0,0.0,1.0,62.8,0
34.8,128506.0,1452.0,3.0,7.8,0.0,2.0,1.0,1.0,7.4,220.8,2.0,2.17,2.97,0.0,6.6,657.0,4.0,0.0,0.0,0.0,42.6,0
12.7,551622.0,661.0,1.0,9.0,0.0,0.0,1.0,1.0,1.0,38.5,2.0,0.66,2.64,4.0,3.6,634.0,1.0,0.0,0.0,0.0,57.6,0
12.2,193774.0,1273.0,2.0,12.2,2.0,1.0,0.0,1.0,2.9,23.4,1.0,4.13,1.88,0.0,4.5,684.0,2.0,0.0,0.0,0.0,69.5,0
18.1,290971.0,1834.0,2.0,2.9,1.0,3.0,0.0,1.0,2.8,19.5,3.0,4.14,3.33,3.0,0.4,741.0,4.0,1.0,0.0,0.0,59.5,0
10.3,126838.0,2742.0,1.0,4.9,2.0,1.0,0.0,0.0,4.8,17.4,2.0,3.14,3.68,2.0,7.6,682.0,2.0,1.0,0.0,0.0,58.3,0
54.5,331705.0,1809.0,2.0,28.6,2.0,1.0,0.0,1.0,2.0,47.2,4.0,1.13,1.12,0.0,6.0,806.0,6.0,0.0,0.0,0.0,69.7,0
5.1,150685.0,2055.0,1.0,5.1,1.0,3.0,0.0,0.0,1.0,8.2,0.0,3.86,2.76,1.0,0.6,805.0,1.0,0.0,0.0,0.0,21.5,0
1.9,105894.0,893.0,1.0,1.9,0.0,1.0,0.0,1.0,8.7,32.6,2.0,2.45,2.96,0.0,16.3,654.0,2.0,1.0,0.0,1.0,55.4,0
5.2,402498.0,1578.0,2.0,5.2,4.0,2.0,0.0,1.0,4.1,35.7,1.0,0.86,1.82,0.0,3.5,657.0,8.0,0.0,0.0,1.0,52.2,0
0.1,53786.0,1420.0,2.0,0.1,3.0,0.0,1.0,0.0,9.7,5.1,2.0,5.63,5.28,0.0,0.5,789.0,2.0,0.0,0.0,2.0,67.1,0
3.4,54671.0,976.0,2.0,0.0,1.0,1.0,0.0,1.0,7.9,33.8,0.0,1.89,0.56,0.0,0.4,770.0,7.0,0.0,0.0,0.0,71.9,0
5.0,163475.0,1251.0,1.0,5.0,2.0,2.0,0.0,1.0,2.9,41.0,0.0,0.67,2.36,0.0,3.2,847.0,2.0,0.0,0.0,0.0,29.2,0
53.8,134823.0,2578.0,2.0,12.1,0.0,0.0,0.0,0.0,4.0,8.6,4.0,0.86,6.2,0.0,9.5,762.0,2.0,0.0,0.0,2.0,60.7,0
6.9,217714.0,1150.0,2.0,6.9,1.0,2.0,0.0,1.0,7.7,161.5,0.0,3.4,2.73,0.0,3.3,817.0,1.0,1.0,0.0,0.0,34.3,0
1.7,102743.0,1831.0,1.0,1.5,0.0,0.0,1.0,0.0,0.2,5.7,0.0,3.47,1.93,0.0,11.8,703.0,2.0,0.0,0.0,1.0,42.0,0
33.9,163973.0,1516.0,1.0,0.3,0.0,0.0,1.0,1.0,0.6,175.8,0.0,1.28,4.7,1.0,14.5,678.0,6.0,0.0,0.0,0.0,32.9,0
3.4,167657.0,2276.0,2.0,3.4,2.0,0.0,0.0,1.0,3.9,38.2,0.0,2.55,1.69,0.0,1.1,667.0,4.0,0.0,0.0,0.0,51.4,0
97.5,115269.0,3520.0,2.0,1.4,1.0,1.0,1.0,1.0,2.4,8.0,0.0,3.58,0.24,0.0,8.9,703.0,2.0,0.0,1.0,2.0,41.3,0
23.5,171599.0,965.0,3.0,23.5,4.0,1.0,0.0,1.0,0.6,38.4,0.0,0.45,3.57,0.0,10.8,699.0,3.0,0.0,0.0,0.0,55.1,0
15.3,275456.0,1106.0,2.0,15.3,3.0,0.0,0.0,1.0,1.4,66.5,0.0,1.28,3.81,2.0,25.2,703.0,2.0,0.0,0.0,0.0,33.2,0
6.9,163085.0,1535.0,2.0,6.9,2.0,3.0,0.0,1.0,3.2,102.5,0.0,0.73,5.14,0.0,0.9,785.0,2.0,1.0,0.0,0.0,56.7,0
20.5,181760.0,1673.0,1.0,6.9,2.0,2.0,0.0,0.0,2.4,56.4,0.0,1.25,1.92,0.0,13.4,738.0,4.0,0.0,0.0,0.0,17.7,0
14.3,252034.0,715.0,1.0,9.7,1.0,0.0,0.0,1.0,1.5,43.9,2.0,5.3,1.62,1.0,8.1,752.0,1.0,0.0,0.0,0.0,67.3,0
3.8,123616.0,732.0,2.0,3.8,0.0,0.0,1.0,0.0,13.7,13.0,1.0,0.14,3.0,0.0,27.2,700.0,1.0,0.0,0.0,0.0,55.7,0
19.4,178945.0,1645.0,2.0,1.9,0.0,1.0,0.0,0.0,7.8,50.6,0.0,0.8,2.56,0.0,21.0,691.0,1.0,0.0,0.0,0.0,33.4,0
0.4,200996.0,1057.0,3.0,0.4,1.0,1.0,0.0,1.0,2.2,83.5,1.0,0.93,1.82,1.0,5.6,743.0,2.0,0.0,0.0,2.0,64.3,0
12.1,210325.0,1232.0,1.0,7.8,4.0,0.0,1.0,1.0,3.8,16.0,1.0,3.08,1.53,1.0,5.1,797.0,2.0,1.0,0.0,1.0,19.5,0
13.6,256834.0,1275.0,2.0,13.6,1.0,1.0,0.0,1.0,13.8,39.6,0.0,0.34,6.45,0.0,0.1,787.0,2.0,0.0,0.0,0.0,78.5,0
44.2,189825.0,958.0,1.0,22.4,0.0,0.0,0.0,1.0,1.3,82.2,0.0,2.06,3.62,0.0,21.6,772.0,4.0,0.0,0.0,2.0,31.4,0
29.1,70480.0,1119.0,2.0,15.0,2.0,1.0,1.0,1.0,4.2,31.8,1.0,1.02,5.04,2.0,14.1,847.0,1.0,0.0,0.0,3.0,65.6,0
5.6,131485.0,940.0,2.0,5.6,1.0,1.0,1.0,1.0,4.6,43.2,1.0,1.35,3.11,0.0,12.7,744.0,4.0,0.0,0.0,0.0,42.0,0
7.0,314999.0,810.0,1.0,7.0,1.0,0.0,0.0,0.0,0.9,112.9,0.0,1.07,1.91,0.0,4.5,690.0,3.0,0.0,0.0,0.0,44.1,0
20.0,113383.0,925.0,2.0,6.3,2.0,2.0,1.0,1.0,1.0,60.0,3.0,3.01,1.87,2.0,3.0,706.0,4.0,1.0,0.0,0.0,70.1,0
23.5,407335.0,2095.0,2.0,3.4,0.0,0.0,0.0,1.0,2.8,0.7,0.0,0.9,3.33,0.0,0.8,632.0,2.0,1.0,1.0,0.0,26.4,0
1.3,377947.0,1254.0,2.0,0.4,1.0,1.0,0.0,1.0,2.5,72.5,3.0,0.76,2.52,1.0,14.2,850.0,1.0,0.0,0.0,0.0,65.9,0
12.8,273383.0,928.0,2.0,9.5,0.0,1.0,0.0,1.0,2.3,5.0,3.0,1.86,0.89,0.0,8.5,710.0,3.0,0.0,1.0,0.0,24.3,0
43.6,431419.0,1930.0,1.0,9.7,4.0,1.0,0.0,1.0,0.4,8.6,0.0,3.06,3.07,1.0,0.3,762.0,6.0,0.0,0.0,1.0,73.5,0
10.9,246612.0,1235.0,2.0,6.5,1.0,1.0,0.0,0.0,0.6,42.7,2.0,0.45,3.88,2.0,2.2,629.0,6.0,0.0,0.0,0.0,52.0,0
0.4,205895.0,3024.0,2.0,0.4,1.0,3.0,0.0,1.0,5.6,19.7,0.0,0.36,6.92,0.0,4.0,692.0,5.0,0.0,0.0,0.0,40.9,0
40.8,298670.0,1123.0,2.0,11.8,1.0,0.0,0.0,1.0,3.5,6.2,0.0,2.47,2.28,0.0,4.2,761.0,3.0,0.0,0.0,0.0,67.8,0
31.7,190504.0,1137.0,3.0,18.0,0.0,2.0,1.0,0.0,0.6,52.9,3.0,3.92,0.51,1.0,11.0,665.0,4.0,0.0,0.0,3.0,77.1,1
23.4,200031.0,3225.0,3.0,4.1,1.0,2.0,0.0,1.0,2.9,148.2,4.0,3.78,6.94,1.0,6.5,697.0,1.0,1.0,0.0,0.0,34.4,0
27.6,440543.0,1486.0,2.0,7.5,3.0,3.0,1.0,1.0,2.2,42.2,0.0,0.7,2.82,0.0,5.0,735.0,1.0,0.0,0.0,0.0,64.3,0
6.3,193212.0,1946.0,1.0,2.6,4.0,2.0,0.0,1.0,5.7,54.6,1.0,1.67,2.44,3.0,8.9,681.0,1.0,0.0,0.0,0.0,79.1,0
9.9,176593.0,3156.0,2.0,8.6,2.0,2.0,0.0,0.0,7.2,50.2,0.0,0.62,3.61,1.0,0.8,717.0,4.0,0.0,0.0,0.0,75.5,0
1.7,320962.0,909.0,1.0,1.7,3.0,0.0,0.0,1.0,13.8,28.1,2.0,0.86,1.03,0.0,8.2,696.0,3.0,0.0,0.0,1.0,80.8,0
23.9,335005.0,2659.0,1.0,19.4,2.0,0.0,1.0,1.0,0.8,89.0,0.0,3.43,3.7,1.0,6.3,740.0,2.0,0.0,0.0,0.0,77.0,0
3.0,200677.0,2556.0,2.0,3.0,0.0,0.0,0.0,0.0,3.2,16.1,0.0,0.53,1.3,0.0,0.3,733.0,1.0,0.0,0.0,0.0,13.5,0
2.3,241341.0,1817.0,2.0,2.3,4.0,1.0,0.0,1.0,1.8,34.0,0.0,1.39,1.23,1.0,6.0,592.0,1.0,0.0,0.0,0.0,36.3,0
4.0,339159.0,1939.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,22.9,1.0,4.15,3.63,2.0,9.4,716.0,2.0,0.0,0.0,1.0,38.3,0
44.4,148473.0,3521.0,2.0,11.7,2.0,0.0,1.0,1.0,1.4,70.7,3.0,4.36,0.54,0.0,5.8,696.0,4.0,0.0,0.0,0.0,33.0,0
3.9,121002.0,1648.0,2.0,3.9,1.0,0.0,1.0,1.0,0.2,58.7,1.0,2.67,5.33,0.0,3.6,731.0,4.0,0.0,0.0,0.0,42.3,0
16.9,221471.0,1001.0,2.0,2.6,2.0,2.0,1.0,0.0,1.8,58.4,0.0,2.51,2.99,0.0,12.3,754.0,2.0,0.0,0.0,0.0,25.4,0
62.3,90681.0,2038.0,1.0,1.1,0.0,1.0,0.0,1.0,4.0,61.6,0.0,0.32,7.23,0.0,2.4,706.0,2.0,0.0,0.0,2.0,42.7,0
11.4,127470.0,1909.0,2.0,11.4,0.0,0.0,1.0,1.0,18.0,131.5,3.0,0.16,3.09,1.0,16.7,817.0,1.0,0.0,0.0,3.0,77.8,0
2.4,294148.0,1691.0,1.0,2.4,2.0,2.0,0.0,1.0,3.5,78.8,1.0,0.63,5.06,1.0,0.2,672.0,4.0,0.0,0.0,0.0,35.3,0
25.6,169623.0,1746.0,2.0,6.0,1.0,3.0,1.0,1.0,3.3,10.6,0.0,1.39,3.03,2.0,5.3,709.0,2.0,0.0,0.0,1.0,55.3,0
67.6,481282.0,1999.0,1.0,24.3,0.0,0.0,0.0,1.0,6.8,140.9,1.0,1.76,3.92,1.0,12.1,752.0,3.0,0.0,1.0,0.0,66.1,1
0.2,127907.0,1517.0,2.0,0.2,0.0,1.0,0.0,0.0,7.1,37.5,1.0,0.54,4.38,0.0,32.9,683.0,4.0,0.0,0.0,0.0,42.0,0
11.9,209930.0,2063.0,1.0,11.9,4.0,1.0,1.0,1.0,8.6,39.1,0.0,4.32,2.51,0.0,21.2,718.0,4.0,0.0,0.0,0.0,52.4,0
43.1,215466.0,2526.0,1.0,18.3,2.0,0.0,0.0,1.0,3.3,73.9,0.0,2.3,1.16,0.0,11.5,731.0,1.0,1.0,0.0,1.0,24.3,0
120.0,326972.0,1338.0,1.0,7.6,1.0,0.0,0.0,1.0,2.3,31.4,0.0,1.18,4.26,0.0,1.5,718.0,2.0,0.0,1.0,0.0,49.8,0
30.5,267440.0,2053.0,1.0,7.8,2.0,1.0,0.0,1.0,9.9,82.7,0.0,2.11,3.56,0.0,20.6,759.0,3.0,0.0,0.0,0.0,95.0,0
48.0,485805.0,1616.0,2.0,5.8,4.0,0.0,0.0,1.0,0.6,2.2,0.0,4.81,1.67,0.0,5.8,843.0,6.0,0.0,0.0,0.0,76.6,0
7.9,243538.0,836.0,1.0,0.8,2.0,0.0,0.0,0.0,3.2,128.4,0.0,1.86,5.7,0.0,23.3,669.0,2.0,0.0,0.0,0.0,20.2,0
15.2,309397.0,1124.0,1.0,10.4,2.0,1.0,1.0,1.0,0.2,31.6,0.0,3.68,3.67,0.0,3.4,739.0,1.0,1.0,0.0,0.0,45.7,0
60.6,284069.0,1524.0,2.0,16.5,2.0,0.0,0.0,1.0,5.1,30.7,0.0,1.53,5.04,0.0,18.8,665.0,2.0,1.0,0.0,3.0,21.4,0
8.7,78261.0,1724.0,1.0,7.4,1.0,0.0,1.0,1.0,4.0,5.4,1.0,2.11,4.85,1.0,6.4,714.0,4.0,0.0,0.0,0.0,50.7,0
1.3,308252.0,1396.0,2.0,1.3,1.0,0.0,0.0,0.0,0.3,60.6,2.0,2.01,2.98,0.0,12.6,709.0,6.0,0.0,0.0,0.0,75.9,0
2.1,218320.0,1465.0,1.0,2.1,2.0,1.0,1.0,1.0,3.2,70.9,0.0,0.83,1.28,0.0,3.1,693.0,3.0,0.0,0.0,0.0,48.1,0
23.0,193220.0,905.0,1.0,3.1,1.0,1.0,1.0,0.0,4.1,4.0,0.0,1.85,5.47,1.0,1.3,719.0,2.0,0.0,0.0,0.0,52.1,0
4.8,165036.0,1142.0,2.0,4.8,1.0,0.0,1.0,0.0,7.9,6.5,0.0,1.83,4.39,0.0,9.2,707.0,2.0,1.0,0.0,0.0,28.6,0
50.7,149555.0,1494.0,2.0,5.2,0.0,1.0,1.0,1.0,1.1,9.3,0.0,1.7,3.71,0.0,0.1,608.0,2.0,0.0,0.0,2.0,62.2,0
6.6,258067.0,1212.0,1.0,3.7,3.0,2.0,1.0,1.0,3.7,16.4,1.0,3.77,7.04,1.0,5.5,680.0,1.0,0.0,0.0,3.0,66.9,0
43.8,86968.0,3502.0,2.0,9.3,2.0,1.0,0.0,1.0,3.1,13.8,3.0,5.44,4.09,0.0,0.2,715.0,2.0,0.0,0.0,0.0,46.0,0
16.9,213402.0,1291.0,1.0,7.6,4.0,2.0,0.0,1.0,0.2,6.3,0.0,1.26,4.59,0.0,1.7,684.0,2.0,0.0,0.0,1.0,30.3,0
7.3,133446.0,1983.0,2.0,7.3,2.0,3.0,1.0,1.0,3.8,105.1,1.0,0.3,1.93,0.0,23.7,696.0,2.0,1.0,0.0,0.0,28.7,0
25.5,109526.0,984.0,1.0,9.8,0.0,2.0,0.0,1.0,3.0,23.9,0.0,1.43,4.05,0.0,12.1,685.0,3.0,0.0,0.0,0.0,65.7,0
10.0,444670.0,2096.0,2.0,5.5,1.0,1.0,0.0,0.0,2.3,63.3,1.0,0.54,4.55,0.0,13.8,729.0,4.0,0.0,0.0,0.0,56.0,0
9.3,116518.0,2553.0,2.0,4.7,4.0,0.0,1.0,1.0,7.0,6.6,1.0,0.44,4.69,1.0,4.8,716.0,1.0,0.0,0.0,0.0,64.5,0
22.2,122525.0,1363.0,1.0,3.5,3.0,1.0,0.0,1.0,10.9,189.3,0.0,2.42,0.46,0.0,2.6,685.0,5.0,0.0,0.0,0.0,36.7,0
94.2,228003.0,1134.0,2.0,10.3,0.0,3.0,0.0,0.0,4.2,35.7,2.0,0.92,1.82,1.0,2.0,651.0,2.0,0.0,0.0,1.0,49.9,0
5.5,299174.0,1460.0,3.0,5.5,0.0,2.0,0.0,1.0,1.6,7.6,0.0,4.62,2.14,0.0,20.2,775.0,5.0,0.0,0.0,0.0,25.6,0
5.5,292938.0,2892.0,2.0,5.5,0.0,0.0,1.0,1.0,1.4,93.4,2.0,2.2,1.46,1.0,2.4,705.0,3.0,1.0,0.0,1.0,75.2,0
44.7,113480.0,1868.0,3.0,2.7,2.0,1.0,1.0,1.0,7.0,57.4,1.0,3.19,3.88,0.0,10.8,621.0,3.0,0.0,0.0,2.0,73.2,0
73.8,171997.0,994.0,2.0,9.7,1.0,0.0,0.0,1.0,9.2,158.5,1.0,0.83,5.29,0.0,1.3,626.0,4.0,0.0,0.0,2.0,53.7,0
6.9,291234.0,1857.0,2.0,4.3,0.0,1.0,0.0,1.0,0.6,16.8,0.0,0.84,1.16,0.0,16.4,710.0,6.0,0.0,0.0,0.0,18.5,0
16.2,391057.0,772.0,1.0,3.1,4.0,2.0,1.0,1.0,7.8,8.0,1.0,2.64,0.83,0.0,9.8,744.0,4.0,1.0,0.0,1.0,35.5,0
13.4,217870.0,2008.0,1.0,13.4,2.0,0.0,0.0,1.0,5.5,33.4,0.0,2.86,4.38,0.0,4.1,698.0,3.0,0.0,0.0,1.0,58.0,0
75.5,168250.0,1880.0,1.0,7.1,2.0,0.0,0.0,1.0,0.2,1.2,0.0,1.32,1.97,0.0,8.4,668.0,1.0,0.0,0.0,1.0,42.7,0
40.7,273840.0,2045.0,2.0,10.6,2.0,0.0,0.0,1.0,3.8,46.2,2.0,0.8,2.35,0.0,26.9,736.0,2.0,1.0,1.0,0.0,34.2,0
27.0,257309.0,1450.0,2.0,12.5,0.0,2.0,0.0,1.0,8.0,80.6,0.0,3.51,3.31,0.0,5.7,818.0,3.0,1.0,1.0,1.0,61.3,0
76.3,66258.0,1215.0,1.0,15.5,1.0,3.0,0.0,1.0,9.9,20.7,3.0,1.32,1.74,0.0,6.9,705.0,1.0,0.0,0.0,1.0,84.8,0
58.8,88760.0,1807.0,1.0,11.1,4.0,3.0,1.0,1.0,0.3,7.5,0.0,2.88,1.52,0.0,6.0,653.0,1.0,0.0,0.0,0.0,47.9,0
25.0,171836.0,1366.0,1.0,5.0,2.0,0.0,1.0,1.0,0.2,169.3,0.0,0.46,2.89,0.0,1.3,706.0,3.0,0.0,0.0,0.0,37.1,0
64.6,223259.0,600.0,3.0,0.9,2.0,2.0,0.0,1.0,0.3,12.6,2.0,4.76,3.55,0.0,19.9,634.0,1.0,0.0,0.0,0.0,62.9,0
9.8,279011.0,2220.0,1.0,3.8,2.0,0.0,1.0,1.0,4.2,12.7,2.0,0.4,1.44,1.0,5.0,655.0,1.0,0.0,0.0,0.0,52.2,0
8.5,226597.0,1431.0,1.0,8.5,3.0,2.0,1.0,0.0,1.9,102.3,0.0,1.42,1.04,1.0,5.9,773.0,2.0,0.0,1.0,1.0,51.0,0
28.8,153015.0,1657.0,2.0,28.8,1.0,1.0,0.0,1.0,0.5,42.9,3.0,1.62,4.61,0.0,4.4,749.0,2.0,1.0,0.0,1.0,68.9,0
6.7,285131.0,2122.0,2.0,6.7,1.0,3.0,0.0,1.0,2.8,0.6,0.0,1.32,2.14,0.0,3.6,761.0,1.0,0.0,1.0,0.0,48.7,0
36.7,365804.0,819.0,2.0,4.0,1.0,0.0,1.0,1.0,5.8,8.6,0.0,1.91,2.28,0.0,5.1,776.0,2.0,0.0,0.0,0.0,69.4,1
8.6,171262.0,2484.0,1.0,2.8,2.0,0.0,1.0,1.0,1.5,123.9,1.0,0.77,4.23,2.0,13.2,727.0,2.0,1.0,0.0,1.0,27.3,0
63.0,251270.0,784.0,2.0,21.5,2.0,0.0,0.0,1.0,3.9,3.8,1.0,3.76,1.1,0.0,0.6,717.0,1.0,0.0,0.0,0.0,51.3,0
62.5,323348.0,1632.0,1.0,14.0,1.0,0.0,1.0,0.0,2.6,4.8,0.0,1.23,5.4,1.0,4.9,778.0,2.0,1.0,0.0,0.0,41.3,0
25.4,396792.0,712.0,2.0,25.4,3.0,0.0,0.0,1.0,8.2,6.9,1.0,1.6,1.36,1.0,1.4,705.0,2.0,1.0,0.0,2.0,60.3,0
27.7,145054.0,1922.0,1.0,27.7,3.0,0.0,0.0,0.0,1.5,26.3,0.0,2.73,1.0,0.0,1.5,672.0,2.0,0.0,0.0,0.0,17.1,0
58.3,94403.0,1374.0,2.0,20.6,0.0,1.0,1.0,1.0,2.8,21.7,2.0,5.38,2.45,1.0,16.1,726.0,2.0,0.0,0.0,0.0,40.8,1
3.1,133004.0,1550.0,3.0,3.1,1.0,0.0,0.0,0.0,2.0,5.3,2.0,1.45,1.14,1.0,7.8,658.0,4.0,1.0,0.0,2.0,39.1,0
27.0,270960.0,1883.0,1.0,3.5,0.0,2.0,0.0,1.0,0.4,63.5,2.0,1.97,2.2,1.0,16.2,703.0,2.0,0.0,0.0,0.0,69.2,0
11.7,368829.0,600.0,1.0,10.8,4.0,2.0,1.0,0.0,4.8,46.3,0.0,0.56,5.24,2.0,0.5,725.0,1.0,0.0,0.0,0.0,34.5,0
3.9,362274.0,884.0,2.0,3.9,2.0,1.0,0.0,0.0,0.2,0.5,1.0,0.32,3.12,0.0,2.3,728.0,3.0,0.0,0.0,1.0,67.6,0
38.7,207232.0,2497.0,3.0,2.4,1.0,1.0,0.0,1.0,2.7,99.6,0.0,0.44,2.19,1.0,16.1,715.0,1.0,0.0,0.0,1.0,49.0,0
1.1,350232.0,959.0,2.0,1.1,3.0,1.0,0.0,0.0,25.0,6.3,2.0,1.5,0.67,0.0,18.5,739.0,5.0,0.0,0.0,1.0,43.0,0
36.7,80081.0,1805.0,2.0,5.7,1.0,2.0,1.0,1.0,4.1,72.9,0.0,0.82,1.02,0.0,2.2,698.0,1.0,0.0,0.0,0.0,64.9,0
0.4,229809.0,1336.0,3.0,0.4,4.0,0.0,1.0,1.0,2.8,0.8,2.0,0.7,4.95,1.0,0.7,654.0,5.0,0.0,0.0,0.0,21.6,0
43.9,231246.0,1775.0,2.0,20.6,3.0,0.0,0.0,1.0,1.0,15.9,0.0,1.49,4.0,1.0,5.0,702.0,2.0,0.0,1.0,3.0,69.4,0
0.0,120692.0,2498.0,2.0,0.0,2.0,1.0,0.0,1.0,0.7,13.1,3.0,1.58,4.27,0.0,6.8,742.0,1.0,0.0,0.0,1.0,37.4,0
19.2,166897.0,2102.0,1.0,2.1,1.0,0.0,0.0,1.0,2.7,3.9,1.0,1.77,1.81,2.0,5.6,684.0,1.0,0.0,0.0,2.0,49.7,0
18.2,84523.0,1435.0,1.0,9.2,1.0,1.0,1.0,1.0,4.2,90.5,2.0,0.48,4.61,0.0,4.0,702.0,2.0,0.0,0.0,0.0,34.8,0
18.5,122040.0,1030.0,2.0,18.5,1.0,1.0,1.0,1.0,1.0,20.7,3.0,2.11,5.03,1.0,0.4,666.0,4.0,0.0,0.0,0.0,87.7,0
80.9,168621.0,1065.0,2.0,13.0,1.0,2.0,1.0,0.0,1.5,60.2,0.0,2.84,1.69,1.0,29.0,794.0,1.0,0.0,0.0,1.0,57.9,0
16.3,159998.0,1367.0,3.0,16.3,1.0,3.0,0.0,1.0,1.9,10.6,2.0,3.13,3.37,0.0,3.0,704.0,2.0,1.0,0.0,0.0,25.6,0
13.1,325707.0,2958.0,2.0,13.1,0.0,0.0,1.0,1.0,1.0,19.2,1.0,0.75,5.25,0.0,2.0,675.0,4.0,0.0,0.0,2.0,43.8,0
4.0,169837.0,3183.0,1.0,4.0,0.0,1.0,0.0,0.0,3.2,0.5,0.0,1.89,3.05,0.0,5.8,679.0,2.0,0.0,0.0,0.0,49.4,0
45.7,206642.0,1815.0,1.0,17.4,1.0,1.0,0.0,1.0,1.4,3.2,1.0,2.33,4.73,1.0,1.5,741.0,4.0,0.0,0.0,0.0,27.4,0
42.9,198044.0,1659.0,1.0,18.3,4.0,0.0,1.0,1.0,2.3,193.4,2.0,1.74,1.59,0.0,4.5,724.0,2.0,0.0,1.0,0.0,65.0,0
15.4,167782.0,1488.0,2.0,15.4,2.0,1.0,1.0,1.0,0.2,39.8,2.0,1.73,4.58,1.0,2.7,685.0,3.0,0.0,0.0,0.0,10.7,0
30.0,132799.0,1158.0,1.0,9.9,0.0,2.0,1.0,1.0,0.4,61.8,0.0,1.2,1.8,0.0,15.9,664.0,3.0,0.0,0.0,0.0,72.3,0
28.4,140858.0,2025.0,2.0,7.0,2.0,3.0,1.0,1.0,2.1,119.1,2.0,0.93,1.62,0.0,0.2,712.0,2.0,0.0,0.0,0.0,47.5,0
43.6,83273.0,1497.0,2.0,16.6,1.0,1.0,0.0,1.0,1.9,0.7,0.0,0.99,1.47,0.0,13.9,676.0,2.0,1.0,0.0,0.0,59.0,0
15.0,237745.0,1734.0,1.0,13.2,1.0,0.0,0.0,1.0,1.3,19.8,2.0,4.25,2.23,0.0,4.9,708.0,1.0,0.0,0.0,3.0,28.6,1
2.3,271415.0,1922.0,1.0,2.3,3.0,1.0,0.0,0.0,1.2,31.9,1.0,1.57,1.22,1.0,1.6,692.0,1.0,0.0,0.0,0.0,74.2,0
3.2,163739.0,2047.0,1.0,3.2,1.0,1.0,1.0,1.0,3.9,10.0,0.0,3.78,2.26,2.0,4.6,732.0,3.0,0.0,0.0,2.0,65.8,0
47.9,179452.0,903.0,2.0,13.2,3.0,0.0,1.0,1.0,2.2,31.6,2.0,2.14,3.7,1.0,9.3,672.0,4.0,0.0,0.0,0.0,26.6,0
1.8,259415.0,1803.0,3.0,1.8,0.0,3.0,0.0,0.0,6.3,1.6,1.0,2.13,2.22,0.0,10.1,660.0,3.0,0.0,0.0,0.0,20.5,0
12.1,87624.0,2531.0,2.0,12.1,1.0,2.0,0.0,1.0,1.2,176.5,2.0,3.07,1.76,0.0,7.5,712.0,5.0,0.0,0.0,2.0,22.1,0
0.4,70891.0,776.0,1.0,0.4,0.0,2.0,0.0,1.0,0.2,78.0,0.0,0.44,1.89,0.0,25.0,662.0,7.0,0.0,0.0,0.0,32.6,0
55.3,634429.0,2439.0,2.0,1.3,3.0,3.0,1.0,1.0,6.9,13.2,1.0,1.4,4.52,0.0,0.4,705.0,5.0,0.0,0.0,3.0,25.9,0
2.7,146186.0,1015.0,2.0,2.7,1.0,0.0,1.0,0.0,0.6,5.5,1.0,2.7,4.36,1.0,23.8,641.0,2.0,1.0,0.0,0.0,39.3,0
22.4,361577.0,2210.0,2.0,22.4,0.0,0.0,1.0,0.0,0.6,130.6,0.0,0.49,4.94,1.0,10.8,622.0,6.0,0.0,0.0,0.0,42.7,0
27.0,203167.0,2628.0,1.0,7.3,3.0,0.0,0.0,0.0,13.7,17.4,0.0,2.03,1.28,0.0,3.3,691.0,2.0,1.0,0.0,1.0,49.1,0
45.5,156164.0,1673.0,3.0,16.7,0.0,1.0,1.0,1.0,8.9,19.1,3.0,2.25,3.88,0.0,40.0,634.0,4.0,0.0,0.0,0.0,34.6,0
48.6,220875.0,1978.0,3.0,5.3,3.0,3.0,0.0,1.0,4.0,65.2,1.0,3.42,4.07,1.0,0.0,659.0,3.0,0.0,0.0,0.0,25.6,0
3.3,268344.0,2412.0,1.0,3.3,2.0,0.0,0.0,1.0,2.4,44.2,1.0,1.34,0.21,0.0,11.1,808.0,1.0,0.0,0.0,1.0,36.2,0
47.4,189492.0,1289.0,2.0,13.9,1.0,1.0,0.0,1.0,10.5,76.8,1.0,1.97,3.09,1.0,5.4,638.0,5.0,0.0,1.0,0.0,64.9,0
44.7,287290.0,1396.0,1.0,2.9,4.0,1.0,1.0,1.0,2.0,39.5,2.0,2.23,1.34,0.0,0.4,793.0,1.0,0.0,0.0,1.0,54.7,0
42.1,247196.0,1477.0,2.0,0.5,1.0,0.0,0.0,1.0,5.1,27.2,3.0,4.94,1.73,2.0,1.9,701.0,3.0,1.0,0.0,3.0,35.6,1
55.5,203575.0,1144.0,2.0,2.2,1.0,0.0,1.0,1.0,3.0,9.1,0.0,0.58,0.27,0.0,8.3,700.0,2.0,0.0,0.0,0.0,32.3,0
