packet_size_bytes,connection_duration_sec,num_packets,bytes_sent,bytes_received,protocol_type,service_type,flag_type,src_port_ephemeral,dst_port_wellknown,num_failed_logins,is_guest_login,num_access_files,num_outbound_commands,count_connections_same_host,serror_rate,rerror_rate,same_service_rate,diff_host_rate,dst_host_count,target
660,13.54,57,14793,19664,3,4,3,1,0,2,0,3,1,15,0.0259,0.0064,0.9032,0.2944,32,0
763,30.99,47,44581,141,3,8,1,0,1,0,0,0,0,9,0.0154,0.1101,0.5525,0.2298,25,0
335,20.25,44,4579,134,3,9,1,1,1,1,0,2,0,7,0.0287,0.0573,0.8929,0.3661,22,0
100,49.1,54,798,8784,3,3,5,0,0,0,0,6,1,4,0.5315,0.0686,0.948,0.0565,39,1
532,5.12,51,19646,5665,3,9,1,1,1,0,0,2,2,10,0.303,0.1947,0.9079,0.1203,26,0
458,33.02,55,2144,476,1,4,2,0,1,0,0,1,0,10,0.1944,0.0266,0.8765,0.3198,37,0
3725,38.12,51,151,346,2,6,3,1,1,1,0,2,0,11,0.0094,0.0799,0.7523,0.2297,34,0
100,8.34,36,5880,4859,2,5,1,0,1,1,0,3,1,10,0.1357,0.1086,0.326,0.2976,27,0
300,5.29,47,105,32197,3,9,2,0,1,0,0,2,0,5,0.2936,0.0149,0.5339,0.1075,30,1
7931,7.94,53,5316,8558,1,3,2,0,0,3,0,1,0,14,0.0387,0.0532,0.8716,0.6022,33,1
108,33.1,50,558,38621,3,1,0,1,1,0,0,1,2,6,0.0462,0.0056,0.71,0.1711,32,0
233,56.45,59,36738,1631,1,11,2,1,0,0,0,2,1,10,0.0663,0.0129,0.4973,0.1049,38,0
2214,86.85,39,322,30013,0,9,5,0,0,0,0,1,0,17,0.0071,0.017,0.8678,0.0574,26,0
302,53.95,44,1453,16031,2,0,4,1,1,0,0,3,1,11,0.0986,0.0062,0.4634,0.1638,31,0
133,2.88,48,2168,81310,1,2,3,0,0,1,0,2,0,9,0.0289,0.0495,0.74,0.2068,41,0
330,52.51,50,434,321855,0,6,5,0,1,0,1,3,0,14,0.1672,0.1335,0.7249,0.4811,23,1
1696,2.29,54,225,4896,2,8,0,1,0,0,0,2,0,11,0.0421,0.025,0.6379,0.2938,28,0
389,110.99,53,3588,102,3,4,5,1,1,0,0,5,0,9,0.0361,0.0084,0.6869,0.1995,30,0
100,150.39,46,12762,3496,0,7,1,1,1,0,0,2,0,12,0.0332,0.0287,0.8008,0.0669,25,0
129,8.71,58,1176,453,0,0,4,1,1,0,0,3,0,11,0.1045,0.0228,0.7026,0.1349,26,0
175,13.16,49,2736,344,0,3,5,1,1,0,0,1,0,8,0.0088,0.0002,0.8855,0.2567,30,0
809,147.66,47,3431,102643,1,3,4,1,1,0,0,2,1,6,0.0446,0.0437,0.6992,0.2136,36,0
100,33.36,47,34097,5496,3,11,4,1,1,0,0,2,0,8,0.0654,0.0187,0.6023,0.0547,22,0
373,29.08,50,109,100,0,5,1,0,0,0,0,4,0,8,0.0026,0.018,0.719,0.2787,30,0
100,5.09,54,7121,100,3,1,5,1,1,0,0,0,1,11,0.0109,0.0111,0.7319,0.2131,32,0
175,12.08,44,1690,14371,3,2,0,1,1,0,0,5,0,11,0.0713,0.0948,0.6346,0.7206,22,0
242,10.52,45,4939,6593,1,8,5,1,1,0,0,0,1,8,0.0742,0.0297,0.7727,0.5506,33,0
143,6.03,44,1259,255,0,10,2,0,0,0,0,3,1,7,0.0749,0.0556,0.9181,0.1634,25,0
191,37.86,53,5655,35965,1,6,3,1,1,0,0,1,0,19,0.0158,0.09,0.7478,0.2195,37,0
3710,84.35,47,3791,6173,3,8,4,1,0,0,0,2,1,17,0.1683,0.006,0.8899,0.1952,38,0
188,82.43,59,113,752,0,1,3,0,1,0,0,1,1,13,0.0342,0.1619,0.8461,0.2342,38,1
495,87.45,54,48091,4220,1,9,1,0,1,0,0,4,0,7,0.1105,0.0152,0.674,0.024,37,0
692,24.09,46,522,6180,1,1,5,1,0,1,0,3,0,7,0.0195,0.0095,0.792,0.3192,33,0
279,104.78,49,7495,14240,2,0,0,1,0,0,0,2,0,9,0.2274,0.0451,0.5845,0.1256,34,0
2335,15.27,55,9127,1161,2,8,3,1,0,0,0,0,1,7,0.0144,0.1419,0.9146,0.1083,20,0
133,10.0,50,956,37166,3,5,4,1,1,1,0,2,0,12,0.1306,0.0217,0.7099,0.221,35,0
120,0.1,41,314,971,3,2,4,0,0,0,0,0,1,9,0.0124,0.1237,0.7611,0.0863,27,0
140,2.0,50,4109,4385,2,4,0,1,1,1,0,3,0,11,0.1201,0.0054,0.8463,0.1133,30,0
100,35.82,49,5110,1413,1,2,1,0,1,0,0,2,0,8,0.0811,0.003,0.5915,0.1473,37,0
698,7.9,36,6968,104,3,10,2,1,0,1,0,1,0,11,0.0849,0.068,0.6978,0.1221,32,0
394,7.98,47,62226,100,1,9,0,1,1,1,0,2,0,10,0.0158,0.1097,0.6727,0.1731,31,0
100,27.74,52,202,1440,0,6,2,1,0,0,0,4,1,9,0.0839,0.0752,0.5889,0.5831,28,0
7656,0.6,41,1578,3744,2,6,2,1,0,1,0,2,0,10,0.0276,0.0038,0.9529,0.1801,33,0
135,39.76,42,28598,3471,2,10,2,1,1,1,0,3,0,8,0.0142,0.0173,0.7406,0.0948,26,0
822,74.87,47,500000,3358,3,10,4,1,0,1,0,1,1,7,0.015,0.0793,0.7971,0.3662,36,0
2511,0.1,50,116,100,3,3,4,1,1,1,1,2,2,14,0.0211,0.0976,0.8058,0.3624,28,1
1757,7.94,51,497,44099,3,2,2,1,1,0,0,1,3,14,0.1791,0.0955,0.55,0.2295,28,1
101,19.08,48,1019,11021,1,1,5,1,1,0,0,2,0,4,0.1499,0.058,0.6724,0.283,41,0
559,65.93,51,9556,1650,3,9,0,1,1,0,0,2,0,12,0.0624,0.0017,0.7114,0.1504,26,0
691,37.65,51,4156,591,0,7,2,0,1,0,0,1,0,5,0.0553,0.0793,0.5109,0.0891,36,0
100,37.99,45,5964,25082,3,9,4,1,1,0,0,3,2,8,0.1214,0.0018,0.6519,0.4973,37,0
186,20.1,51,6461,927,3,7,4,1,0,0,0,3,0,7,0.0309,0.0831,0.4692,0.1381,37,0
100,5.64,42,10294,100,1,1,5,1,1,0,0,2,0,15,0.082,0.0458,0.4006,0.2568,33,0
583,6.59,63,254,969,2,0,1,1,0,1,0,3,0,6,0.017,0.0366,0.8717,0.1093,28,0
567,0.59,47,933,2086,1,11,1,1,0,0,0,2,0,12,0.0024,0.0303,0.6186,0.4135,26,0
100,38.96,53,236303,2070,3,10,0,1,0,1,0,1,2,13,0.0971,0.2704,0.7262,0.1284,40,1
178,22.07,50,2877,2040,3,0,2,1,1,1,0,1,1,14,0.3776,0.0089,0.5247,0.0201,37,1
2421,0.92,42,953,38087,0,2,0,1,0,1,1,0,1,14,0.0014,0.1731,0.8289,0.2063,27,1
330,35.19,47,1916,1859,3,2,0,1,0,0,0,2,3,10,0.0056,0.0029,0.5402,0.1306,31,0
928,11.56,47,262523,56917,1,11,4,0,0,0,0,2,0,6,0.0799,0.0991,0.773,0.2118,37,0
2615,60.98,52,553,1112,2,6,3,1,1,0,0,3,3,10,0.0095,0.1308,0.5664,0.3507,38,1
200,4.07,63,10798,358,1,10,4,1,0,0,0,1,1,9,0.2035,0.1207,0.783,0.1284,34,0
100,8.98,50,198,527,1,1,3,1,1,0,0,2,1,8,0.1238,0.1058,0.7861,0.2241,37,0
543,13.27,49,1320,7361,2,7,3,1,1,0,1,0,0,8,0.0374,0.0136,0.6905,0.2005,36,0
3247,9.41,58,2430,1339,3,1,1,1,0,1,0,2,0,12,0.0451,0.0499,0.6783,0.1429,28,0
422,18.24,46,15986,7364,2,6,0,1,1,0,0,4,0,10,0.0001,0.0044,0.7468,0.2048,28,0
100,31.76,49,667,485,2,8,2,1,0,2,0,7,0,8,0.2514,0.0126,0.7403,0.2978,39,1
396,7.76,51,21358,287,2,1,2,0,1,1,0,2,0,14,0.0409,0.0338,0.6622,0.5896,25,0
27005,9.89,56,18251,44255,0,3,0,1,1,0,0,0,2,9,0.0218,0.0118,0.5694,0.143,31,0
1244,10.62,51,100452,2808,3,11,1,1,0,1,0,2,1,6,0.0514,0.0695,0.6299,0.3657,24,1
345,47.81,49,370,5055,3,0,5,1,0,0,0,2,0,6,0.0118,0.0014,0.8426,0.0901,28,0
1174,1.35,49,1668,1071,0,6,3,0,1,0,0,1,0,7,0.108,0.0104,0.8232,0.5548,24,0
491,22.22,46,8142,1077,1,10,1,0,0,0,1,1,0,14,0.0763,0.1901,0.7302,0.1501,26,0
633,4.25,45,3612,4478,2,6,3,1,1,0,0,1,2,12,0.0683,0.1954,0.7225,0.1209,25,0
229,20.99,50,1911,16598,1,2,1,1,1,1,0,1,0,9,0.0255,0.0414,0.4278,0.0556,32,0
616,6.49,60,21311,10563,3,7,2,0,0,0,0,2,1,9,0.0412,0.0769,0.676,0.2864,28,0
2173,4.84,50,931,3258,1,4,1,1,0,0,0,2,0,13,0.0234,0.1681,0.7342,0.37,29,0
595,16.39,34,29439,466,2,4,0,1,1,0,0,1,0,12,0.1553,0.1095,0.9398,0.2153,32,0
564,26.09,45,13160,29450,0,5,3,1,0,0,0,2,2,8,0.0224,0.0494,0.7106,0.4336,21,0
241,30.64,62,40193,634,0,2,5,1,1,1,0,2,0,8,0.2613,0.0402,0.9611,0.4071,38,1
112,22.31,44,2537,461,2,5,1,1,1,1,0,3,0,9,0.0479,0.0129,0.6001,0.0254,34,0
100,5.92,54,438,3104,0,1,0,1,1,0,0,1,1,8,0.1243,0.0277,0.7516,0.062,30,0
183,19.96,56,14285,100,3,3,4,1,1,1,0,2,0,8,0.0927,0.0158,0.477,0.0587,31,0
711,22.39,40,3802,1311,0,0,1,1,1,0,0,2,1,8,0.106,0.0497,0.7851,0.0825,28,0
184,26.33,58,30808,1124,0,10,4,1,1,1,0,2,0,14,0.0854,0.055,0.7629,0.2004,41,0
100,41.13,69,2791,13053,1,8,0,1,1,0,0,1,0,10,0.1253,0.1676,0.8347,0.2711,34,0
492,11.19,54,12569,945,3,5,0,1,1,0,0,2,2,12,0.109,0.3118,0.6181,0.1116,38,0
430,28.26,59,2781,3846,3,8,0,1,0,0,0,3,1,7,0.0676,0.0663,0.6434,0.1958,28,0
1536,7.34,66,191,2386,3,5,4,1,0,1,0,5,0,11,0.0899,0.0282,0.1994,0.085,42,0
100,48.34,52,420,17208,0,0,5,1,1,0,0,1,1,7,0.0312,0.0317,0.6892,0.3417,26,0
2433,34.13,53,6223,549,1,11,4,0,0,1,0,2,0,8,0.0443,0.1128,0.3571,0.3069,31,0
100,24.02,46,7158,42906,3,8,5,1,1,1,0,3,1,10,0.1551,0.1979,0.8708,0.139,25,0
1013,92.64,43,3768,5164,3,1,2,1,0,0,0,2,0,10,0.0963,0.0234,0.769,0.2159,29,0
1016,108.27,39,439,1110,0,9,5,1,1,0,0,2,0,8,0.0242,0.1129,0.735,0.3047,30,0
100,0.46,54,6640,6593,1,4,5,1,1,0,0,1,1,11,0.0611,0.0164,0.9221,0.1262,25,0
1165,26.86,37,421,248,3,1,5,1,0,1,0,1,1,11,0.0917,0.0778,0.7692,0.0744,30,0
100,35.33,41,7577,813,1,1,3,1,1,0,0,1,0,8,0.1586,0.0238,0.5918,0.017,39,0
100,40.93,44,55626,14183,3,8,3,1,1,0,0,0,0,6,0.0362,0.0729,0.6351,0.4095,27,0
298,3.94,49,25789,4915,1,9,3,0,1,0,0,2,1,12,0.079,0.0098,0.7298,0.2568,32,0
3441,26.54,44,107,181,3,6,2,1,0,0,0,2,0,13,0.0084,0.0317,0.8203,0.2562,29,0
6437,42.04,48,13139,2883,0,4,3,1,0,0,0,3,2,12,0.0177,0.0143,0.6233,0.1804,35,0
265,45.24,63,405,2684,1,9,0,0,0,0,0,2,1,13,0.0481,0.1257,0.4563,0.0525,38,0
473,49.84,53,1682,2566,2,11,3,1,1,0,0,0,0,12,0.0443,0.0143,0.504,0.0952,27,0
145,108.1,52,100,249,1,4,2,0,0,0,0,2,0,8,0.0661,0.0442,0.6995,0.2197,27,0
377,29.73,34,93066,7894,3,3,5,1,1,0,0,2,0,12,0.1068,0.0742,0.3126,0.1448,28,0
100,88.66,51,5462,2091,0,4,2,1,1,0,0,0,0,10,0.0575,0.1749,0.8529,0.1865,23,0
1272,24.67,44,5261,1135,0,7,3,1,1,0,0,1,0,11,0.0448,0.0681,0.4234,0.1561,39,0
1222,20.67,55,466,27448,0,10,1,0,0,0,0,4,1,10,0.2831,0.0042,0.7725,0.1088,26,0
514,2.95,39,33942,672,3,6,4,1,1,0,0,3,1,11,0.0036,0.0737,0.8433,0.0883,33,0
2140,24.36,51,2350,805,3,6,2,1,0,1,0,1,0,9,0.0265,0.0799,0.8997,0.4507,41,0
205,19.58,59,7285,14138,2,0,5,1,1,2,0,2,2,8,0.011,0.1127,0.8435,0.0303,23,1
8276,33.67,59,1429,1353,3,3,2,1,1,0,0,1,0,16,0.0087,0.1478,0.6417,0.1175,39,0
828,5.48,57,3840,1063,2,8,4,1,0,0,0,0,1,12,0.2147,0.1275,0.7057,0.0761,34,0
1568,78.47,54,100,3560,0,9,1,1,1,0,0,3,0,7,0.1242,0.002,0.3912,0.2818,30,0
100,10.39,56,3800,1543,2,4,5,0,0,2,0,1,1,8,0.0808,0.0102,0.4894,0.1049,23,0
100,25.72,50,2049,6293,1,4,1,0,1,1,0,2,0,7,0.0938,0.0074,0.8737,0.3584,34,0
5946,0.37,51,10220,1599,0,0,2,1,0,1,0,2,1,12,0.1052,0.1252,0.901,0.3979,31,0
256,1.62,47,22572,100,3,8,2,1,1,0,0,3,0,6,0.0046,0.0283,0.8965,0.1397,24,0
109,12.57,57,100,100,3,4,2,0,0,0,0,3,0,9,0.0996,0.0732,0.7248,0.0679,28,0
194,3.91,58,6760,2611,3,7,5,1,1,0,0,2,1,11,0.1203,0.0261,0.9604,0.3322,28,0
4168,14.42,46,326,357,1,4,1,0,1,0,0,3,1,9,0.0774,0.0178,0.7097,0.1771,30,0
100,64.36,51,27575,683,1,11,2,0,1,0,0,3,0,10,0.0184,0.1634,0.677,0.1104,24,0
100,63.47,49,4230,24784,1,5,5,1,1,0,0,2,0,7,0.0128,0.051,0.3501,0.1441,35,0
862,104.94,45,162,3505,2,8,2,0,0,1,0,3,0,10,0.1397,0.0298,0.4663,0.187,21,0
100,19.98,48,15200,579,1,0,4,1,0,0,0,2,0,8,0.0004,0.0012,0.8548,0.0666,28,0
100,3.59,45,132,454,3,5,3,1,1,0,0,4,1,5,0.0544,0.0502,0.704,0.6165,26,0
426,47.97,50,100,1154,0,6,5,0,1,0,0,2,0,7,0.0434,0.0339,0.7596,0.0693,28,0
137,12.35,42,28205,242,0,2,5,0,1,0,0,3,0,6,0.0263,0.17,0.8267,0.2814,33,0
8828,9.85,63,492,12404,2,2,4,0,0,0,0,0,0,6,0.0588,0.0993,0.6761,0.1462,28,0
370,1.76,51,5879,300,2,5,3,1,1,1,0,2,2,14,0.0079,0.003,0.955,0.2162,29,0
248,41.2,43,500000,669,2,5,4,1,1,0,0,1,1,12,0.1003,0.0427,0.7194,0.2011,36,0
575,13.17,61,55798,9548,2,5,1,1,0,0,0,1,0,4,0.0063,0.1463,0.8774,0.0485,28,0
914,21.15,48,2112,5751,3,10,3,1,0,0,0,5,1,12,0.0384,0.0085,0.4573,0.2226,21,0
100,8.68,45,148,7382,2,4,1,1,0,0,0,3,0,8,0.0294,0.0129,0.442,0.1734,28,0
23984,5.62,51,450,214229,0,0,0,1,1,1,0,3,1,10,0.0321,0.0439,0.9168,0.1627,26,0
100,11.8,61,12272,100,3,8,0,0,1,0,0,0,1,7,0.0228,0.0338,0.7748,0.153,30,0
734,5.57,50,1939,1360,2,2,4,1,1,0,0,4,0,11,0.0339,0.0211,0.7033,0.0236,32,0
490,13.76,44,462,10865,3,4,1,1,0,0,0,1,0,8,0.0568,0.115,0.6614,0.0919,33,0
1960,16.36,49,5035,500000,1,0,5,0,0,0,0,0,1,10,0.0566,0.1549,0.7869,0.2797,29,0
100,16.63,50,298,3252,0,11,5,1,1,0,0,1,0,12,0.1464,0.0276,0.9156,0.1955,42,0
8634,6.75,61,8280,2168,3,1,4,1,1,0,1,2,0,12,0.0512,0.0568,0.6495,0.1603,28,1
305,1.28,52,1746,3162,2,5,3,0,1,1,0,2,0,11,0.2408,0.0603,0.7227,0.5839,35,1
2883,4.96,56,500000,4861,0,3,0,1,1,0,0,3,1,11,0.1146,0.0618,0.6206,0.1813,24,0
676,1.79,61,2885,14942,0,6,2,0,1,0,0,1,0,8,0.2056,0.0096,0.4792,0.3044,34,0
100,25.51,56,5622,36654,2,7,3,0,0,0,0,0,0,8,0.0141,0.1362,0.4413,0.3434,25,0
257,15.02,50,12975,581,1,1,0,1,0,0,0,3,0,8,0.1106,0.0451,0.7512,0.0586,28,0
106,20.68,56,18691,311,0,4,1,1,1,0,0,1,0,10,0.0455,0.0087,0.5587,0.075,36,0
7621,32.08,58,1178,637,0,6,5,0,0,2,0,3,1,9,0.0341,0.0643,0.8185,0.1209,29,1
1268,94.95,40,12074,1826,3,7,0,0,1,0,0,2,0,11,0.3121,0.0173,0.9162,0.3246,35,1
529,16.34,51,262,20017,3,11,2,1,0,0,0,2,0,7,0.1315,0.0125,0.9656,0.1078,30,0
2726,9.94,47,22638,166,2,10,0,1,1,1,0,4,0,5,0.0461,0.1384,0.9534,0.1045,33,0
658,12.45,48,2779,1776,0,6,2,1,0,0,0,1,0,7,0.0234,0.0029,0.6488,0.0782,27,0
201,16.27,50,67644,2507,2,2,3,0,1,0,0,1,0,7,0.0324,0.0119,0.8327,0.4436,35,0
15144,4.86,51,248,53141,2,7,5,1,1,0,0,2,1,11,0.0663,0.0855,0.558,0.119,31,0
5170,88.03,55,11312,2777,0,7,5,1,1,0,0,2,0,7,0.0943,0.0035,0.775,0.247,38,0
100,16.0,53,816,2767,0,2,4,1,0,1,0,2,1,26,0.1113,0.1285,0.6069,0.3234,35,0
300,0.34,59,12895,100,2,10,2,0,0,0,0,2,2,9,0.0258,0.0242,0.5724,0.3327,26,0
217,28.33,56,1820,8891,3,10,4,0,0,1,0,3,1,5,0.0449,0.0541,0.863,0.3981,27,0
100,1.45,41,101,418,1,9,2,0,1,0,0,1,2,10,0.0355,0.1801,0.9008,0.5007,46,0
597,56.72,64,5676,943,2,2,4,0,1,0,0,2,0,8,0.1924,0.0225,0.6236,0.4219,31,0
275,41.42,59,32834,830,0,5,5,0,0,1,0,3,0,13,0.0565,0.0007,0.6344,0.2239,26,0
416,0.45,35,1565,5130,0,10,2,0,0,0,0,4,0,7,0.0608,0.0495,0.6101,0.0199,31,0
100,32.45,51,605,881,0,7,1,1,0,0,0,2,1,11,0.1217,0.1961,0.731,0.1146,33,0
1966,22.83,46,7951,1117,1,9,3,1,1,1,0,2,0,8,0.1485,0.0583,0.8089,0.1987,31,0
100,12.96,51,1947,1207,1,11,0,1,0,0,0,1,1,2,0.1694,0.0005,0.6857,0.1856,33,0
274,41.23,64,151,683,0,3,0,0,1,0,0,1,0,11,0.0553,0.0277,0.8221,0.1289,26,0
295,3.57,64,556,15826,0,3,3,1,1,0,0,1,0,15,0.0491,0.0369,0.7696,0.3161,17,0
289,17.26,50,6201,22390,3,8,4,1,0,1,0,3,0,12,0.0204,0.0077,0.6104,0.0243,24,0
1615,4.17,48,1570,5124,2,4,0,1,1,0,0,2,1,5,0.0456,0.0572,0.5758,0.1344,27,0
2284,88.31,51,3992,1172,2,3,4,0,1,0,0,1,0,17,0.1048,0.0435,0.8236,0.0551,31,0
440,11.15,53,3971,3619,0,10,3,0,0,1,0,1,1,7,0.0657,0.1665,0.7516,0.026,24,0
3497,9.57,39,209,3301,0,10,5,1,1,0,0,4,0,14,0.2336,0.1197,0.8997,0.2694,25,0
100,8.12,46,1481,1091,2,11,4,1,1,0,0,4,1,8,0.0637,0.0017,0.7936,0.0646,38,0
100,55.23,54,242,143244,0,2,3,1,0,0,0,1,0,12,0.063,0.0734,0.5384,0.2604,25,0
280,19.87,60,2437,362,2,10,4,1,1,0,0,1,0,9,0.1113,0.0162,0.2945,0.2637,33,0
682,2.74,57,892,10380,3,6,0,1,0,0,0,1,0,11,0.081,0.1202,0.9239,0.0903,30,0
1348,25.01,56,5348,15852,2,0,4,0,1,1,0,4,0,9,0.0512,0.0183,0.8241,0.3368,37,0
2137,13.35,49,986,100,3,4,5,1,0,0,0,2,1,5,0.0639,0.0404,0.7126,0.2123,36,0
380,51.54,64,532,41401,1,8,5,1,1,0,0,3,0,9,0.1005,0.0096,0.419,0.0953,25,0
2095,9.05,46,100,2205,2,11,0,0,0,0,0,4,0,8,0.0082,0.0149,0.8408,0.2082,20,0
549,8.5,47,32670,1519,3,10,0,0,1,1,0,7,1,8,0.0275,0.0471,0.4622,0.2059,25,0
1318,24.77,44,5969,1313,1,10,3,1,1,1,0,1,0,12,0.1524,0.0229,0.6715,0.0598,30,0
137,30.35,56,5334,1756,1,0,5,1,1,0,0,1,1,9,0.0678,0.0422,0.7032,0.0459,38,0
2291,35.41,56,1795,27379,0,10,4,1,0,0,0,2,1,8,0.1579,0.079,0.9863,0.1492,26,0
290,57.17,60,21641,2014,3,4,3,1,1,0,1,5,0,9,0.191,0.1,0.7432,0.2765,38,0
939,6.15,54,592,1102,3,10,1,1,1,0,0,3,0,9,0.0524,0.1347,0.7958,0.4614,26,0
1325,7.3,55,38506,100,3,4,4,1,1,2,0,0,1,10,0.3257,0.0283,0.8537,0.1235,25,1
100,62.37,48,4225,111,0,11,0,0,1,0,0,2,1,7,0.0494,0.0207,0.8018,0.2157,36,0
1655,33.65,53,724,1210,0,11,1,0,1,1,0,4,0,15,0.1237,0.0295,0.6786,0.2453,32,0
100,1.03,44,547,23940,2,0,5,1,0,0,0,2,1,15,0.0138,0.0158,0.8249,0.2466,30,0
2356,3.55,48,1358,248936,2,9,1,1,0,1,0,0,1,10,0.1144,0.0007,0.7844,0.2813,21,0
487,15.86,59,3172,20983,1,10,5,0,1,1,0,1,1,13,0.0237,0.0134,0.5752,0.045,24,0
241,20.83,47,1821,26256,0,6,3,1,0,0,0,2,0,8,0.2089,0.063,0.6854,0.1916,43,0
1001,13.59,50,245,39227,0,4,2,0,1,0,0,3,0,13,0.1281,0.0284,0.7536,0.1114,32,0
245,40.82,50,31024,6801,1,3,0,1,1,1,0,1,0,12,0.1108,0.0524,0.7676,0.1773,31,0
144,35.54,44,668,731,3,8,1,1,0,1,0,2,0,11,0.3713,0.0193,0.8212,0.3817,28,1
445,12.08,51,120,2639,1,4,4,0,0,1,0,3,1,7,0.0243,0.0931,0.8055,0.2924,23,0
530,15.63,40,904,9776,0,9,0,1,1,1,0,2,0,22,0.0522,0.036,0.6775,0.3076,31,0
1973,53.8,54,100,1428,2,9,5,1,0,1,0,4,2,13,0.0829,0.053,0.8304,0.0942,28,0
269,13.69,44,17594,1042,0,10,0,1,1,0,0,2,0,16,0.0094,0.0311,0.4802,0.2844,30,0
1840,85.76,43,105,500000,0,3,0,0,0,0,0,1,0,12,0.018,0.0385,0.9001,0.0752,23,0
134,13.03,49,805,37208,3,0,0,1,1,0,0,2,1,13,0.079,0.1002,0.4041,0.3438,38,0
757,8.32,52,12260,1295,2,6,1,1,1,0,0,1,0,9,0.0325,0.098,0.5836,0.0796,32,0
1786,9.43,37,1369,7888,2,0,0,1,1,1,0,1,1,11,0.0181,0.1187,0.7979,0.2658,33,0
252,26.06,50,15409,33911,0,7,3,1,1,2,0,3,1,12,0.007,0.0951,0.9906,0.1879,32,0
209,3.41,42,2454,1519,3,0,3,0,1,0,0,2,0,10,0.0679,0.0682,0.255,0.2323,26,0
100,17.49,59,958,41244,1,3,5,0,1,0,0,3,0,7,0.0155,0.0277,0.7372,0.1294,26,0
107,4.3,49,534,491,2,4,2,1,0,0,0,4,0,9,0.1905,0.0395,0.7339,0.2049,34,0
5433,50.79,57,3171,4293,2,0,3,1,0,0,0,3,1,6,0.0081,0.0849,0.8407,0.1217,35,0
1154,18.22,45,439,861,2,3,0,0,0,1,0,6,0,11,0.3178,0.0046,0.5263,0.0959,28,1
1899,32.71,61,100,13040,2,11,2,1,1,0,1,2,0,9,0.0876,0.0105,0.7348,0.5071,25,1
341,34.1,48,326468,2139,1,6,2,1,1,0,0,4,2,8,0.1418,0.0452,0.895,0.0983,20,0
1334,14.89,46,668,2933,1,8,0,1,1,0,0,0,0,7,0.0518,0.0235,0.935,0.1233,25,0
268,24.12,53,7054,62226,3,6,1,1,1,0,0,2,0,6,0.3028,0.0176,0.6145,0.061,27,0
100,19.36,59,13370,324,0,4,4,1,0,0,0,2,0,10,0.024,0.0799,0.3288,0.3157,21,0
609,19.34,46,4345,4662,2,8,4,1,1,0,0,1,0,8,0.046,0.1658,0.8469,0.1654,28,0
100,60.15,60,11969,1425,3,8,0,1,0,0,0,0,1,10,0.1116,0.0796,0.8638,0.1186,27,0
165,11.58,49,2274,31746,3,4,4,1,1,0,0,0,1,12,0.0435,0.2015,0.704,0.2609,18,0
680,0.12,58,2507,611,2,2,5,0,1,0,1,0,1,15,0.1256,0.0277,0.5409,0.1875,28,0
535,16.85,41,734,3695,1,8,2,0,1,0,0,3,0,11,0.079,0.0169,0.7934,0.1367,32,0
310,22.81,44,1105,2347,0,6,0,1,0,0,0,2,0,10,0.1996,0.0123,0.8004,0.1001,32,0
524,6.22,44,4391,206,2,2,4,1,0,1,0,2,1,10,0.1432,0.1152,0.512,0.1702,33,0
693,0.31,52,439,180,2,0,2,0,1,0,0,2,0,10,0.0981,0.0197,0.7561,0.3559,30,0
3051,194.5,44,1570,4310,1,0,0,1,1,0,1,1,0,13,0.0125,0.0191,0.5872,0.1959,31,1
100,20.03,54,1237,275,1,0,5,1,1,0,0,0,1,10,0.0163,0.0235,0.7664,0.0527,32,0
100,12.52,43,44581,5879,2,6,2,1,0,0,0,3,2,12,0.0382,0.0086,0.7309,0.0942,41,0
4710,119.4,46,66650,318,3,3,1,1,1,0,0,0,0,9,0.0019,0.0334,0.7935,0.4288,29,0
985,6.27,57,29514,489,0,0,4,1,0,0,0,1,0,11,0.0734,0.0586,0.7803,0.2109,32,0
100,38.84,51,1700,527,3,1,3,0,1,0,0,3,0,7,0.1957,0.0074,0.7419,0.0941,36,0
858,18.84,50,193,1574,1,7,5,1,0,0,0,2,0,7,0.0633,0.0434,0.646,0.132,34,0
356,30.81,58,15853,151303,0,7,4,0,0,0,0,1,0,10,0.1209,0.0644,0.7747,0.1124,30,0
364,52.12,49,227119,3044,1,5,0,1,0,0,0,3,0,10,0.0202,0.0802,0.8367,0.169,29,0
627,2.45,48,1074,1021,2,11,1,0,1,0,0,4,1,6,0.0599,0.0982,0.7844,0.3793,23,0
425,11.12,45,2430,1115,0,7,3,1,0,0,0,2,1,6,0.0739,0.1795,0.4314,0.1046,28,0
953,11.38,38,328,1787,2,3,5,0,0,1,0,1,1,10,0.001,0.0312,0.6138,0.0488,35,0
7199,9.44,52,10972,428,0,11,5,1,0,1,0,1,0,5,0.2672,0.2746,0.5065,0.2205,35,1
238,55.31,45,2157,245,1,8,0,0,1,0,0,1,0,12,0.1389,0.0256,0.7373,0.1612,26,0
120,1.99,47,299,562,1,11,4,1,1,2,0,1,0,10,0.0086,0.0157,0.6455,0.2337,25,0
1850,13.1,47,1020,199940,0,9,2,0,0,0,0,2,0,4,0.0323,0.0214,0.7716,0.4949,30,0
148,12.92,56,21973,1841,2,3,0,1,1,0,0,1,1,8,0.0865,0.0019,0.5687,0.107,25,0
292,21.28,46,100,1048,2,11,5,0,1,0,0,1,0,8,0.101,0.052,0.8167,0.3496,37,0
