transaction_amount,merchant_category,time_since_last_transaction,distance_from_home,is_online,transaction_hour,day_of_week,card_age_days,avg_daily_transactions,amount_vs_avg_ratio,num_transactions_last_hour,is_international,merchant_risk_score,customer_age,account_balance,credit_limit_utilization,num_declined_last_month,velocity_score,target
26.56,9,4.9,10.8,1,1,4,1844,13.83,0.18,2,0,0.8485,69,8203.21,0.1495,0,1.53,0
11.89,0,10.16,5.5,0,8,6,843,14.89,0.16,1,0,0.3389,24,1175.94,0.354,0,0.6335,0
28.94,8,23.29,0.9,0,21,0,453,11.41,1.27,2,1,0.0976,42,3834.68,0.3569,0,1.5629,0
64.68,7,9.35,24.6,0,17,0,945,6.71,1.73,5,0,0.3741,52,1465.01,0.2661,0,3.633,1
3.88,1,8.01,43.4,0,6,0,2122,6.91,0.03,2,0,0.1432,43,2856.93,0.3154,0,2.2763,0
16.33,7,3.53,41.2,0,21,3,2471,9.75,0.14,1,0,0.3359,52,9521.03,0.5196,0,1.7077,0
22.22,4,7.04,8.0,1,8,1,2445,9.08,0.44,1,0,0.4497,47,2725.56,0.4314,1,0.7756,0
92.59,4,9.23,8.6,0,11,6,2753,1.43,0.8,1,0,0.0345,27,2240.03,0.289,1,1.2146,0
30.36,9,8.1,8.3,0,15,3,1637,5.86,0.22,1,0,0.4083,42,4860.93,0.0661,0,0.642,0
10.97,0,4.62,8.0,0,14,5,3511,6.27,0.07,1,0,0.3702,28,5269.14,0.0971,1,0.695,0
172.68,0,4.65,5.7,0,11,2,868,2.87,1.45,2,0,0.7361,23,1911.27,0.4138,1,2.1307,0
62.53,4,7.47,21.3,0,9,5,3151,2.47,0.52,2,0,0.0368,57,635.32,0.3253,0,2.142,0
24.83,7,4.75,17.2,1,5,0,2837,2.6,0.13,2,0,0.1596,56,2890.23,0.6681,0,1.6334,0
40.8,3,24.42,15.4,0,21,5,2226,3.14,0.21,0,0,0.5125,40,3958.74,0.3112,0,0.3958,0
28.84,6,1.12,20.9,0,20,4,1853,13.85,0.39,0,0,0.0593,42,2745.86,0.5986,0,1.6628,0
27.28,8,15.8,16.4,1,3,6,3167,6.04,0.31,1,0,0.8892,62,10753.32,0.1394,0,0.559,0
143.79,4,1.38,13.5,1,18,5,2523,3.4,0.91,0,0,0.9255,45,7412.94,0.3094,0,2.2574,0
19.78,1,30.07,9.8,0,5,5,2253,10.06,0.41,2,0,0.8441,51,2285.49,0.4388,0,0.7249,0
83.72,3,1.05,3.9,1,11,0,3296,6.44,0.46,1,0,0.596,40,3509.77,0.1448,0,2.8966,0
30.09,6,8.25,1.6,1,14,5,3068,4.5,0.17,2,0,0.8001,46,2278.01,0.259,1,1.3817,0
38.62,0,15.65,2.3,0,11,1,1655,11.41,0.92,1,0,0.7491,31,3014.22,0.3654,0,0.7413,0
33.49,6,5.36,10.2,0,6,5,2492,5.87,0.69,1,0,0.1929,55,8598.64,0.4611,0,1.5992,0
28.27,1,8.18,25.6,0,8,2,1180,12.42,0.79,3,0,0.2386,58,14067.47,0.1564,0,1.8429,0
30.22,2,16.64,0.1,1,7,1,2510,14.14,1.15,3,0,0.8884,50,3996.6,0.1513,0,2.3116,0
237.62,1,28.11,5.9,1,7,4,2423,12.17,5.29,1,1,0.515,53,14265.87,0.4734,0,1.0487,0
35.2,6,3.61,33.9,0,1,0,2938,2.54,0.41,0,0,0.4877,49,17358.17,0.4978,2,0.7061,0
135.34,4,9.12,35.6,0,19,1,515,10.72,3.05,1,0,0.2973,45,12488.47,0.3282,0,0.7532,0
3.66,3,3.52,2.2,0,9,1,113,5.11,0.02,0,0,0.0036,46,3981.11,0.1521,0,0.6217,0
8.47,1,23.4,5.1,0,1,6,1514,8.6,0.07,1,0,0.7951,70,1249.98,0.6469,0,1.1653,0
22.11,3,1.25,26.6,1,14,0,2481,8.13,0.17,2,0,0.7066,48,5809.1,0.3721,1,3.789,0
53.94,6,26.19,105.5,0,10,0,3250,1.26,0.68,1,0,0.409,18,2654.35,0.0656,0,0.88,0
29.62,1,15.1,36.5,0,21,2,3438,7.5,0.28,1,0,0.2752,68,2917.08,0.3559,1,0.8723,0
1.74,9,0.98,10.9,0,2,3,3579,4.36,0.02,1,0,0.9465,56,2290.75,0.1188,0,2.8073,0
23.93,0,1.59,11.9,0,7,3,2223,0.68,0.38,2,0,0.2226,26,1516.69,0.5188,0,2.6794,0
16.14,3,1.79,2.6,0,16,5,3155,1.8,0.09,2,0,0.7009,55,11322.23,0.237,0,3.1528,0
36.49,1,12.35,10.4,1,8,3,2057,14.36,0.25,2,0,0.1128,59,5001.51,0.1301,0,0.8621,0
6.72,8,7.62,53.2,0,8,2,1361,4.28,0.08,1,0,0.4271,26,2258.35,0.1237,1,1.1852,0
12.11,8,10.61,43.7,0,13,3,132,12.81,0.08,3,0,0.7315,30,741.35,0.4131,0,1.8042,0
47.86,5,0.48,13.9,0,9,2,87,4.04,0.6,0,0,0.3733,39,10354.68,0.4652,0,5.0199,0
8.18,7,37.21,14.8,0,7,0,1092,0.75,0.05,0,0,0.4613,40,1934.81,0.6897,0,0.1217,0
79.12,2,8.24,10.9,0,11,0,1124,11.13,0.84,1,0,0.2107,40,3212.74,0.2606,0,0.4327,0
73.99,9,26.42,37.2,1,23,3,645,3.73,0.6,1,0,0.8821,39,9938.64,0.2418,3,0.404,0
9.36,6,5.59,4.5,0,2,6,100,7.01,0.07,1,0,0.6141,69,4558.16,0.6631,0,1.2117,0
5.15,2,14.89,2.7,0,8,4,1638,7.94,0.06,2,1,0.1136,50,3103.19,0.4382,0,1.9088,0
61.45,3,24.68,0.7,1,6,3,2334,4.0,1.55,1,0,0.2638,34,9346.08,0.2866,1,0.5624,0
140.59,5,1.42,4.2,1,11,5,1205,7.4,2.02,0,0,0.092,49,2404.97,0.4352,1,1.3288,0
368.59,3,5.63,4.7,0,5,2,875,9.62,3.02,1,0,0.0176,18,4056.73,0.0374,0,0.9346,0
44.22,2,36.87,9.6,1,13,0,1980,4.73,0.53,2,0,0.8476,45,5675.35,0.2687,0,1.2834,0
49.68,4,5.85,11.7,0,8,6,2987,10.41,0.52,2,0,0.8886,36,2140.9,0.0851,0,1.7339,0
13.44,2,25.63,5.1,0,21,2,117,12.29,0.08,1,1,0.3355,39,883.16,0.4584,0,1.2172,0
64.25,6,12.76,27.6,0,8,5,1022,14.03,0.72,1,0,0.6698,23,7108.2,0.2433,0,0.6539,0
6.6,9,0.14,9.9,0,3,2,2890,4.58,0.06,0,0,0.8538,36,1371.44,0.5253,0,12.6635,0
117.61,6,1.95,10.3,0,5,5,61,6.07,0.89,0,0,0.7396,50,934.7,0.7547,1,1.0393,0
43.42,1,3.81,2.2,0,11,3,1553,3.32,1.0,1,0,0.1408,42,928.99,0.0605,1,1.684,0
48.82,1,26.77,23.0,0,4,1,2594,4.73,0.26,1,0,0.0569,33,2133.22,0.1277,0,1.3884,0
51.07,2,17.18,10.2,0,5,1,133,8.26,0.45,4,0,0.1437,43,10962.5,0.1921,0,2.6429,0
27.58,0,9.78,14.5,0,20,5,1101,8.77,0.15,0,0,0.6027,42,4234.2,0.1019,0,0.308,0
54.49,5,1.13,39.2,0,19,1,1680,9.47,0.36,2,1,0.8371,47,8816.04,0.5812,1,3.1578,0
4.92,0,7.55,3.8,1,20,1,2868,4.95,0.1,0,0,0.5535,48,528.44,0.4922,0,0.3733,0
78.23,1,2.01,37.2,0,12,5,3525,2.96,0.52,3,0,0.2142,52,5352.55,0.3977,1,2.249,0
20.11,8,8.5,31.1,0,13,1,1296,9.83,0.18,2,0,0.7137,18,2341.63,0.1777,0,1.5677,0
23.73,1,4.01,14.5,0,16,5,1917,3.43,0.49,3,1,0.1354,42,1887.78,0.1899,1,1.9909,0
173.68,9,8.84,5.8,0,23,6,585,2.08,2.68,0,0,0.5844,48,1381.53,0.1244,0,0.0131,0
23.69,2,17.52,27.6,1,0,2,3251,0.67,0.97,2,0,0.2134,47,7617.21,0.6716,0,1.518,0
77.01,8,15.11,36.0,0,21,4,721,12.87,0.76,3,0,0.3642,32,20143.44,0.2884,1,1.9043,0
48.29,9,19.57,3.9,1,8,2,2178,14.52,0.6,0,0,0.5612,58,1890.89,0.1922,0,-0.2328,0
58.68,2,3.05,10.1,0,8,3,1217,9.75,1.02,1,0,0.39,46,6621.82,0.4835,0,1.2202,0
5.0,5,5.71,14.6,0,23,5,2781,7.12,0.05,2,0,0.51,60,1681.38,0.1245,0,2.0323,0
11.16,6,20.81,10.2,0,3,3,95,3.1,0.06,1,0,0.7451,42,4306.59,0.4626,0,0.5465,0
20.23,0,4.95,21.4,0,15,3,2189,4.01,0.11,0,0,0.3276,44,1968.89,0.0535,0,0.4869,0
8.44,6,1.34,51.7,1,13,3,3276,5.14,0.09,6,0,0.7073,39,5678.67,0.0976,0,5.379,0
314.4,4,25.96,24.1,0,17,4,3207,13.17,6.29,0,0,0.0867,69,15154.28,0.1635,0,-0.2679,0
43.72,1,11.65,10.4,0,13,1,2498,2.25,0.33,1,0,0.1053,46,3109.31,0.2706,0,0.7667,0
124.9,6,0.47,25.1,1,6,5,3649,4.28,1.11,0,0,0.5446,24,3945.04,0.4656,0,5.515,0
20.05,3,5.06,25.9,0,0,1,2726,7.08,0.17,1,0,0.6567,37,3215.99,0.2338,1,1.4039,0
2.81,5,4.01,7.4,0,12,1,353,7.87,0.02,1,0,0.7913,58,14335.36,0.0606,0,1.1708,0
124.51,7,7.49,35.9,1,11,5,347,2.72,0.66,0,0,0.4316,41,600.46,0.2547,1,0.4974,0
4.66,2,9.89,3.3,0,16,5,510,8.14,0.03,1,0,0.1742,29,2411.17,0.1934,0,0.6004,0
35.69,9,18.14,13.0,0,21,0,2519,10.43,0.21,3,0,0.2536,31,824.66,0.4286,0,2.2958,0
27.53,1,4.05,5.0,0,18,5,542,7.53,0.2,2,0,0.8993,46,1121.21,0.1077,0,1.6953,0
42.12,0,6.82,3.6,0,18,4,1333,12.31,0.4,2,0,0.0771,38,9822.69,0.3821,0,1.6712,0
12.18,6,5.66,42.2,1,16,0,390,11.77,0.25,0,0,0.0373,35,653.21,0.1581,1,0.3,0
31.65,1,1.39,21.2,1,3,4,3563,4.19,0.19,3,0,0.4126,37,19644.35,0.3478,0,2.9182,0
23.99,6,6.09,18.3,1,15,3,2357,6.5,0.18,1,0,0.9822,25,3261.78,0.3816,0,1.2167,0
17.8,4,6.1,15.2,0,2,4,2709,3.38,0.72,2,0,0.5207,50,2080.68,0.2046,1,1.4081,0
28.31,4,2.24,9.6,1,23,2,2404,4.05,0.28,2,0,0.786,24,2601.33,0.2715,0,2.5554,0
2.03,7,1.73,1.8,0,6,2,2963,13.98,0.02,0,0,0.3318,42,1203.34,0.2189,0,1.8271,0
358.86,0,6.81,14.4,1,4,5,131,3.75,13.36,0,0,0.737,48,5379.29,0.2944,0,0.3729,0
33.74,2,11.61,1.9,0,22,1,1736,5.08,0.22,4,0,0.8932,18,10083.2,0.3848,0,2.1773,0
78.96,2,27.28,31.1,1,6,3,586,11.26,0.43,3,0,0.7345,37,7148.56,0.4911,0,1.9209,0
13.92,7,14.95,27.6,0,16,2,2547,11.93,0.3,0,0,0.0123,34,11170.28,0.3387,0,0.202,0
27.8,2,3.98,7.0,0,10,1,647,13.2,0.3,1,1,0.8734,18,1883.18,0.2038,0,1.2878,0
10.48,0,4.4,12.7,1,4,6,2478,9.76,0.06,1,0,0.4484,47,9515.77,0.1727,0,0.5744,0
15.51,0,7.26,17.6,0,19,6,3226,13.81,0.19,0,0,0.922,29,9789.4,0.2808,0,0.939,0
16.11,1,2.68,0.2,1,6,5,192,9.03,0.17,0,0,0.5902,41,3758.12,0.2231,0,0.9842,0
26.83,1,7.03,45.0,1,23,5,1932,5.91,0.29,1,0,0.3434,31,5540.71,0.3412,0,0.6137,0
136.17,2,0.74,14.1,0,7,1,1732,4.95,0.83,0,0,0.5456,40,9448.47,0.2754,0,3.443,0
125.67,5,9.01,16.1,0,9,6,853,0.54,4.68,2,0,0.0125,52,614.68,0.2823,0,1.646,0
12.17,7,8.4,10.1,1,2,2,1160,8.03,0.07,3,0,0.1907,59,3889.89,0.193,1,1.9673,0
7.5,3,1.45,16.2,0,9,3,891,5.17,0.09,0,0,0.3591,41,12964.88,0.48,0,1.5899,0
3.4,5,4.9,24.8,0,15,3,1973,13.51,0.05,4,0,0.1661,33,2405.05,0.7613,0,3.0475,0
35.7,4,8.06,1.5,0,20,3,2943,14.58,0.18,2,0,0.3077,47,1480.87,0.1527,0,1.4894,0
13.24,7,9.95,19.4,1,13,1,3046,14.74,0.13,1,0,0.3288,23,3818.07,0.0427,0,0.3412,0
18.5,5,6.0,16.7,0,16,0,1599,4.79,0.11,4,0,0.7109,53,287.87,0.2245,0,3.1383,0
195.74,1,11.53,2.8,1,0,0,1152,13.69,1.66,2,0,0.1953,18,3762.27,0.3566,0,1.2183,0
8.92,9,0.27,3.3,0,18,4,1072,1.73,0.12,0,1,0.0086,37,6086.32,0.3163,0,8.0183,0
36.83,7,14.53,6.2,0,21,5,437,1.23,0.22,1,0,0.8294,44,1719.44,0.4313,2,0.8363,0
22.32,9,8.46,4.4,0,15,3,1617,14.48,0.24,3,0,0.6597,21,11825.32,0.1073,0,1.901,0
9.63,0,6.22,2.7,0,3,5,1211,2.92,0.16,2,0,0.8313,62,8142.06,0.3079,0,1.9008,0
51.98,1,1.59,2.6,0,13,6,2213,3.97,0.44,0,0,0.3007,53,15275.51,0.4906,1,1.95,0
35.07,0,0.83,0.0,0,10,2,3172,4.56,0.32,2,0,0.0674,62,2897.69,0.2982,0,4.0881,0
31.15,2,3.17,12.1,0,20,4,2607,13.8,0.3,1,0,0.6784,89,3200.65,0.0752,0,1.2975,0
109.29,8,9.4,0.1,1,10,2,2217,8.88,0.66,0,1,0.829,47,3153.89,0.0425,0,0.4164,0
17.57,8,9.99,10.2,1,21,1,267,9.33,0.64,3,0,0.6883,36,1457.72,0.0501,0,2.3799,0
43.86,8,9.99,11.1,0,11,3,1574,5.12,1.05,0,0,0.8257,68,1905.98,0.2621,0,-0.0599,0
6.86,8,21.61,26.0,0,20,5,2152,8.07,0.16,1,0,0.8083,49,738.12,0.1606,1,1.2654,0
73.37,4,8.05,6.2,0,20,5,3101,11.32,1.43,1,0,0.9409,42,3883.98,0.3216,0,0.6924,0
12.97,1,1.8,36.0,1,16,4,1615,1.48,0.11,2,0,0.7873,34,2224.93,0.1523,2,2.8494,0
28.3,9,1.93,10.8,0,8,3,2751,3.37,0.62,3,0,0.785,28,3510.73,0.4484,0,3.2267,0
19.78,2,2.27,0.5,0,22,6,2657,14.78,0.15,2,0,0.4124,34,1862.69,0.1727,0,2.9603,0
123.79,2,36.62,16.5,1,12,0,3111,14.56,1.34,2,0,0.3863,27,2710.45,0.3262,0,1.0672,0
6.89,3,8.94,9.1,0,4,2,2361,8.16,0.22,1,0,0.7642,45,2908.63,0.1863,0,1.3522,0
55.08,2,10.58,1.2,0,16,6,2146,12.53,2.32,1,0,0.7605,18,3810.86,0.1149,0,0.8316,0
28.89,1,0.7,65.0,1,17,6,3248,11.49,0.17,2,0,0.1459,57,2597.84,0.4245,0,4.8958,0
61.46,8,3.82,3.4,1,14,1,2742,8.62,0.37,1,0,0.0159,69,1696.86,0.5568,0,1.2818,0
8.43,9,1.14,8.7,0,16,0,3325,2.09,0.27,2,0,0.8066,55,3069.17,0.2051,1,3.5222,1
3.67,9,4.15,38.0,1,8,1,2660,4.55,0.02,2,0,0.5699,45,1353.42,0.4014,0,2.0512,0
83.55,0,5.96,0.3,0,8,1,798,3.96,0.57,0,0,0.5458,58,1691.24,0.1414,0,0.5321,0
23.61,9,3.22,72.0,0,23,1,1352,9.69,0.14,1,0,0.2294,34,4051.13,0.1825,0,1.2089,0
89.16,6,5.42,2.1,1,11,6,3205,7.82,2.12,1,0,0.2117,62,1488.98,0.4827,0,0.8042,0
3.37,1,2.43,1.1,0,8,6,2640,10.99,0.11,2,1,0.1775,42,6100.42,0.5313,0,2.5043,0
28.47,6,1.25,9.8,0,19,1,2781,0.76,0.18,3,0,0.3667,24,5077.94,0.0428,0,4.3608,0
161.44,1,5.56,1.9,0,2,4,1731,12.58,6.69,0,0,0.9022,19,3196.22,0.2699,0,0.6166,0
29.74,8,1.95,5.3,0,23,0,1011,4.39,0.34,1,0,0.5792,66,676.18,0.4614,1,1.7611,0
83.65,4,5.5,9.3,0,8,1,218,14.79,1.28,3,0,0.1493,34,4058.12,0.3831,1,2.0269,0
31.74,4,5.71,23.4,1,15,0,2858,14.77,0.29,1,0,0.3005,31,6585.87,0.1387,1,0.7836,0
16.19,9,11.45,2.4,0,17,5,2961,0.52,0.11,1,0,0.6379,28,330.8,0.3052,0,0.6944,0
21.34,9,5.39,0.8,1,22,5,2044,6.47,0.14,1,1,0.8751,39,14013.23,0.4917,0,1.0374,0
183.44,4,8.07,15.7,0,5,0,57,2.21,1.65,3,0,0.8268,52,3721.73,0.1407,0,2.253,0
22.77,3,2.86,14.4,0,21,6,3277,7.88,0.13,1,0,0.5887,28,675.9,0.1386,0,1.8404,0
21.51,6,14.41,22.0,0,21,5,1908,14.57,0.22,2,1,0.3633,35,3935.02,0.0405,1,1.3324,0
34.99,3,1.05,6.3,0,1,1,3486,7.17,1.29,2,0,0.8689,49,1127.23,0.03,0,3.4156,0
7.83,1,6.98,6.7,0,10,5,1729,14.96,0.07,3,0,0.9457,25,1483.06,0.3708,0,2.2775,0
32.62,2,15.3,0.9,0,15,5,1248,2.84,0.19,1,1,0.2666,63,5912.94,0.1603,0,0.658,0
271.39,6,1.05,12.4,1,2,4,2542,1.83,2.2,1,0,0.1232,26,2133.74,0.1787,0,3.4043,0
36.58,4,25.72,21.2,0,3,2,3313,3.15,0.35,0,0,0.8885,51,14827.09,0.1711,1,-0.299,0
222.46,9,8.87,33.4,0,17,6,2108,11.21,2.27,1,0,0.7343,35,3899.03,0.2852,1,0.455,0
60.06,8,8.05,16.4,0,18,2,2694,2.37,0.36,1,0,0.4884,37,8959.92,0.5227,1,1.3572,0
39.52,5,9.19,37.7,1,14,2,2394,7.39,0.36,0,1,0.9268,57,2848.05,0.705,0,0.0573,0
12.57,4,0.59,10.7,0,6,3,1402,11.04,0.06,2,0,0.2282,44,804.66,0.4471,0,6.0031,0
13.76,2,10.45,12.1,0,21,1,567,4.52,0.09,2,0,0.5391,44,1271.2,0.1935,0,1.7322,0
30.64,7,13.38,0.0,0,21,5,2971,4.81,0.25,2,0,0.7209,56,2026.6,0.2082,0,1.668,0
25.91,1,6.07,76.0,1,8,5,1281,12.19,0.15,4,0,0.249,46,23569.05,0.2056,1,2.3678,0
26.85,7,4.75,4.7,1,20,3,1927,8.81,0.74,2,0,0.3678,18,2796.01,0.4444,0,1.7326,0
29.56,6,7.19,5.8,0,14,3,2668,11.72,0.92,1,0,0.8878,37,1550.74,0.1251,0,0.2916,0
40.36,2,12.18,11.7,0,21,5,1851,12.62,0.55,2,0,0.8036,31,10478.95,0.1921,0,1.2799,0
33.81,6,0.8,9.3,0,20,1,2306,9.06,0.19,1,0,0.1597,49,4028.34,0.3875,0,3.4322,0
7.35,8,4.41,10.2,0,21,6,2531,2.22,0.1,1,0,0.508,42,773.3,0.1876,0,1.4155,0
16.12,4,0.54,6.1,0,13,5,2644,9.72,0.08,4,0,0.7271,39,11103.6,0.1981,0,6.8478,0
21.93,0,2.34,17.0,1,5,4,3048,9.71,0.17,2,0,0.2628,64,8003.37,0.3593,0,2.5216,0
96.17,3,3.08,10.2,0,11,2,3315,1.91,1.14,3,0,0.8874,42,1505.01,0.3959,0,2.592,0
15.31,3,0.03,14.3,1,22,1,1860,7.68,0.16,0,0,0.0476,22,4837.8,0.2681,0,23.6573,1
11.81,3,7.33,24.8,0,5,6,352,13.98,0.33,2,0,0.0182,27,9379.13,0.7775,0,1.2137,0
4.4,8,3.55,2.7,0,11,2,3299,1.13,0.02,1,0,0.477,23,2269.36,0.3985,0,1.6574,0
32.67,1,0.49,45.7,1,16,2,2498,2.27,0.36,0,0,0.7361,40,1226.71,0.1879,1,5.2096,0
10.73,7,2.33,26.2,0,17,3,1025,8.26,0.16,1,1,0.124,38,7162.05,0.1821,0,2.059,0
12.98,3,4.3,37.1,0,23,6,2856,13.73,0.16,0,0,0.6167,38,8438.06,0.2337,0,1.26,0
24.36,7,0.57,1.4,0,14,6,1544,3.62,0.14,2,0,0.9804,34,5018.74,0.0381,0,6.1047,0
8.84,7,6.4,13.4,0,20,3,114,13.28,0.2,1,0,0.5737,62,9003.13,0.2272,0,1.0743,0
57.27,2,9.93,16.2,0,7,0,845,12.71,0.68,2,0,0.3554,58,12797.39,0.2184,0,1.4042,0
26.1,9,12.69,3.5,0,4,0,1653,12.04,0.25,0,0,0.3716,40,1212.84,0.2443,1,0.6857,0
85.45,6,7.96,7.6,0,3,1,2232,12.09,0.77,3,1,0.3969,51,23442.88,0.219,1,2.2665,0
19.56,2,8.26,4.1,1,18,3,1419,1.84,0.14,3,0,0.8289,43,1269.69,0.5106,0,2.3995,0
62.94,7,6.6,14.1,0,2,3,721,2.25,0.71,2,1,0.9823,38,6508.48,0.5293,0,1.1673,0
239.86,7,8.27,0.2,1,12,5,3274,5.26,3.64,2,0,0.6031,18,878.21,0.0998,0,1.7619,0
6.91,4,5.27,2.3,0,10,1,2860,12.17,0.05,1,0,0.8158,36,1371.58,0.4319,0,1.8458,0
172.56,9,4.59,0.8,0,21,1,2659,13.73,1.81,2,0,0.3271,37,1174.55,0.2475,0,1.6607,0
56.86,3,12.39,1.2,0,8,4,2776,12.42,0.42,0,0,0.3877,48,16919.77,0.6426,0,0.3434,0
6.41,9,4.3,42.1,1,2,5,1628,12.44,0.12,4,0,0.5456,33,2197.5,0.5252,0,2.6194,0
17.05,3,0.17,0.8,0,17,5,1890,7.08,0.11,1,0,0.3362,46,1015.32,0.1442,0,11.3801,0
365.81,6,24.83,13.8,0,13,4,150,5.6,2.04,0,0,0.8624,39,3067.3,0.0758,0,0.3043,0
188.14,9,1.09,0.8,1,14,0,2041,9.2,1.01,1,0,0.0972,18,3517.63,0.3275,0,3.2491,0
3.05,2,0.47,15.8,0,7,3,316,3.48,0.03,3,0,0.3447,42,7077.33,0.276,0,7.2062,0
43.72,4,2.05,4.8,1,10,6,407,12.99,0.91,0,0,0.0264,70,16806.17,0.1997,0,1.0344,0
46.27,4,16.88,2.8,1,21,2,2310,14.07,0.26,3,0,0.2746,18,1216.76,0.0505,0,1.9341,0
2.04,7,0.89,4.8,0,22,2,1628,12.98,0.06,1,0,0.3755,36,32229.23,0.1096,1,3.8453,0
20.28,4,14.05,0.8,0,8,3,357,11.87,0.11,1,0,0.4562,44,3316.47,0.3805,1,0.9943,0
9.2,2,12.5,5.7,1,10,6,1919,5.72,0.08,1,0,0.1015,35,2952.54,0.2772,0,0.6939,0
116.7,3,5.55,3.1,0,11,0,3483,12.12,1.1,4,0,0.8945,43,13943.64,0.2919,0,2.6513,0
141.53,2,11.35,0.2,0,6,0,258,0.65,1.02,3,0,0.7788,27,219.63,0.4038,0,2.018,0
13.03,4,10.55,7.8,1,21,3,1636,4.79,0.1,2,0,0.955,18,939.84,0.1845,0,1.4279,0
100.95,3,0.67,4.6,1,15,5,2669,9.8,1.59,2,0,0.1011,62,2832.66,0.1967,1,4.5225,0
66.13,0,11.96,7.3,0,0,1,3416,14.51,0.95,1,0,0.1935,26,543.44,0.5386,2,1.8062,0
405.78,5,2.97,18.3,1,2,3,3290,9.89,2.22,0,0,0.97,75,1898.34,0.4929,0,0.7694,0
68.38,1,15.34,6.3,1,6,3,677,1.47,0.39,2,1,0.1691,37,488.1,0.0628,0,1.2524,0
12.2,7,14.77,40.3,0,1,6,2350,2.87,0.13,3,0,0.6743,26,3075.45,0.2349,2,1.9692,0
100.73,4,0.57,20.1,1,0,5,35,10.9,2.06,0,0,0.0955,45,7096.38,0.3233,0,4.927,0
76.5,8,1.77,10.9,1,6,5,1984,13.96,0.42,5,0,0.655,57,2542.71,0.5262,0,4.6166,0
26.06,4,15.65,15.9,1,17,6,641,5.15,0.84,1,0,0.811,34,1966.78,0.1254,0,1.0489,0
15.77,2,14.72,17.4,0,20,5,1911,0.8,0.1,0,0,0.8409,50,1535.22,0.1719,1,0.1057,0
3.99,1,6.73,45.4,1,10,2,1723,3.33,0.02,3,0,0.8156,45,6625.88,0.0727,0,1.8581,0
8.66,0,3.52,2.2,1,22,4,749,3.11,0.05,1,0,0.0468,51,836.95,0.1381,0,1.3523,0
10.58,0,2.81,6.8,1,16,0,412,4.79,0.42,4,0,0.2915,52,4051.99,0.2112,1,3.5586,0
8.22,6,1.59,0.3,0,19,4,2479,6.7,0.05,3,0,0.5425,58,3083.26,0.1114,0,3.6251,0
3.02,2,3.31,8.7,0,5,4,565,10.45,0.02,0,0,0.8973,18,909.16,0.1147,0,0.5979,0
24.39,6,3.4,32.0,0,3,3,331,8.84,0.22,2,0,0.3951,18,1333.13,0.2423,1,2.057,0
58.39,0,3.54,4.5,1,21,2,2791,3.6,0.49,0,0,0.6586,39,2788.22,0.2242,0,0.7631,0
41.86,5,23.21,15.4,0,6,6,279,14.17,0.72,3,0,0.2403,30,25862.02,0.3257,0,1.8973,0
15.97,9,0.92,5.9,0,0,4,359,9.97,0.2,2,0,0.4728,40,5071.85,0.4374,1,3.7046,0
19.7,6,4.46,6.6,1,23,1,173,8.26,0.82,0,0,0.0959,38,22951.59,0.1818,0,0.7474,0
1.93,3,1.14,4.3,0,22,1,373,4.2,0.01,4,0,0.0658,58,752.81,0.2384,0,5.2963,0
26.9,3,7.16,7.2,0,22,1,612,2.85,0.19,0,0,0.6101,22,2838.67,0.0401,2,0.8783,0
366.75,5,11.84,4.1,0,17,5,1209,14.46,14.21,2,0,0.7249,54,3228.14,0.1629,0,1.3875,0
5.05,9,25.67,33.6,1,7,0,1120,1.51,0.16,2,0,0.5505,48,4401.88,0.4633,0,1.631,0
10.55,5,6.61,6.3,1,3,1,2777,3.27,0.17,3,0,0.0402,44,3091.79,0.2493,1,2.2228,0
64.42,9,0.66,30.4,1,12,6,2348,8.89,0.73,1,1,0.3195,30,2399.25,0.2682,0,4.808,1
44.1,3,15.29,23.2,0,19,5,2714,1.31,0.41,4,0,0.9345,38,1955.42,0.1354,0,3.0142,0
219.35,9,7.86,13.0,0,9,6,950,2.65,2.08,0,0,0.5999,42,40542.78,0.4124,0,0.3769,0
50.51,7,13.03,25.5,0,11,3,1889,2.22,0.72,1,1,0.2584,49,942.26,0.2482,0,1.1109,0
39.9,2,15.12,4.1,1,2,1,58,1.88,0.23,0,0,0.6428,24,1156.99,0.2815,0,0.1706,0
22.04,6,4.63,32.1,0,11,6,2577,6.77,0.12,2,0,0.5012,42,5428.76,0.038,0,1.4881,0
246.49,3,1.04,16.9,0,8,0,2988,3.64,4.37,3,0,0.9658,37,978.94,0.2487,0,3.9624,1
41.24,0,2.94,9.4,0,8,2,2193,13.06,0.21,0,0,0.9968,48,13660.92,0.2677,0,1.1481,0
96.25,7,1.81,79.9,0,20,6,180,5.81,0.75,0,0,0.9137,39,15495.15,0.2791,0,1.524,0
271.92,8,2.8,15.4,0,16,5,3551,14.86,10.21,0,0,0.0714,29,8271.63,0.3153,1,1.0333,0
15.2,0,1.07,5.2,0,3,5,1614,6.79,0.19,1,0,0.2106,18,6930.57,0.2059,0,2.907,0
47.9,4,4.63,12.8,1,1,2,2631,13.98,0.29,2,0,0.157,42,3301.91,0.2355,2,2.2117,0
3.29,0,12.49,18.6,1,8,6,912,11.73,0.02,0,1,0.0741,41,1377.67,0.3129,1,0.6778,0
312.97,3,1.59,10.3,0,6,6,142,3.45,1.74,0,0,0.102,39,2389.71,0.392,1,2.3055,0
