recency_days_since_last_purchase,frequency_purchases_last_year,monetary_total_spend,avg_order_value,num_catalog_requests,email_open_rate,website_visits_last_month,loyalty_program_member,years_as_customer,age,household_income_bracket,home_ownership,num_children,distance_to_store_miles,previous_campaign_responses,category_preference,seasonality_score,credit_card_on_file,returned_items_last_year,target
103.9,5.0,202.06,40.41,2.0,0.3115,7.0,0.0,0.4,63.0,3.0,1.0,1.0,6.0,0.0,4.0,0.5593,1.0,0.0,0
45.4,6.0,1079.88,179.98,0.0,0.1498,7.0,0.0,1.6,37.0,1.0,0.0,2.0,1.4,3.0,3.0,0.9845,1.0,1.0,0
3.6,2.0,30.55,15.28,0.0,0.0765,6.0,0.0,2.4,26.0,0.0,1.0,1.0,2.0,1.0,0.0,0.7531,0.0,0.0,0
20.1,7.0,305.6,43.66,6.0,0.2568,6.0,0.0,2.0,35.0,3.0,1.0,3.0,7.2,0.0,2.0,0.5285,1.0,0.0,0
10.1,5.0,1244.06,248.81,0.0,0.2768,4.0,1.0,5.7,52.0,4.0,1.0,2.0,4.9,5.0,0.0,0.4194,1.0,0.0,1
164.7,2.0,1628.92,814.46,3.0,0.6882,6.0,1.0,7.4,48.0,3.0,1.0,2.0,0.5,0.0,0.0,0.6975,1.0,1.0,0
86.5,1.0,91.23,91.23,2.0,0.2901,2.0,0.0,1.9,55.0,2.0,0.0,0.0,26.5,1.0,5.0,0.8034,0.0,1.0,0
13.0,1.0,145.83,145.83,2.0,0.1466,5.0,0.0,22.3,49.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0485,1.0,0.0,0
48.1,6.0,1764.11,294.02,0.0,0.0875,5.0,1.0,1.5,47.0,1.0,1.0,0.0,4.8,0.0,4.0,0.8539,1.0,1.0,0
49.5,1.0,103.99,103.99,2.0,0.0995,5.0,1.0,6.6,64.0,2.0,2.0,1.0,35.7,0.0,2.0,0.5694,1.0,2.0,0
106.3,3.0,152.61,50.87,2.0,0.2165,2.0,1.0,3.2,43.0,3.0,1.0,1.0,14.6,1.0,4.0,0.4732,1.0,0.0,0
26.0,5.0,102.78,20.56,2.0,0.0559,8.0,0.0,3.9,41.0,0.0,0.0,1.0,44.1,1.0,1.0,0.9808,0.0,2.0,0
4.0,3.0,214.73,71.58,1.0,0.1501,3.0,1.0,3.5,27.0,1.0,1.0,1.0,11.4,2.0,2.0,0.1642,1.0,1.0,1
11.8,4.0,208.78,52.19,0.0,0.4414,6.0,0.0,1.3,47.0,2.0,0.0,0.0,10.0,1.0,5.0,0.3531,1.0,1.0,0
52.6,2.0,316.74,158.37,1.0,0.1581,1.0,0.0,9.8,47.0,3.0,0.0,0.0,58.8,3.0,4.0,0.65,1.0,0.0,0
4.8,2.0,2046.77,1023.38,0.0,0.0641,3.0,0.0,4.5,37.0,2.0,2.0,0.0,18.9,0.0,3.0,0.7802,1.0,0.0,0
113.3,5.0,384.61,76.92,3.0,0.3915,5.0,1.0,2.5,53.0,2.0,0.0,0.0,2.1,1.0,1.0,0.049,0.0,3.0,0
34.3,4.0,758.79,189.7,3.0,0.1052,2.0,1.0,1.4,51.0,3.0,1.0,1.0,3.9,0.0,0.0,0.5059,1.0,0.0,0
21.5,3.0,292.85,97.62,3.0,0.0375,5.0,0.0,7.3,48.0,2.0,0.0,3.0,2.2,3.0,3.0,0.2005,1.0,1.0,0
19.2,5.0,360.25,72.05,4.0,0.2783,5.0,1.0,2.5,21.0,2.0,1.0,3.0,9.6,1.0,1.0,0.8758,1.0,0.0,0
187.0,6.0,73.8,12.3,2.0,0.2085,5.0,0.0,1.3,49.0,2.0,1.0,0.0,1.1,3.0,0.0,0.714,1.0,0.0,0
7.7,5.0,501.65,100.33,2.0,0.269,7.0,0.0,0.2,38.0,3.0,2.0,1.0,7.2,2.0,0.0,0.3961,1.0,0.0,0
23.3,1.0,295.3,295.3,2.0,0.3356,3.0,0.0,9.4,62.0,3.0,1.0,1.0,34.4,2.0,3.0,0.6338,1.0,2.0,0
59.4,3.0,379.06,126.35,0.0,0.231,4.0,1.0,16.8,50.0,3.0,1.0,1.0,4.6,1.0,4.0,0.6868,0.0,0.0,0
10.0,7.0,318.94,45.56,2.0,0.4731,2.0,1.0,3.0,36.0,2.0,1.0,2.0,4.1,0.0,0.0,0.7571,0.0,1.0,0
21.4,0.0,81.34,81.34,1.0,0.1541,6.0,0.0,4.7,39.0,0.0,2.0,5.0,8.2,1.0,0.0,0.271,1.0,0.0,0
99.8,3.0,41.04,13.68,1.0,0.3636,4.0,0.0,2.7,61.0,2.0,2.0,1.0,0.1,2.0,1.0,0.6919,1.0,0.0,0
49.8,4.0,227.55,56.89,3.0,0.3943,5.0,0.0,2.2,48.0,3.0,2.0,0.0,17.5,1.0,5.0,0.9018,1.0,0.0,0
92.5,4.0,408.92,102.23,3.0,0.53,3.0,0.0,5.6,21.0,2.0,1.0,3.0,15.7,3.0,1.0,0.1846,1.0,0.0,0
44.3,3.0,165.33,55.11,1.0,0.5199,7.0,0.0,0.1,34.0,3.0,1.0,0.0,10.3,2.0,1.0,0.799,1.0,0.0,1
189.0,10.0,67.12,6.71,0.0,0.0267,9.0,0.0,5.2,63.0,3.0,2.0,2.0,15.6,1.0,3.0,0.6233,0.0,0.0,0
14.5,5.0,214.79,42.96,5.0,0.4756,5.0,1.0,14.2,65.0,2.0,1.0,1.0,3.5,6.0,4.0,0.155,1.0,2.0,0
111.1,4.0,819.94,204.98,1.0,0.2469,2.0,1.0,0.7,42.0,3.0,2.0,3.0,4.8,1.0,2.0,0.6722,0.0,1.0,0
22.1,2.0,266.37,133.19,6.0,0.17,4.0,1.0,23.9,54.0,2.0,1.0,1.0,37.5,1.0,3.0,0.574,1.0,2.0,0
45.3,6.0,143.96,23.99,1.0,0.3143,3.0,0.0,0.1,52.0,2.0,1.0,0.0,1.4,1.0,0.0,0.1324,1.0,0.0,0
3.5,2.0,398.67,199.33,2.0,0.6704,3.0,0.0,0.6,42.0,3.0,1.0,0.0,68.0,2.0,4.0,0.8009,0.0,1.0,0
63.7,1.0,413.5,413.5,2.0,0.2231,6.0,1.0,2.2,71.0,1.0,0.0,0.0,36.6,4.0,1.0,0.0359,0.0,1.0,0
87.0,2.0,273.88,136.94,0.0,0.1688,3.0,1.0,0.6,56.0,2.0,1.0,0.0,6.7,3.0,3.0,0.817,1.0,0.0,0
11.6,6.0,199.95,33.33,2.0,0.0341,2.0,0.0,5.8,51.0,2.0,2.0,2.0,12.2,0.0,5.0,0.806,1.0,0.0,0
13.7,5.0,465.76,93.15,2.0,0.2673,5.0,1.0,9.8,62.0,2.0,1.0,0.0,23.9,1.0,1.0,0.2434,1.0,0.0,0
71.9,1.0,554.02,554.02,2.0,0.4945,5.0,1.0,0.9,36.0,2.0,1.0,0.0,8.0,1.0,0.0,0.6835,0.0,0.0,0
73.1,6.0,78.44,13.07,2.0,0.1166,4.0,0.0,1.9,43.0,2.0,1.0,1.0,2.7,0.0,4.0,0.5975,1.0,0.0,0
0.5,5.0,274.18,54.84,0.0,0.5213,4.0,0.0,5.5,37.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0277,0.0,2.0,1
16.3,2.0,410.23,205.12,1.0,0.3028,6.0,0.0,9.0,71.0,2.0,0.0,4.0,3.4,0.0,3.0,0.101,0.0,0.0,0
56.6,3.0,340.18,113.39,3.0,0.0307,3.0,0.0,0.3,29.0,1.0,1.0,4.0,4.6,1.0,5.0,0.0413,1.0,0.0,0
11.6,3.0,580.28,193.43,1.0,0.0506,0.0,0.0,3.2,18.0,3.0,0.0,4.0,1.0,2.0,3.0,0.7288,0.0,2.0,0
27.6,3.0,1219.1,406.37,1.0,0.4907,5.0,1.0,10.1,49.0,0.0,1.0,2.0,20.5,2.0,1.0,0.2835,1.0,1.0,0
6.5,6.0,1013.4,168.9,2.0,0.1064,4.0,0.0,8.5,49.0,3.0,2.0,3.0,80.0,4.0,5.0,0.3105,0.0,0.0,1
58.0,5.0,852.35,170.47,3.0,0.2783,5.0,1.0,0.7,48.0,0.0,0.0,0.0,28.8,2.0,3.0,0.7524,1.0,0.0,0
153.3,6.0,215.91,35.98,1.0,0.6889,6.0,1.0,6.0,41.0,3.0,0.0,1.0,5.0,2.0,1.0,0.18,0.0,0.0,1
37.4,1.0,459.64,459.64,2.0,0.599,5.0,0.0,8.3,35.0,4.0,2.0,1.0,4.7,2.0,5.0,0.7133,1.0,1.0,0
89.3,3.0,188.37,62.79,3.0,0.3383,6.0,0.0,9.2,59.0,2.0,1.0,0.0,13.4,0.0,3.0,0.1971,1.0,1.0,0
34.2,3.0,2075.59,691.86,1.0,0.4176,7.0,0.0,1.0,30.0,2.0,2.0,1.0,5.6,0.0,5.0,0.2487,1.0,0.0,0
73.1,2.0,506.5,253.25,0.0,0.057,10.0,0.0,13.6,60.0,3.0,2.0,3.0,4.0,0.0,4.0,0.8175,0.0,0.0,0
15.8,4.0,650.23,162.56,2.0,0.0098,4.0,0.0,2.8,18.0,2.0,0.0,0.0,14.5,1.0,1.0,0.5047,1.0,0.0,0
193.3,1.0,186.48,186.48,3.0,0.4722,2.0,0.0,2.2,31.0,3.0,0.0,1.0,14.1,4.0,4.0,0.8979,0.0,0.0,0
146.4,4.0,431.98,108.0,3.0,0.3616,7.0,0.0,0.9,51.0,3.0,0.0,0.0,11.3,0.0,1.0,0.1939,1.0,2.0,0
77.9,3.0,133.7,44.57,0.0,0.1742,6.0,0.0,2.7,57.0,2.0,2.0,2.0,3.9,4.0,2.0,0.2355,1.0,1.0,0
92.8,1.0,391.6,391.6,5.0,0.2856,5.0,1.0,17.6,50.0,3.0,1.0,2.0,8.7,1.0,4.0,0.0024,0.0,0.0,0
70.0,4.0,335.44,83.86,2.0,0.1816,3.0,0.0,2.1,79.0,1.0,2.0,2.0,18.0,1.0,5.0,0.0417,1.0,1.0,0
22.2,3.0,245.66,81.89,0.0,0.2343,1.0,0.0,2.5,33.0,3.0,0.0,0.0,42.1,2.0,2.0,0.1833,0.0,1.0,0
113.5,9.0,431.18,47.91,2.0,0.2798,6.0,1.0,6.9,59.0,0.0,1.0,4.0,14.6,1.0,4.0,0.4411,1.0,1.0,0
76.8,2.0,249.02,124.51,3.0,0.1879,5.0,0.0,0.2,53.0,2.0,0.0,3.0,13.4,2.0,1.0,0.1742,1.0,0.0,0
96.8,3.0,25.55,8.52,3.0,0.2671,6.0,0.0,3.2,64.0,3.0,2.0,1.0,7.8,0.0,1.0,0.4459,0.0,0.0,0
49.8,2.0,94.44,47.22,3.0,0.0782,1.0,0.0,1.5,76.0,1.0,1.0,1.0,11.0,2.0,5.0,0.959,0.0,0.0,0
38.8,4.0,187.18,46.79,2.0,0.1036,4.0,1.0,5.3,52.0,4.0,1.0,0.0,49.2,1.0,4.0,0.5336,1.0,1.0,0
23.4,4.0,668.8,167.2,1.0,0.2152,6.0,0.0,10.2,61.0,0.0,0.0,1.0,5.0,2.0,3.0,0.9695,0.0,0.0,0
62.9,5.0,1534.57,306.91,2.0,0.242,2.0,0.0,3.3,38.0,4.0,1.0,0.0,14.3,3.0,0.0,0.1162,0.0,0.0,1
14.8,4.0,215.23,53.81,4.0,0.508,7.0,0.0,2.8,50.0,3.0,1.0,0.0,18.2,1.0,5.0,0.7182,0.0,0.0,0
30.7,4.0,141.79,35.45,2.0,0.5169,5.0,0.0,3.8,48.0,1.0,1.0,2.0,5.0,2.0,1.0,0.8184,1.0,0.0,0
16.9,2.0,23.47,11.74,1.0,0.4286,3.0,0.0,12.3,50.0,2.0,2.0,2.0,24.7,1.0,3.0,0.4907,0.0,0.0,0
91.7,11.0,460.2,41.84,1.0,0.0381,5.0,0.0,0.0,41.0,4.0,2.0,2.0,10.8,4.0,0.0,0.2786,1.0,2.0,1
25.4,2.0,257.31,128.65,1.0,0.5835,9.0,0.0,0.1,72.0,1.0,1.0,0.0,16.3,2.0,5.0,0.4726,1.0,1.0,0
52.4,3.0,79.01,26.34,4.0,0.2371,5.0,0.0,9.3,42.0,0.0,2.0,1.0,20.0,3.0,2.0,0.856,1.0,0.0,0
6.8,3.0,145.05,48.35,2.0,0.4011,4.0,0.0,0.7,47.0,4.0,0.0,1.0,12.4,3.0,4.0,0.7771,1.0,1.0,1
48.3,8.0,159.75,19.97,3.0,0.5015,4.0,0.0,1.6,36.0,0.0,0.0,0.0,20.0,1.0,1.0,0.2457,1.0,1.0,1
18.9,5.0,377.89,75.58,3.0,0.2503,4.0,0.0,0.5,47.0,2.0,1.0,0.0,1.9,2.0,0.0,0.1782,0.0,1.0,0
40.1,3.0,627.42,209.14,1.0,0.3481,4.0,1.0,3.3,48.0,1.0,1.0,0.0,6.7,1.0,4.0,0.9204,0.0,0.0,0
176.3,1.0,1037.01,1037.01,4.0,0.3287,4.0,0.0,1.7,35.0,3.0,1.0,2.0,7.7,1.0,5.0,0.749,0.0,1.0,0
36.4,6.0,186.32,31.05,3.0,0.187,4.0,0.0,3.1,72.0,3.0,1.0,0.0,1.0,2.0,3.0,0.8364,1.0,0.0,0
40.7,6.0,685.33,114.22,4.0,0.218,6.0,1.0,1.3,36.0,1.0,1.0,2.0,27.0,2.0,3.0,0.2608,1.0,0.0,1
104.8,6.0,232.92,38.82,3.0,0.1083,4.0,1.0,5.0,41.0,2.0,1.0,1.0,24.5,1.0,4.0,0.1029,0.0,1.0,0
94.2,7.0,585.36,83.62,1.0,0.2349,5.0,1.0,0.6,34.0,2.0,0.0,4.0,20.5,1.0,4.0,0.896,0.0,0.0,0
9.7,3.0,421.43,140.48,1.0,0.1483,7.0,1.0,2.2,35.0,2.0,1.0,1.0,3.9,2.0,1.0,0.7216,0.0,3.0,0
19.8,5.0,266.54,53.31,3.0,0.4511,2.0,0.0,0.5,40.0,1.0,2.0,0.0,7.0,2.0,1.0,0.1366,1.0,0.0,0
5.1,3.0,1188.22,396.07,2.0,0.5267,6.0,0.0,11.5,58.0,4.0,1.0,1.0,28.9,3.0,3.0,0.0125,1.0,0.0,1
22.6,3.0,1551.97,517.32,5.0,0.6166,7.0,1.0,12.5,54.0,2.0,0.0,2.0,16.4,0.0,5.0,0.2803,1.0,0.0,0
73.8,5.0,33.86,6.77,1.0,0.1341,5.0,0.0,1.6,54.0,3.0,2.0,0.0,14.0,0.0,4.0,0.7943,1.0,1.0,0
145.7,4.0,113.27,28.32,1.0,0.155,3.0,0.0,1.3,47.0,4.0,2.0,2.0,6.7,4.0,4.0,0.0621,0.0,0.0,0
79.7,3.0,72.51,24.17,4.0,0.3152,4.0,0.0,3.3,40.0,3.0,1.0,2.0,13.2,0.0,5.0,0.0949,1.0,0.0,0
112.4,0.0,173.96,173.96,2.0,0.2401,2.0,0.0,2.3,36.0,0.0,1.0,1.0,3.7,0.0,5.0,0.1736,0.0,0.0,0
27.8,2.0,316.85,158.43,3.0,0.1056,3.0,0.0,1.6,47.0,3.0,0.0,0.0,26.8,2.0,0.0,0.0422,0.0,1.0,0
27.8,5.0,191.79,38.36,2.0,0.5588,3.0,0.0,1.3,50.0,2.0,2.0,0.0,5.4,1.0,2.0,0.8813,1.0,0.0,0
83.7,6.0,409.8,68.3,2.0,0.3804,3.0,0.0,2.2,43.0,2.0,2.0,0.0,46.3,3.0,1.0,0.9697,1.0,0.0,1
27.3,2.0,1075.8,537.9,6.0,0.2758,4.0,1.0,2.0,54.0,3.0,2.0,2.0,5.0,0.0,5.0,0.5784,1.0,0.0,0
1.6,3.0,298.28,99.43,1.0,0.0856,1.0,0.0,0.5,36.0,3.0,2.0,0.0,0.9,1.0,2.0,0.2614,1.0,0.0,0
39.1,4.0,734.13,183.53,1.0,0.2105,4.0,0.0,4.8,39.0,1.0,0.0,5.0,6.5,1.0,3.0,0.8712,0.0,0.0,0
22.1,0.0,346.32,346.32,3.0,0.1165,2.0,0.0,1.5,52.0,0.0,1.0,1.0,7.8,4.0,3.0,0.0776,0.0,0.0,0
4.9,5.0,669.86,133.97,4.0,0.2485,6.0,0.0,2.0,39.0,2.0,1.0,0.0,4.2,2.0,4.0,0.9783,0.0,0.0,0
71.8,3.0,2602.49,867.5,3.0,0.1537,8.0,0.0,1.7,42.0,2.0,1.0,1.0,15.6,2.0,1.0,0.7349,1.0,0.0,0
43.9,6.0,66.92,11.15,1.0,0.2836,5.0,0.0,2.4,49.0,2.0,2.0,2.0,7.4,0.0,0.0,0.8168,1.0,1.0,0
54.1,2.0,72.2,36.1,3.0,0.2588,6.0,0.0,0.7,60.0,2.0,1.0,0.0,7.2,2.0,0.0,0.6505,0.0,0.0,0
0.1,7.0,330.25,47.18,1.0,0.3785,2.0,0.0,1.0,52.0,1.0,1.0,0.0,25.1,1.0,0.0,0.471,0.0,0.0,0
18.4,6.0,65.06,10.84,1.0,0.3721,1.0,0.0,1.7,50.0,3.0,0.0,0.0,10.7,2.0,5.0,0.9901,1.0,2.0,1
6.7,4.0,147.19,36.8,1.0,0.1812,6.0,1.0,1.3,63.0,1.0,1.0,0.0,75.9,3.0,1.0,0.0861,1.0,0.0,1
226.3,7.0,99.03,14.15,0.0,0.0139,2.0,0.0,0.2,33.0,3.0,1.0,0.0,50.8,1.0,4.0,0.5921,0.0,1.0,0
50.8,4.0,309.12,77.28,2.0,0.0554,4.0,1.0,0.7,58.0,3.0,0.0,3.0,6.2,0.0,3.0,0.5957,1.0,2.0,0
69.3,3.0,81.26,27.09,4.0,0.1499,5.0,0.0,1.8,25.0,4.0,1.0,1.0,5.6,1.0,5.0,0.2513,1.0,0.0,0
113.5,3.0,93.62,31.21,3.0,0.3465,1.0,0.0,0.5,44.0,2.0,1.0,2.0,26.3,0.0,5.0,0.2581,1.0,0.0,0
4.4,5.0,97.31,19.46,2.0,0.2973,7.0,1.0,0.6,32.0,0.0,1.0,1.0,4.3,2.0,5.0,0.0333,0.0,0.0,0
32.5,8.0,273.15,34.14,3.0,0.1672,4.0,0.0,1.6,57.0,2.0,2.0,2.0,12.4,3.0,4.0,0.8077,1.0,0.0,0
49.6,6.0,98.35,16.39,1.0,0.0507,5.0,0.0,4.8,52.0,3.0,2.0,1.0,27.4,0.0,2.0,0.5086,1.0,0.0,0
11.7,2.0,431.92,215.96,4.0,0.3363,6.0,0.0,7.7,52.0,2.0,1.0,0.0,5.3,1.0,5.0,0.4883,0.0,0.0,0
148.1,0.0,235.89,235.89,3.0,0.3137,3.0,0.0,5.8,21.0,2.0,0.0,1.0,34.2,2.0,0.0,0.0464,1.0,2.0,0
16.9,7.0,282.87,40.41,2.0,0.603,4.0,1.0,0.9,32.0,4.0,1.0,2.0,60.5,3.0,3.0,0.2731,1.0,2.0,1
56.9,1.0,399.42,399.42,2.0,0.4277,4.0,1.0,8.7,44.0,2.0,1.0,1.0,13.6,0.0,2.0,0.9548,1.0,1.0,0
13.7,6.0,109.66,18.28,4.0,0.4443,1.0,0.0,4.6,44.0,1.0,2.0,2.0,5.3,2.0,4.0,0.4975,1.0,0.0,0
31.2,8.0,198.16,24.77,0.0,0.43,3.0,0.0,1.9,50.0,0.0,1.0,2.0,0.6,1.0,4.0,0.5351,0.0,2.0,1
112.7,2.0,712.14,356.07,2.0,0.0873,5.0,0.0,1.7,46.0,4.0,2.0,0.0,42.2,1.0,2.0,0.6097,0.0,1.0,0
51.7,3.0,115.24,38.41,3.0,0.6593,3.0,0.0,1.3,85.0,3.0,2.0,0.0,4.2,1.0,3.0,0.2778,0.0,4.0,0
16.9,9.0,111.26,12.36,2.0,0.4422,1.0,0.0,8.5,45.0,3.0,0.0,2.0,13.2,1.0,2.0,0.78,1.0,0.0,0
16.3,8.0,121.34,15.17,2.0,0.208,8.0,0.0,0.7,64.0,3.0,1.0,0.0,12.7,2.0,1.0,0.8041,0.0,0.0,1
11.5,1.0,869.79,869.79,1.0,0.2838,9.0,0.0,4.2,44.0,4.0,1.0,3.0,5.1,0.0,0.0,0.409,0.0,1.0,0
101.4,4.0,534.41,133.6,3.0,0.216,5.0,0.0,2.0,46.0,1.0,0.0,2.0,6.3,0.0,3.0,0.2892,0.0,0.0,0
9.9,3.0,104.07,34.69,2.0,0.0862,7.0,1.0,5.4,50.0,3.0,1.0,2.0,11.6,3.0,5.0,0.6117,0.0,1.0,0
5.7,8.0,343.1,42.89,1.0,0.2131,4.0,0.0,0.2,32.0,0.0,1.0,0.0,12.4,0.0,0.0,0.9861,1.0,1.0,0
35.4,8.0,128.53,16.07,2.0,0.0412,3.0,0.0,0.6,57.0,0.0,1.0,1.0,4.7,0.0,2.0,0.3321,1.0,0.0,0
1.8,1.0,541.4,541.4,3.0,0.2251,6.0,0.0,9.3,43.0,3.0,2.0,0.0,13.6,2.0,4.0,0.6138,0.0,0.0,0
129.9,4.0,561.22,140.3,1.0,0.0835,1.0,1.0,0.0,27.0,3.0,1.0,0.0,18.0,1.0,3.0,0.1867,1.0,2.0,0
82.6,5.0,103.93,20.79,3.0,0.5456,0.0,0.0,5.9,52.0,2.0,2.0,1.0,6.4,2.0,3.0,0.4948,0.0,0.0,0
45.6,5.0,516.05,103.21,2.0,0.1982,4.0,1.0,0.2,62.0,2.0,0.0,0.0,1.4,1.0,3.0,0.6628,0.0,0.0,0
19.1,2.0,341.3,170.65,1.0,0.4768,3.0,1.0,1.2,44.0,3.0,0.0,1.0,0.9,2.0,2.0,0.3328,1.0,0.0,0
3.8,4.0,233.34,58.33,1.0,0.4858,3.0,1.0,0.5,29.0,2.0,0.0,2.0,11.1,2.0,0.0,0.9113,0.0,0.0,1
22.7,4.0,280.2,70.05,3.0,0.1961,11.0,1.0,0.2,39.0,2.0,1.0,0.0,4.0,1.0,4.0,0.154,1.0,1.0,0
121.2,6.0,120.99,20.16,2.0,0.0534,3.0,1.0,13.0,31.0,2.0,1.0,4.0,24.5,4.0,3.0,0.9318,1.0,1.0,0
48.4,2.0,662.68,331.34,2.0,0.3076,2.0,0.0,0.7,38.0,3.0,1.0,2.0,14.7,0.0,5.0,0.5853,1.0,0.0,1
20.0,6.0,81.05,13.51,2.0,0.0597,4.0,0.0,4.3,48.0,4.0,2.0,0.0,17.1,2.0,3.0,0.4236,1.0,0.0,0
15.9,2.0,163.55,81.77,1.0,0.2408,6.0,0.0,4.2,40.0,1.0,2.0,3.0,16.2,2.0,1.0,0.0481,1.0,1.0,0
220.6,4.0,155.77,38.94,3.0,0.5371,7.0,0.0,1.4,56.0,1.0,1.0,1.0,30.5,0.0,1.0,0.2991,1.0,1.0,0
24.3,9.0,120.14,13.35,3.0,0.2497,5.0,0.0,3.3,47.0,2.0,0.0,1.0,1.6,0.0,2.0,0.0441,0.0,1.0,0
70.3,4.0,284.36,71.09,4.0,0.3768,6.0,0.0,1.8,72.0,3.0,1.0,2.0,66.5,0.0,0.0,0.4204,1.0,0.0,1
9.6,2.0,230.41,115.21,2.0,0.0901,5.0,0.0,4.0,31.0,3.0,0.0,0.0,2.7,1.0,5.0,0.5037,0.0,2.0,0
10.7,2.0,67.57,33.79,1.0,0.1236,3.0,0.0,0.6,45.0,0.0,1.0,2.0,0.4,0.0,4.0,0.8377,0.0,1.0,0
54.7,5.0,385.76,77.15,2.0,0.3994,2.0,1.0,3.5,63.0,3.0,1.0,0.0,11.7,3.0,4.0,0.3177,1.0,1.0,1
47.2,1.0,1254.06,1254.06,3.0,0.4907,8.0,0.0,2.7,22.0,0.0,1.0,0.0,4.3,1.0,2.0,0.1739,1.0,0.0,0
10.4,2.0,165.72,82.86,3.0,0.3997,2.0,0.0,7.0,70.0,3.0,0.0,0.0,25.4,3.0,0.0,0.9121,1.0,0.0,0
12.6,6.0,1092.03,182.0,3.0,0.5478,3.0,0.0,0.5,40.0,2.0,2.0,3.0,11.5,0.0,2.0,0.82,1.0,0.0,0
37.3,5.0,75.61,15.12,3.0,0.504,3.0,0.0,0.6,48.0,4.0,0.0,2.0,32.8,1.0,5.0,0.7201,0.0,1.0,0
96.6,3.0,192.26,64.09,1.0,0.3605,5.0,1.0,1.3,42.0,4.0,2.0,0.0,21.0,1.0,2.0,0.034,1.0,1.0,0
30.6,2.0,158.01,79.0,3.0,0.273,3.0,0.0,5.9,65.0,2.0,2.0,0.0,21.8,1.0,2.0,0.248,0.0,2.0,0
98.0,6.0,305.22,50.87,3.0,0.0925,5.0,0.0,0.8,39.0,3.0,1.0,2.0,7.0,3.0,4.0,0.7304,1.0,2.0,1
7.0,3.0,3947.63,1315.88,1.0,0.1433,4.0,1.0,10.7,22.0,3.0,1.0,0.0,29.7,0.0,1.0,0.3551,0.0,0.0,0
24.5,6.0,837.08,139.51,1.0,0.0804,6.0,0.0,5.9,38.0,4.0,0.0,2.0,50.6,2.0,5.0,0.4576,1.0,0.0,0
14.8,3.0,29.16,9.72,1.0,0.1233,5.0,1.0,0.4,69.0,3.0,0.0,1.0,4.2,3.0,2.0,0.6681,0.0,0.0,0
40.4,7.0,417.9,59.7,2.0,0.1,2.0,1.0,2.5,64.0,2.0,2.0,0.0,3.3,0.0,1.0,0.4299,0.0,0.0,0
114.3,2.0,4726.5,2363.25,3.0,0.3934,6.0,1.0,4.4,38.0,2.0,2.0,1.0,11.9,0.0,2.0,0.1714,1.0,2.0,0
1.4,4.0,366.55,91.64,1.0,0.2516,7.0,0.0,4.3,52.0,3.0,1.0,0.0,73.5,1.0,0.0,0.6022,1.0,1.0,0
3.4,2.0,321.79,160.9,2.0,0.3629,5.0,0.0,2.7,44.0,0.0,1.0,1.0,28.9,0.0,2.0,0.5996,0.0,0.0,0
32.5,1.0,570.6,570.6,3.0,0.1437,5.0,0.0,1.3,74.0,0.0,2.0,2.0,3.8,0.0,1.0,0.1906,1.0,0.0,0
54.7,6.0,2038.3,339.72,0.0,0.343,6.0,0.0,3.4,55.0,3.0,1.0,1.0,8.8,2.0,2.0,0.7368,1.0,0.0,1
11.3,4.0,290.77,72.69,3.0,0.1544,9.0,0.0,9.9,52.0,3.0,1.0,1.0,0.6,0.0,5.0,0.4693,1.0,1.0,0
47.1,2.0,79.49,39.74,2.0,0.0547,2.0,0.0,3.9,40.0,0.0,1.0,0.0,21.4,0.0,5.0,0.7166,1.0,0.0,0
37.7,4.0,115.88,28.97,4.0,0.1501,6.0,0.0,0.4,37.0,2.0,1.0,0.0,0.4,3.0,3.0,0.2953,0.0,0.0,0
0.2,3.0,364.63,121.54,1.0,0.1425,4.0,1.0,19.1,55.0,1.0,1.0,0.0,18.9,0.0,0.0,0.2147,1.0,1.0,0
67.4,2.0,202.01,101.0,4.0,0.1645,5.0,0.0,4.4,38.0,2.0,1.0,0.0,13.3,4.0,5.0,0.9006,1.0,0.0,0
23.5,1.0,2436.32,2436.32,2.0,0.3969,7.0,0.0,7.7,35.0,2.0,0.0,2.0,0.3,3.0,3.0,0.4752,1.0,0.0,0
54.4,6.0,335.03,55.84,2.0,0.156,7.0,0.0,0.0,64.0,2.0,1.0,2.0,1.9,2.0,1.0,0.3629,0.0,1.0,0
97.4,2.0,80.83,40.41,2.0,0.71,5.0,0.0,2.5,58.0,4.0,2.0,0.0,9.2,4.0,5.0,0.9684,1.0,0.0,0
16.0,3.0,343.63,114.54,1.0,0.494,3.0,1.0,2.5,76.0,1.0,1.0,0.0,7.8,1.0,3.0,0.3811,1.0,0.0,0
30.3,2.0,60.09,30.05,1.0,0.3132,6.0,0.0,7.0,42.0,2.0,0.0,0.0,7.0,0.0,0.0,0.528,1.0,0.0,0
19.9,4.0,126.11,31.53,2.0,0.2379,4.0,1.0,6.8,63.0,0.0,1.0,3.0,2.8,0.0,5.0,0.2094,1.0,1.0,0
3.1,4.0,321.57,80.39,2.0,0.3536,7.0,0.0,4.8,47.0,3.0,2.0,2.0,0.2,1.0,0.0,0.5058,1.0,0.0,0
87.6,5.0,296.75,59.35,1.0,0.484,3.0,0.0,5.6,41.0,4.0,1.0,2.0,2.9,0.0,5.0,0.309,0.0,0.0,0
