claim_id,policy_age_months,policy_type,premium_amount,claimant_tenure_years,prior_claims_3yr,prior_fraud_flags,claim_amount,days_to_report,police_report_filed,witnesses_present,claim_description_length,incident_hour,weekend_incident,holiday_adjacent,out_of_state,recent_policy_change,coverage_increase_90d,payment_issues,adjuster_experience_years,documentation_complete,repair_shop_preferred,is_fraud
7659,23,auto,1988.15,1.9,1,0,1911.81,0,1,1,95,19,1,0,0,0,0,0,2.9,1,0,0
7660,37,commercial,1751.89,11.6,1,0,2801.68,2,0,1,486,9,0,0,0,1,0,0,1.5,1,1,0
7661,1,auto,1435.18,3.0,0,0,7143.54,1,0,1,227,23,1,0,0,0,0,1,0.5,1,1,0
7662,34,auto,503.03,3.6,0,0,844.81,0,0,0,109,23,0,0,0,0,0,0,1.0,1,0,0
7663,54,commercial,859.14,14.9,0,0,1469.23,1,1,0,106,22,1,0,0,0,0,0,1.6,1,1,0
7664,24,commercial,1651.95,19.4,0,0,6585.5,6,1,0,98,11,0,0,0,0,0,0,4.3,1,0,0
7665,15,home,1242.9,5.4,1,0,4085.8,6,0,0,269,6,0,0,0,0,0,0,3.3,1,1,0
7666,11,auto,1657.5,14.5,0,0,7875.67,0,1,0,126,0,0,0,0,0,0,0,13.0,1,1,0
7667,37,auto,2817.44,3.9,0,0,2201.89,13,1,1,94,16,0,0,0,0,0,0,13.2,0,1,0
7668,42,auto,608.82,1.8,2,0,2713.87,0,1,0,155,19,0,0,1,0,0,0,1.3,0,1,0
7669,73,auto,1937.12,1.9,1,0,14428.61,0,0,1,123,15,0,0,0,0,0,0,3.7,1,0,0
7670,15,auto,929.66,4.1,2,0,9467.14,0,0,0,145,4,1,0,0,0,0,0,0.7,1,0,0
7671,52,auto,1750.53,4.6,1,0,1076.23,0,1,0,101,14,0,0,0,0,0,0,0.5,1,1,0
7672,29,home,1074.26,2.9,0,0,852.17,4,0,1,176,9,1,0,0,0,0,0,9.4,1,1,0
7673,77,home,3176.4,10.8,1,0,1743.3,0,1,1,149,0,0,0,0,0,0,0,2.8,1,1,0
7674,27,auto,1170.33,2.8,3,0,2728.65,5,0,0,146,7,1,0,1,0,0,0,10.5,1,0,0
7675,26,auto,796.11,1.6,1,0,12558.74,1,0,1,75,22,1,0,0,0,0,0,6.5,1,0,0
7676,31,auto,1352.81,0.1,0,0,1412.69,1,0,0,238,5,1,0,0,1,0,0,2.0,1,0,0
7677,49,home,1289.45,17.6,2,0,10274.78,11,1,0,142,19,0,0,0,0,0,1,1.0,1,0,0
7678,120,auto,1937.3,8.7,4,0,3377.03,1,0,1,262,11,0,0,0,0,0,0,1.6,1,1,0
7679,2,home,1372.0,4.8,0,0,4267.68,9,1,1,237,10,0,0,0,0,1,0,6.4,1,1,0
7680,1,auto,3780.2,8.9,2,0,3169.72,1,0,0,107,9,1,0,1,0,0,0,9.7,1,1,0
7681,99,auto,1037.22,8.3,0,0,6858.34,23,1,0,115,16,0,0,0,0,1,0,2.0,1,1,0
7682,27,home,1043.35,13.4,0,0,13230.11,19,0,1,166,19,0,0,0,0,0,0,3.9,1,1,0
7683,34,home,810.83,2.4,0,0,2391.3,8,1,1,270,5,0,0,0,1,0,0,3.6,1,0,0
7684,23,auto,1144.63,4.0,1,0,14866.64,10,1,0,79,3,1,0,0,0,1,0,3.3,1,1,0
7685,3,auto,1230.94,0.5,3,0,11456.05,8,1,1,207,9,0,0,0,0,0,0,0.6,1,0,0
7686,52,commercial,1262.19,16.8,2,0,3696.37,4,1,1,72,14,0,0,1,0,0,0,1.6,1,1,0
7687,49,auto,1134.1,21.0,0,0,2564.81,8,0,0,91,16,0,0,0,1,0,0,1.5,1,1,0
7688,13,home,808.43,7.8,2,0,19978.76,4,0,0,106,19,0,0,0,0,0,0,0.5,1,1,0
7689,13,home,705.68,3.0,2,0,3733.73,9,1,0,76,11,0,0,0,1,0,0,0.5,0,0,0
7690,65,home,909.06,3.4,0,0,4029.11,13,0,1,74,5,1,0,1,0,0,0,1.4,1,0,0
7691,2,auto,1940.63,2.9,0,0,7488.13,6,1,0,246,6,0,1,1,1,0,0,10.9,1,1,0
7692,76,auto,2161.16,1.7,0,0,10623.75,16,0,1,354,9,0,0,1,0,0,1,2.4,1,0,1
7693,10,commercial,1055.23,3.8,0,0,18901.76,2,1,0,327,6,0,0,0,0,0,1,6.0,0,0,0
7694,32,auto,684.86,0.3,0,0,8289.68,12,1,0,120,4,0,0,0,1,0,0,8.8,1,1,0
7695,98,auto,1053.02,24.1,1,0,5694.59,1,1,1,296,2,1,0,0,0,0,0,2.2,1,1,0
7696,40,home,3120.76,2.8,2,0,6208.26,0,0,0,232,21,1,0,0,0,0,0,4.0,1,1,0
7697,19,auto,1807.11,13.1,1,0,1425.29,0,0,1,106,14,0,0,0,0,0,0,3.1,1,1,0
7698,42,home,1444.29,6.4,1,0,3627.98,0,1,0,141,5,0,0,0,0,1,0,0.5,1,1,0
7699,15,home,1774.62,1.7,2,1,1844.89,8,1,0,250,23,1,0,0,0,0,0,4.9,1,0,0
7700,11,home,2369.14,1.3,3,0,11239.55,2,0,0,136,20,0,0,1,0,0,0,5.1,1,0,0
7701,205,home,616.2,27.2,1,0,2566.54,1,0,0,120,16,1,0,0,0,0,0,2.1,1,0,0
7702,50,auto,901.43,7.4,0,0,15344.78,8,0,0,88,2,0,0,0,0,0,0,0.5,0,1,1
7703,37,auto,841.88,1.4,2,0,3043.29,1,1,0,196,8,1,0,0,0,0,0,9.6,1,1,0
7704,15,home,1470.79,0.3,0,0,2513.65,0,0,0,178,14,0,0,0,0,0,0,0.7,1,0,0
7705,1,auto,1188.03,6.0,1,0,2347.36,3,0,0,152,13,0,0,0,0,0,0,3.8,1,1,0
7706,1,commercial,1600.63,1.8,0,0,1184.63,0,1,1,154,17,0,0,0,0,0,0,4.4,1,1,0
7707,29,home,851.12,1.3,0,0,2131.44,1,0,0,62,6,0,0,0,0,0,0,0.8,1,1,0
7708,51,auto,2177.59,6.6,1,0,2347.61,6,0,0,254,12,0,0,1,1,0,0,18.4,1,1,0
7709,27,home,1059.27,5.7,1,0,13191.48,2,0,1,130,22,0,0,0,0,0,0,2.6,1,1,0
7710,66,auto,1551.96,3.3,2,0,3676.24,0,0,0,147,3,0,0,0,0,0,0,25.0,1,0,0
7711,1,auto,1993.61,14.3,0,0,4054.39,2,1,1,285,4,0,0,0,0,0,0,4.3,1,0,0
7712,16,home,1915.17,5.7,1,0,3275.77,3,0,0,96,0,0,0,0,0,0,0,13.2,1,0,0
7713,9,home,1313.45,11.2,1,0,13840.66,1,0,0,134,20,0,0,0,0,1,0,10.2,1,1,0
7714,21,auto,1651.89,1.1,1,0,5838.74,0,1,0,149,15,1,0,0,0,0,1,0.5,1,1,0
7715,2,auto,2619.74,1.8,1,0,1961.94,7,0,1,233,17,0,0,0,0,0,0,4.0,1,0,0
7716,110,auto,1417.71,0.6,2,0,1325.34,0,0,0,133,18,0,0,0,1,0,0,3.4,1,0,0
7717,9,auto,761.41,1.8,2,0,2927.58,15,1,0,427,4,1,0,0,0,0,0,0.5,1,1,0
7718,91,auto,1467.81,17.8,1,0,16495.25,0,1,0,56,14,1,0,0,0,1,0,12.5,1,0,0
7719,19,auto,1076.38,16.5,2,0,4238.22,5,1,1,136,13,0,0,0,1,0,0,11.6,1,0,0
7720,152,home,500.0,7.1,0,0,15740.86,0,0,0,142,7,0,0,0,0,0,0,8.4,0,0,0
7721,29,commercial,1381.6,3.7,0,0,27440.34,3,0,1,253,6,0,0,0,0,0,0,1.3,1,1,0
7722,96,auto,1162.5,7.6,2,0,34608.16,1,1,0,143,9,1,0,0,0,0,0,8.0,1,1,0
7723,1,auto,1955.12,4.0,0,0,3560.68,0,0,0,211,3,1,1,0,0,0,0,7.2,0,1,0
7724,49,home,753.67,0.1,1,0,2109.41,9,1,0,100,23,1,0,0,0,0,0,1.3,1,1,0
7725,84,home,516.54,3.5,1,0,10734.76,2,0,0,168,17,0,0,0,0,0,0,0.5,1,1,0
7726,5,commercial,1193.14,4.6,1,0,1630.98,1,0,0,378,12,0,0,1,0,0,0,7.1,1,0,0
7727,3,auto,1326.22,1.5,2,0,4986.41,14,1,1,84,16,1,0,0,1,0,0,0.5,1,1,0
7728,19,auto,1149.31,1.1,1,0,2003.32,0,1,0,98,22,0,0,0,0,1,0,1.7,0,0,0
7729,97,auto,1108.05,1.6,0,0,3219.47,2,0,0,194,14,1,0,0,0,0,0,5.7,0,1,0
7730,28,home,642.67,4.9,1,0,4449.46,0,1,0,343,7,1,0,0,1,0,0,1.3,1,0,0
7731,26,auto,1023.05,0.8,1,0,3094.02,23,0,0,166,14,1,0,0,0,0,0,2.8,1,1,0
7732,5,auto,921.31,6.4,0,0,10289.15,3,1,0,169,1,0,0,0,0,0,0,0.8,1,1,0
7733,1,auto,1874.98,2.7,0,0,6240.07,8,0,1,115,19,0,0,1,0,0,1,5.6,1,1,0
7734,59,auto,1325.66,2.2,2,0,1854.57,0,0,1,111,17,0,0,0,0,0,0,2.2,1,0,0
7735,3,home,954.32,8.2,1,0,2025.59,1,1,0,137,16,0,0,0,0,0,0,0.5,1,0,0
7736,36,auto,2596.56,3.5,1,0,2567.63,4,1,1,195,12,0,0,0,0,0,0,8.7,1,0,0
7737,88,home,958.67,2.4,0,0,17956.24,0,0,0,50,0,0,1,1,0,0,0,3.9,1,1,0
7738,8,auto,1449.38,10.5,1,0,10211.23,3,0,1,293,7,0,0,0,0,0,0,1.4,1,0,0
7739,39,auto,1008.82,2.3,1,0,673.48,13,0,0,376,17,0,1,0,0,0,0,0.5,1,1,0
7740,2,auto,2478.92,9.8,1,0,6642.48,13,0,0,208,0,0,1,0,0,0,1,1.5,1,0,0
7741,33,auto,1145.31,3.5,0,0,60685.53,2,0,0,72,19,0,0,0,0,0,0,2.8,1,1,0
7742,6,auto,1162.36,1.2,1,0,6738.16,3,1,0,83,4,0,0,0,0,0,1,0.5,1,0,0
7743,47,home,1022.56,4.7,1,0,4539.74,1,0,1,177,6,0,0,0,0,0,0,4.6,1,1,0
7744,12,home,1209.86,1.7,1,0,2609.57,19,0,1,252,4,0,1,0,0,0,0,2.4,1,0,0
7745,22,auto,1997.73,0.8,1,0,1814.57,3,1,1,183,4,0,0,0,1,0,0,5.0,1,1,0
7746,32,auto,1673.92,0.5,1,0,6402.43,1,0,0,117,9,0,0,0,0,0,0,3.0,1,0,0
7747,6,commercial,1112.14,1.4,1,0,654.41,9,0,0,138,21,1,0,0,0,0,1,18.5,1,1,0
7748,48,auto,2567.43,6.7,2,0,2507.27,2,1,0,233,21,0,0,0,0,0,0,1.4,1,1,0
7749,12,auto,1696.79,9.1,1,0,4760.33,5,0,0,50,5,1,0,0,1,0,0,0.7,1,0,0
7750,39,auto,880.87,9.9,1,0,14863.26,9,1,1,155,7,1,0,0,0,0,0,1.9,1,0,0
7751,6,home,549.95,1.6,0,0,1070.1,1,0,0,157,15,0,0,0,0,0,0,0.7,1,1,0
7752,41,auto,891.13,5.4,0,0,3168.99,4,0,0,82,6,0,0,0,0,0,0,7.0,1,0,0
7753,4,auto,1348.4,1.3,1,0,9180.47,0,0,0,269,18,0,0,0,0,0,0,16.9,1,1,0
7754,19,auto,1478.23,4.9,0,0,4047.88,1,1,1,122,8,1,0,0,0,0,1,1.7,1,1,0
7755,10,auto,2163.69,10.9,1,0,17949.08,0,1,0,200,6,1,0,0,0,0,0,11.8,0,1,0
7756,49,auto,634.43,0.2,0,0,8489.71,5,0,0,147,8,0,0,0,0,1,0,9.7,1,1,0
7757,10,home,880.44,21.1,3,0,2186.9,1,1,0,96,11,0,0,0,0,1,0,3.5,1,0,0
7758,76,home,608.61,8.8,0,0,5048.67,7,1,1,218,17,0,0,0,0,0,0,5.4,1,1,0
7759,80,auto,561.49,7.2,1,0,2189.9,7,1,1,341,1,1,1,0,0,0,1,5.1,1,1,0
7760,7,auto,801.18,5.9,0,0,4537.67,7,1,0,72,23,1,0,0,0,0,0,3.9,1,1,0
7761,34,home,1317.26,7.4,0,0,5863.48,0,0,1,150,0,0,0,0,0,0,0,3.5,1,1,0
7762,3,home,1612.75,26.1,1,0,9621.73,3,0,0,84,10,1,0,1,0,0,0,1.8,1,1,0
7763,17,auto,682.54,7.4,1,0,6054.68,5,0,0,136,4,0,0,1,1,0,0,5.2,0,0,0
7764,44,auto,731.69,2.2,1,0,1507.12,1,0,0,163,0,1,0,0,0,0,0,1.1,1,1,0
7765,38,auto,500.0,4.8,0,0,689.36,1,1,1,147,23,0,1,0,1,1,0,15.2,1,0,0
7766,35,auto,1220.7,2.1,2,0,8278.19,6,1,0,96,21,1,0,0,0,0,0,3.4,0,1,0
7767,11,auto,760.47,17.5,0,0,598.49,2,0,0,174,23,0,0,0,0,0,0,5.5,1,0,0
7768,17,home,2518.74,11.5,1,0,5793.92,1,0,0,203,16,0,0,0,1,0,0,5.0,1,0,0
7769,3,auto,1346.02,4.2,3,0,1907.92,4,0,0,79,15,0,0,0,1,1,0,3.2,1,1,0
7770,45,home,1006.54,7.6,0,0,4735.54,4,1,1,171,0,0,0,1,1,0,0,1.2,1,0,0
7771,25,home,795.88,12.0,1,0,4165.78,7,1,0,225,22,0,0,1,0,0,0,12.0,1,1,0
7772,44,home,519.4,1.4,0,0,6560.17,0,0,0,265,5,0,0,0,0,0,0,4.8,1,0,0
7773,10,auto,553.39,4.3,0,0,4863.62,0,0,0,134,2,0,0,0,0,0,0,7.0,1,1,0
7774,14,auto,803.46,3.3,0,0,9498.98,7,0,0,52,18,0,1,0,1,0,0,9.7,1,0,0
7775,14,commercial,773.21,7.4,0,0,6231.36,3,0,0,117,7,0,0,0,0,0,1,2.5,1,1,0
7776,1,home,665.42,2.4,0,0,14715.68,8,1,0,442,23,0,0,0,0,0,1,1.2,1,1,1
7777,15,home,1324.18,6.2,3,0,2943.11,2,0,1,67,13,0,0,0,0,0,0,2.0,1,1,0
7778,58,auto,1418.18,2.6,2,0,1635.26,3,0,1,75,9,0,0,0,0,0,1,2.4,1,0,0
7779,81,auto,871.91,0.6,1,0,6276.33,2,0,0,134,16,0,0,0,0,0,0,1.9,1,1,0
7780,26,home,2885.85,0.6,0,0,4395.8,5,0,1,97,5,0,0,0,0,0,0,1.8,1,1,0
7781,21,auto,500.0,0.6,0,0,7010.4,4,1,0,97,8,0,0,0,1,0,0,1.0,1,1,0
7782,1,auto,1128.99,0.2,0,0,4540.38,2,0,0,89,13,0,0,1,1,0,0,0.5,0,1,0
7783,76,auto,983.1,3.8,0,0,13492.54,1,1,1,95,13,0,0,1,0,0,0,2.8,1,1,0
7784,1,auto,832.68,5.6,1,0,7742.67,0,1,0,109,11,1,0,0,0,0,1,7.8,0,1,0
7785,104,auto,773.69,0.7,1,0,1436.06,0,0,1,203,0,0,0,0,0,0,0,0.5,1,1,0
7786,24,auto,1092.82,4.7,1,0,3224.79,0,1,0,617,15,0,0,0,0,0,0,2.4,0,1,0
7787,15,auto,979.69,4.6,0,0,5686.45,4,1,0,199,11,0,0,1,0,0,0,4.7,0,0,0
7788,92,home,901.5,0.8,2,0,3231.88,7,1,0,169,10,0,0,0,0,0,0,5.5,1,0,0
7789,1,auto,572.86,2.6,0,0,2617.8,3,0,0,249,9,1,0,0,0,0,0,0.5,0,1,0
7790,31,auto,500.0,7.0,2,0,17402.62,2,0,0,177,19,0,0,0,0,0,0,0.6,1,1,0
7791,28,home,949.32,0.1,1,0,10321.76,0,0,1,304,2,0,0,0,0,0,0,0.5,1,1,0
7792,8,auto,896.91,0.8,2,0,2317.59,11,0,0,179,1,0,1,0,0,0,0,4.5,1,0,0
7793,20,auto,993.75,27.4,1,0,11892.66,6,1,0,57,3,0,0,0,0,0,0,1.6,1,1,0
7794,38,home,1038.66,6.6,0,0,10783.51,2,0,1,224,14,0,0,1,0,0,0,3.4,1,1,0
7795,46,commercial,844.5,3.1,0,1,8790.6,0,0,0,130,2,1,0,0,0,0,1,0.5,1,0,0
7796,1,auto,986.14,5.0,1,0,1059.93,9,1,0,149,12,1,0,0,0,0,1,0.5,0,1,0
7797,99,auto,715.68,9.4,0,0,5708.83,0,1,1,86,17,0,0,0,0,0,0,0.7,0,1,0
7798,6,home,2349.54,9.2,1,0,1824.42,5,1,0,231,3,1,0,0,0,0,1,4.7,1,1,0
7799,9,auto,735.19,2.0,2,0,4006.55,2,0,1,98,17,0,0,0,0,0,0,0.5,1,1,0
7800,11,home,910.97,3.4,0,0,15118.83,9,0,0,99,5,0,0,0,0,0,0,3.1,1,1,0
7801,1,commercial,763.65,5.1,1,0,3291.4,4,0,1,255,21,0,0,0,1,0,0,5.1,1,1,0
7802,4,commercial,757.26,0.4,1,0,4184.6,1,0,0,79,15,0,0,1,0,0,0,2.1,1,1,0
7803,154,auto,1110.23,14.6,1,0,1192.17,0,0,0,287,13,0,0,0,0,0,0,3.9,1,1,0
7804,13,auto,1041.99,2.8,0,0,5622.8,1,1,1,349,4,1,0,0,0,0,0,0.5,1,0,0
7805,4,commercial,871.55,2.3,0,0,19900.51,2,0,1,252,11,0,0,0,0,0,0,0.7,1,1,1
7806,4,auto,951.71,11.9,0,0,39080.67,6,1,0,97,20,0,0,0,0,0,0,0.5,1,1,0
7807,45,auto,765.17,0.6,4,0,12253.98,1,0,1,149,4,1,0,0,0,0,1,11.5,1,1,0
7808,69,home,1340.59,0.2,0,0,3218.13,1,0,0,153,23,0,0,0,0,0,0,11.5,1,1,0
7809,10,auto,3064.37,5.8,1,0,7848.18,2,0,0,77,23,0,0,0,0,0,0,0.7,1,1,0
7810,1,auto,708.1,2.4,1,0,3079.15,0,0,0,158,21,0,0,0,0,0,0,1.4,1,0,0
7811,9,home,1335.39,7.2,2,0,5768.43,7,0,0,59,8,0,0,0,0,0,1,10.5,1,1,0
7812,2,auto,1121.56,0.4,4,0,8248.14,0,0,0,139,21,1,0,0,1,0,0,6.8,1,1,0
7813,3,auto,1531.98,2.4,0,0,1239.35,6,1,0,150,12,1,0,0,1,0,0,9.8,1,1,0
7814,20,auto,1553.7,1.3,0,0,10562.47,1,1,0,156,11,0,0,0,0,0,0,0.5,1,1,0
7815,9,home,1215.25,6.7,0,0,7530.2,3,0,0,273,9,1,0,1,1,0,0,7.7,1,0,0
7816,26,auto,1075.01,1.3,0,0,2328.2,2,1,0,97,22,0,0,0,0,0,1,7.1,1,0,0
7817,10,auto,882.51,3.1,0,0,668.95,1,1,0,158,12,0,0,0,0,0,0,5.7,1,0,0
7818,101,home,748.09,8.5,1,0,6034.42,1,1,0,141,6,1,1,0,0,0,0,0.6,1,1,0
7819,85,home,1044.8,12.3,0,0,9912.81,14,0,0,524,19,0,0,0,1,0,1,14.2,1,0,0
7820,30,auto,576.92,6.4,1,0,3532.58,1,0,0,50,4,0,0,0,0,0,0,12.3,0,0,0
7821,15,home,814.91,2.8,0,0,3552.79,1,0,0,107,2,0,0,0,0,0,1,1.1,1,1,0
7822,17,auto,1907.27,4.2,0,0,8613.44,1,0,1,257,20,0,0,0,0,0,0,13.6,1,1,0
7823,19,home,1152.0,5.9,0,0,2597.87,5,1,0,64,19,0,0,0,1,0,0,3.7,1,1,0
7824,46,auto,1713.57,10.4,2,0,9761.0,1,0,0,300,14,0,1,0,0,0,0,6.9,1,1,0
7825,21,auto,2286.6,11.0,0,0,3729.04,0,0,0,149,4,0,0,1,0,0,0,9.0,1,0,0
7826,69,home,1003.74,13.4,0,0,6170.37,2,0,1,132,23,0,1,1,0,0,0,0.8,1,0,0
7827,103,auto,1216.41,8.3,2,0,6883.71,0,1,1,50,18,0,0,0,0,0,0,6.4,1,1,0
7828,14,auto,943.01,0.8,1,0,23434.46,2,0,1,173,13,0,0,0,0,0,0,0.6,1,1,0
7829,29,auto,730.48,6.9,1,0,6467.01,9,1,1,180,0,0,0,0,0,0,0,4.7,1,1,0
7830,3,home,680.97,8.4,0,0,1984.88,2,1,0,54,13,0,0,1,0,1,0,3.9,1,1,0
7831,8,auto,1671.66,10.5,1,0,2888.49,3,1,0,151,10,1,0,0,0,0,0,0.7,1,0,0
7832,19,auto,1217.21,12.9,2,0,2879.92,7,0,0,184,6,1,0,0,0,0,0,19.1,1,1,0
7833,8,auto,2760.87,3.6,0,0,8243.39,3,0,0,132,18,0,0,1,0,0,0,2.1,1,1,0
7834,75,auto,1782.95,5.3,0,0,4634.81,0,1,0,277,7,1,0,0,0,0,0,10.5,0,1,0
7835,6,auto,760.82,0.1,0,0,4869.86,1,0,0,147,20,0,0,1,0,0,0,6.2,1,1,0
7836,21,auto,1669.32,4.3,1,0,16137.66,11,1,0,146,5,0,0,0,0,0,0,0.7,1,1,0
7837,33,auto,941.49,3.2,1,0,11829.96,8,1,0,169,2,1,0,0,0,0,0,3.1,1,1,0
7838,42,auto,2015.11,16.4,0,0,3690.14,7,0,1,50,9,0,0,0,0,0,0,4.5,1,1,0
7839,17,home,859.91,11.6,2,0,27535.54,3,1,0,120,19,0,0,0,1,0,0,6.6,1,1,0
7840,73,home,647.93,8.0,1,0,46920.69,2,1,0,65,17,1,0,0,0,0,0,2.2,1,0,0
7841,30,home,736.66,0.3,1,0,2113.52,5,1,0,87,11,1,0,0,0,0,1,1.4,1,0,0
7842,20,auto,755.72,2.6,1,0,2885.27,5,0,0,125,21,0,0,1,0,0,0,1.1,1,0,0
7843,2,commercial,720.45,6.0,0,0,1667.4,5,0,1,92,19,0,0,0,0,0,0,6.0,1,0,0
7844,22,auto,823.61,0.2,4,1,20117.25,3,1,1,273,6,1,0,0,0,0,0,0.5,1,1,0
7845,61,commercial,1683.02,1.3,0,0,2089.94,1,1,0,114,20,0,0,0,1,0,0,17.8,0,1,0
7846,34,auto,2691.95,10.9,1,0,2980.06,2,1,1,132,13,0,0,1,1,0,0,0.9,1,0,0
7847,64,auto,563.92,0.7,1,0,53882.98,3,0,0,166,18,0,0,0,0,0,0,6.9,1,0,0
7848,24,auto,2062.67,0.3,1,0,12741.41,1,1,0,196,12,0,0,0,1,0,0,1.9,1,1,0
7849,4,auto,863.63,4.3,1,0,3776.09,1,1,0,229,2,0,1,0,0,0,0,0.5,1,0,0
7850,1,home,1304.98,14.6,2,0,4765.94,7,0,0,250,15,0,0,0,0,0,0,25.0,1,0,0
7851,13,home,500.0,9.0,1,0,836.99,1,1,0,52,1,0,0,0,0,1,0,0.5,0,0,0
7852,43,commercial,1425.13,18.4,0,0,4607.14,18,1,0,231,23,1,0,0,0,0,1,14.7,1,0,0
7853,56,home,500.0,7.0,0,0,6190.44,2,0,0,250,17,0,1,0,0,0,0,4.2,0,0,0
7854,12,auto,1283.01,2.9,1,0,1677.42,4,1,0,464,2,0,0,0,0,0,0,5.4,1,1,1
7855,24,auto,1247.16,14.7,1,0,6154.57,3,1,1,146,4,0,0,0,0,0,0,0.8,1,1,0
7856,19,commercial,1206.53,2.8,1,0,38264.2,3,1,0,154,2,1,0,0,0,1,0,12.1,1,0,0
7857,19,auto,759.41,2.2,2,0,21393.35,11,0,0,204,20,0,1,0,1,0,0,6.4,0,1,0
7858,9,home,1443.41,3.0,1,0,23804.87,0,1,1,510,5,0,0,1,0,0,0,4.3,1,0,0
7859,5,auto,1333.47,8.4,1,0,3662.0,2,0,1,153,3,0,0,0,0,0,0,0.5,0,1,0
7860,7,auto,987.35,12.5,0,0,3330.77,1,0,1,144,16,0,0,1,0,0,0,1.8,0,0,0
7861,2,commercial,1534.45,2.2,2,0,8821.22,1,0,0,187,10,0,0,0,0,0,0,2.5,1,0,0
7862,7,auto,1045.45,3.1,3,0,2873.48,12,0,0,77,14,0,0,0,0,0,0,1.9,1,0,0
7863,1,auto,1428.51,11.4,1,0,9988.25,0,0,0,242,17,0,0,0,0,0,0,1.8,1,0,0
7864,35,auto,1029.74,0.2,0,0,13001.64,1,0,1,120,20,0,0,0,0,0,1,1.9,1,1,0
7865,13,home,1222.13,7.7,0,0,43988.02,6,0,0,145,13,0,0,0,0,0,0,25.0,0,1,0
7866,130,auto,1461.71,3.0,1,0,1321.82,1,1,1,151,3,1,1,0,0,0,0,9.3,1,0,0
7867,7,auto,898.78,2.4,2,0,14089.69,8,0,1,374,0,1,0,0,1,1,0,2.8,1,1,0
7868,15,auto,591.75,3.0,1,0,3042.64,2,0,1,120,7,1,0,0,0,0,0,0.5,0,1,0
7869,15,auto,1258.96,2.7,0,0,22442.61,0,0,0,276,1,0,0,0,0,0,0,0.7,1,1,0
7870,1,auto,1987.62,7.1,0,0,7104.74,3,1,0,51,10,1,1,1,0,0,0,1.4,1,0,0
7871,65,auto,1273.57,13.2,1,0,5703.45,3,0,0,213,7,0,0,0,0,0,0,3.3,1,0,0
7872,1,commercial,1285.72,3.4,0,0,12830.73,0,1,0,269,21,0,0,0,0,0,0,0.5,0,1,0
7873,101,commercial,1073.75,8.9,1,0,13139.12,6,0,0,231,15,0,0,0,0,0,0,4.9,1,1,0
7874,80,auto,1586.93,6.6,1,0,3405.24,0,0,0,100,19,1,0,0,0,0,0,14.0,1,0,0
7875,27,home,999.28,2.0,2,0,5476.66,1,0,0,197,4,1,0,0,0,0,0,3.8,1,1,0
7876,28,auto,873.97,4.4,0,0,2720.43,4,1,0,226,11,0,0,1,1,0,0,5.2,1,1,0
7877,38,auto,1905.78,5.5,0,0,5737.73,11,0,0,118,10,0,1,0,1,0,0,0.5,1,1,0
7878,17,auto,841.12,0.1,1,0,12644.63,0,1,0,94,15,0,1,0,0,0,0,4.6,1,1,0
7879,37,auto,1710.83,2.5,3,0,23157.94,8,0,1,212,23,0,0,0,0,0,0,12.6,0,0,0
7880,1,auto,1906.39,24.6,1,0,791.24,7,0,0,102,10,0,0,0,0,0,1,6.6,0,1,0
7881,2,auto,1455.94,5.1,0,0,15569.96,0,0,0,167,6,0,0,0,0,0,0,4.9,1,1,0
7882,21,home,587.21,2.0,0,0,10543.31,2,0,0,228,5,0,0,0,0,0,1,20.5,1,1,0
7883,28,auto,1111.62,1.4,0,0,1524.0,11,0,0,79,16,0,0,0,0,0,0,4.3,1,1,0
7884,78,home,991.28,1.2,0,0,1011.55,0,0,0,131,23,0,0,0,0,0,0,6.2,1,1,0
7885,3,auto,855.77,2.6,2,0,5025.7,0,0,0,103,17,0,0,0,0,0,0,9.6,1,1,0
7886,62,auto,1177.77,1.1,0,0,4577.66,6,0,0,164,22,1,0,0,0,0,0,5.1,0,0,0
7887,8,auto,1610.99,0.7,1,0,5221.46,3,1,0,179,6,0,0,0,0,0,0,1.4,1,1,0
7888,18,auto,871.94,2.3,0,0,22835.15,1,0,0,154,9,0,0,0,0,0,0,5.7,1,1,0
7889,13,home,1006.57,4.7,2,0,1088.38,0,1,0,252,13,0,0,0,1,0,0,1.2,1,0,0
7890,18,home,972.11,0.8,1,0,1610.94,6,0,0,170,8,0,0,0,0,0,1,1.3,0,0,0
7891,5,auto,1962.42,0.2,2,0,1255.1,2,0,1,138,9,0,0,0,1,0,0,1.9,1,1,0
7892,25,home,964.35,0.2,0,0,15831.52,1,0,0,160,4,0,0,0,0,0,0,2.0,1,1,0
7893,58,commercial,591.58,1.6,1,0,9966.26,14,0,0,181,18,1,0,0,0,0,0,9.4,1,0,0
7894,20,home,500.0,1.1,2,0,5790.96,4,1,1,406,13,0,0,0,0,0,0,2.9,1,0,0
7895,24,auto,1314.7,3.9,0,0,2948.66,2,1,0,181,3,1,0,0,0,0,0,6.1,1,0,0
7896,68,home,749.69,3.0,0,0,4022.02,6,1,0,84,12,1,0,0,0,0,0,7.3,1,0,0
7897,44,auto,1532.05,2.0,0,0,3362.97,3,1,0,116,10,0,0,0,1,0,0,7.6,1,0,0
7898,24,home,563.63,9.0,3,0,9197.29,0,0,1,97,3,1,0,0,0,0,0,12.6,1,1,0
7899,10,auto,837.6,3.5,1,0,33496.47,9,0,0,112,0,0,0,0,0,0,0,21.0,1,1,1
