gpa_first_semester,gpa_current,credit_hours_completed,credit_hours_attempted,course_withdrawal_count,financial_aid_amount,unmet_financial_need,is_first_generation,is_pell_eligible,campus_housing,extracurricular_count,advisor_meetings_per_semester,declared_major,distance_from_home_miles,age_at_enrollment,high_school_gpa,sat_score,num_absences_current_semester,part_time_work_hours,library_visits_per_month,target
2.3,2.98,44,45,1,4867.14,1228.18,0,1,0,5,0,0,60.8,17,2.72,828,2,2.4,5,0
2.79,2.95,47,50,0,21594.94,1784.34,1,1,0,0,2,0,5.0,24,3.26,1258,8,13.6,5,1
2.31,3.07,58,63,1,3964.72,4746.09,0,0,1,2,1,1,171.7,17,4.0,1147,1,5.9,6,1
1.87,2.2,55,60,2,3508.34,1950.08,1,1,1,2,1,0,203.1,17,3.38,1335,1,32.8,2,0
4.0,3.33,41,45,0,8743.42,1611.32,0,0,0,5,4,1,50.9,17,2.53,1081,0,8.8,4,0
3.94,3.64,34,40,4,4048.69,3919.15,0,0,1,0,1,1,310.0,17,3.6,961,0,17.9,5,0
3.09,2.44,49,53,1,1995.19,1149.73,1,1,0,1,1,1,20.0,20,2.92,933,2,7.3,5,0
2.4,2.54,28,31,0,6618.34,5715.45,0,0,1,0,2,1,99.3,22,3.35,921,1,3.8,2,0
2.92,3.31,43,46,1,4967.72,3215.41,1,1,1,1,1,1,52.1,17,3.38,969,3,11.4,2,0
2.41,3.09,39,40,1,728.85,213.21,0,0,1,2,2,1,124.9,17,4.0,1300,3,5.0,4,0
3.74,3.52,47,48,0,3848.12,25.6,0,1,1,0,1,1,18.4,17,2.02,936,2,7.8,3,0
3.28,3.12,36,40,1,17748.52,1580.59,1,0,1,0,0,1,65.1,18,3.05,898,4,0.1,3,0
3.18,2.88,48,50,0,37214.23,818.69,1,1,1,0,0,1,39.2,20,3.6,1044,2,1.0,1,1
3.72,3.33,42,44,3,33239.87,1103.28,0,1,1,1,0,1,38.5,20,3.35,1297,1,6.4,3,0
1.68,2.6,65,67,1,9241.17,5993.93,1,1,0,2,2,1,42.9,19,2.78,1335,6,0.1,8,1
2.26,2.68,41,42,0,2116.15,9290.53,0,0,0,1,1,1,132.3,19,2.98,1069,4,3.2,5,0
3.8,3.24,30,32,0,12563.35,1800.87,1,0,0,2,1,1,13.4,17,2.92,1015,4,13.3,5,0
3.17,2.61,49,50,3,14867.19,1299.29,0,0,1,0,0,1,38.4,17,2.24,1034,1,9.6,2,0
2.64,2.6,42,44,0,22005.6,366.27,0,0,1,4,1,1,233.0,20,3.5,1277,5,27.0,9,0
3.34,2.93,37,41,3,3300.06,2803.91,0,0,1,4,0,0,38.1,17,3.32,973,2,0.2,2,0
3.16,3.03,48,50,1,8557.27,1098.79,0,0,0,4,2,0,21.9,17,2.78,925,4,1.0,4,0
3.14,3.07,49,50,1,31924.37,1519.27,0,1,1,1,2,1,17.6,19,2.73,960,2,4.2,5,1
2.82,2.8,48,51,1,2398.27,2950.34,0,1,0,4,0,1,77.6,17,3.37,1136,3,15.7,3,0
3.35,3.47,40,40,0,8553.92,854.08,0,1,1,0,0,0,117.5,22,3.15,1313,2,4.2,3,0
3.61,3.24,37,40,2,2096.67,11065.53,0,1,1,2,1,0,55.1,18,3.53,1165,2,12.6,4,0
2.86,2.77,51,55,3,3022.86,1291.93,0,1,0,5,2,0,59.6,24,1.83,1046,3,6.4,2,0
2.05,2.39,51,53,2,10225.6,3873.67,0,1,1,3,3,1,116.7,17,3.59,940,1,7.5,2,0
3.2,2.91,55,57,1,2485.43,584.09,0,0,1,1,2,1,53.2,24,3.53,1365,6,4.4,7,0
2.58,2.69,49,53,1,1466.4,3284.73,1,1,1,2,3,1,165.8,20,3.17,1054,4,11.8,6,0
2.74,2.32,35,35,1,1776.35,162.17,1,0,0,1,2,1,83.7,17,3.37,1126,3,2.0,3,0
2.88,2.88,45,46,1,4481.46,3404.13,0,0,1,0,1,1,203.0,17,3.65,1278,2,7.3,4,0
1.71,1.94,43,43,3,715.48,3744.22,0,0,0,2,1,1,11.0,17,2.63,1128,0,9.0,4,0
3.1,3.7,53,54,6,1208.59,1360.0,0,0,0,0,1,1,151.9,17,3.68,1156,3,1.1,5,1
2.91,2.66,49,50,0,5472.36,384.7,1,1,0,0,1,0,20.7,17,2.42,1051,2,0.5,5,0
3.69,3.45,38,43,3,1006.05,732.45,1,1,0,0,1,0,30.1,23,3.26,1215,2,1.1,4,1
2.75,2.97,50,53,0,8371.3,1809.32,0,0,1,4,1,1,73.4,22,3.89,1333,7,22.7,6,0
2.31,2.43,35,39,2,9162.42,1117.92,1,0,0,2,1,1,37.7,18,2.98,893,5,3.6,4,1
1.6,2.02,48,52,1,30896.2,3.25,0,1,0,3,1,1,16.3,27,3.76,1311,0,3.8,2,0
3.4,3.17,33,37,0,4256.33,1766.65,0,1,0,3,0,1,5.0,17,3.13,1266,2,0.5,4,0
2.65,2.62,37,40,2,9138.25,1195.5,1,0,1,2,1,1,17.0,17,2.86,1117,3,21.3,6,0
2.62,2.65,44,48,1,4492.29,3309.71,0,0,0,1,2,0,94.9,17,2.74,1015,3,3.2,7,0
3.35,3.54,41,43,0,8977.02,1938.4,1,1,1,2,2,1,154.5,19,2.52,930,1,2.6,4,0
3.02,3.13,48,51,1,4362.72,2416.62,0,1,0,0,1,1,31.5,19,2.7,900,4,0.1,5,0
2.66,2.48,50,52,1,6119.48,871.99,0,0,1,1,3,0,68.9,21,3.16,969,3,3.5,5,0
2.44,3.14,49,54,1,16630.7,2168.61,0,0,0,2,0,0,65.2,24,3.59,1016,3,4.6,3,0
2.89,2.98,39,41,1,4526.74,2561.57,0,0,1,1,1,1,106.8,19,1.8,1026,4,6.5,7,1
2.13,2.43,51,53,1,14666.35,403.53,0,1,1,2,1,1,54.7,17,3.5,1144,1,5.0,4,0
2.79,2.86,49,51,0,8426.88,332.8,0,0,0,0,1,0,13.1,17,2.79,705,4,15.3,3,0
1.82,2.23,37,38,1,5960.19,5569.8,1,0,0,2,2,0,519.1,20,3.12,1226,2,6.1,7,1
3.54,3.47,39,39,1,23185.97,3408.13,1,0,0,6,1,0,241.7,17,3.42,987,1,5.3,1,0
3.08,2.24,43,48,1,34117.82,10012.93,0,0,0,1,3,1,26.0,24,3.76,1061,3,19.3,5,0
3.28,3.2,42,44,1,1179.0,11585.7,1,0,0,2,2,1,130.0,21,3.46,1232,2,3.9,2,0
1.49,2.1,51,54,1,5011.38,774.47,0,0,0,2,1,1,24.7,22,3.79,1370,9,8.5,3,0
2.71,2.91,39,43,3,15694.51,1255.43,0,0,0,2,1,1,249.5,21,3.12,896,2,6.9,6,0
1.59,2.21,41,47,1,2378.25,7925.43,0,0,0,1,0,0,15.2,17,3.35,1266,2,0.7,7,1
3.05,3.14,43,46,1,9449.96,2614.26,0,1,0,0,4,0,39.9,17,3.51,954,2,15.8,5,1
1.91,2.67,42,44,0,7157.47,4618.84,0,0,0,3,2,0,554.1,17,3.04,1157,4,13.9,3,0
2.9,3.23,34,37,1,2400.62,5387.11,0,1,0,0,2,0,12.5,17,2.61,1057,2,1.5,3,1
2.43,2.76,40,41,0,1570.45,1913.87,1,0,1,1,0,0,52.5,20,2.79,880,0,5.3,6,0
1.86,2.03,43,46,2,769.05,5787.99,1,1,0,3,3,1,32.0,20,1.86,938,4,1.6,2,0
4.0,3.43,53,58,0,2954.49,4882.64,1,0,1,2,0,0,38.2,20,3.01,1222,6,3.6,2,0
2.55,3.22,46,48,2,7122.07,588.13,0,1,1,2,2,1,52.7,20,3.13,966,0,5.8,7,0
1.73,2.34,46,46,1,1277.51,991.93,0,0,1,1,1,0,26.0,17,2.33,1027,5,7.8,5,1
2.19,2.13,36,39,3,2612.86,225.42,1,1,1,2,0,0,50.9,26,2.51,877,2,6.1,7,0
3.29,2.73,47,47,0,6998.33,6850.07,0,0,0,1,2,1,32.7,19,3.12,1294,6,4.8,3,0
2.15,2.75,40,43,0,16417.44,1413.66,0,1,0,3,1,0,80.8,17,2.58,961,3,0.1,2,0
3.51,3.36,48,51,0,2188.69,731.17,0,1,0,2,0,1,17.7,22,3.27,1176,2,9.6,4,0
1.41,1.96,43,48,3,3223.46,1405.92,0,0,0,0,1,1,82.8,18,2.73,884,3,0.1,5,1
4.0,3.44,53,54,1,2544.34,185.17,0,1,0,4,1,1,36.1,17,3.22,1130,3,7.3,9,0
2.73,3.04,46,48,0,7956.33,7596.0,0,1,0,3,2,1,20.3,17,3.71,1085,1,4.0,7,0
1.82,2.22,33,33,1,9040.37,4773.05,1,0,0,2,1,1,22.4,17,2.85,1010,3,4.9,3,0
2.45,2.67,45,47,0,2965.02,2117.06,0,0,0,0,3,0,42.4,23,3.33,1205,6,8.9,3,0
2.44,3.02,47,48,1,5637.4,4214.52,1,1,1,0,0,1,44.1,19,2.93,826,1,0.7,4,0
2.56,2.99,55,59,0,38925.47,2962.27,1,1,0,1,3,0,37.1,20,3.83,1255,1,1.0,1,0
3.4,3.54,48,48,2,5641.8,1604.14,0,1,1,2,3,1,42.7,19,3.46,1024,4,15.7,6,0
0.47,1.52,47,50,0,4136.32,1938.64,1,0,1,1,1,1,108.9,19,2.98,1037,4,0.4,3,0
2.33,2.4,36,40,2,5287.87,152.67,0,0,0,2,1,0,41.9,18,3.99,1173,3,9.7,8,0
2.54,2.03,42,46,1,8049.7,3385.57,1,1,1,0,1,0,68.3,17,3.06,934,1,18.2,2,0
3.25,3.31,34,37,2,5190.35,1865.31,0,1,1,2,1,0,379.2,20,3.2,831,5,1.0,4,0
2.49,2.39,50,53,2,5124.41,722.21,0,0,0,2,1,0,61.3,17,3.58,1058,3,3.0,4,1
3.06,3.14,50,53,1,8557.99,1993.56,0,1,0,1,2,1,156.6,21,2.83,877,1,7.9,5,0
2.35,2.28,46,50,0,8843.2,755.11,1,0,0,2,2,1,50.6,17,3.43,1340,5,6.0,3,0
2.93,3.03,41,44,2,5820.16,5865.49,0,1,1,0,3,1,46.0,20,2.45,1101,4,8.5,1,0
0.98,2.1,41,45,2,11837.93,907.29,0,0,0,3,0,1,36.2,17,2.82,1027,1,4.9,4,0
3.35,3.32,42,46,1,722.34,1020.57,1,1,1,3,1,1,256.6,17,2.9,1063,2,3.6,3,0
2.26,2.52,45,48,0,2769.53,581.47,1,0,1,3,1,0,138.7,17,2.63,1094,5,24.5,0,0
2.3,2.76,52,58,0,34664.84,4980.53,1,1,1,1,0,1,24.8,17,3.25,1239,8,4.7,1,1
3.03,3.44,39,41,0,5949.91,1523.03,0,1,0,1,1,0,17.3,23,3.43,1186,4,25.8,6,0
1.37,2.31,42,46,0,2800.13,8604.23,1,0,0,1,2,1,41.2,20,3.55,1218,0,2.9,2,0
1.95,2.64,42,45,1,1764.64,819.58,0,0,0,1,0,0,153.2,17,3.32,1055,3,3.6,3,0
1.79,2.36,48,50,2,1630.33,3028.44,0,0,1,2,0,0,279.3,17,2.5,1222,4,2.1,5,0
3.01,3.2,44,47,0,3689.37,2270.96,0,0,1,2,3,1,194.2,17,2.44,922,1,0.9,3,0
3.24,3.14,33,35,1,14780.62,346.55,0,0,0,1,4,1,19.8,18,3.53,1098,3,7.5,4,0
1.02,2.28,44,49,0,18685.9,97.18,1,1,0,2,0,1,47.6,18,2.91,1118,3,8.7,2,0
2.02,2.27,52,59,0,6155.21,2111.23,1,1,1,1,1,0,15.9,19,2.72,1038,1,7.6,5,1
2.29,2.83,44,48,0,6673.05,3061.39,0,0,0,1,1,1,10.9,18,3.16,1168,2,7.7,3,0
3.74,3.18,51,55,3,18761.59,727.36,0,1,1,2,0,1,63.7,23,3.22,1223,2,2.9,5,1
2.86,2.55,37,39,1,2431.45,760.92,0,0,0,3,1,0,276.7,18,3.31,1330,2,14.9,3,0
2.88,2.58,41,48,2,29387.92,4808.48,1,0,0,1,2,0,275.9,24,2.24,1075,4,11.0,7,1
2.6,3.33,45,46,1,4073.14,4968.96,0,1,0,1,1,1,26.6,17,3.74,1083,4,3.3,5,0
3.25,3.37,42,46,0,1525.92,3303.19,0,1,0,3,1,1,20.1,18,3.5,1374,3,11.9,7,0
1.5,2.16,57,60,0,2763.97,1425.47,0,0,1,0,1,1,77.2,23,3.1,1007,1,1.4,0,0
2.94,3.0,53,55,2,5509.36,1079.34,0,1,1,0,1,1,243.6,17,2.77,1131,1,8.9,5,0
3.11,2.95,48,55,1,5203.17,15433.86,0,1,0,2,1,1,84.6,17,3.08,1136,2,3.5,2,0
1.96,2.38,41,45,1,2902.84,3317.4,0,1,0,1,2,1,51.0,18,3.42,1309,6,40.0,4,0
2.87,2.57,46,48,1,4256.73,568.59,0,1,1,0,0,1,46.5,17,3.45,1097,3,25.6,6,0
3.46,3.03,44,49,3,10815.23,131.54,1,1,1,0,1,0,61.5,22,3.19,844,2,1.7,2,1
2.04,2.55,44,46,1,1428.53,4093.29,1,0,0,0,0,0,33.9,18,4.0,1022,2,10.4,4,0
4.0,3.41,46,49,1,7274.03,1713.23,0,1,1,1,1,1,86.4,17,2.75,1073,2,10.0,4,0
3.47,2.89,46,49,3,2728.49,4318.09,0,1,1,0,1,1,119.6,17,2.79,1018,1,9.0,8,0
2.07,2.39,48,51,2,5734.75,372.13,0,1,1,2,0,1,15.1,17,2.75,1133,8,5.2,3,0
2.37,2.94,51,57,0,20381.57,1219.76,1,1,1,1,1,0,63.4,21,2.96,1246,5,3.4,6,0
3.77,3.1,42,47,1,24812.87,566.17,0,1,0,5,2,0,5.0,17,3.67,1168,1,8.5,6,0
2.94,2.6,42,46,2,4888.83,1355.59,0,0,1,2,1,1,98.6,17,4.0,815,4,5.8,4,1
2.82,2.96,56,58,2,4407.3,1260.76,0,0,1,2,1,1,459.9,17,2.74,1044,6,0.8,3,0
3.28,2.8,39,42,1,19748.19,3037.85,0,1,1,1,0,1,11.1,17,3.28,1018,2,0.2,7,0
3.24,3.05,47,50,1,5252.81,1916.52,0,0,1,1,2,1,18.2,18,3.33,917,3,1.7,5,0
3.19,2.64,48,51,0,13673.12,1060.27,1,0,0,2,2,1,191.2,17,3.09,960,4,6.9,1,0
3.07,2.99,47,49,6,1580.85,2548.2,0,0,1,0,0,0,12.6,21,2.89,1171,2,15.4,5,0
2.52,2.37,55,56,0,28117.48,2267.25,0,0,0,0,1,1,80.2,18,3.66,1249,1,1.9,2,0
2.09,2.66,46,49,1,927.9,1689.14,0,0,0,1,3,1,133.0,18,3.66,1021,6,3.3,3,0
2.81,2.89,49,54,2,8946.81,3072.54,1,1,0,1,1,1,287.1,18,3.95,1270,4,6.9,9,0
2.96,2.78,41,44,0,4659.17,958.63,0,0,1,0,1,1,84.1,17,1.94,1120,5,0.6,1,0
2.81,2.88,36,40,0,1639.68,548.51,1,1,1,0,0,1,327.1,17,3.08,1229,2,3.1,5,1
3.57,3.52,47,49,2,26397.28,6246.78,0,1,1,2,1,0,98.1,17,3.95,869,4,3.3,3,0
3.31,2.83,47,50,0,55652.61,1788.26,1,1,0,2,3,0,54.2,18,3.42,856,3,0.1,6,0
2.55,2.78,47,55,2,8997.44,687.12,1,0,1,0,3,1,136.4,24,3.37,1272,5,19.4,2,0
3.84,3.37,38,38,0,21801.13,1989.93,1,1,1,1,0,0,49.5,19,3.81,1044,4,1.3,4,0
3.49,2.96,42,45,0,10326.67,3171.61,0,0,0,1,2,0,32.1,22,3.58,1118,4,18.2,2,0
2.95,3.35,45,48,1,4998.55,2823.39,0,0,1,1,2,1,43.7,17,3.81,885,1,4.4,0,0
1.98,2.59,53,54,1,7199.17,4770.2,1,0,0,1,1,0,43.8,20,2.68,1164,2,40.0,6,0
2.35,3.1,47,50,0,1310.7,2678.78,0,0,0,1,2,1,68.2,17,3.45,1364,1,4.6,5,0
3.35,2.64,47,49,1,37092.38,3290.45,0,1,1,1,2,1,608.3,20,3.42,1100,6,2.6,2,1
1.44,2.06,63,65,2,5384.14,3907.38,0,0,0,2,1,1,10.7,18,3.36,1149,4,1.0,3,0
2.91,3.49,50,56,0,507.24,3310.25,0,0,0,2,2,0,83.5,17,2.58,1369,2,16.3,3,0
2.03,2.65,33,36,0,4814.51,3813.88,0,1,0,1,3,1,118.9,19,4.0,1019,1,8.8,6,0
2.2,2.62,44,47,0,10624.05,4263.38,1,0,0,1,0,0,72.4,18,3.15,1245,3,6.2,1,0
3.41,3.8,55,57,2,19248.31,2708.85,0,0,1,1,1,1,7.8,17,3.2,1183,4,4.3,4,0
3.91,3.49,46,50,2,2527.45,2174.94,1,0,0,2,3,1,53.2,17,3.35,921,5,0.6,2,0
1.74,2.49,43,45,0,2813.89,3525.1,1,1,1,0,1,1,45.4,17,2.8,1176,3,9.1,1,0
2.18,2.29,49,50,1,15757.52,3661.7,1,0,0,3,0,1,51.0,17,3.41,1332,3,2.0,1,1
2.93,2.85,42,45,6,2139.75,6187.9,0,1,0,2,1,1,37.9,17,2.88,952,3,1.4,2,0
3.26,3.46,46,50,1,3282.89,312.52,0,0,1,0,0,1,31.3,18,2.9,962,1,4.6,3,1
2.5,3.13,41,45,0,10516.16,871.27,0,1,0,4,1,0,13.4,22,2.53,1082,3,15.2,1,1
4.0,3.67,42,45,1,11075.52,3008.88,0,1,0,0,1,1,9.7,22,2.51,950,7,3.6,3,0
2.26,2.64,60,61,3,12641.43,9729.4,1,1,1,1,1,0,25.6,20,3.49,1336,3,23.9,4,1
3.38,3.31,37,40,1,1175.71,1891.56,1,0,1,0,2,1,51.6,27,3.6,1183,1,2.2,4,1
3.65,3.67,44,48,1,3946.03,7451.53,0,0,1,1,2,0,752.5,18,3.49,1110,5,8.5,4,0
2.9,3.36,51,58,1,1633.96,1113.57,0,0,1,3,1,1,317.2,19,4.0,986,0,2.0,3,0
1.96,1.93,53,55,0,5359.02,156.7,0,1,1,2,2,0,45.6,17,3.45,1331,1,9.7,3,0
3.32,3.15,49,49,0,5750.44,1246.83,0,1,0,2,2,1,161.2,22,3.19,1107,2,19.7,2,0
3.53,2.87,56,61,0,3995.07,4963.39,0,0,0,0,0,1,107.3,17,3.0,1218,4,11.7,2,0
2.62,3.01,46,49,1,1275.36,266.7,1,1,1,4,0,1,22.2,17,3.23,895,2,0.7,9,0
3.41,2.43,41,43,1,6456.75,8738.17,1,0,1,1,2,1,19.5,19,3.36,962,0,2.4,5,0
2.04,2.5,42,48,2,1488.7,8995.16,0,0,0,0,1,0,20.3,18,3.59,1191,2,16.3,2,0
2.76,2.77,46,48,2,2687.0,5919.58,0,0,0,2,2,0,54.2,21,2.71,1214,4,11.1,3,0
2.97,2.84,53,56,0,17801.38,663.69,0,0,1,0,1,1,67.3,20,3.06,1076,2,8.6,5,0
2.91,2.85,46,50,2,8322.52,2278.51,1,0,0,0,0,1,59.5,17,2.96,1216,5,14.9,5,0
3.05,2.65,45,48,0,1660.82,1465.67,0,0,1,0,1,0,101.2,19,3.97,1158,4,5.1,2,1
2.65,2.84,48,48,0,5476.28,9718.13,0,0,0,1,3,1,141.6,17,3.48,1056,6,20.2,6,0
3.79,3.56,49,53,1,31262.43,10777.99,0,0,1,2,1,0,13.8,25,3.66,1159,4,2.3,4,0
2.22,2.79,55,58,2,581.51,4153.58,0,1,0,4,1,1,55.8,18,3.53,1004,6,7.1,4,0
2.72,3.08,53,58,2,7213.01,5189.61,1,0,1,3,2,1,191.4,17,2.71,1222,4,2.5,4,0
2.48,2.76,40,45,1,12576.26,3522.56,0,1,1,0,1,1,67.6,20,2.71,820,3,4.0,4,0
2.59,2.51,50,56,1,14497.34,8783.49,1,1,1,1,3,1,43.6,18,2.44,1191,3,2.1,3,0
2.73,2.98,40,44,3,14426.32,242.08,1,1,0,1,0,0,16.1,17,3.07,829,3,5.1,2,0
2.8,2.72,50,53,2,4062.29,740.73,0,0,0,1,0,1,38.2,17,3.29,1195,1,2.6,5,0
2.55,3.24,34,39,0,5755.22,420.82,1,0,0,2,1,0,96.9,19,2.91,1119,4,17.1,5,1
2.57,2.15,44,47,3,24131.52,623.84,1,0,0,2,1,1,249.2,19,3.86,1529,5,0.4,2,1
2.2,2.44,46,50,1,10308.59,2435.91,0,0,1,2,0,1,30.8,20,3.25,1093,4,6.2,3,0
2.27,2.56,43,47,1,10059.52,1053.86,1,1,0,1,2,0,48.6,17,2.69,1247,3,18.0,6,0
3.4,2.81,40,43,1,21141.56,7932.6,0,1,1,1,1,1,43.7,17,4.0,1299,6,3.7,1,0
2.21,2.45,44,49,3,11218.51,1947.36,0,0,1,0,0,1,702.2,17,3.57,1071,6,2.3,5,1
3.05,3.1,44,45,2,6231.16,10621.59,1,1,1,4,1,1,35.5,17,3.23,1235,6,10.4,4,1
2.05,2.66,41,43,2,4896.0,862.86,0,0,1,0,4,1,9.4,25,2.6,997,3,2.4,3,0
0.9,2.12,38,39,4,10878.21,202.08,0,1,0,0,3,0,42.4,20,3.28,932,4,2.8,3,0
2.72,3.3,47,47,3,6498.27,1481.03,0,0,0,2,0,1,127.1,17,3.32,1058,3,5.6,6,0
2.91,2.74,36,40,2,16907.04,2266.86,1,0,1,1,0,1,321.5,17,2.82,810,3,2.7,1,0
3.98,2.76,37,38,2,3705.15,1290.53,0,0,1,1,1,1,70.3,24,3.55,1035,5,1.3,2,1
2.0,2.35,47,50,0,1822.65,170.69,0,0,0,0,1,1,103.7,17,3.61,1205,0,5.8,5,1
3.25,3.03,47,49,0,9871.99,264.0,0,1,0,2,1,0,168.9,17,3.49,997,4,13.4,4,0
1.63,2.77,43,46,0,15057.87,2527.14,0,0,1,1,1,1,6.6,18,3.73,1168,5,9.4,4,1
2.29,2.17,41,43,0,751.36,3161.15,0,0,0,1,2,0,53.7,17,2.82,894,3,11.8,3,0
2.79,3.01,41,42,1,4774.02,5007.27,0,1,0,1,1,1,14.9,17,3.75,1198,4,3.3,6,0
2.96,2.55,42,43,1,2073.32,3489.48,0,1,1,1,3,1,64.7,19,3.47,1101,3,4.0,6,1
2.96,3.57,34,37,1,1272.88,1898.44,0,0,1,1,3,0,34.5,17,3.8,1091,1,15.3,2,0
3.9,3.09,40,45,0,25923.04,4178.49,0,0,1,1,0,1,199.8,20,4.0,1138,4,5.1,0,0
1.57,2.27,42,47,2,8850.59,1655.98,0,0,0,2,1,1,69.0,17,3.57,1089,3,11.0,2,0
2.92,3.34,46,49,2,3200.96,87.7,0,0,1,3,1,0,44.6,19,3.12,903,3,14.4,4,0
1.6,2.33,39,41,2,524.72,324.79,0,0,1,1,0,1,44.3,17,3.45,1123,1,15.8,7,0
2.82,2.95,62,64,0,639.6,3823.03,0,0,1,1,0,1,24.2,24,3.25,1276,3,15.6,5,0
2.67,3.12,61,68,2,6585.45,1364.31,0,1,0,2,2,0,40.7,21,3.85,1145,3,11.6,7,0
2.7,2.27,38,40,0,7082.61,161.16,0,0,1,0,2,1,444.8,18,3.51,1143,0,5.1,3,1
3.15,2.78,49,51,0,8322.53,2890.62,0,1,0,1,4,1,32.4,17,3.41,1205,4,0.9,9,0
2.5,2.57,42,46,2,42894.86,800.45,0,0,1,3,0,1,58.7,17,3.62,945,2,0.4,5,0
2.46,2.08,50,51,1,44678.6,457.29,1,0,1,2,2,1,166.3,26,3.2,1197,4,24.0,8,1
2.75,2.94,46,49,1,3055.23,2423.08,1,1,0,0,2,1,69.8,19,2.94,1113,3,11.0,3,0
2.53,2.53,42,44,1,5282.14,3919.74,0,0,0,0,1,0,23.0,23,3.3,1347,2,2.4,5,0
2.71,2.86,52,54,1,8641.22,1359.01,0,0,1,1,3,1,380.4,17,2.84,995,2,4.5,4,0
2.1,2.74,44,50,2,3393.77,2883.78,0,0,0,0,3,1,51.5,17,3.44,900,1,5.2,4,1
2.31,3.01,45,47,2,3116.31,963.53,1,0,0,1,1,1,131.2,18,3.11,1150,1,4.8,3,0
1.26,2.0,41,41,0,9181.89,184.18,0,0,1,1,0,1,215.0,18,3.59,1183,2,3.0,5,0
3.07,3.03,41,44,1,2806.5,1585.25,1,0,0,2,1,1,160.6,17,3.63,1179,4,9.3,3,0
2.68,2.35,38,39,1,1032.39,2142.43,0,0,0,2,0,1,18.1,17,2.62,922,4,9.6,2,0
3.65,3.49,40,42,2,4759.34,13037.67,0,0,1,2,1,0,85.9,17,3.53,1052,1,22.3,2,1
1.61,1.96,38,41,3,9130.24,917.09,0,0,1,1,2,1,296.2,17,2.58,993,6,2.3,6,0
3.93,3.73,49,51,0,12266.6,3147.66,0,0,0,1,1,1,121.1,22,3.52,1009,4,6.6,3,0
3.04,2.66,30,34,0,17057.74,4322.64,0,0,0,0,3,1,39.7,17,2.7,999,3,15.6,3,0
2.13,2.05,47,52,1,3668.92,10786.78,0,1,0,2,0,1,13.0,17,3.1,1064,3,5.3,3,0
1.76,2.03,53,56,1,2277.83,2619.16,0,0,0,3,0,1,54.6,19,4.0,1060,2,1.4,3,0
2.46,2.49,44,45,1,1435.71,522.61,0,1,1,2,2,1,173.9,17,2.73,931,5,8.4,3,0
2.53,2.9,49,51,3,16875.26,2106.93,0,0,1,0,3,1,16.5,18,3.28,1350,4,7.1,4,1
2.27,2.75,43,49,2,32207.46,1248.74,1,1,1,1,0,1,31.7,19,3.45,850,2,12.1,3,0
1.7,2.2,34,37,3,41007.66,1937.15,0,1,1,3,1,1,56.6,17,3.06,1037,2,2.3,6,0
3.42,3.01,38,42,0,17914.83,2697.45,1,1,0,0,3,1,41.2,18,3.03,1309,2,4.8,2,0
2.05,2.53,38,41,1,14306.03,7992.48,0,0,0,2,0,1,171.1,18,3.73,1175,3,0.2,2,0
3.25,3.35,53,57,1,30972.83,130.32,0,0,0,3,2,1,14.1,19,3.96,1044,3,2.5,5,0
3.04,2.98,27,29,1,20979.65,737.7,1,1,1,3,1,0,103.4,17,3.26,1127,1,18.2,1,0
2.27,3.04,52,54,0,7421.15,247.7,0,0,1,4,1,1,39.6,21,4.0,1100,2,10.9,3,0
2.79,2.96,51,53,3,4962.56,209.06,0,0,0,1,1,1,771.8,17,3.03,1177,1,1.0,0,0
2.32,2.67,47,50,3,2108.67,4598.81,1,1,0,2,0,0,193.4,20,3.42,1245,1,0.6,2,0
2.89,2.9,53,57,2,8159.07,8266.87,0,0,0,2,1,1,10.3,20,3.8,845,2,10.3,3,1
3.03,3.25,51,56,3,2477.34,8306.74,0,0,0,1,1,1,57.3,17,2.65,1226,5,9.5,2,0
3.6,2.55,44,46,1,4657.96,3485.01,0,0,1,2,1,1,392.3,19,2.97,1006,3,8.9,4,0
2.22,2.31,60,62,4,4528.49,911.93,0,0,0,1,1,1,244.7,20,4.0,1293,6,28.2,3,0
2.88,2.69,46,49,1,12582.01,1140.04,0,0,0,2,1,1,21.4,23,3.19,927,0,0.7,4,0
3.88,3.2,54,59,0,6586.52,2939.21,1,0,1,0,1,0,86.0,18,2.21,751,2,5.5,3,1
3.17,2.97,37,39,5,886.89,194.07,0,0,1,1,1,1,21.8,23,3.28,1037,2,5.6,5,0
2.5,2.9,37,39,0,2847.63,4988.66,0,0,0,3,1,0,148.0,18,3.52,1234,7,5.6,4,0
4.0,3.42,37,38,4,2274.84,91.52,0,0,0,0,0,1,305.8,19,3.14,968,1,0.5,7,1
3.36,2.47,36,38,1,13540.7,3466.74,0,0,0,1,1,1,42.5,17,3.41,1096,6,2.1,2,0
2.39,2.59,39,41,3,6940.8,4035.47,0,1,0,0,1,1,61.9,22,2.52,1077,0,1.4,5,0
2.52,2.31,43,46,2,12572.95,295.5,0,0,0,2,0,1,171.3,17,3.2,1114,1,24.2,4,0
3.34,3.05,47,53,2,22901.18,1008.2,1,1,1,1,0,1,51.4,19,3.19,1051,1,0.9,4,0
3.16,3.15,25,26,0,4633.67,3575.87,1,0,1,1,2,0,19.6,22,2.88,1284,4,0.1,1,0
1.05,2.37,34,36,0,20281.07,647.58,1,0,0,1,0,1,52.2,21,3.16,930,3,0.2,5,0
