customer_tier,account_age_months,num_open_tickets,priority_level,submission_hour,is_weekend,num_users_on_account,monthly_spend,product_module,days_since_last_ticket,escalation_history_count,ticket_description,department
0,14,1,1,1,0,3,245.89,3,32,0,yesterday time support service fix urgent bug request,Technical
3,51,3,2,22,0,23,1533.99,1,8,0,details bug urgent details update loading,Technical
1,30,0,1,11,0,3,450.55,0,14,1,please please request update subscription user please time loading page,Billing
2,8,1,2,2,0,23,1090.49,3,5,0,details permission service access broken,Account
3,15,1,2,16,0,8,208.6,4,28,1,support getting started support account change page unable support,Onboarding
1,19,4,1,20,0,28,724.05,0,6,0,time details service overcharge request update error need time broken,Billing
2,87,1,2,12,1,10,1966.52,4,18,0,check fix update time information time invoice,Billing
0,18,1,1,4,1,3,160.98,1,55,0,need unable page setup check issue support,Onboarding
0,30,2,1,21,0,11,2198.52,5,1,0,information invoice broken loading urgent information unable check service,Billing
0,1,3,1,14,1,5,133.96,5,16,0,account urgent problem help information time check page contact roadmap,Feature_Request
1,4,0,1,9,0,22,44.92,0,17,0,check urgent timeout account broken support loading,Technical
0,58,1,2,13,0,7,1243.41,0,6,0,overcharge request page not working subscription page loading account yesterday help request,Billing
0,2,0,2,6,0,8,513.76,0,1,0,team account request unable problem system information team account migration getting started,Onboarding
3,2,1,1,22,0,1,141.83,3,8,0,help change error problem information unable bug problem,Technical
3,68,1,1,22,0,2,501.0,1,4,1,loading user subscription invoice page user need request not working error,Billing
2,5,0,2,17,1,2,60.02,1,8,1,information update subscription team access account please request change,Billing
2,4,0,1,18,0,4,563.29,3,25,0,details not working information access user page,Billing
2,19,1,3,0,0,4,2727.56,5,4,1,problem update fix request yesterday need would like page help please,Feature_Request
1,48,2,1,19,1,3,991.88,2,9,1,request yesterday subscription resolved resolved yesterday yesterday refund,Billing
0,5,0,1,7,0,4,387.86,5,24,0,information time today problem refund broken information,Billing
0,13,3,3,0,0,27,1262.59,5,78,0,account issue please add feature information time contact change,Feature_Request
2,1,0,1,7,1,3,197.26,2,5,0,loading timeout loading change need crash urgent issue change account team,Technical
2,4,3,1,17,0,6,1041.76,5,0,0,broken user bug urgent service change team problem problem contact,Technical
1,30,0,2,17,0,10,1866.57,3,66,1,account getting started unable team urgent,Onboarding
2,1,2,1,8,0,27,1144.98,4,117,0,unable check crash service yesterday team team,Technical
2,24,2,1,14,1,19,1511.59,3,42,1,access broken access migration need page not working issue,Onboarding
3,29,2,1,11,0,38,1275.03,3,20,0,service SSO urgent issue today contact access account broken contact,Account
2,9,0,1,15,0,2,202.87,0,27,0,contact resolved details please invoice service time support,Billing
1,15,1,1,5,1,2,303.1,3,32,1,today request service password issue issue access page problem,Account
1,20,1,1,19,0,4,807.44,1,79,1,user not working unable check crash page account account,Technical
3,48,0,2,10,0,14,311.67,2,2,0,fix support SSO fix request loading service contact loading,Account
0,9,0,1,20,0,7,4625.85,4,25,0,service request page page page user information today roadmap help,Feature_Request
2,10,2,1,12,0,3,86.17,2,7,2,today service please user refund check,Billing
3,1,1,1,12,0,3,1398.85,4,45,0,account account error problem system contact crash,Technical
0,33,1,2,10,1,13,120.54,4,0,0,change time details API yesterday time error urgent,Technical
3,27,1,2,0,0,8,378.16,4,47,0,request permission team details please contact error access need fix,Account
3,18,1,1,13,0,1,446.18,5,2,0,system system add feature contact user update change,Feature_Request
3,28,1,2,0,1,3,328.31,3,36,0,please check details change broken team API broken urgent contact,Technical
2,28,0,2,2,0,7,336.39,4,2,0,timeout time contact change check page issue system service problem,Technical
2,27,1,2,14,1,32,452.84,4,4,0,contact team migration support service,Onboarding
1,62,1,2,23,0,6,956.72,2,69,1,contact today request please import data broken,Onboarding
1,1,0,1,6,0,5,105.86,3,45,1,problem information update broken,Technical
0,27,1,1,22,1,28,325.03,1,3,1,service issue request page help details unable update subscription loading,Billing
1,10,0,1,3,0,1,5915.19,2,17,0,update update page access update crash contact,Technical
1,2,2,3,23,0,7,81.34,1,62,1,information invoice page system resolved refund access,Billing
1,7,0,3,9,0,6,69.63,4,81,0,migration urgent fix need access loading team error please,Onboarding
2,25,0,2,8,0,1,2275.27,4,21,0,details API time crash contact team,Technical
0,9,1,1,3,0,3,459.74,1,26,0,fix yesterday time refund update details please,Billing
2,16,1,1,20,0,6,195.38,4,5,0,system access request service loading need,Account
1,103,0,3,4,0,5,374.7,2,1,0,unable details resolved help service user access update crash timeout today,Technical
2,34,1,3,13,0,52,876.77,3,0,1,timeout problem account bug user loading not working,Technical
0,11,0,1,1,0,4,504.01,4,40,0,account urgent loading issue enhance team problem problem change error,Feature_Request
3,25,3,3,18,0,18,94.99,4,32,0,request user support login check time user need access problem,Account
3,30,1,2,13,0,11,3674.94,1,3,1,update system error broken API,Technical
3,28,2,1,0,0,9,840.98,2,9,0,urgent check details please team problem refund access change support,Billing
0,71,0,1,17,0,5,293.97,0,7,0,urgent today update resolved user timeout,Technical
3,44,1,1,10,0,17,32.22,3,7,0,unable update resolved account bug information service,Technical
2,15,1,1,23,0,9,1956.54,5,6,0,issue unable user broken breach information change,Security
2,1,3,2,8,0,3,3350.29,0,26,0,yesterday yesterday change time account API help,Technical
3,15,3,3,1,0,6,226.86,2,17,0,loading fix time broken account add feature urgent unable,Feature_Request
2,16,1,1,13,0,29,503.62,2,7,0,request details update API update need not working broken check,Technical
2,39,1,1,19,0,11,841.81,3,4,0,issue change information page problem yesterday change help invoice system,Billing
0,2,2,1,12,0,6,3796.98,3,20,2,yesterday need permission yesterday need loading request access,Account
2,35,2,3,5,1,2,247.73,5,16,0,request account service account not working update issue,Technical
0,59,2,1,4,0,22,217.4,2,4,1,check crash bug contact not working please,Technical
3,77,1,3,19,0,8,436.15,0,0,0,unable system check access crash system yesterday,Technical
1,6,1,1,11,0,15,586.41,0,3,0,today bug unable help need team system page,Technical
3,6,2,1,18,0,1,352.89,0,64,1,crash loading urgent issue help issue issue please account,Technical
0,4,0,1,18,0,2,231.19,1,1,1,yesterday update update today check fix,Feature_Request
2,38,2,1,23,0,4,1321.82,3,28,1,information team subscription account resolved system team unable invoice,Billing
1,1,2,1,8,0,1,450.29,1,11,0,please service broken today resolved need login please,Account
0,35,1,3,17,0,4,282.92,5,7,0,loading crash system urgent details user system problem unable issue,Technical
0,17,0,2,22,0,8,191.96,5,0,0,today account error check permission unable account team update details,Account
1,13,1,1,4,0,1,2977.5,5,41,0,add feature change urgent service page issue roadmap team error,Feature_Request
2,23,2,1,21,0,17,438.62,1,17,1,time request fix update unauthorized issue issue breach need error help,Security
2,1,2,1,23,0,3,3082.45,3,1,0,urgent error broken service account,Security
1,6,2,1,13,0,6,716.53,1,63,2,support unable contact please support,Billing
3,3,0,2,22,0,4,3369.33,1,49,2,today issue problem team details overcharge resolved contact,Billing
3,76,2,1,8,1,6,70.99,4,8,1,add feature page unable change service yesterday page roadmap not working page,Feature_Request
2,5,0,1,5,0,12,1428.53,2,29,1,change information service team change fix timeout access need request,Technical
2,70,3,3,2,0,1,476.96,5,29,3,support check information need,Feature_Request
1,4,0,1,0,1,4,202.01,3,70,2,refund information check yesterday details system problem yesterday help,Billing
2,23,2,2,20,0,2,1987.41,3,4,0,details invoice user yesterday please error subscription unable,Billing
3,67,3,2,16,0,1,533.27,1,37,1,check resolved today roadmap check broken,Feature_Request
3,75,0,3,16,0,1,97.2,5,9,1,need check timeout unable system information API contact fix error,Technical
3,8,2,3,17,0,13,183.53,2,61,0,need issue service crash access account,Technical
2,17,4,1,1,0,7,390.22,2,13,1,issue details loading error API broken,Technical
3,4,3,1,0,0,12,88.84,3,16,0,fix user API yesterday please check need,Technical
2,41,1,1,6,0,32,345.62,2,11,1,update yesterday error change password request,Account
0,22,1,1,23,1,1,528.2,2,56,3,error breach not working today team loading access service resolved phishing,Security
1,22,2,2,9,0,2,1442.37,1,31,1,broken error time change team help unable,Technical
1,26,2,2,19,0,21,298.75,3,156,1,not working update unable subscription details today fix service account invoice,Billing
0,15,2,2,12,0,10,869.75,0,2,0,getting started change team access service,Onboarding
1,25,2,1,23,0,1,344.8,2,3,0,issue please would like update user,Feature_Request
3,30,1,1,3,0,2,315.54,5,8,2,fix API change today resolved problem,Technical
2,27,1,1,7,0,23,765.92,2,13,0,refund page yesterday please problem problem system request,Billing
2,1,0,1,23,0,2,1191.39,3,20,0,vulnerability help broken access broken information update details,Security
2,18,3,3,5,0,45,206.76,4,30,0,user account team resolved subscription,Billing
1,5,1,1,19,1,3,30.48,1,42,0,urgent overcharge help help update today today,Billing
2,20,2,2,1,0,7,415.09,0,42,1,broken user resolved enhance not working,Feature_Request
2,19,1,2,18,0,1,76.23,4,0,2,help unable urgent time migration,Onboarding
3,3,4,1,9,0,5,684.98,2,12,0,user user fix not working broken account vulnerability,Security
1,52,0,1,18,0,8,71.33,4,7,0,yesterday need problem support invoice page information overcharge,Billing
3,40,3,1,14,0,3,254.94,4,0,0,today subscription refund please issue help details check,Billing
3,1,0,1,9,0,6,1391.17,5,22,0,timeout service page contact details help user,Technical
1,36,1,2,12,0,5,2638.91,1,4,0,change page yesterday yesterday support details today timeout check issue,Technical
0,117,1,1,23,1,9,564.74,1,103,0,yesterday loading bug system crash issue,Technical
0,31,4,1,17,0,9,1475.57,5,10,1,service invoice service urgent user team request not working urgent team,Billing
0,32,1,2,19,0,7,698.9,2,4,2,loading issue help account permission system service,Account
2,22,0,1,0,0,19,633.87,5,24,0,resolved error overcharge help please,Billing
3,3,1,2,22,0,5,484.42,0,48,2,today loading information error access contact team system urgent,Onboarding
1,14,1,1,15,0,8,3464.49,0,13,0,problem roadmap change user unable user issue,Feature_Request
3,1,2,2,7,0,10,80.02,3,5,0,loading password system resolved information resolved user check time,Account
3,2,1,1,11,0,9,524.44,0,31,0,please problem timeout today today broken unable,Technical
0,15,1,2,15,0,5,115.75,0,30,0,time yesterday phishing please broken,Security
0,42,1,3,11,0,17,540.96,4,5,0,team refund issue support user information issue,Billing
1,18,0,2,4,1,66,453.86,3,10,0,roadmap issue loading issue resolved broken information roadmap urgent,Feature_Request
0,9,3,2,9,0,15,83.91,0,1,0,issue today help unauthorized not working,Security
1,3,3,2,22,0,4,331.08,2,80,0,urgent check urgent details please invoice,Billing
3,35,2,2,18,0,10,6432.06,3,1,1,resolved time check not working need,Technical
1,15,0,2,6,0,9,812.68,1,0,0,account check timeout problem problem time contact resolved check,Technical
0,5,0,1,6,0,1,91.89,2,49,0,contact issue unable subscription help request,Billing
2,56,1,1,8,0,5,1099.15,2,9,4,access broken issue need,Billing
3,1,2,3,11,0,5,105.61,4,11,0,details unable support request API service broken information resolved page,Technical
3,11,1,1,18,1,2,948.23,2,25,0,team fix bug yesterday access time error request yesterday,Technical
1,31,1,2,6,0,41,1198.25,3,21,0,account refund contact unable contact error page,Billing
1,34,1,2,20,0,2,126.32,4,28,0,bug not working resolved need error,Technical
3,99,2,1,7,0,4,412.2,4,3,0,not working request today issue information urgent access error,Account
2,12,0,3,10,0,2,382.08,4,29,0,error page loading change request support bug information account,Technical
0,8,4,2,4,1,3,231.02,3,10,3,loading broken details update account timeout today change please loading,Technical
3,16,2,2,7,0,17,844.44,4,0,0,please help not working service fix service bug,Technical
1,13,2,1,3,0,7,427.65,0,14,0,need contact check would like request user error broken,Feature_Request
1,52,1,2,2,0,8,1068.37,1,34,2,user check request bug today change service urgent support fix,Technical
1,11,2,1,0,0,4,265.83,1,37,0,today permission service issue request,Account
0,73,3,2,13,0,36,566.24,5,35,0,help contact unable details contact login broken service,Account
0,9,2,3,10,0,3,1062.81,1,34,1,account system crash team team request system,Technical
3,7,1,2,1,0,6,3191.33,0,14,0,overcharge unable please service need issue support contact time,Billing
2,7,1,1,9,0,9,300.24,1,82,1,urgent loading support issue need error loading unable,Technical
0,6,2,1,16,0,3,420.38,3,30,0,support add feature broken issue yesterday not working,Feature_Request
3,21,3,2,19,0,7,761.24,3,23,0,account support issue need API request,Technical
2,4,0,1,13,0,13,262.43,4,0,1,refund unable need service help,Billing
1,1,1,1,0,0,12,99.45,5,39,1,service account details request check issue urgent password,Account
3,1,1,1,17,0,3,516.34,2,11,0,update access bug issue loading,Technical
1,63,0,1,8,0,50,1755.1,2,107,0,SSO team team contact unable SSO unable broken unable problem loading,Account
2,37,4,1,11,0,3,9.35,1,53,0,help access SSO details urgent,Account
0,14,3,1,0,0,2,1031.98,2,19,1,yesterday permission page broken update broken password unable,Account
