years_at_company,monthly_salary,overtime_hours_per_week,num_projects,last_promotion_months_ago,satisfaction_score,manager_rating,department,commute_distance_miles,stock_option_level,training_hours_last_year,work_life_balance,relationship_with_manager,age,education_level,num_companies_worked,years_since_role_change,performance_rating,target
2.1,6341.75,5.4,2,3,9.7,3,1,22.6,1,28.8,4,3,43,2,4,0.1,3,0
9.1,5296.29,2.7,2,44,7.3,3,5,5.9,2,11.4,4,5,22,3,4,3.6,3,0
4.5,7477.85,3.3,1,36,4.4,3,4,3.7,3,30.8,2,3,33,5,2,1.3,3,0
22.8,6424.82,0.2,2,27,8.4,3,6,17.5,3,8.7,5,5,35,2,2,0.6,3,0
9.5,7839.79,10.0,5,20,4.7,3,6,2.4,1,17.3,4,4,39,3,6,5.4,3,0
0.3,9174.38,4.8,6,65,10.0,4,5,3.2,0,9.8,5,3,21,4,0,1.2,3,0
2.8,15827.48,4.2,2,23,5.9,4,5,13.8,1,0.0,3,1,56,2,6,0.6,3,0
14.0,18764.83,8.1,2,3,3.9,2,0,6.9,2,33.9,2,4,62,2,2,5.6,2,0
12.8,10152.21,1.2,4,17,3.7,4,1,17.7,0,32.4,1,4,21,3,1,7.4,3,0
3.2,6439.69,0.0,1,5,6.8,2,5,9.6,0,8.8,2,5,21,3,3,0.3,3,1
0.3,8141.33,2.1,3,8,6.0,3,5,6.7,1,37.9,2,3,31,1,2,2.5,4,0
4.9,12809.54,1.2,2,14,5.6,5,4,2.8,0,21.0,3,5,21,3,1,3.5,4,0
1.9,11673.52,5.8,5,51,4.9,3,6,10.9,1,6.2,4,4,32,3,5,3.1,3,0
1.6,6952.57,15.6,1,16,5.9,3,5,3.3,1,16.4,3,3,55,3,1,2.7,3,1
0.6,8851.21,2.2,5,21,5.7,4,5,3.3,0,22.7,4,4,30,2,3,1.2,4,0
5.4,10084.37,2.0,5,0,10.0,2,4,12.9,2,7.7,4,3,32,4,3,2.1,3,0
4.3,6255.55,0.2,4,6,5.9,1,0,18.9,1,0.3,5,1,21,4,1,0.5,4,0
4.9,4771.26,1.5,2,13,4.2,3,0,15.2,1,13.5,4,5,38,1,1,7.4,1,0
0.5,5678.69,8.7,4,22,8.3,5,6,14.0,1,33.4,3,3,30,2,2,1.5,4,0
7.1,6226.91,6.6,6,11,5.9,3,4,1.0,1,22.5,4,5,23,5,2,2.3,3,0
5.7,7105.85,1.3,4,11,9.6,4,5,4.0,2,9.5,2,4,22,3,2,3.4,4,0
0.3,7779.75,20.8,2,6,9.1,2,1,2.9,0,37.2,4,2,35,2,4,0.0,4,0
1.2,10834.95,2.6,2,23,3.9,3,1,19.4,0,19.4,4,3,26,3,4,9.8,3,0
3.2,6485.97,2.3,2,74,6.6,3,4,4.4,3,26.4,4,4,31,3,4,5.1,2,0
1.7,9189.9,4.5,6,88,7.6,3,6,1.0,0,28.0,4,4,48,3,2,4.8,4,0
1.1,4039.23,1.2,8,12,3.9,3,5,9.5,1,11.8,3,4,32,3,4,5.7,5,1
5.4,6845.38,8.5,3,0,7.6,4,3,4.4,1,17.9,3,5,31,2,3,0.1,2,0
5.2,8979.5,2.0,2,16,9.2,2,4,8.8,0,26.4,3,4,29,3,3,2.7,5,0
0.5,5965.76,2.9,3,8,7.1,5,2,5.2,1,16.3,1,3,35,2,1,0.0,3,0
1.4,4067.82,4.5,3,3,8.9,4,6,9.5,0,5.5,3,1,23,5,2,2.4,3,0
2.4,6805.35,2.6,4,0,7.3,3,6,19.2,3,13.4,2,3,51,3,2,0.1,3,0
0.3,5274.53,4.0,5,17,5.8,4,5,33.7,0,6.2,5,1,38,3,6,0.1,3,1
1.5,7613.97,2.1,7,41,8.0,3,6,11.2,1,28.9,4,4,35,1,2,7.2,3,0
4.5,8222.7,5.5,4,3,6.8,4,5,1.0,2,6.8,5,3,51,3,1,4.9,4,0
0.7,5866.8,0.4,3,2,8.8,4,4,13.2,2,22.6,4,3,24,2,4,2.0,3,0
14.2,7975.47,2.0,3,80,9.0,1,0,10.1,1,33.6,3,3,26,2,3,2.6,4,0
5.3,6389.54,3.5,3,72,6.6,3,3,4.2,1,27.6,2,4,37,2,2,0.3,4,0
4.3,12801.38,5.1,6,25,7.0,2,1,13.2,2,24.7,3,4,35,4,1,1.5,3,0
0.1,7595.19,1.5,2,31,7.1,3,2,17.4,0,28.7,3,4,34,4,0,2.0,4,1
0.2,10847.91,0.6,3,16,5.3,4,6,8.8,2,8.4,1,2,42,2,2,9.0,2,0
10.2,7785.0,8.3,2,0,7.4,3,2,11.2,0,31.6,4,3,38,5,6,4.9,3,0
5.4,11266.75,0.3,3,18,6.1,4,0,14.4,1,42.8,2,3,34,3,2,2.6,4,0
5.8,4739.12,1.7,5,26,4.3,4,1,10.8,2,8.3,3,2,33,3,4,0.1,3,1
15.0,4810.23,4.1,2,0,4.7,4,5,6.2,1,9.6,3,2,56,2,1,3.1,3,0
3.8,6201.99,1.4,2,4,6.9,5,5,1.8,2,17.5,5,4,46,2,2,0.3,3,0
8.4,17974.37,1.8,5,7,7.9,2,3,4.1,3,33.7,3,4,28,4,9,7.3,3,0
0.2,3300.0,0.8,1,4,6.4,4,2,7.5,0,25.4,2,4,25,4,5,1.2,3,1
0.1,16105.58,2.4,4,22,5.2,4,5,2.6,1,32.9,3,3,40,5,3,4.0,4,0
3.1,4216.16,3.4,1,11,3.3,5,5,4.1,1,25.7,3,2,25,2,0,9.7,4,0
2.8,6884.87,1.5,7,111,5.2,2,4,6.1,1,17.8,1,5,41,3,1,1.3,3,1
0.5,7336.27,4.2,5,2,7.7,4,4,10.4,2,23.4,5,3,36,3,2,1.0,5,0
2.7,10644.7,3.4,3,0,6.5,4,5,1.2,0,16.0,3,4,50,3,6,4.6,3,0
0.4,5289.11,1.9,3,0,8.2,5,5,23.0,1,11.8,3,1,22,3,1,1.2,3,0
1.6,11558.85,2.9,7,10,9.1,2,1,18.0,0,32.9,3,2,32,3,3,2.1,4,1
4.2,4038.04,3.8,3,19,10.0,5,3,29.4,0,27.7,5,4,36,3,2,0.4,3,0
13.8,9891.46,0.7,4,2,10.0,3,0,8.0,0,13.3,5,2,25,5,4,1.4,3,1
5.1,19395.72,4.9,4,28,3.5,2,4,8.7,0,11.5,4,5,46,1,4,8.4,2,0
2.0,10814.49,0.1,8,11,5.2,5,5,7.4,2,24.2,3,5,40,1,1,0.5,3,0
7.5,10354.69,0.6,2,81,4.7,3,0,5.5,0,19.7,1,4,34,2,4,1.8,5,1
0.4,5692.73,5.1,4,12,10.0,2,4,6.6,0,32.5,2,5,34,5,2,3.0,3,0
5.5,6655.73,0.8,3,16,8.4,4,0,1.0,0,17.8,1,4,53,3,1,1.3,4,0
0.1,17767.74,0.4,3,24,5.4,3,3,15.3,1,54.2,4,5,25,5,3,4.5,3,0
1.5,11920.87,3.1,4,16,6.4,3,4,27.0,1,18.6,3,3,52,3,3,5.5,1,0
1.9,9878.75,2.7,7,23,7.6,4,0,3.8,0,30.2,3,5,43,3,3,0.9,3,0
1.6,6210.06,1.6,1,16,5.6,3,0,10.9,2,23.3,2,4,21,1,5,1.0,3,0
5.6,5222.61,0.8,5,1,9.0,4,5,6.2,1,31.9,4,5,32,2,4,0.9,4,0
0.9,9188.29,0.8,1,6,5.2,4,5,14.3,2,22.3,4,3,42,5,2,0.3,5,0
2.9,6839.69,1.0,4,0,7.1,2,2,5.9,0,28.9,1,5,22,2,5,10.9,5,1
0.6,16036.27,0.4,2,3,7.5,5,0,4.1,2,22.2,4,4,47,5,0,2.3,3,0
0.7,10256.68,3.4,1,0,4.4,2,5,1.0,1,20.8,2,2,36,3,3,1.5,5,0
4.0,9685.84,7.5,1,9,7.7,2,3,2.1,3,39.0,4,3,33,3,1,7.7,3,0
3.6,5134.65,6.1,2,17,6.2,3,3,10.7,1,9.0,4,3,48,4,3,2.0,4,1
7.5,5504.4,3.0,2,7,4.5,4,2,6.3,2,18.8,3,4,37,2,2,1.1,4,0
3.8,6427.5,1.1,1,17,6.4,5,3,6.5,3,32.2,3,4,32,4,4,1.3,2,0
2.9,18000.17,0.4,4,15,6.8,5,5,2.0,0,28.2,1,2,48,5,5,2.2,1,0
1.9,2900.0,8.2,3,10,6.8,4,6,2.2,0,17.0,3,4,41,2,2,0.1,3,0
7.2,4513.58,2.2,2,9,5.5,2,0,17.8,1,2.9,3,4,25,5,4,3.4,3,1
4.1,7773.59,7.8,3,17,6.3,1,3,17.8,0,24.8,3,2,26,4,1,3.7,1,0
2.9,7596.94,2.0,2,9,7.6,4,6,4.2,2,21.3,4,2,25,3,4,0.7,5,0
5.9,3500.0,0.4,4,1,9.1,4,5,12.3,0,29.7,5,4,32,5,3,2.4,3,0
0.4,7991.74,1.3,6,0,8.0,5,5,7.0,1,14.4,2,2,23,2,1,5.7,2,0
3.9,8617.39,1.8,2,48,9.2,4,3,7.6,2,32.2,2,2,42,1,1,0.6,4,0
5.0,4787.33,8.2,1,0,4.5,3,3,1.8,3,19.7,4,4,24,3,5,0.4,4,0
2.3,8530.21,2.0,1,9,8.1,3,5,2.2,0,1.6,1,2,44,2,0,3.7,4,0
4.3,7328.96,1.6,3,34,5.9,5,4,23.6,0,22.9,3,5,43,3,5,1.6,3,0
0.2,9714.93,13.3,4,10,8.5,3,2,16.2,3,29.2,5,5,41,4,4,1.4,5,0
0.1,7934.19,1.1,1,37,5.2,3,6,7.8,0,4.0,4,2,21,1,4,0.4,5,0
14.6,7229.72,7.5,1,19,7.1,3,2,26.7,0,13.9,3,4,32,3,2,6.2,3,0
4.4,6055.25,1.3,4,11,3.9,4,2,1.7,3,21.8,3,2,40,3,2,0.8,5,0
4.9,13311.38,0.6,6,15,3.4,4,5,8.1,0,12.8,1,5,25,3,2,7.9,3,0
5.7,9687.93,2.3,5,19,5.6,3,2,10.0,2,20.8,2,2,33,5,1,2.4,5,0
5.1,11998.31,9.3,10,54,4.5,4,6,1.0,0,14.9,3,5,31,3,2,6.6,3,0
12.4,9106.82,0.5,1,0,5.2,5,2,12.4,0,23.7,2,3,44,2,3,2.4,2,0
4.1,11647.24,3.3,3,16,7.1,3,2,13.0,2,14.2,1,2,22,1,3,1.0,3,0
2.4,12721.8,1.3,2,25,7.6,3,3,30.4,2,0.0,2,4,44,2,4,0.9,2,0
1.6,9336.61,0.6,2,5,6.6,4,5,7.0,1,30.9,3,3,52,4,1,2.9,3,0
2.0,8017.39,0.2,1,22,4.1,4,5,1.0,2,0.0,4,3,37,4,6,18.9,3,0
4.1,21707.16,6.3,4,3,7.7,3,0,23.6,3,25.8,3,3,44,3,2,3.0,2,0
11.8,5461.27,0.7,4,28,8.0,3,4,7.6,0,19.0,3,3,34,4,3,6.1,3,0
1.2,4972.59,5.0,3,0,5.1,5,5,28.0,1,7.9,3,4,27,5,3,8.1,5,0
7.4,7998.99,7.3,4,39,4.1,3,5,7.0,2,11.6,1,3,44,3,1,2.7,4,0
4.7,17091.92,8.3,3,3,4.6,3,1,17.3,3,38.9,1,3,41,3,0,0.3,3,0
2.6,12818.85,2.7,3,31,7.7,4,3,12.7,1,18.3,3,3,32,3,0,3.5,2,0
0.4,8705.32,2.5,3,45,10.0,3,1,17.4,1,26.7,2,5,50,2,2,0.8,4,1
0.7,9864.26,6.0,5,0,4.8,4,5,1.7,0,13.0,3,5,44,1,4,0.5,2,0
4.1,11977.94,7.5,5,22,4.4,3,3,18.3,1,1.4,3,3,37,5,2,8.7,3,1
16.2,9727.23,2.0,5,15,6.6,3,1,3.0,0,15.7,3,2,65,5,1,1.0,4,0
0.6,9653.11,3.8,1,16,6.2,4,4,12.2,1,9.6,2,3,29,3,3,2.1,5,0
3.8,4263.09,6.7,7,16,7.6,4,6,1.0,1,32.3,4,4,36,3,5,5.2,3,0
0.9,11398.16,5.9,2,11,3.4,1,0,11.2,0,51.6,4,3,36,3,1,1.9,1,1
0.2,8395.34,0.1,3,7,7.9,3,2,9.2,0,22.6,2,3,28,3,1,1.1,3,0
0.1,4303.31,1.3,6,2,7.6,3,5,11.7,0,5.2,4,3,21,2,3,1.9,3,0
2.8,6077.65,0.4,5,40,6.7,3,2,34.8,2,29.4,1,3,37,4,2,0.2,4,0
3.9,19703.88,3.6,4,40,7.6,4,5,25.4,1,10.4,4,2,21,3,5,3.7,2,0
7.5,8241.27,3.0,4,18,9.3,4,0,24.8,0,18.3,3,4,28,3,3,5.9,5,0
5.9,8779.28,1.7,1,17,6.7,4,4,13.6,3,15.1,4,1,21,2,2,3.3,4,0
0.3,13357.55,9.6,1,4,8.0,2,1,5.3,0,0.0,4,3,21,3,5,1.4,3,0
1.3,11837.11,7.4,4,0,7.4,2,3,9.2,3,22.5,4,4,38,3,2,0.2,3,0
0.6,7400.5,8.8,4,0,6.0,4,0,37.2,1,27.7,1,4,42,4,2,3.4,3,0
8.3,5479.88,2.2,4,12,8.6,2,6,9.3,2,33.7,4,3,38,2,4,0.9,2,0
0.5,9976.72,18.1,6,20,6.8,5,0,1.0,0,17.4,4,4,42,3,3,3.3,4,1
3.2,9959.81,0.1,5,14,7.4,2,6,17.1,3,1.3,2,4,49,4,2,0.5,3,0
1.9,7388.43,8.7,5,1,5.1,5,1,1.9,0,30.3,2,3,23,3,3,0.8,5,0
6.5,17828.35,2.0,1,29,7.9,4,1,17.0,2,17.9,4,5,49,3,2,2.4,3,0
2.2,4407.5,0.7,4,17,4.9,3,6,1.6,2,21.4,3,3,43,2,1,1.7,3,0
9.2,5038.61,0.7,3,24,8.3,5,2,8.2,3,17.5,2,3,43,1,1,3.3,5,0
6.7,7118.36,5.7,4,8,8.1,4,1,17.7,1,0.0,3,2,55,1,5,5.0,5,0
2.0,8771.35,1.5,4,8,7.0,4,4,4.2,3,27.9,4,2,41,3,3,0.5,4,0
1.2,7593.28,5.3,7,25,8.4,5,1,29.8,1,12.3,3,4,50,2,5,6.9,3,0
0.2,3854.25,10.0,1,15,7.5,3,1,22.6,1,30.9,3,4,37,2,4,0.5,3,1
3.0,9920.12,22.4,2,2,6.4,4,0,15.5,1,28.1,2,3,32,5,2,2.5,3,1
11.4,21710.36,2.9,6,14,10.0,5,5,6.1,0,16.5,2,5,27,3,4,0.0,4,0
1.9,12277.41,2.0,5,7,7.2,4,6,11.8,3,0.0,2,3,30,1,1,0.8,4,0
12.7,11592.26,0.4,1,3,4.5,4,5,6.2,0,17.2,3,4,56,2,5,2.7,4,1
2.8,20706.82,0.1,3,9,9.0,5,0,1.0,2,17.8,3,5,25,4,4,2.0,3,0
1.3,7555.06,2.8,3,58,4.3,4,6,1.3,3,27.6,3,3,44,2,4,0.2,4,0
4.8,9757.04,2.8,3,9,4.4,3,0,12.4,2,7.5,1,3,32,3,1,0.4,3,0
3.1,7211.3,4.9,5,0,6.9,5,4,24.8,3,1.3,5,4,38,5,4,11.1,3,0
1.1,9125.07,3.3,4,52,3.2,3,1,6.8,3,2.5,3,4,41,3,3,3.8,3,0
2.8,4930.06,4.6,7,8,10.0,3,0,8.1,1,17.1,3,5,27,2,2,1.3,3,0
6.6,3728.53,0.6,4,19,5.8,3,2,2.7,0,26.1,4,4,28,1,4,0.0,4,0
0.2,12988.47,4.4,4,5,9.0,3,5,22.4,2,19.5,3,4,25,4,3,1.7,3,0
0.4,11498.38,0.5,1,41,8.4,5,5,8.6,1,24.1,2,3,45,2,2,2.9,2,0
0.5,7094.66,13.4,3,1,7.3,3,6,1.0,2,0.1,2,5,26,3,4,0.7,4,0
1.4,15230.61,3.5,6,6,5.1,3,6,39.1,1,28.1,3,3,37,3,2,1.9,2,0
0.6,13823.87,0.3,4,25,5.0,1,4,4.8,0,27.8,3,4,33,3,1,0.6,5,0
7.3,9582.92,0.5,2,70,7.8,3,4,7.5,2,14.7,5,4,30,4,2,5.0,2,0
2.4,9322.41,1.6,4,3,6.3,5,3,20.2,1,35.5,2,4,40,3,3,0.7,3,0
0.7,16107.49,3.2,6,9,5.6,3,1,10.0,1,32.7,5,2,44,3,1,3.8,5,0
3.5,8105.89,1.4,1,5,3.7,2,0,8.3,1,36.2,4,3,40,3,4,2.7,4,0
3.4,6653.69,8.9,3,41,9.1,3,1,2.8,3,22.7,4,2,26,1,8,6.7,4,0
4.6,3964.01,1.1,1,3,8.6,5,5,4.0,1,28.5,2,2,40,3,3,11.1,2,1
11.4,16619.12,9.3,5,3,8.0,4,0,29.2,1,11.3,4,4,30,2,1,2.1,3,0
4.5,3817.09,3.0,4,1,10.0,4,1,42.2,0,13.2,3,3,21,2,2,0.9,3,0
1.2,3437.67,0.5,3,30,3.1,3,6,16.0,2,31.6,3,2,21,2,2,2.1,3,1
0.9,7023.07,5.6,2,22,5.0,2,4,22.8,0,23.4,3,5,46,4,2,0.5,4,0
7.6,7881.1,5.6,3,13,6.3,2,5,14.9,2,28.6,2,3,21,2,1,1.7,3,0
5.1,14131.66,5.8,2,13,7.4,5,3,1.0,0,44.9,2,2,41,4,3,9.7,3,0
3.1,7301.88,3.4,4,6,9.1,5,5,8.0,1,18.1,3,5,30,5,1,0.6,4,0
3.2,7273.65,2.1,3,33,7.2,2,1,16.4,2,24.7,3,4,32,2,0,3.6,5,0
2.7,3882.26,1.3,2,32,2.9,4,5,12.3,1,16.1,2,4,21,3,3,1.5,3,1
2.9,7221.14,3.1,1,4,10.0,5,6,16.1,3,13.9,3,3,31,3,4,0.9,3,0
1.3,3986.8,8.4,1,59,7.3,4,3,44.2,0,25.4,3,4,28,3,1,3.7,3,0
1.7,8362.5,3.5,3,48,8.1,4,2,4.1,0,0.0,5,2,33,4,1,0.9,3,0
6.2,9077.43,0.9,2,0,3.4,4,0,1.0,0,19.4,3,3,37,2,2,0.5,3,0
0.5,11813.09,1.0,2,5,8.1,2,1,2.6,1,24.3,4,5,34,2,3,6.7,3,0
5.9,12926.96,3.4,2,25,8.1,4,6,2.6,0,17.3,3,4,47,4,6,0.7,5,0
2.4,9663.31,4.0,2,31,6.4,2,3,1.0,2,16.6,5,5,35,3,4,6.8,1,0
4.9,7729.35,2.7,2,1,10.0,4,1,1.0,0,12.7,3,2,21,4,1,4.3,5,0
14.2,12285.43,1.4,1,1,1.7,5,1,9.9,2,12.3,2,4,44,3,1,1.3,3,0
2.2,19568.32,2.8,1,2,5.7,4,2,3.3,0,10.2,3,4,35,4,0,4.8,4,0
2.6,13240.43,0.9,4,30,8.0,3,4,7.7,0,31.3,4,3,60,3,4,1.4,2,0
5.4,6150.29,5.3,3,57,6.2,1,1,1.3,0,13.7,2,4,40,3,3,5.3,1,1
1.5,6474.39,0.8,2,0,6.6,3,0,1.3,0,16.5,1,2,34,2,3,1.1,2,0
4.0,6482.89,6.6,2,12,5.3,4,6,3.9,2,29.3,4,1,38,4,1,2.0,5,0
7.4,11411.26,4.7,4,6,4.0,4,3,5.6,0,11.5,4,4,34,3,3,6.0,3,0
1.9,6829.95,2.4,1,4,5.3,4,4,34.5,3,18.6,4,4,35,5,2,4.0,5,0
8.9,7592.67,1.7,3,8,5.1,3,0,1.3,1,3.8,2,5,38,5,3,1.4,5,0
1.7,6481.54,1.4,1,16,7.3,4,4,5.7,0,46.2,5,2,42,4,3,2.7,3,0
13.9,8781.99,1.0,4,19,9.3,5,4,12.2,2,35.1,1,3,32,5,2,4.2,3,0
0.1,9367.65,8.9,2,15,8.6,3,3,28.0,1,8.1,4,3,44,2,2,5.7,3,1
11.3,7898.18,0.8,2,56,5.5,4,6,15.2,0,37.3,2,4,29,2,1,7.5,4,1
2.3,8706.72,5.5,4,7,9.5,4,0,5.7,1,33.5,2,4,44,3,1,1.2,3,0
0.3,8646.45,0.1,2,18,7.5,3,1,5.8,1,45.8,5,4,36,3,6,6.1,3,1
14.0,4520.39,2.4,3,7,9.7,3,6,13.3,2,6.7,4,4,49,3,4,7.1,4,0
1.0,13886.52,9.6,4,7,6.8,4,6,8.2,0,38.2,4,2,21,4,2,0.7,4,0
4.2,7616.54,4.7,1,37,3.6,5,3,34.0,1,22.5,4,3,37,3,1,1.2,4,0
5.2,2900.0,4.2,2,33,4.6,3,5,2.2,3,16.5,4,1,21,2,2,2.4,1,0
1.6,7776.14,2.8,1,39,3.5,2,0,3.3,1,15.0,4,1,36,5,2,4.6,2,0
2.6,13419.13,6.7,4,9,10.0,5,2,1.0,0,16.2,2,4,33,3,5,10.9,3,0
5.7,7714.14,2.0,2,3,9.1,5,6,43.5,1,20.0,2,3,24,4,2,2.0,4,0
0.8,11746.69,4.4,5,3,4.0,3,6,19.7,2,10.6,4,1,59,4,0,2.7,4,1
2.6,5046.75,0.3,3,5,5.6,4,5,13.6,0,12.2,2,4,52,2,3,1.6,3,0
1.3,6802.33,4.2,4,2,3.8,3,2,5.6,0,10.4,3,5,36,3,3,3.4,5,0
5.0,9611.93,13.8,3,0,5.2,1,2,6.0,2,34.0,5,5,53,5,4,0.4,3,0
0.5,12294.66,5.5,1,8,6.8,2,5,3.3,0,19.8,2,4,24,4,3,0.5,4,0
10.0,4394.35,9.6,4,3,6.1,5,5,11.4,0,13.7,5,2,54,3,1,0.6,4,0
8.4,5675.15,0.1,3,31,6.1,1,4,6.7,1,1.6,2,5,36,5,1,0.0,4,0
10.5,5223.9,0.0,2,48,7.2,2,3,5.9,0,33.9,1,5,34,3,3,2.9,5,0
8.3,7049.39,7.4,3,1,7.6,3,0,21.3,2,23.8,4,1,48,4,2,1.2,3,0
1.0,5255.64,7.4,8,20,9.0,3,3,10.6,1,25.1,5,1,33,2,3,0.7,4,0
5.0,5740.05,0.8,6,8,5.5,3,4,1.8,2,38.9,4,5,43,2,5,0.6,4,0
4.1,9393.59,13.6,1,4,7.4,3,6,4.4,0,11.8,1,2,45,3,2,0.4,4,0
2.8,8706.12,28.4,2,10,6.0,3,5,1.8,1,29.3,3,4,27,3,5,0.9,4,0
0.5,8792.16,4.4,6,102,7.8,3,6,5.9,0,27.6,4,4,38,1,3,0.6,2,1
9.5,10487.41,1.1,3,4,4.3,3,2,10.1,1,18.0,4,4,49,2,3,3.2,4,0
2.8,7292.31,3.6,7,5,7.5,3,5,2.3,3,22.2,2,2,30,5,3,4.0,3,0
0.1,10578.74,8.1,3,15,6.2,4,4,50.6,1,11.8,4,3,38,3,1,6.0,1,1
0.5,7570.76,1.5,4,6,5.9,4,3,47.7,1,8.2,2,3,39,5,2,9.9,3,0
1.4,4370.02,3.9,4,0,9.1,4,2,1.0,2,26.4,2,5,34,3,1,0.1,3,0
5.9,12492.69,12.9,2,18,3.1,4,1,5.6,3,25.3,3,5,34,3,2,2.2,4,1
0.4,5027.87,0.2,1,5,7.6,2,5,1.0,1,15.9,3,2,42,3,2,3.6,4,0
5.1,18208.41,1.9,5,48,7.0,3,6,2.1,1,12.0,4,2,30,3,2,0.2,4,0
0.3,7895.89,3.5,1,43,4.5,4,1,1.0,2,6.0,3,2,53,4,1,0.4,4,0
1.2,9376.77,9.5,9,18,1.3,3,6,13.9,0,34.2,5,1,30,4,4,3.7,2,1
0.8,10026.56,3.3,4,8,8.2,3,0,2.8,1,36.3,4,2,34,4,4,0.8,2,0
4.8,6841.1,0.9,5,1,7.3,3,2,2.0,0,12.6,1,4,48,3,2,7.7,4,0
0.3,14267.11,7.7,5,20,6.7,3,4,26.8,3,11.5,3,3,42,3,4,0.3,2,0
0.7,7678.5,2.3,1,10,8.7,4,0,6.7,0,6.8,4,1,42,1,3,0.5,3,0
2.1,9304.19,2.2,1,44,6.2,2,4,9.4,2,28.2,1,2,30,5,0,1.6,4,0
0.8,5262.43,1.3,7,0,5.7,4,0,49.6,2,5.3,2,3,34,3,4,6.0,3,0
0.5,3486.64,1.1,1,12,8.1,3,1,20.7,0,26.8,3,4,33,4,4,1.1,3,0
10.0,7745.55,8.8,4,47,4.2,5,5,1.0,0,13.1,3,3,45,2,2,1.8,3,1
8.2,7297.96,7.5,4,0,4.8,3,3,10.4,3,38.4,1,4,31,3,2,0.4,3,0
0.9,3313.25,0.5,3,13,5.5,4,5,18.9,1,21.7,4,3,39,2,2,0.7,4,1
3.4,8907.1,2.2,1,27,5.5,5,5,5.1,1,0.0,3,3,35,2,0,2.0,3,0
5.2,4377.89,2.1,4,30,5.8,4,2,1.0,0,22.6,2,4,28,1,3,0.4,1,1
4.1,9070.4,5.0,4,0,6.8,5,4,1.0,0,22.2,2,4,30,1,3,4.7,2,0
2.6,11155.52,1.8,3,30,7.2,3,1,5.1,0,13.5,5,2,40,3,2,2.1,1,0
1.2,7805.21,1.2,1,5,5.5,5,0,15.3,0,8.6,4,3,37,3,2,2.8,4,1
0.8,7666.16,1.6,2,15,7.2,3,4,9.0,3,0.0,4,4,39,3,2,7.5,3,0
0.2,5564.16,5.7,4,5,6.4,5,5,15.3,0,36.7,2,1,36,3,5,2.0,3,1
1.3,10663.1,3.2,4,38,5.4,5,4,5.0,0,25.5,5,3,23,3,3,0.7,3,0
0.9,7955.77,5.2,2,5,7.9,4,4,2.8,1,42.7,2,4,29,2,2,4.8,4,0
7.3,15733.73,8.2,2,11,10.0,4,3,9.2,0,4.0,3,4,34,4,1,1.8,4,0
1.6,8019.56,7.2,6,26,9.5,3,2,32.2,2,8.2,1,3,37,5,2,0.4,2,0
3.4,12825.89,3.1,4,6,7.6,2,2,30.0,1,8.8,4,4,27,3,2,10.4,4,0
5.4,6885.98,1.1,6,109,8.5,4,0,47.7,1,30.9,2,2,31,4,1,13.0,3,1
1.9,6666.61,11.3,6,65,5.3,1,5,4.3,0,11.6,2,3,40,3,3,19.1,4,0
5.0,5874.18,9.7,3,63,7.6,1,1,4.9,0,26.6,3,2,39,1,3,3.4,3,0
0.7,3417.65,7.0,4,12,3.8,3,6,4.8,0,9.3,2,4,48,1,4,0.2,3,1
0.7,7372.6,7.8,4,19,7.9,3,0,18.4,3,32.6,1,2,46,4,0,2.4,4,0
4.8,5963.85,1.4,6,51,7.3,3,1,47.7,3,0.0,3,4,34,2,3,0.4,3,0
2.7,10651.75,1.2,2,7,9.7,3,2,4.4,1,30.3,4,2,42,3,3,1.3,4,0
1.3,4819.67,5.6,3,6,5.6,3,3,33.5,0,3.7,2,5,39,2,8,1.7,3,1
21.4,11088.94,2.6,5,17,3.9,5,5,1.0,1,49.5,2,4,49,3,3,0.1,3,0
0.9,8270.82,1.0,2,0,7.3,4,0,2.2,1,6.1,3,4,46,3,0,0.5,3,0
1.2,24839.87,0.3,2,37,6.6,4,3,7.8,1,7.8,3,2,29,3,1,1.2,3,0
15.1,5191.49,3.4,4,15,7.3,3,5,6.1,2,33.5,3,4,30,3,2,10.8,4,0
3.6,7696.44,1.0,2,3,7.4,5,1,1.4,0,20.5,4,4,28,2,4,10.6,5,0
3.8,10436.0,3.6,3,13,5.4,1,4,1.0,0,8.5,3,3,29,3,5,6.7,3,1
2.2,4676.11,0.3,2,27,5.9,4,5,15.1,2,9.5,3,3,36,2,2,0.0,4,0
3.2,6626.12,24.8,3,39,8.5,3,1,48.4,1,1.4,3,3,52,4,2,1.3,5,1
6.0,11499.61,4.8,4,33,6.3,4,6,44.8,1,58.9,5,4,21,4,1,1.9,5,1
0.4,8614.47,3.4,4,20,8.8,4,6,1.0,2,20.1,4,5,47,3,1,0.4,3,0
3.4,5036.38,2.2,1,0,5.3,4,3,6.5,0,0.0,3,5,40,4,4,10.3,4,1
1.6,6287.97,2.0,3,22,6.5,3,0,12.3,3,22.5,3,2,34,5,2,2.5,4,1
1.1,10826.22,0.7,3,46,8.3,4,5,4.3,2,19.5,4,4,32,2,0,2.3,4,0
7.5,5067.19,8.5,3,34,5.5,3,4,2.4,1,24.1,5,2,35,4,0,1.7,2,1
8.8,6703.79,0.6,1,5,6.2,4,4,6.1,3,16.2,2,3,40,2,4,4.9,4,0
1.4,6157.43,11.7,6,54,7.7,3,2,2.5,0,18.2,3,3,52,3,3,1.9,3,0
