claim_amount,policy_age_months,claimant_age,num_prior_claims,num_prior_fraud_flags,days_to_report,police_report_filed,num_witnesses,vehicle_age_years,claim_type,injury_severity,time_of_incident_hour,is_weekend,is_holiday_adjacent,deductible,coverage_level,claimant_employment_status,financial_stress_score,repair_shop_is_preferred,target
1653.81,30,19,1,0,3,1,0,20,0,0,12,1,0,500.0,2,0,0.425,0,0
2565.68,92,32,3,0,4,1,0,10,0,1,3,0,0,250.0,0,2,0.4362,1,0
3705.6,17,54,1,1,3,1,0,5,0,2,0,1,0,1000.0,1,0,0.2394,1,0
3343.78,151,46,1,0,2,0,0,3,0,2,16,0,0,500.0,2,0,0.193,1,0
4279.49,57,29,1,0,0,1,1,0,3,0,10,0,0,2000.0,1,0,0.4661,0,0
3433.56,53,34,2,0,1,1,0,0,3,0,22,0,0,250.0,1,3,0.3875,1,0
44759.69,20,47,2,0,4,1,0,8,0,0,12,0,0,500.0,0,1,0.2503,1,0
12993.21,5,35,0,0,4,1,1,3,0,1,0,0,0,500.0,1,3,0.6097,1,0
925.07,12,25,1,0,1,1,0,0,2,0,5,0,0,250.0,1,0,0.2785,1,0
4710.06,20,41,0,0,0,0,0,13,1,1,1,0,0,250.0,1,3,0.7673,1,0
1321.18,7,47,2,0,1,1,0,10,0,0,21,0,0,250.0,0,3,0.2613,0,0
7660.68,9,24,1,0,6,1,5,11,1,0,1,0,0,250.0,0,0,0.3086,0,0
500.68,55,68,2,1,3,1,5,14,0,0,5,0,0,500.0,1,0,0.2373,0,0
10464.48,28,22,0,0,12,1,1,2,2,0,5,0,0,1000.0,1,0,0.0503,1,0
3833.85,2,42,1,0,1,1,2,6,0,1,11,0,0,500.0,0,0,0.1773,0,0
2680.2,1,41,1,0,0,1,1,4,1,1,17,0,0,2000.0,1,3,0.0872,0,0
1058.25,18,55,0,0,6,1,2,6,0,0,19,0,0,500.0,1,0,0.1707,1,0
12766.84,56,50,0,1,1,1,0,9,1,0,12,0,1,250.0,1,0,0.2547,0,0
4627.13,28,37,1,0,0,1,2,0,0,0,3,0,0,1000.0,2,2,0.2956,0,0
1921.02,12,47,2,0,2,1,0,0,2,0,22,0,1,500.0,1,0,0.0393,1,0
3124.15,1,28,0,0,0,1,1,1,0,3,17,0,0,500.0,0,3,0.6149,1,0
2774.83,5,42,0,0,2,1,3,8,0,0,8,1,0,500.0,1,3,0.2183,0,0
8237.32,11,42,1,0,3,1,1,0,0,1,1,1,0,250.0,1,0,0.1668,0,0
2349.0,32,20,3,1,1,1,0,0,0,3,13,0,0,1000.0,0,3,0.6486,1,0
2760.35,3,49,2,1,0,0,1,3,0,0,4,0,0,250.0,1,0,0.3205,0,1
2988.05,33,64,0,0,0,1,2,0,0,2,21,1,1,500.0,0,2,0.2235,1,0
10962.94,54,35,3,0,1,1,0,7,1,1,22,0,1,1000.0,2,2,0.4543,1,0
3699.27,6,60,0,0,5,1,1,9,1,0,20,1,0,500.0,0,0,0.6269,0,0
2075.73,3,57,1,1,2,0,1,0,1,3,14,1,0,250.0,1,3,0.0551,0,0
7917.99,16,48,1,0,0,0,0,0,0,0,22,0,0,2000.0,0,0,0.6413,1,0
1539.31,37,38,1,0,2,0,1,3,0,1,15,0,0,2000.0,0,0,0.3185,0,0
4580.44,100,41,0,0,0,1,1,12,1,3,15,0,0,500.0,1,2,0.2629,0,0
15351.18,66,39,1,0,8,1,2,2,0,0,7,1,0,250.0,2,1,0.1012,0,0
6879.73,21,54,0,0,8,1,1,13,0,1,6,0,1,500.0,1,0,0.3586,1,0
1375.54,57,32,0,0,3,0,3,3,0,0,9,0,1,1000.0,2,3,0.4888,1,0
1166.42,56,49,2,0,2,1,0,2,0,0,20,0,0,500.0,2,0,0.2982,1,0
1365.86,24,47,0,0,0,0,0,4,1,2,7,1,0,500.0,1,2,0.1655,0,0
2586.45,17,25,1,0,3,1,0,24,0,1,4,0,0,500.0,1,0,0.1563,1,0
6846.67,9,40,0,0,0,0,1,0,3,0,10,0,0,2000.0,0,1,0.1094,1,0
2647.28,25,31,0,0,1,1,0,4,1,0,17,1,0,1000.0,1,0,0.4106,1,0
2415.45,3,46,0,1,1,0,1,3,0,0,7,0,0,500.0,0,3,0.26,1,1
3635.65,35,32,0,1,1,0,0,4,3,2,23,0,1,500.0,0,3,0.2421,1,0
754.6,13,38,0,0,2,1,0,0,3,2,16,0,0,2000.0,1,1,0.3407,0,0
6427.63,15,49,3,0,1,1,1,1,3,1,22,0,0,500.0,1,2,0.2874,1,0
1094.84,4,40,1,0,4,1,2,4,0,0,19,0,0,2000.0,0,1,0.4785,1,1
2265.12,24,52,1,0,0,0,1,0,1,2,13,1,0,1000.0,2,0,0.4194,0,0
1849.38,20,38,4,0,1,1,0,0,1,0,16,0,0,500.0,1,0,0.5344,1,0
6009.66,35,36,1,1,3,0,0,9,0,0,18,1,1,250.0,2,1,0.3924,1,1
539.1,20,54,4,0,2,0,1,11,0,1,0,0,0,500.0,2,0,0.2504,1,0
2041.29,88,49,2,0,10,1,2,10,0,3,15,1,0,500.0,1,0,0.3363,1,0
19231.68,10,37,2,0,4,1,0,2,1,0,19,0,0,500.0,0,1,0.3738,1,0
3969.22,62,68,0,0,0,0,0,6,3,1,20,1,0,500.0,1,0,0.0932,1,0
997.6,13,25,2,0,4,1,0,9,1,0,6,1,0,2000.0,0,0,0.434,0,0
2713.24,6,57,3,0,0,1,0,1,0,1,20,0,0,500.0,2,0,0.2169,1,0
1569.51,30,57,1,1,2,1,0,3,1,2,2,1,0,1000.0,1,0,0.2533,0,0
12124.2,3,30,0,0,0,1,0,3,2,0,8,0,1,500.0,1,1,0.4865,1,0
2933.29,50,61,0,0,8,1,0,2,0,1,18,0,0,500.0,1,3,0.3151,0,0
2937.04,45,18,1,0,1,1,2,1,0,3,4,0,0,250.0,1,0,0.1706,1,0
787.06,29,44,2,2,5,0,1,2,0,3,20,0,0,500.0,2,2,0.1504,1,0
4688.83,22,28,1,0,5,0,0,11,1,0,0,0,0,2000.0,1,2,0.3859,1,0
5360.03,20,68,2,0,0,1,2,1,2,0,9,0,0,250.0,1,0,0.2192,1,0
3655.44,24,31,1,0,2,1,0,3,0,1,20,0,0,2000.0,0,0,0.5057,1,0
4186.91,49,38,0,0,0,1,1,4,1,0,14,1,0,1000.0,0,0,0.4139,1,0
210.96,147,45,0,0,0,1,0,8,1,0,4,1,0,2000.0,1,0,0.3661,1,0
6671.89,16,40,2,0,4,0,1,0,3,0,2,1,0,500.0,2,0,0.4689,0,0
8494.67,8,43,3,0,1,1,0,1,1,2,12,0,0,1000.0,2,0,0.3553,0,0
5229.41,16,26,1,0,2,1,2,0,1,0,1,1,0,2000.0,0,2,0.3988,1,0
1200.88,19,29,1,0,0,0,0,0,0,0,21,0,0,250.0,2,0,0.3752,1,0
4631.79,55,48,0,0,11,1,1,2,2,1,10,1,0,500.0,1,1,0.4823,1,0
8863.08,14,57,2,0,5,1,2,12,2,0,1,0,0,250.0,1,0,0.2982,0,0
955.81,48,48,0,0,1,1,0,0,3,1,9,0,0,500.0,0,1,0.1302,0,0
1441.92,43,33,2,0,2,1,1,0,3,3,6,0,0,500.0,0,1,0.3205,1,0
5208.72,1,20,1,0,0,0,1,2,3,1,12,0,0,500.0,1,3,0.5853,1,0
2519.15,53,26,1,0,1,1,1,0,3,0,13,0,0,500.0,1,1,0.3627,0,0
9195.78,27,35,1,0,2,1,2,9,0,1,4,1,0,500.0,1,0,0.0551,1,0
2279.04,15,51,0,0,1,1,2,3,1,2,0,0,0,500.0,1,0,0.4371,0,0
1542.96,10,51,0,0,1,0,0,7,3,0,15,1,0,500.0,1,3,0.1576,1,0
1145.45,17,32,2,0,2,1,1,1,3,0,19,1,0,500.0,0,2,0.1139,1,0
1183.36,17,43,1,0,0,0,2,10,3,0,4,1,0,2000.0,2,0,0.1123,1,0
1205.58,11,41,0,0,7,1,0,0,0,1,8,0,0,250.0,2,3,0.2536,1,0
3325.56,15,40,0,0,1,1,0,1,1,1,23,0,0,2000.0,2,1,0.2674,1,0
13159.82,37,61,0,0,0,0,1,19,2,1,23,0,0,500.0,0,0,0.357,1,0
3911.55,19,30,2,0,1,1,2,13,1,0,3,0,1,500.0,0,0,0.1029,1,0
690.1,27,30,0,0,14,1,2,3,0,0,4,0,0,1000.0,0,1,0.1856,0,0
882.36,115,25,1,0,2,1,1,10,2,1,9,0,0,500.0,1,3,0.3228,0,0
5306.7,1,50,0,0,4,0,1,0,0,0,20,1,0,1000.0,2,0,0.2472,1,0
422.68,14,42,2,0,7,1,2,0,0,1,17,0,0,2000.0,0,0,0.3971,1,0
527.71,21,55,0,0,3,1,1,1,2,1,15,0,0,1000.0,1,3,0.1279,0,0
2136.38,12,36,4,0,2,1,1,6,1,1,6,0,0,250.0,1,0,0.5722,1,0
3108.57,44,39,1,1,2,1,1,4,1,0,10,0,0,1000.0,2,0,0.1783,1,0
1814.94,209,45,0,0,2,0,0,10,0,0,7,0,0,500.0,1,0,0.2274,0,0
6427.37,7,49,0,0,0,0,0,0,0,0,12,0,0,500.0,1,0,0.6529,1,0
8866.6,8,48,0,0,4,0,1,5,0,2,6,1,0,2000.0,1,0,0.3605,1,0
26238.23,6,45,1,1,8,0,3,1,0,0,8,1,0,500.0,1,0,0.2575,1,0
3193.15,7,54,2,0,2,1,1,11,1,2,5,1,0,500.0,0,0,0.3771,0,0
8333.7,59,45,1,0,1,1,0,16,1,0,7,0,0,500.0,1,3,0.5978,0,0
11474.2,62,42,1,0,4,0,0,8,0,3,0,1,0,250.0,0,0,0.0429,1,0
1933.53,55,55,2,0,3,0,0,4,0,0,22,1,0,2000.0,0,1,0.0473,1,0
5219.23,66,57,5,1,7,0,1,2,2,0,4,1,0,1000.0,0,0,0.1342,0,1
5718.96,94,38,0,0,3,1,0,2,0,2,21,0,0,1000.0,1,3,0.475,1,0
10419.15,25,21,3,0,2,1,0,0,0,0,10,0,1,1000.0,1,2,0.2371,1,0
18672.48,9,35,1,0,3,0,1,1,2,1,1,1,0,250.0,2,1,0.4165,0,0
3075.5,1,80,2,0,1,0,1,1,3,0,1,0,0,500.0,0,0,0.3857,0,1
15801.18,15,31,0,0,0,1,1,12,1,0,4,0,0,1000.0,0,2,0.3079,1,0
13269.22,36,18,0,1,2,1,0,2,0,2,11,0,0,1000.0,0,0,0.503,1,1
9188.62,68,45,1,1,0,1,1,2,0,1,7,0,0,250.0,0,0,0.0484,1,0
8498.47,37,24,1,0,0,1,0,0,3,0,6,0,1,500.0,1,0,0.2512,1,0
5156.93,31,31,2,0,2,1,2,1,2,0,1,0,0,1000.0,0,3,0.4309,1,0
4688.39,44,52,2,0,2,1,2,2,0,1,20,0,0,250.0,0,1,0.6295,1,0
5140.18,25,44,3,0,6,0,0,5,0,3,16,1,1,500.0,1,1,0.4261,0,0
3937.9,2,36,0,0,1,1,2,1,0,0,3,1,0,2000.0,1,0,0.4979,1,0
2317.83,57,41,1,0,6,1,0,2,0,1,15,1,1,500.0,1,3,0.207,1,0
4137.29,50,27,1,0,12,0,0,3,0,0,19,0,0,500.0,2,0,0.5176,0,0
6194.18,93,29,1,0,3,1,3,3,3,0,23,1,0,500.0,0,1,0.2179,1,0
5804.96,34,58,0,1,7,1,0,0,1,2,7,0,0,250.0,2,2,0.4073,1,0
9677.82,54,42,1,0,0,1,2,8,3,1,11,0,0,2000.0,2,0,0.099,0,0
18978.17,25,59,1,0,0,1,1,0,0,0,7,0,1,250.0,1,0,0.3671,0,0
5058.18,20,18,1,1,4,0,1,11,2,3,12,0,0,1000.0,1,1,0.4177,1,0
12330.57,12,58,0,0,0,1,1,0,2,0,10,0,0,500.0,2,1,0.1827,1,0
3732.64,45,26,2,1,4,1,1,9,2,1,3,0,0,500.0,2,0,0.4648,0,0
4087.79,9,18,0,0,1,1,2,3,0,1,7,0,0,500.0,1,0,0.1399,1,0
1578.1,99,18,2,0,2,0,2,0,2,0,21,0,0,2000.0,1,0,0.3712,1,0
2088.97,168,31,2,0,0,1,0,4,1,0,3,0,0,250.0,2,0,0.321,0,0
10499.34,26,61,0,1,0,0,0,4,0,1,22,0,0,500.0,1,0,0.3767,0,1
4526.57,6,36,2,0,0,0,1,2,1,0,18,1,0,500.0,2,1,0.6652,1,0
2594.04,30,24,1,1,0,1,0,1,0,3,22,0,0,250.0,0,3,0.3418,0,0
1735.03,22,21,1,0,7,1,0,2,2,0,20,0,0,250.0,0,3,0.0764,0,0
1141.07,27,42,1,0,1,1,1,12,0,0,0,0,0,1000.0,1,2,0.2352,1,0
1373.59,63,57,1,0,2,1,0,10,2,3,8,0,0,500.0,2,0,0.1662,1,0
7972.24,70,47,2,0,0,1,0,1,0,1,16,0,0,1000.0,2,0,0.2756,1,0
3307.48,40,25,1,0,0,1,0,0,0,0,15,1,0,250.0,1,1,0.6871,1,0
9349.87,11,18,0,0,6,1,4,4,3,1,4,0,0,500.0,2,3,0.2788,1,0
7812.89,7,32,0,0,1,0,1,1,2,0,17,1,0,250.0,1,0,0.431,1,0
2147.75,45,32,0,0,1,1,0,16,3,0,18,0,0,500.0,2,0,0.0497,1,0
679.19,18,49,1,1,0,1,1,1,1,0,10,1,0,500.0,0,0,0.2852,1,0
8219.1,46,49,1,0,9,0,0,3,2,0,1,0,0,1000.0,0,1,0.3617,1,1
7574.11,1,40,1,0,0,0,1,1,1,0,4,0,0,500.0,2,2,0.2645,0,1
4553.14,1,18,0,1,1,1,4,14,3,0,14,0,0,500.0,1,0,0.4165,1,0
2398.51,15,31,0,0,3,0,2,3,1,0,9,0,0,250.0,2,0,0.3432,0,0
1204.38,29,18,0,0,0,0,0,7,3,1,15,0,0,500.0,1,0,0.3486,1,0
580.78,16,42,1,0,3,0,2,18,0,2,16,1,0,1000.0,2,3,0.36,1,0
1775.54,54,41,1,0,2,1,1,16,3,1,16,1,0,1000.0,2,2,0.0591,1,0
2490.5,67,44,1,0,2,1,3,5,1,0,2,0,0,1000.0,1,0,0.1671,0,0
11363.48,21,21,0,2,0,1,0,25,1,0,5,0,0,500.0,0,0,0.1637,1,0
4192.79,5,44,1,0,0,1,0,9,1,1,15,0,0,250.0,1,3,0.3987,1,0
362.17,7,30,0,0,0,1,0,8,0,1,12,0,0,2000.0,0,1,0.247,1,0
6984.11,15,77,2,1,1,1,1,7,1,0,10,0,0,250.0,1,0,0.1466,1,0
3329.46,79,40,0,0,0,0,2,4,0,2,21,0,0,2000.0,2,1,0.0806,0,0
3421.88,97,65,0,0,5,1,0,6,0,0,12,0,0,1000.0,1,0,0.19,0,0
11235.89,18,41,0,0,0,1,1,0,1,2,23,0,0,500.0,2,2,0.2763,1,0
1848.82,17,40,0,0,3,0,1,6,3,1,19,0,0,250.0,1,3,0.0864,1,0
2864.49,13,32,2,0,1,0,0,4,0,3,17,1,0,2000.0,0,0,0.3379,1,0
7647.34,59,28,2,0,1,1,1,10,0,0,12,0,0,500.0,0,0,0.4039,1,0
7446.08,55,30,1,0,1,1,2,2,3,0,7,1,0,2000.0,0,2,0.5983,0,0
2159.23,30,30,2,0,1,0,0,9,2,0,12,0,0,500.0,2,0,0.1847,0,0
1715.68,81,51,1,0,0,1,0,6,0,0,3,1,0,500.0,2,0,0.2119,1,0
3408.95,76,43,1,0,1,0,1,14,1,0,7,1,0,2000.0,2,2,0.4987,0,0
1188.7,17,38,0,0,0,0,1,0,0,2,7,1,0,500.0,1,1,0.3114,1,0
1350.36,134,25,1,0,2,1,0,4,1,1,8,0,0,500.0,1,0,0.3583,0,0
3618.95,27,61,0,0,0,1,4,1,1,2,15,1,0,1000.0,1,1,0.3881,1,0
16055.34,55,56,1,0,10,0,2,10,0,1,6,0,0,500.0,0,2,0.0292,0,0
1131.98,20,58,1,0,3,0,1,6,2,2,15,0,0,500.0,1,0,0.1373,1,0
25155.67,10,39,4,0,2,1,0,2,2,1,22,0,0,500.0,0,0,0.2137,0,0
4986.68,84,25,2,0,1,1,0,0,2,3,0,0,0,1000.0,1,0,0.0889,1,0
6867.72,8,41,1,0,8,1,2,1,1,0,3,0,0,2000.0,2,1,0.2512,1,0
5168.78,8,37,1,0,0,0,2,0,1,0,5,0,0,1000.0,1,3,0.2463,1,0
23071.06,20,18,1,0,0,0,2,8,2,0,13,0,0,500.0,1,0,0.192,0,0
6820.91,4,55,1,0,5,0,0,8,0,0,4,0,0,500.0,0,0,0.1714,1,1
3801.91,36,53,1,0,1,0,1,5,2,1,2,0,0,250.0,0,0,0.1211,0,0
5678.82,33,42,3,0,3,1,0,0,0,1,8,1,0,1000.0,0,0,0.1104,0,0
891.67,61,47,0,1,10,1,0,12,3,0,0,1,0,500.0,2,0,0.0965,0,0
12688.72,30,18,1,0,4,1,2,13,0,2,19,0,0,500.0,1,0,0.2163,0,0
3664.76,32,40,0,0,1,0,1,25,0,0,10,0,0,250.0,2,0,0.225,0,0
1339.69,13,22,1,1,4,0,0,0,0,0,14,1,0,500.0,1,2,0.3658,1,1
1413.07,38,39,0,0,11,0,1,5,1,0,1,0,0,500.0,2,0,0.1963,0,1
9125.87,16,40,0,0,12,1,0,4,1,1,18,0,0,2000.0,1,3,0.1602,1,0
1143.36,54,58,1,0,1,1,2,5,0,0,18,1,0,1000.0,1,0,0.1007,1,0
6520.83,12,18,0,0,0,0,3,0,1,2,6,1,0,500.0,1,3,0.1074,0,0
3519.53,6,49,2,0,8,0,1,3,1,2,7,0,0,2000.0,0,3,0.0953,1,0
8962.96,142,32,1,0,13,0,2,4,0,1,22,1,0,500.0,1,0,0.1895,1,0
5647.44,41,75,0,0,4,0,0,4,3,1,15,0,0,1000.0,2,1,0.1321,1,0
2549.5,14,28,0,0,0,0,1,2,0,3,16,0,1,1000.0,1,0,0.8155,1,0
12051.32,77,37,1,0,2,0,3,0,1,0,15,0,0,500.0,2,0,0.1242,0,0
698.8,4,62,0,0,2,0,1,0,2,2,16,0,0,500.0,2,0,0.2159,1,0
2914.61,17,42,0,0,7,1,3,4,0,1,22,1,0,1000.0,1,0,0.3333,1,0
2055.17,26,59,1,1,1,0,3,2,0,1,15,0,0,500.0,1,0,0.3874,0,0
2192.1,15,37,0,0,3,0,4,3,0,2,5,1,0,500.0,0,2,0.106,0,0
2253.56,23,40,0,1,4,0,0,3,3,3,4,1,0,500.0,1,0,0.34,1,1
1025.67,12,53,3,0,3,1,1,2,2,0,9,1,0,1000.0,2,0,0.0756,1,0
3351.47,52,44,0,1,3,1,1,3,0,1,0,0,0,2000.0,2,0,0.1163,1,0
950.3,83,53,3,0,3,0,1,9,1,2,9,1,0,1000.0,1,0,0.2154,1,0
1718.13,30,45,1,0,3,1,1,3,2,1,21,0,0,1000.0,2,0,0.1037,0,0
5162.22,32,33,2,0,1,1,2,2,0,0,4,0,0,250.0,0,0,0.164,1,0
753.65,7,60,1,0,1,0,3,2,2,2,20,0,0,1000.0,2,0,0.3892,0,0
3444.94,57,33,0,0,0,0,3,7,3,1,16,0,0,500.0,2,1,0.2064,0,1
3032.23,48,20,0,0,4,1,0,16,2,2,19,0,1,500.0,0,2,0.3654,1,0
7166.0,95,50,1,0,3,1,1,1,0,3,13,0,0,250.0,1,0,0.3334,1,1
29718.52,14,46,1,0,5,0,2,21,1,1,21,1,0,500.0,1,0,0.8108,1,0
3819.86,43,21,0,0,2,1,1,2,2,0,4,0,0,1000.0,1,0,0.5204,1,0
7119.98,42,33,0,0,4,0,1,5,1,0,8,0,0,500.0,1,0,0.2284,1,0
1210.73,13,18,0,0,9,0,4,7,0,2,6,0,0,2000.0,1,2,0.3882,0,0
1692.74,45,24,1,0,7,1,2,4,0,1,8,0,0,1000.0,0,3,0.6106,1,0
6450.2,83,55,1,0,0,0,2,7,0,0,11,0,0,2000.0,1,3,0.3693,0,0
4773.6,35,36,3,0,0,0,2,4,0,1,16,0,0,2000.0,1,3,0.1257,1,0
20424.71,55,18,1,1,1,0,0,11,2,1,11,0,0,1000.0,2,1,0.1466,1,0
6275.47,25,22,2,0,0,1,0,5,0,1,23,0,0,2000.0,1,0,0.0718,0,0
6909.21,3,50,0,1,4,0,1,2,0,2,10,0,0,250.0,0,0,0.7059,0,1
1179.23,62,30,0,0,0,0,2,0,1,0,19,0,0,500.0,0,0,0.1641,0,0
2450.05,36,18,2,0,0,1,0,2,1,1,5,0,0,2000.0,2,0,0.1268,1,0
2265.21,93,36,4,0,0,1,2,17,2,0,13,0,0,1000.0,0,0,0.4877,0,0
4174.79,6,54,1,0,3,1,0,0,3,0,19,1,0,1000.0,1,0,0.388,0,0
5840.31,22,42,0,0,1,0,2,4,0,2,23,0,0,500.0,2,0,0.0478,1,0
3585.04,25,50,0,0,2,0,1,4,3,0,0,0,0,500.0,0,0,0.2947,0,0
2973.43,6,60,0,0,0,0,0,0,3,0,4,0,0,500.0,2,2,0.1585,0,0
4594.79,31,55,2,1,0,1,0,4,0,0,17,0,0,500.0,0,0,0.1221,0,0
12796.83,1,42,1,0,4,0,2,1,0,0,23,0,0,2000.0,2,0,0.0853,0,0
2154.74,2,18,2,0,3,1,0,2,2,1,7,0,0,500.0,0,0,0.1616,0,0
4617.03,36,45,3,0,1,1,3,1,0,3,16,0,0,500.0,1,0,0.4583,0,0
14933.99,26,65,1,0,0,0,0,0,1,0,18,0,0,1000.0,1,3,0.4327,1,0
8774.76,12,42,3,2,11,1,0,6,2,1,20,1,0,500.0,1,0,0.1244,1,1
19460.02,5,45,3,0,0,1,2,17,3,1,13,0,0,2000.0,1,0,0.0221,1,0
1694.75,2,51,1,0,0,1,0,1,1,1,21,1,0,500.0,2,1,0.2319,1,0
3535.69,21,53,2,0,7,1,1,4,3,1,8,1,1,500.0,1,0,0.1926,0,0
4796.26,12,34,2,0,5,0,0,0,0,0,17,1,1,1000.0,1,1,0.3521,1,0
1733.17,27,34,0,0,0,0,0,2,2,1,4,1,0,250.0,1,0,0.2527,1,0
3020.85,4,22,0,1,0,1,0,3,0,0,19,0,0,1000.0,2,0,0.0993,1,0
1413.63,25,47,4,0,1,1,0,4,1,3,12,0,0,2000.0,1,2,0.1897,1,0
20954.76,4,37,2,0,0,1,1,2,1,2,12,0,0,250.0,1,0,0.3871,1,0
5078.49,1,18,3,0,0,0,0,0,0,1,1,0,0,2000.0,2,0,0.2278,1,1
3459.26,67,29,1,0,0,0,0,2,2,0,16,0,0,2000.0,2,0,0.1658,1,0
4659.27,28,31,2,0,1,0,4,1,0,0,22,0,0,500.0,1,2,0.1791,1,0
7751.7,2,42,0,0,8,1,1,6,0,1,14,0,0,250.0,1,0,0.3054,0,0
8306.03,24,39,3,0,1,0,1,1,3,0,21,0,0,500.0,0,1,0.211,0,0
1206.75,10,24,1,0,0,1,0,1,2,0,20,1,0,500.0,1,2,0.194,0,0
6050.05,18,53,0,0,7,1,1,0,1,2,16,0,0,500.0,1,0,0.1028,1,0
4542.66,4,54,1,0,0,1,0,1,1,3,3,0,0,500.0,2,0,0.2176,0,0
364.2,53,37,2,0,0,1,1,7,1,0,22,0,0,1000.0,2,0,0.0949,1,0
8558.19,13,37,0,2,1,0,2,11,3,0,3,0,0,500.0,1,0,0.6001,0,0
930.31,19,55,2,0,1,1,3,4,1,3,2,0,0,2000.0,1,2,0.1513,0,0
4445.83,65,36,1,0,0,0,2,2,0,0,2,1,0,1000.0,0,0,0.1564,0,0
8002.56,38,38,2,0,7,1,0,4,1,0,19,1,0,1000.0,1,0,0.3999,1,0
2046.91,45,53,0,0,2,0,1,1,0,0,15,0,0,500.0,0,3,0.1921,0,0
8557.28,54,31,0,0,2,0,3,9,0,0,0,0,0,250.0,1,2,0.0599,0,0
1080.85,23,45,1,0,4,1,1,0,1,0,7,1,0,250.0,0,3,0.2839,0,0
2706.61,7,41,1,0,4,0,1,6,3,1,14,1,0,500.0,1,0,0.3729,0,0
2936.59,82,34,1,0,3,1,0,1,2,2,3,1,0,250.0,1,3,0.3016,1,0
1245.87,20,37,0,0,1,1,3,7,2,3,16,1,0,2000.0,0,0,0.0861,1,0
45398.72,1,41,1,0,2,1,0,2,1,2,1,1,0,1000.0,1,0,0.3543,0,1
10653.09,152,59,0,0,8,1,2,3,0,0,6,1,0,500.0,1,0,0.2042,1,0
1259.18,14,59,2,1,7,1,1,0,1,1,16,0,0,1000.0,2,0,0.23,1,0
597.65,17,51,0,0,3,1,0,0,1,0,6,0,0,500.0,2,3,0.3017,1,0
651.6,18,46,0,0,4,0,0,2,1,1,0,0,0,2000.0,1,2,0.4833,0,0
2783.12,10,42,3,0,0,1,1,1,2,1,11,0,0,500.0,0,0,0.2019,1,0
6812.09,24,45,2,0,2,1,2,0,2,0,4,0,0,500.0,1,1,0.3357,1,0
2344.58,182,49,1,1,0,1,0,5,0,1,1,0,1,250.0,0,3,0.3545,1,0
4762.24,94,51,2,0,0,0,0,1,0,1,6,1,0,250.0,1,0,0.5198,1,1
2683.98,47,37,0,0,2,1,4,0,2,2,12,0,0,2000.0,0,0,0.4072,1,1
3616.55,5,51,3,1,0,1,0,2,3,1,16,0,0,250.0,1,1,0.1716,1,0
2151.71,98,57,1,1,1,1,1,4,0,0,0,0,0,2000.0,1,0,0.3021,1,0
3129.59,60,57,2,0,1,1,3,0,3,0,17,0,0,500.0,1,1,0.088,1,0
4777.04,50,41,3,0,0,1,0,4,2,2,18,1,0,2000.0,0,0,0.2119,1,0
14959.72,16,66,0,0,3,1,0,4,2,3,23,0,0,1000.0,2,0,0.0704,1,0
3136.26,59,47,3,0,0,1,0,0,1,1,19,0,0,1000.0,0,0,0.358,1,0
8389.11,26,34,1,0,2,1,1,9,0,1,23,0,0,500.0,1,3,0.0478,0,0
3919.08,42,43,0,0,0,1,2,9,2,0,4,0,0,250.0,1,0,0.5852,1,0
4323.74,62,47,1,1,1,0,0,0,1,1,12,0,0,500.0,1,2,0.3941,1,0
11719.33,22,34,0,0,14,1,0,4,0,1,4,0,0,500.0,1,0,0.3676,1,0
1634.46,25,59,2,0,1,0,2,6,0,2,22,0,0,500.0,1,0,0.2618,1,0
6163.24,20,53,1,0,5,0,1,1,1,0,20,0,0,500.0,1,0,0.4263,0,0
8857.45,16,22,0,0,4,1,0,1,0,1,16,1,0,500.0,0,1,0.1928,0,0
17011.44,45,52,3,0,0,1,1,7,2,0,9,0,0,2000.0,0,0,0.3296,0,0
4702.37,55,42,0,0,1,1,0,4,1,2,0,0,0,250.0,1,3,0.2424,1,0
2578.13,122,45,1,0,1,0,0,1,2,1,14,1,0,1000.0,2,0,0.3191,0,0
1546.75,1,57,3,0,5,0,0,14,0,0,19,1,0,500.0,1,0,0.2231,1,0
8878.44,11,48,0,0,0,1,1,0,0,0,8,0,0,250.0,1,3,0.3388,0,0
1991.81,11,41,1,0,1,0,0,21,2,2,10,0,0,500.0,1,2,0.1568,0,0
5702.6,20,60,3,0,3,0,1,5,0,2,14,0,0,250.0,0,0,0.3358,0,0
9117.77,86,30,1,0,1,0,0,0,1,3,16,0,0,250.0,2,0,0.2158,1,0
326.27,22,18,2,0,1,0,1,5,1,0,11,0,0,500.0,0,3,0.1943,0,0
3269.01,34,49,0,0,2,1,4,1,1,1,23,0,0,250.0,0,0,0.1546,1,0
2896.58,38,48,0,0,3,1,0,2,1,1,12,0,0,500.0,0,3,0.4108,1,0
11503.11,27,33,2,0,9,1,1,5,2,3,8,0,0,500.0,2,1,0.0797,0,0
11179.96,122,42,1,0,0,1,2,18,0,0,14,0,0,2000.0,2,1,0.2686,0,0
15052.08,27,42,2,0,0,1,1,6,0,2,15,0,0,2000.0,0,0,0.2646,0,0
8259.41,8,36,2,0,5,0,1,1,0,0,7,0,0,250.0,1,1,0.4322,1,0
10082.32,10,33,2,1,2,0,0,14,0,2,14,1,0,1000.0,1,2,0.1801,0,0
2895.72,10,46,2,0,3,1,0,5,0,1,15,0,0,500.0,0,3,0.336,0,0
