product_age_months,warranty_remaining_months,claim_amount,product_category,purchase_channel,num_previous_claims,days_since_last_claim,issue_description_length,photo_submitted,receipt_provided,registered_product,customer_account_age_months,claim_filed_hour,claim_filed_day_of_week,product_price_original,repair_type_requested,distance_to_service_center,serial_number_verified,customer_satisfaction_history,target
23.5,3.9,682.59,5.0,0.0,1.0,58.0,40.0,0.0,0.0,1.0,16.4,21.0,4.0,225.37,2.0,5.6,1.0,7.4,0
18.2,7.8,327.74,5.0,0.0,0.0,999.0,68.0,0.0,1.0,1.0,2.9,18.0,5.0,168.3,0.0,4.6,1.0,9.6,0
8.2,13.1,52.58,0.0,2.0,2.0,81.0,320.0,0.0,1.0,0.0,6.6,16.0,4.0,119.56,3.0,47.6,1.0,9.1,0
60.0,0.0,518.51,3.0,2.0,1.0,83.0,345.0,0.0,1.0,1.0,39.7,19.0,6.0,886.08,3.0,33.1,1.0,5.6,0
11.6,13.3,51.68,3.0,1.0,1.0,1.0,88.0,1.0,0.0,0.0,31.7,3.0,6.0,460.33,0.0,0.4,1.0,7.9,0
2.9,21.4,91.24,4.0,0.0,0.0,999.0,62.0,1.0,1.0,0.0,20.4,8.0,3.0,516.01,2.0,11.7,0.0,7.9,0
6.7,13.1,44.15,4.0,1.0,2.0,43.0,12.0,1.0,1.0,1.0,26.1,9.0,4.0,274.25,0.0,11.8,1.0,7.3,0
5.0,14.3,52.75,1.0,2.0,2.0,61.0,101.0,0.0,1.0,0.0,16.7,17.0,3.0,265.04,1.0,19.7,1.0,8.7,1
0.6,21.0,65.4,0.0,1.0,1.0,7.0,266.0,1.0,1.0,1.0,45.7,10.0,1.0,748.51,2.0,25.3,0.0,8.7,0
22.0,1.9,41.94,3.0,3.0,0.0,999.0,44.0,0.0,1.0,0.0,18.6,4.0,0.0,93.29,2.0,2.3,1.0,10.0,0
9.3,14.5,264.27,3.0,1.0,1.0,2.0,114.0,0.0,1.0,0.0,2.2,9.0,5.0,1086.47,0.0,27.6,0.0,5.5,1
51.8,0.0,82.53,0.0,2.0,1.0,142.0,103.0,0.0,1.0,1.0,18.4,10.0,6.0,830.36,3.0,18.6,0.0,7.2,0
0.3,24.5,64.95,3.0,0.0,0.0,999.0,35.0,1.0,1.0,1.0,7.3,16.0,2.0,654.09,0.0,13.3,1.0,7.9,0
8.5,18.4,46.64,5.0,1.0,0.0,999.0,62.0,1.0,0.0,1.0,5.4,17.0,1.0,1093.49,3.0,11.0,1.0,10.0,0
0.9,21.9,54.47,3.0,1.0,1.0,4.0,32.0,1.0,0.0,0.0,0.3,22.0,5.0,358.96,1.0,17.6,1.0,7.4,0
25.8,0.0,51.74,2.0,1.0,0.0,999.0,31.0,1.0,1.0,1.0,6.6,11.0,5.0,642.54,3.0,33.2,1.0,5.8,0
7.3,16.8,75.31,0.0,2.0,1.0,103.0,46.0,1.0,0.0,1.0,42.5,8.0,6.0,425.8,2.0,21.8,1.0,4.1,0
26.0,0.0,552.4,1.0,0.0,0.0,999.0,117.0,0.0,1.0,0.0,0.0,13.0,3.0,1298.21,1.0,6.3,1.0,6.7,0
42.4,0.0,477.77,4.0,3.0,1.0,115.0,194.0,1.0,1.0,1.0,22.6,15.0,1.0,264.61,2.0,1.3,1.0,9.8,1
6.4,15.1,177.14,0.0,0.0,0.0,999.0,103.0,0.0,1.0,1.0,45.0,5.0,5.0,444.98,0.0,36.0,1.0,6.0,0
5.9,15.4,422.73,4.0,0.0,4.0,839.0,72.0,0.0,1.0,1.0,67.8,5.0,1.0,115.9,2.0,26.2,1.0,5.2,1
22.5,0.0,79.14,0.0,1.0,1.0,116.0,62.0,0.0,0.0,0.0,32.0,19.0,6.0,373.15,3.0,38.4,1.0,6.9,1
10.8,15.2,199.82,3.0,0.0,0.0,999.0,72.0,1.0,1.0,1.0,21.4,15.0,6.0,874.15,3.0,42.7,1.0,7.3,0
52.0,0.0,53.91,1.0,0.0,2.0,118.0,26.0,0.0,1.0,0.0,33.3,21.0,0.0,492.27,2.0,3.0,1.0,8.2,0
1.8,26.7,1395.17,0.0,1.0,2.0,83.0,110.0,1.0,1.0,0.0,10.3,0.0,6.0,2391.98,1.0,16.1,0.0,9.5,1
12.8,5.3,281.14,5.0,1.0,0.0,999.0,93.0,1.0,1.0,1.0,10.5,23.0,1.0,184.43,0.0,20.4,1.0,8.6,0
58.9,0.0,108.53,4.0,1.0,0.0,999.0,44.0,1.0,0.0,1.0,14.8,2.0,4.0,700.29,0.0,27.5,1.0,5.4,0
1.7,22.9,37.03,4.0,0.0,0.0,999.0,178.0,1.0,1.0,1.0,26.1,0.0,4.0,233.97,2.0,10.5,1.0,9.2,0
8.8,18.0,459.89,3.0,0.0,1.0,53.0,109.0,1.0,0.0,1.0,24.0,19.0,1.0,865.06,3.0,15.6,0.0,10.0,0
15.9,9.2,39.46,4.0,1.0,1.0,80.0,81.0,0.0,0.0,1.0,15.3,10.0,4.0,561.57,1.0,14.2,1.0,5.0,0
25.3,0.0,52.16,1.0,1.0,2.0,105.0,38.0,0.0,1.0,0.0,26.3,7.0,5.0,329.46,1.0,19.7,1.0,7.9,0
1.5,28.9,304.87,2.0,1.0,1.0,56.0,109.0,0.0,0.0,1.0,2.9,21.0,6.0,141.15,2.0,28.4,1.0,4.5,1
21.4,5.6,87.97,1.0,0.0,1.0,151.0,100.0,0.0,1.0,1.0,9.6,12.0,1.0,138.16,2.0,17.7,1.0,6.4,0
20.2,6.6,115.43,0.0,1.0,1.0,134.0,83.0,0.0,1.0,1.0,26.9,17.0,0.0,259.51,1.0,4.2,1.0,5.5,0
6.7,19.1,92.79,2.0,2.0,0.0,999.0,426.0,0.0,0.0,1.0,97.7,2.0,5.0,1502.94,1.0,1.9,1.0,5.9,0
16.1,8.0,423.02,3.0,0.0,0.0,999.0,89.0,1.0,0.0,0.0,60.3,2.0,1.0,335.59,1.0,7.2,1.0,6.3,0
25.5,0.9,195.37,2.0,3.0,1.0,15.0,118.0,1.0,1.0,1.0,42.1,22.0,2.0,665.22,2.0,2.3,1.0,5.0,0
6.1,18.5,1167.78,0.0,2.0,1.0,115.0,673.0,1.0,1.0,1.0,8.5,11.0,5.0,283.83,0.0,44.5,0.0,7.6,1
4.7,21.5,131.81,2.0,2.0,2.0,3.0,71.0,0.0,1.0,1.0,14.2,10.0,2.0,880.51,2.0,18.5,1.0,10.0,0
32.9,0.0,40.12,3.0,1.0,0.0,999.0,85.0,1.0,1.0,0.0,20.4,4.0,6.0,264.59,3.0,10.4,1.0,7.7,0
7.4,17.7,113.97,3.0,0.0,1.0,106.0,90.0,1.0,1.0,1.0,12.5,23.0,5.0,198.66,0.0,20.7,0.0,8.4,1
7.8,13.0,147.6,3.0,1.0,0.0,999.0,54.0,1.0,1.0,1.0,0.7,22.0,0.0,432.5,1.0,15.6,1.0,7.1,0
60.0,0.0,91.23,5.0,0.0,0.0,999.0,435.0,1.0,1.0,1.0,46.6,9.0,0.0,853.58,2.0,49.2,0.0,7.4,0
3.4,20.5,90.94,0.0,1.0,0.0,999.0,243.0,1.0,1.0,1.0,8.5,20.0,4.0,351.38,1.0,1.8,0.0,10.0,0
6.4,19.9,308.65,3.0,2.0,1.0,78.0,99.0,1.0,1.0,1.0,22.2,21.0,5.0,1228.78,0.0,3.5,1.0,7.0,0
33.6,0.0,94.87,3.0,1.0,0.0,999.0,71.0,1.0,0.0,1.0,69.3,22.0,0.0,153.11,1.0,53.7,1.0,6.7,0
25.1,0.0,105.35,1.0,0.0,1.0,100.0,46.0,1.0,0.0,0.0,13.0,20.0,2.0,476.34,0.0,25.4,1.0,6.9,0
18.2,4.8,205.1,5.0,1.0,0.0,999.0,163.0,1.0,0.0,1.0,8.5,10.0,5.0,183.76,1.0,2.0,1.0,8.6,0
3.1,23.6,38.01,3.0,1.0,1.0,45.0,130.0,1.0,0.0,1.0,67.1,10.0,2.0,169.57,2.0,9.2,1.0,5.0,0
38.5,0.0,462.39,2.0,0.0,0.0,999.0,125.0,1.0,1.0,1.0,2.4,21.0,4.0,428.38,2.0,35.3,1.0,8.8,0
1.7,23.1,1137.04,0.0,1.0,1.0,1.0,97.0,1.0,1.0,0.0,64.5,11.0,6.0,1362.01,1.0,38.8,0.0,5.0,0
2.4,21.0,91.86,0.0,1.0,0.0,999.0,56.0,1.0,0.0,1.0,1.2,23.0,0.0,205.53,2.0,22.0,0.0,7.9,0
18.7,8.8,94.56,3.0,1.0,0.0,999.0,24.0,1.0,0.0,1.0,7.8,23.0,0.0,644.79,3.0,56.6,1.0,5.8,0
32.4,0.0,225.24,0.0,0.0,0.0,999.0,47.0,1.0,0.0,1.0,3.8,13.0,6.0,534.59,3.0,3.0,0.0,9.8,0
12.9,6.1,208.9,5.0,3.0,0.0,999.0,508.0,0.0,0.0,1.0,99.0,2.0,1.0,567.69,3.0,1.5,1.0,9.8,0
7.5,8.6,181.18,4.0,1.0,0.0,999.0,84.0,0.0,1.0,0.0,42.2,17.0,5.0,884.4,3.0,20.3,1.0,8.1,0
30.5,0.0,204.78,1.0,2.0,2.0,12.0,58.0,0.0,1.0,0.0,27.5,22.0,2.0,202.17,1.0,20.0,1.0,8.2,1
11.3,17.4,217.0,4.0,1.0,0.0,999.0,19.0,0.0,1.0,0.0,31.4,7.0,4.0,966.91,2.0,68.3,0.0,5.2,0
8.2,13.1,46.25,0.0,1.0,0.0,999.0,78.0,1.0,1.0,0.0,7.1,8.0,6.0,501.44,0.0,8.3,1.0,6.8,0
8.3,16.5,601.3,2.0,2.0,0.0,999.0,26.0,1.0,0.0,1.0,13.2,11.0,5.0,481.32,1.0,28.0,1.0,8.7,0
20.0,9.1,35.55,3.0,1.0,1.0,0.0,54.0,1.0,0.0,1.0,28.4,13.0,3.0,297.81,0.0,26.7,1.0,7.5,0
6.4,20.1,85.02,4.0,3.0,0.0,999.0,84.0,0.0,1.0,1.0,58.8,23.0,3.0,334.05,1.0,5.8,0.0,6.9,0
9.5,20.4,138.89,4.0,0.0,1.0,154.0,80.0,0.0,0.0,1.0,11.2,19.0,4.0,524.15,3.0,10.3,1.0,7.5,0
15.5,10.3,70.02,1.0,2.0,0.0,999.0,98.0,0.0,0.0,1.0,17.7,9.0,1.0,834.75,3.0,10.2,1.0,2.9,0
7.1,12.5,428.82,3.0,2.0,0.0,999.0,99.0,1.0,1.0,1.0,11.9,11.0,4.0,159.11,2.0,3.5,1.0,9.4,0
45.8,0.0,65.25,2.0,3.0,1.0,128.0,290.0,0.0,0.0,0.0,20.4,1.0,3.0,405.71,2.0,6.4,0.0,6.6,1
55.2,0.0,51.15,2.0,3.0,0.0,999.0,136.0,1.0,1.0,1.0,18.8,23.0,4.0,256.09,2.0,7.4,1.0,8.3,0
20.8,8.2,209.08,5.0,0.0,2.0,306.0,53.0,0.0,1.0,0.0,43.9,19.0,0.0,635.8,1.0,10.0,1.0,8.7,0
21.7,6.2,164.39,1.0,0.0,2.0,217.0,69.0,1.0,1.0,1.0,4.0,16.0,6.0,290.05,3.0,26.5,1.0,7.5,0
9.0,11.6,414.75,1.0,1.0,0.0,999.0,184.0,1.0,1.0,0.0,18.4,11.0,2.0,252.87,2.0,29.0,1.0,7.5,0
1.3,20.0,150.29,5.0,0.0,2.0,112.0,143.0,0.0,1.0,0.0,12.1,12.0,0.0,1327.53,1.0,9.1,0.0,6.0,0
21.6,2.7,78.09,0.0,2.0,1.0,4.0,321.0,1.0,0.0,0.0,45.0,18.0,4.0,92.25,2.0,6.2,1.0,7.0,0
3.3,26.3,412.94,2.0,3.0,0.0,999.0,86.0,1.0,1.0,1.0,6.5,22.0,6.0,449.64,0.0,5.1,1.0,9.4,0
11.2,12.0,85.57,5.0,1.0,0.0,999.0,173.0,1.0,1.0,0.0,26.9,7.0,1.0,339.06,1.0,50.7,1.0,3.9,0
0.6,24.8,194.2,4.0,1.0,1.0,45.0,76.0,0.0,1.0,1.0,13.6,5.0,6.0,292.54,1.0,81.1,1.0,4.8,0
14.5,7.2,177.29,2.0,1.0,1.0,45.0,67.0,1.0,1.0,1.0,20.9,0.0,3.0,180.87,3.0,4.8,1.0,5.6,0
11.0,8.5,110.92,0.0,2.0,0.0,999.0,163.0,1.0,0.0,0.0,45.4,17.0,6.0,376.28,3.0,13.9,1.0,8.9,0
7.8,12.6,339.59,0.0,0.0,0.0,999.0,344.0,0.0,1.0,0.0,1.0,8.0,6.0,161.14,2.0,12.4,1.0,7.2,0
15.5,4.6,93.85,0.0,2.0,0.0,999.0,50.0,1.0,1.0,0.0,31.5,18.0,6.0,257.12,0.0,24.1,0.0,3.7,0
12.1,14.4,92.98,2.0,0.0,0.0,999.0,161.0,1.0,1.0,1.0,28.6,22.0,6.0,424.77,0.0,12.3,1.0,8.6,0
15.8,6.7,38.38,1.0,1.0,1.0,244.0,74.0,1.0,0.0,0.0,12.4,8.0,5.0,221.01,1.0,0.6,1.0,7.9,0
7.5,7.4,46.23,4.0,1.0,1.0,24.0,46.0,1.0,0.0,1.0,23.3,8.0,6.0,507.14,1.0,57.7,1.0,10.0,0
6.5,12.4,122.67,4.0,1.0,0.0,999.0,117.0,1.0,1.0,0.0,27.9,14.0,0.0,598.45,2.0,2.6,1.0,8.2,0
33.0,0.0,84.01,2.0,3.0,0.0,999.0,90.0,1.0,0.0,0.0,7.9,20.0,3.0,165.34,2.0,56.6,1.0,10.0,0
35.7,0.0,350.73,1.0,1.0,0.0,999.0,199.0,1.0,1.0,1.0,0.5,5.0,5.0,358.39,0.0,5.2,1.0,8.3,1
10.4,14.3,108.78,5.0,1.0,0.0,999.0,10.0,1.0,1.0,1.0,4.9,17.0,3.0,799.32,3.0,44.9,1.0,6.0,0
9.2,14.4,334.22,1.0,3.0,0.0,999.0,93.0,1.0,1.0,0.0,6.4,19.0,3.0,690.43,3.0,24.0,1.0,5.8,0
11.4,13.6,46.64,4.0,2.0,0.0,999.0,33.0,1.0,1.0,1.0,32.6,2.0,2.0,938.68,1.0,2.7,1.0,7.9,0
0.0,18.4,209.73,4.0,3.0,2.0,137.0,23.0,1.0,0.0,1.0,14.2,22.0,0.0,543.46,3.0,42.7,0.0,2.7,0
11.8,14.7,271.34,3.0,3.0,0.0,999.0,32.0,1.0,1.0,0.0,36.5,14.0,0.0,747.01,2.0,5.6,1.0,5.1,0
50.4,0.0,124.15,0.0,1.0,0.0,999.0,44.0,0.0,0.0,0.0,20.7,17.0,1.0,485.58,0.0,1.5,1.0,6.3,0
27.9,0.0,127.09,0.0,0.0,1.0,60.0,52.0,0.0,0.0,0.0,1.6,9.0,3.0,87.64,2.0,7.7,0.0,9.2,1
0.8,22.3,23.75,5.0,0.0,0.0,999.0,62.0,1.0,1.0,0.0,6.0,7.0,2.0,378.12,0.0,22.8,1.0,4.7,0
22.2,1.8,57.34,1.0,1.0,0.0,999.0,141.0,0.0,1.0,1.0,52.1,15.0,6.0,326.07,0.0,10.0,1.0,7.4,0
11.0,12.1,181.39,2.0,1.0,0.0,999.0,72.0,0.0,1.0,0.0,10.9,21.0,5.0,248.8,0.0,17.4,1.0,6.4,0
13.7,7.2,288.0,5.0,2.0,0.0,999.0,20.0,0.0,0.0,1.0,0.1,12.0,3.0,116.03,3.0,0.1,1.0,9.3,0
32.2,0.0,152.9,3.0,3.0,1.0,32.0,98.0,0.0,0.0,1.0,29.0,11.0,1.0,1421.83,1.0,12.9,1.0,6.0,0
5.8,18.2,122.11,4.0,2.0,0.0,999.0,661.0,1.0,1.0,1.0,39.9,1.0,5.0,1161.56,0.0,14.8,0.0,7.7,0
5.7,12.6,49.15,5.0,1.0,0.0,999.0,13.0,1.0,1.0,0.0,50.9,18.0,0.0,91.58,2.0,15.0,0.0,5.2,0
18.3,8.7,259.29,1.0,2.0,2.0,168.0,217.0,1.0,1.0,0.0,4.7,15.0,1.0,362.39,3.0,7.8,0.0,7.1,1
8.4,13.7,93.88,5.0,1.0,1.0,28.0,185.0,0.0,1.0,1.0,1.5,10.0,2.0,237.66,0.0,2.9,1.0,7.2,0
14.9,9.5,188.94,4.0,0.0,1.0,58.0,284.0,1.0,0.0,1.0,31.3,6.0,1.0,1680.82,2.0,40.1,1.0,7.3,0
60.0,0.0,170.2,0.0,0.0,2.0,351.0,32.0,1.0,0.0,0.0,4.9,1.0,4.0,488.5,1.0,3.5,1.0,5.9,0
27.2,1.1,69.77,3.0,3.0,1.0,75.0,125.0,1.0,0.0,0.0,7.0,10.0,6.0,408.26,1.0,38.2,1.0,5.9,0
19.8,4.8,167.55,5.0,3.0,1.0,113.0,129.0,1.0,1.0,1.0,18.1,4.0,5.0,287.43,3.0,25.8,1.0,5.1,0
1.9,19.7,106.48,2.0,1.0,0.0,999.0,75.0,0.0,0.0,1.0,0.3,14.0,5.0,386.09,2.0,0.9,1.0,7.2,0
22.0,8.9,116.65,2.0,1.0,0.0,999.0,146.0,0.0,1.0,1.0,21.7,15.0,0.0,538.58,2.0,4.4,1.0,3.5,0
21.4,1.6,212.61,3.0,3.0,0.0,999.0,75.0,1.0,1.0,0.0,2.4,16.0,3.0,200.42,1.0,37.9,0.0,10.0,0
13.1,6.2,615.72,2.0,3.0,1.0,8.0,98.0,0.0,1.0,1.0,8.0,0.0,3.0,373.14,1.0,0.1,1.0,4.9,0
46.7,0.0,200.88,0.0,0.0,1.0,11.0,96.0,1.0,1.0,0.0,11.4,17.0,6.0,539.77,0.0,24.8,1.0,2.5,0
13.4,8.8,47.46,5.0,1.0,2.0,9.0,62.0,1.0,0.0,1.0,3.3,23.0,3.0,476.6,2.0,5.4,0.0,9.4,0
13.6,12.2,811.04,4.0,3.0,1.0,40.0,80.0,0.0,1.0,1.0,12.5,8.0,2.0,240.91,1.0,20.3,0.0,7.7,0
3.0,20.2,102.57,1.0,0.0,0.0,999.0,33.0,0.0,1.0,1.0,61.0,7.0,6.0,602.06,0.0,3.4,0.0,4.6,0
0.8,20.6,489.44,2.0,2.0,0.0,999.0,72.0,0.0,0.0,0.0,14.5,23.0,2.0,284.77,3.0,16.9,1.0,5.0,1
17.1,6.3,422.52,2.0,3.0,2.0,201.0,40.0,1.0,0.0,0.0,21.4,5.0,1.0,502.59,1.0,108.2,0.0,6.6,1
3.9,19.5,135.77,0.0,1.0,0.0,999.0,207.0,0.0,0.0,0.0,29.9,16.0,3.0,134.05,0.0,9.0,1.0,6.0,0
7.7,16.7,66.23,0.0,1.0,1.0,123.0,59.0,0.0,1.0,1.0,5.2,7.0,2.0,397.49,2.0,8.2,0.0,8.2,0
5.9,19.3,92.0,5.0,1.0,0.0,999.0,45.0,0.0,0.0,1.0,8.6,3.0,3.0,515.77,3.0,11.6,1.0,5.4,0
38.1,0.0,200.3,5.0,1.0,0.0,999.0,347.0,1.0,1.0,1.0,71.2,8.0,1.0,109.39,1.0,10.2,1.0,4.6,0
0.1,16.1,91.03,4.0,1.0,0.0,999.0,38.0,0.0,1.0,1.0,35.1,0.0,6.0,902.91,0.0,30.2,1.0,4.8,0
40.6,0.0,662.86,2.0,1.0,0.0,999.0,85.0,0.0,0.0,1.0,13.9,13.0,2.0,659.58,1.0,7.2,1.0,6.9,0
17.5,5.6,394.18,3.0,1.0,0.0,999.0,159.0,1.0,1.0,1.0,54.7,19.0,3.0,241.74,3.0,1.5,1.0,6.9,0
6.8,19.0,75.66,1.0,0.0,1.0,21.0,165.0,0.0,0.0,0.0,120.0,2.0,5.0,846.91,2.0,10.4,1.0,7.1,0
57.7,0.0,173.07,1.0,0.0,0.0,999.0,138.0,0.0,1.0,1.0,64.7,12.0,2.0,264.72,1.0,3.2,0.0,8.8,0
44.2,0.0,202.92,0.0,3.0,0.0,999.0,292.0,0.0,1.0,0.0,1.1,15.0,1.0,72.09,2.0,59.9,0.0,8.8,0
15.0,8.6,267.75,1.0,1.0,0.0,999.0,120.0,0.0,0.0,1.0,9.4,18.0,1.0,224.38,3.0,15.1,1.0,5.6,0
10.2,10.9,260.16,4.0,0.0,2.0,54.0,83.0,1.0,1.0,0.0,44.8,12.0,0.0,179.11,2.0,32.6,1.0,8.9,0
2.3,25.2,87.84,5.0,2.0,0.0,999.0,126.0,1.0,0.0,0.0,57.0,0.0,5.0,567.0,3.0,18.1,1.0,5.6,0
1.1,25.4,149.5,0.0,1.0,0.0,999.0,57.0,0.0,0.0,1.0,120.0,9.0,1.0,754.15,0.0,8.4,1.0,6.5,0
45.1,0.0,52.47,1.0,1.0,0.0,999.0,567.0,1.0,1.0,1.0,38.3,22.0,6.0,715.53,3.0,37.5,1.0,1.3,0
57.2,0.0,343.73,4.0,0.0,0.0,999.0,132.0,0.0,1.0,1.0,18.8,19.0,3.0,452.21,2.0,1.8,0.0,5.1,0
0.2,21.5,309.77,5.0,1.0,1.0,7.0,141.0,1.0,0.0,1.0,106.4,7.0,0.0,383.11,0.0,8.7,0.0,4.8,0
9.6,17.7,47.46,4.0,3.0,1.0,0.0,160.0,1.0,1.0,0.0,45.2,6.0,2.0,478.11,0.0,41.6,1.0,10.0,0
2.4,17.1,198.35,1.0,2.0,0.0,999.0,182.0,1.0,1.0,1.0,23.9,23.0,0.0,1040.26,2.0,55.7,1.0,8.4,0
5.7,20.3,164.7,3.0,1.0,1.0,23.0,99.0,0.0,1.0,0.0,19.7,10.0,1.0,1678.03,2.0,40.2,1.0,6.6,0
47.8,0.0,238.47,1.0,1.0,0.0,999.0,22.0,1.0,1.0,0.0,13.3,19.0,2.0,677.58,0.0,2.3,1.0,5.5,0
25.6,0.7,65.75,3.0,0.0,1.0,74.0,58.0,0.0,1.0,0.0,21.7,9.0,4.0,202.78,2.0,0.2,0.0,7.6,0
13.4,13.5,526.43,4.0,0.0,2.0,62.0,87.0,0.0,1.0,0.0,6.4,8.0,6.0,1446.59,0.0,19.2,1.0,8.9,0
7.6,16.7,159.29,5.0,1.0,0.0,999.0,221.0,1.0,0.0,1.0,56.0,1.0,5.0,2308.0,0.0,23.4,1.0,6.6,0
4.2,21.6,236.63,5.0,3.0,0.0,999.0,97.0,1.0,0.0,1.0,0.3,21.0,2.0,452.82,1.0,31.5,0.0,5.3,0
4.1,23.6,393.35,2.0,1.0,0.0,999.0,148.0,0.0,1.0,1.0,87.1,7.0,2.0,386.46,2.0,1.9,1.0,7.4,0
60.0,0.0,83.69,2.0,1.0,1.0,27.0,454.0,0.0,0.0,0.0,43.1,12.0,2.0,147.09,3.0,56.3,1.0,10.0,1
18.6,5.0,121.85,0.0,1.0,0.0,999.0,406.0,1.0,1.0,0.0,16.1,2.0,2.0,574.63,2.0,21.4,0.0,9.8,0
9.0,14.7,67.29,0.0,3.0,1.0,127.0,164.0,1.0,0.0,0.0,57.4,20.0,6.0,174.1,1.0,1.2,1.0,7.5,0
4.7,21.6,218.88,3.0,3.0,1.0,73.0,230.0,0.0,1.0,0.0,4.4,16.0,1.0,1753.06,2.0,8.3,0.0,5.1,0
46.6,0.0,138.88,0.0,2.0,0.0,999.0,14.0,0.0,0.0,0.0,14.8,13.0,2.0,349.18,1.0,10.9,1.0,6.2,0
24.9,0.0,71.69,3.0,0.0,0.0,999.0,27.0,1.0,1.0,0.0,8.2,12.0,1.0,534.88,3.0,1.9,0.0,6.0,0
8.4,15.6,87.23,0.0,2.0,0.0,999.0,51.0,1.0,1.0,1.0,0.8,2.0,6.0,136.29,3.0,22.2,1.0,5.7,0
3.1,22.0,62.76,5.0,2.0,1.0,193.0,55.0,1.0,0.0,0.0,7.8,8.0,4.0,339.17,1.0,0.4,1.0,10.0,0
10.2,4.5,173.9,1.0,2.0,0.0,999.0,27.0,0.0,0.0,1.0,15.8,3.0,3.0,543.4,0.0,11.3,1.0,10.0,0
5.0,18.9,63.81,1.0,1.0,2.0,7.0,67.0,0.0,1.0,0.0,10.4,17.0,3.0,1165.2,0.0,49.1,1.0,7.6,1
16.5,5.5,266.03,1.0,0.0,0.0,999.0,61.0,0.0,1.0,0.0,16.4,15.0,2.0,648.37,1.0,5.2,0.0,4.0,0
11.9,11.0,192.07,4.0,0.0,1.0,107.0,179.0,1.0,1.0,1.0,0.4,1.0,4.0,895.67,3.0,15.0,1.0,9.1,0
21.0,1.0,174.34,0.0,3.0,0.0,999.0,47.0,0.0,1.0,0.0,1.6,15.0,3.0,71.83,1.0,38.0,1.0,5.9,0
39.1,0.0,160.56,1.0,1.0,0.0,999.0,63.0,0.0,1.0,1.0,15.9,22.0,0.0,231.9,1.0,0.0,1.0,5.9,0
1.7,28.6,79.7,3.0,2.0,0.0,999.0,476.0,0.0,1.0,1.0,23.9,9.0,2.0,1726.12,0.0,0.7,1.0,10.0,0
22.2,0.0,83.85,2.0,1.0,0.0,999.0,55.0,1.0,0.0,0.0,19.6,2.0,6.0,274.93,0.0,18.6,1.0,5.8,0
17.5,9.5,215.65,2.0,0.0,0.0,999.0,32.0,1.0,1.0,0.0,9.4,2.0,2.0,189.69,0.0,29.7,0.0,6.0,0
27.2,0.0,315.99,3.0,1.0,0.0,999.0,17.0,1.0,1.0,1.0,33.0,14.0,4.0,317.96,2.0,11.1,1.0,8.2,0
11.0,13.0,108.32,1.0,2.0,1.0,16.0,61.0,0.0,0.0,1.0,14.3,16.0,4.0,1203.02,1.0,1.5,1.0,2.1,0
1.9,26.1,125.87,2.0,2.0,1.0,138.0,86.0,1.0,1.0,1.0,17.3,1.0,1.0,767.59,1.0,43.0,1.0,8.5,0
20.7,3.4,109.01,1.0,3.0,0.0,999.0,127.0,1.0,0.0,1.0,34.1,10.0,5.0,540.48,3.0,41.1,0.0,9.5,0
26.1,0.4,166.52,1.0,0.0,0.0,999.0,723.0,0.0,1.0,1.0,5.3,17.0,5.0,966.75,1.0,23.6,1.0,6.4,0
4.4,18.7,130.54,0.0,2.0,0.0,999.0,186.0,1.0,0.0,0.0,21.7,4.0,2.0,468.36,3.0,8.3,0.0,5.6,0
0.2,18.7,221.21,4.0,1.0,2.0,48.0,85.0,0.0,0.0,1.0,7.1,19.0,1.0,491.42,2.0,26.6,0.0,7.5,1
7.2,14.1,78.92,3.0,0.0,2.0,12.0,105.0,0.0,1.0,0.0,4.3,8.0,1.0,2093.44,1.0,1.8,1.0,10.0,1
22.0,4.3,138.31,5.0,0.0,0.0,999.0,270.0,1.0,1.0,0.0,17.5,11.0,4.0,292.67,3.0,4.5,1.0,6.0,1
4.9,16.9,62.88,1.0,1.0,0.0,999.0,89.0,1.0,1.0,0.0,10.3,2.0,0.0,360.92,3.0,4.7,1.0,7.5,0
9.3,12.2,70.96,2.0,3.0,1.0,7.0,189.0,1.0,1.0,1.0,34.8,15.0,4.0,250.67,2.0,13.8,1.0,8.1,0
25.1,0.9,437.06,3.0,1.0,0.0,999.0,17.0,1.0,1.0,1.0,0.6,0.0,5.0,201.59,0.0,11.9,1.0,5.6,0
12.9,16.6,184.9,0.0,0.0,1.0,16.0,144.0,0.0,1.0,0.0,120.0,10.0,6.0,1457.94,2.0,22.3,1.0,7.2,0
19.5,5.7,60.44,3.0,3.0,0.0,999.0,35.0,1.0,0.0,1.0,6.6,17.0,3.0,853.79,2.0,36.2,1.0,9.9,0
2.1,22.3,511.78,0.0,1.0,0.0,999.0,34.0,1.0,0.0,0.0,17.6,2.0,3.0,474.97,3.0,11.0,1.0,2.3,0
5.1,18.7,56.55,2.0,1.0,0.0,999.0,318.0,1.0,1.0,1.0,26.5,8.0,1.0,202.29,0.0,1.5,1.0,7.8,0
16.9,4.2,257.5,2.0,3.0,0.0,999.0,90.0,1.0,0.0,1.0,11.8,5.0,6.0,459.42,3.0,4.2,0.0,8.1,0
5.1,17.4,824.74,2.0,1.0,0.0,999.0,113.0,1.0,1.0,0.0,33.9,5.0,4.0,598.14,3.0,36.0,1.0,2.2,0
17.8,4.0,399.09,5.0,0.0,1.0,265.0,67.0,1.0,0.0,1.0,7.6,12.0,0.0,341.87,3.0,11.5,0.0,6.2,0
