days_since_last_inspection,previous_violation_count,previous_critical_violations,restaurant_type,years_in_operation,num_employees,seating_capacity,has_liquor_license,complaint_count_last_6months,avg_health_score_history,owner_change_last_year,renovation_last_year,chain_restaurant,neighborhood_income_level,inspection_month,food_handler_certifications_pct,cuisine_risk_category,delivery_service_partner,outdoor_seating,kitchen_size_sqft,target
122.0,1.0,0.0,7.0,4.2,15.0,22.0,1.0,1.0,95.4,1.0,0.0,0.0,32203.0,12.0,29.0,4.0,1.0,1.0,289.0,0
34.0,1.0,0.0,6.0,0.7,4.0,57.0,1.0,0.0,100.0,0.0,0.0,1.0,73770.0,11.0,79.6,0.0,0.0,0.0,402.0,0
199.0,4.0,1.0,3.0,7.0,17.0,59.0,1.0,0.0,100.0,0.0,0.0,1.0,50746.0,8.0,63.8,4.0,0.0,1.0,646.0,0
94.0,1.0,0.0,2.0,0.5,12.0,54.0,0.0,0.0,81.9,0.0,0.0,1.0,72876.0,10.0,78.4,4.0,1.0,0.0,400.0,0
74.0,0.0,0.0,5.0,1.9,16.0,82.0,0.0,0.0,67.3,0.0,0.0,0.0,76437.0,1.0,67.7,1.0,0.0,0.0,478.0,0
43.0,1.0,1.0,7.0,1.5,12.0,73.0,0.0,0.0,81.9,0.0,0.0,0.0,15963.0,4.0,67.7,3.0,1.0,1.0,376.0,0
90.0,0.0,1.0,2.0,3.2,12.0,46.0,1.0,1.0,100.0,0.0,0.0,1.0,44729.0,10.0,84.3,2.0,0.0,1.0,311.0,0
30.0,0.0,0.0,3.0,1.4,15.0,21.0,0.0,1.0,96.0,0.0,0.0,1.0,50677.0,3.0,81.4,1.0,0.0,0.0,138.0,0
137.0,1.0,0.0,7.0,6.4,14.0,45.0,0.0,1.0,92.1,0.0,0.0,0.0,84505.0,7.0,90.2,4.0,0.0,0.0,99.0,0
19.0,1.0,0.0,1.0,8.0,15.0,36.0,1.0,1.0,86.6,0.0,1.0,0.0,58720.0,2.0,42.9,2.0,1.0,0.0,1088.0,0
35.0,3.0,0.0,3.0,5.8,17.0,22.0,1.0,1.0,87.0,0.0,0.0,0.0,27324.0,4.0,69.6,0.0,0.0,0.0,285.0,0
50.0,1.0,0.0,3.0,9.8,12.0,60.0,0.0,1.0,72.8,0.0,0.0,0.0,65365.0,11.0,18.0,3.0,0.0,1.0,610.0,0
162.0,2.0,1.0,0.0,3.1,15.0,17.0,0.0,0.0,86.0,0.0,1.0,0.0,44834.0,2.0,93.4,4.0,0.0,0.0,1118.0,0
381.0,2.0,0.0,6.0,3.7,16.0,63.0,0.0,2.0,69.3,0.0,0.0,1.0,41485.0,9.0,87.7,3.0,1.0,1.0,283.0,0
323.0,2.0,1.0,2.0,1.7,10.0,24.0,0.0,0.0,79.1,0.0,1.0,0.0,64650.0,12.0,89.1,0.0,0.0,0.0,774.0,0
168.0,3.0,1.0,0.0,5.0,14.0,25.0,0.0,0.0,81.8,0.0,0.0,0.0,73602.0,6.0,96.0,4.0,0.0,0.0,242.0,0
42.0,1.0,0.0,5.0,8.4,14.0,10.0,1.0,0.0,89.7,0.0,0.0,1.0,45565.0,3.0,89.6,4.0,0.0,0.0,462.0,0
268.0,1.0,0.0,7.0,7.5,16.0,21.0,1.0,0.0,71.2,0.0,0.0,0.0,43965.0,7.0,76.2,3.0,0.0,0.0,349.0,0
36.0,2.0,0.0,6.0,0.9,10.0,42.0,0.0,0.0,80.7,0.0,0.0,0.0,84589.0,6.0,54.0,2.0,1.0,0.0,242.0,0
136.0,0.0,0.0,1.0,3.0,7.0,13.0,0.0,0.0,83.3,0.0,1.0,0.0,45477.0,6.0,74.3,4.0,1.0,1.0,696.0,0
321.0,2.0,0.0,4.0,10.4,14.0,15.0,1.0,2.0,76.9,0.0,0.0,0.0,66340.0,1.0,78.3,0.0,1.0,0.0,447.0,1
12.0,0.0,0.0,5.0,8.0,12.0,16.0,1.0,0.0,93.5,0.0,0.0,0.0,26967.0,1.0,53.2,3.0,0.0,1.0,676.0,0
125.0,2.0,0.0,2.0,4.2,13.0,54.0,0.0,0.0,85.7,0.0,0.0,0.0,25303.0,12.0,77.5,3.0,0.0,1.0,259.0,0
146.0,4.0,0.0,0.0,15.0,12.0,23.0,0.0,0.0,91.8,0.0,0.0,0.0,98443.0,10.0,93.3,4.0,0.0,0.0,322.0,0
38.0,0.0,0.0,7.0,2.4,10.0,18.0,1.0,0.0,100.0,0.0,0.0,0.0,83622.0,11.0,50.8,0.0,1.0,0.0,390.0,0
49.0,0.0,0.0,7.0,3.0,6.0,36.0,1.0,2.0,69.4,0.0,0.0,1.0,45765.0,9.0,54.9,1.0,0.0,1.0,563.0,1
55.0,1.0,0.0,0.0,17.1,10.0,50.0,1.0,1.0,79.7,0.0,0.0,1.0,87423.0,3.0,69.2,0.0,0.0,0.0,159.0,0
170.0,3.0,0.0,4.0,5.6,14.0,48.0,1.0,1.0,87.4,0.0,0.0,0.0,94275.0,11.0,86.0,2.0,1.0,0.0,495.0,0
130.0,1.0,0.0,2.0,0.5,16.0,30.0,0.0,1.0,86.8,0.0,0.0,1.0,23766.0,9.0,52.5,0.0,0.0,1.0,430.0,0
43.0,2.0,0.0,7.0,4.9,11.0,14.0,0.0,2.0,90.4,0.0,0.0,0.0,34917.0,10.0,79.7,3.0,0.0,0.0,591.0,0
203.0,3.0,0.0,0.0,0.8,13.0,27.0,0.0,0.0,86.9,0.0,0.0,0.0,73493.0,7.0,34.7,3.0,1.0,0.0,319.0,0
12.0,1.0,1.0,6.0,10.1,8.0,144.0,0.0,0.0,89.6,0.0,0.0,0.0,46493.0,12.0,89.5,4.0,0.0,0.0,214.0,0
42.0,3.0,0.0,7.0,0.6,11.0,49.0,0.0,1.0,100.0,0.0,0.0,1.0,62750.0,4.0,77.9,2.0,0.0,0.0,145.0,0
24.0,1.0,0.0,4.0,3.0,15.0,32.0,1.0,0.0,77.3,0.0,0.0,1.0,48799.0,6.0,94.5,3.0,1.0,0.0,344.0,0
45.0,1.0,1.0,6.0,1.1,11.0,51.0,0.0,0.0,88.7,1.0,0.0,0.0,18623.0,10.0,88.4,4.0,1.0,0.0,312.0,0
99.0,0.0,0.0,7.0,17.5,18.0,41.0,1.0,1.0,96.7,0.0,0.0,0.0,58493.0,3.0,79.0,2.0,0.0,1.0,946.0,0
15.0,2.0,0.0,1.0,13.3,11.0,13.0,0.0,0.0,73.0,0.0,0.0,1.0,62075.0,5.0,86.2,3.0,1.0,0.0,473.0,0
142.0,1.0,0.0,0.0,7.3,23.0,35.0,1.0,0.0,86.1,0.0,1.0,0.0,28778.0,10.0,50.3,4.0,1.0,0.0,589.0,0
22.0,3.0,0.0,3.0,10.0,20.0,50.0,1.0,1.0,80.0,0.0,0.0,1.0,89977.0,10.0,74.7,4.0,1.0,1.0,185.0,0
332.0,1.0,0.0,5.0,2.5,12.0,15.0,0.0,1.0,92.6,0.0,0.0,0.0,38702.0,2.0,66.2,0.0,1.0,0.0,322.0,0
24.0,1.0,1.0,4.0,1.7,7.0,10.0,0.0,1.0,74.5,0.0,0.0,0.0,36379.0,3.0,58.9,3.0,0.0,1.0,327.0,0
39.0,2.0,1.0,2.0,7.8,16.0,29.0,1.0,1.0,86.7,0.0,0.0,1.0,54300.0,8.0,69.6,0.0,1.0,1.0,333.0,0
47.0,1.0,3.0,7.0,14.9,12.0,75.0,0.0,0.0,79.3,0.0,0.0,0.0,49561.0,6.0,76.1,4.0,1.0,1.0,291.0,1
240.0,1.0,0.0,4.0,2.8,5.0,10.0,1.0,1.0,85.7,0.0,0.0,0.0,77121.0,4.0,85.6,2.0,0.0,0.0,487.0,0
89.0,1.0,1.0,2.0,17.5,8.0,35.0,1.0,0.0,95.2,0.0,0.0,0.0,60026.0,5.0,81.7,1.0,1.0,1.0,349.0,0
38.0,0.0,0.0,3.0,8.3,11.0,12.0,0.0,2.0,93.2,0.0,0.0,1.0,15809.0,11.0,83.1,1.0,1.0,0.0,393.0,0
49.0,1.0,2.0,0.0,2.5,12.0,66.0,0.0,1.0,88.4,0.0,0.0,0.0,60383.0,9.0,74.6,1.0,1.0,0.0,361.0,0
254.0,0.0,0.0,0.0,2.7,9.0,79.0,1.0,0.0,96.0,0.0,0.0,0.0,59426.0,6.0,87.4,2.0,0.0,0.0,302.0,0
517.0,3.0,1.0,2.0,11.7,13.0,45.0,0.0,2.0,80.8,0.0,0.0,0.0,54382.0,10.0,80.3,4.0,1.0,0.0,477.0,1
30.0,2.0,1.0,7.0,0.5,11.0,33.0,0.0,1.0,75.8,0.0,1.0,0.0,42419.0,9.0,76.9,0.0,0.0,0.0,434.0,0
51.0,2.0,0.0,0.0,27.0,14.0,23.0,1.0,1.0,100.0,0.0,0.0,1.0,93948.0,8.0,74.6,2.0,1.0,1.0,391.0,0
16.0,2.0,0.0,6.0,10.5,7.0,79.0,1.0,1.0,83.6,0.0,0.0,0.0,46720.0,9.0,47.0,3.0,0.0,1.0,179.0,1
293.0,0.0,0.0,3.0,0.5,16.0,12.0,0.0,2.0,90.0,0.0,0.0,0.0,28745.0,4.0,82.5,2.0,0.0,1.0,773.0,0
28.0,3.0,1.0,3.0,20.3,8.0,10.0,0.0,1.0,94.6,0.0,0.0,0.0,59741.0,5.0,62.4,4.0,1.0,0.0,559.0,0
226.0,3.0,0.0,2.0,3.3,14.0,52.0,1.0,1.0,96.8,0.0,0.0,0.0,65020.0,7.0,64.9,4.0,0.0,1.0,228.0,0
173.0,0.0,0.0,7.0,15.3,9.0,52.0,0.0,2.0,90.3,1.0,0.0,0.0,74467.0,6.0,68.4,3.0,0.0,0.0,556.0,0
172.0,2.0,0.0,6.0,12.4,12.0,60.0,1.0,0.0,91.0,0.0,0.0,0.0,91671.0,2.0,90.3,3.0,0.0,0.0,765.0,0
75.0,1.0,0.0,7.0,5.7,11.0,31.0,1.0,0.0,89.8,1.0,0.0,0.0,15000.0,9.0,72.1,1.0,1.0,0.0,624.0,0
254.0,1.0,0.0,3.0,18.1,16.0,20.0,0.0,0.0,82.3,0.0,0.0,0.0,65733.0,4.0,71.4,3.0,0.0,0.0,495.0,0
66.0,1.0,1.0,7.0,4.0,4.0,36.0,1.0,0.0,93.5,0.0,0.0,0.0,27786.0,6.0,65.4,0.0,1.0,1.0,275.0,0
115.0,2.0,0.0,1.0,0.5,7.0,38.0,0.0,1.0,73.9,0.0,1.0,0.0,66183.0,12.0,62.0,1.0,1.0,1.0,1107.0,0
56.0,2.0,0.0,5.0,20.5,8.0,27.0,1.0,2.0,87.0,0.0,1.0,0.0,56385.0,8.0,94.9,1.0,0.0,1.0,340.0,0
10.0,0.0,1.0,1.0,0.5,12.0,62.0,1.0,3.0,91.5,0.0,0.0,0.0,66608.0,4.0,84.8,4.0,0.0,0.0,127.0,0
128.0,2.0,0.0,1.0,11.8,17.0,24.0,1.0,0.0,84.9,0.0,1.0,0.0,40973.0,11.0,97.7,4.0,0.0,0.0,182.0,0
34.0,3.0,1.0,3.0,6.5,8.0,34.0,1.0,1.0,89.6,0.0,0.0,0.0,54913.0,3.0,71.7,0.0,0.0,1.0,231.0,0
232.0,1.0,1.0,4.0,10.3,9.0,70.0,0.0,0.0,95.5,0.0,0.0,0.0,52166.0,11.0,69.1,2.0,0.0,0.0,335.0,0
317.0,1.0,0.0,3.0,8.4,21.0,25.0,1.0,0.0,87.2,0.0,0.0,1.0,57847.0,12.0,81.3,0.0,0.0,1.0,384.0,1
10.0,2.0,1.0,2.0,9.8,9.0,14.0,1.0,0.0,88.1,0.0,1.0,0.0,46137.0,10.0,84.5,4.0,1.0,0.0,559.0,0
60.0,3.0,0.0,5.0,1.6,7.0,43.0,1.0,1.0,94.3,1.0,1.0,0.0,39270.0,7.0,91.4,4.0,1.0,1.0,772.0,0
434.0,1.0,0.0,6.0,16.4,9.0,36.0,1.0,1.0,90.7,0.0,0.0,0.0,62304.0,11.0,73.3,1.0,1.0,0.0,351.0,0
415.0,0.0,0.0,6.0,4.5,16.0,22.0,0.0,1.0,86.0,0.0,0.0,0.0,77297.0,12.0,65.9,1.0,0.0,0.0,413.0,0
199.0,2.0,0.0,1.0,6.8,12.0,72.0,0.0,1.0,83.9,0.0,1.0,1.0,65785.0,12.0,90.5,1.0,0.0,0.0,367.0,0
44.0,1.0,2.0,2.0,1.6,10.0,72.0,0.0,0.0,80.6,1.0,1.0,0.0,46035.0,8.0,46.2,0.0,1.0,0.0,212.0,0
185.0,2.0,0.0,0.0,4.6,8.0,34.0,1.0,0.0,76.5,0.0,0.0,1.0,43452.0,6.0,80.5,4.0,0.0,0.0,621.0,0
22.0,4.0,1.0,7.0,19.4,11.0,15.0,1.0,2.0,92.1,0.0,0.0,0.0,71718.0,12.0,74.1,2.0,1.0,0.0,215.0,0
364.0,2.0,0.0,6.0,2.8,7.0,40.0,1.0,0.0,85.8,0.0,0.0,0.0,54775.0,3.0,59.4,3.0,0.0,0.0,342.0,0
15.0,1.0,0.0,3.0,4.8,16.0,31.0,1.0,2.0,72.3,0.0,0.0,1.0,48110.0,9.0,29.8,3.0,0.0,0.0,293.0,0
10.0,2.0,1.0,1.0,13.0,12.0,31.0,0.0,0.0,79.4,0.0,0.0,1.0,64009.0,4.0,66.8,4.0,1.0,0.0,840.0,0
281.0,1.0,0.0,5.0,0.5,9.0,37.0,0.0,1.0,62.2,0.0,0.0,1.0,60960.0,5.0,79.9,2.0,0.0,1.0,234.0,0
119.0,1.0,1.0,2.0,8.9,9.0,86.0,1.0,2.0,76.6,0.0,0.0,0.0,71581.0,11.0,81.4,0.0,0.0,1.0,258.0,0
48.0,2.0,1.0,7.0,15.2,12.0,49.0,1.0,0.0,81.5,0.0,0.0,1.0,58589.0,12.0,74.3,1.0,0.0,0.0,290.0,1
80.0,2.0,0.0,5.0,16.6,16.0,25.0,1.0,1.0,68.7,0.0,0.0,1.0,98966.0,12.0,80.6,3.0,1.0,0.0,779.0,0
253.0,4.0,1.0,3.0,2.7,19.0,35.0,0.0,2.0,84.9,0.0,0.0,0.0,48309.0,5.0,82.5,0.0,0.0,0.0,157.0,1
62.0,3.0,0.0,4.0,0.5,12.0,52.0,1.0,1.0,91.9,0.0,0.0,0.0,77939.0,2.0,53.0,4.0,1.0,0.0,351.0,0
10.0,3.0,0.0,6.0,2.7,12.0,15.0,1.0,0.0,59.2,0.0,0.0,0.0,42559.0,6.0,97.4,0.0,1.0,0.0,200.0,0
45.0,1.0,0.0,6.0,16.1,15.0,29.0,1.0,0.0,92.9,0.0,0.0,1.0,49543.0,4.0,84.8,3.0,1.0,0.0,576.0,0
12.0,0.0,1.0,2.0,5.8,12.0,151.0,0.0,0.0,72.7,0.0,0.0,1.0,84736.0,12.0,70.3,4.0,0.0,1.0,176.0,0
165.0,4.0,1.0,4.0,2.9,9.0,35.0,1.0,0.0,94.0,0.0,0.0,0.0,53155.0,7.0,73.7,1.0,0.0,0.0,241.0,0
36.0,0.0,2.0,7.0,2.0,20.0,57.0,0.0,1.0,89.4,0.0,0.0,0.0,45377.0,9.0,92.1,3.0,1.0,0.0,544.0,0
18.0,3.0,0.0,6.0,7.5,9.0,37.0,1.0,0.0,69.2,0.0,0.0,1.0,45999.0,12.0,71.4,1.0,0.0,0.0,548.0,0
20.0,2.0,1.0,7.0,6.2,13.0,10.0,1.0,1.0,83.2,1.0,0.0,0.0,15000.0,6.0,98.2,4.0,0.0,0.0,305.0,0
10.0,2.0,0.0,5.0,2.1,12.0,10.0,0.0,1.0,80.7,0.0,1.0,0.0,20671.0,10.0,70.2,3.0,0.0,0.0,310.0,0
78.0,1.0,1.0,4.0,2.4,6.0,18.0,1.0,1.0,65.9,0.0,0.0,0.0,73229.0,4.0,81.8,4.0,0.0,1.0,280.0,0
16.0,1.0,0.0,5.0,0.5,8.0,12.0,1.0,1.0,88.4,0.0,0.0,1.0,55064.0,3.0,54.8,0.0,1.0,0.0,144.0,0
112.0,1.0,0.0,2.0,2.6,16.0,24.0,1.0,1.0,88.6,0.0,0.0,1.0,73700.0,2.0,75.7,4.0,0.0,0.0,163.0,0
258.0,0.0,0.0,5.0,14.0,15.0,64.0,0.0,0.0,95.7,0.0,0.0,0.0,39926.0,10.0,59.3,4.0,1.0,0.0,239.0,0
23.0,1.0,0.0,5.0,12.8,17.0,26.0,1.0,0.0,84.3,0.0,0.0,0.0,74173.0,10.0,68.2,3.0,1.0,1.0,419.0,0
78.0,0.0,0.0,2.0,0.9,11.0,78.0,0.0,2.0,83.0,0.0,0.0,0.0,56398.0,7.0,78.1,2.0,1.0,0.0,439.0,1
71.0,2.0,0.0,5.0,12.5,10.0,13.0,0.0,0.0,80.9,0.0,0.0,0.0,40579.0,12.0,27.1,2.0,0.0,0.0,105.0,0
43.0,1.0,1.0,0.0,5.1,14.0,33.0,1.0,2.0,82.3,0.0,0.0,0.0,39829.0,7.0,65.5,2.0,0.0,0.0,761.0,1
116.0,1.0,0.0,3.0,13.4,9.0,37.0,1.0,0.0,87.2,0.0,0.0,0.0,58096.0,9.0,86.5,0.0,0.0,0.0,555.0,0
10.0,1.0,0.0,7.0,5.4,16.0,20.0,0.0,1.0,74.5,0.0,0.0,1.0,64723.0,7.0,65.2,1.0,1.0,0.0,669.0,0
88.0,3.0,0.0,7.0,1.0,12.0,16.0,1.0,1.0,95.8,0.0,0.0,0.0,56964.0,8.0,18.0,1.0,1.0,0.0,181.0,0
10.0,2.0,1.0,5.0,0.7,11.0,32.0,0.0,1.0,77.7,0.0,0.0,1.0,46974.0,6.0,78.5,2.0,0.0,1.0,298.0,0
408.0,3.0,1.0,0.0,3.3,9.0,42.0,1.0,0.0,83.3,0.0,0.0,0.0,58932.0,9.0,78.4,3.0,0.0,0.0,172.0,0
72.0,4.0,0.0,0.0,11.9,16.0,31.0,1.0,3.0,78.8,1.0,0.0,1.0,96604.0,3.0,67.6,2.0,0.0,0.0,314.0,1
128.0,0.0,0.0,3.0,4.9,14.0,13.0,0.0,1.0,69.0,0.0,0.0,0.0,26212.0,8.0,88.5,0.0,0.0,0.0,87.0,0
102.0,1.0,0.0,4.0,10.3,8.0,67.0,1.0,0.0,85.3,0.0,0.0,0.0,56996.0,3.0,63.6,2.0,0.0,0.0,1174.0,0
162.0,1.0,0.0,1.0,7.2,17.0,71.0,1.0,4.0,86.7,0.0,0.0,1.0,60148.0,9.0,77.4,3.0,1.0,0.0,651.0,0
246.0,2.0,1.0,6.0,0.5,14.0,18.0,0.0,0.0,99.4,0.0,0.0,0.0,40990.0,4.0,75.2,2.0,0.0,0.0,784.0,0
144.0,2.0,0.0,0.0,9.3,13.0,28.0,1.0,0.0,87.5,0.0,0.0,1.0,60002.0,3.0,86.7,3.0,1.0,1.0,389.0,0
10.0,2.0,0.0,3.0,3.8,12.0,15.0,0.0,0.0,91.0,0.0,0.0,1.0,39340.0,1.0,78.2,4.0,0.0,1.0,404.0,0
228.0,1.0,0.0,0.0,3.7,11.0,10.0,0.0,0.0,89.6,0.0,0.0,0.0,17223.0,10.0,86.0,4.0,0.0,0.0,424.0,0
193.0,2.0,0.0,1.0,2.5,13.0,21.0,1.0,1.0,93.9,0.0,0.0,0.0,52890.0,5.0,50.6,2.0,0.0,0.0,725.0,0
171.0,0.0,0.0,6.0,8.3,13.0,72.0,0.0,1.0,90.4,0.0,0.0,1.0,61811.0,8.0,48.8,1.0,0.0,0.0,150.0,0
10.0,1.0,1.0,0.0,0.9,10.0,91.0,0.0,0.0,89.3,0.0,0.0,0.0,86375.0,8.0,43.6,3.0,0.0,0.0,271.0,0
36.0,1.0,0.0,5.0,0.6,10.0,28.0,0.0,1.0,88.8,0.0,1.0,0.0,21218.0,2.0,47.5,1.0,1.0,0.0,563.0,0
201.0,0.0,0.0,5.0,28.6,15.0,66.0,1.0,0.0,88.0,0.0,0.0,0.0,48198.0,2.0,81.3,3.0,0.0,0.0,328.0,0
80.0,2.0,2.0,7.0,6.0,14.0,21.0,1.0,0.0,87.8,0.0,0.0,1.0,71387.0,3.0,80.5,0.0,1.0,1.0,337.0,0
71.0,3.0,0.0,3.0,23.0,13.0,30.0,0.0,1.0,72.9,0.0,0.0,1.0,37410.0,8.0,73.4,1.0,0.0,0.0,708.0,0
25.0,2.0,0.0,6.0,14.1,13.0,13.0,1.0,1.0,97.4,0.0,0.0,0.0,45362.0,8.0,40.8,2.0,0.0,1.0,770.0,0
39.0,2.0,0.0,5.0,6.0,9.0,15.0,0.0,0.0,79.1,0.0,1.0,0.0,41360.0,4.0,51.7,4.0,0.0,0.0,436.0,0
10.0,1.0,1.0,4.0,13.9,13.0,34.0,0.0,2.0,88.9,0.0,1.0,0.0,41696.0,6.0,96.0,3.0,1.0,0.0,524.0,0
80.0,1.0,0.0,5.0,3.3,9.0,35.0,0.0,2.0,72.7,0.0,0.0,0.0,58498.0,1.0,82.0,1.0,0.0,0.0,351.0,0
197.0,1.0,0.0,6.0,0.6,13.0,14.0,0.0,1.0,58.3,0.0,0.0,1.0,20562.0,7.0,64.2,3.0,1.0,0.0,758.0,1
14.0,4.0,0.0,2.0,2.7,7.0,27.0,0.0,0.0,83.9,0.0,0.0,0.0,87871.0,2.0,96.8,3.0,1.0,1.0,435.0,0
56.0,1.0,2.0,3.0,6.9,12.0,28.0,0.0,0.0,81.9,0.0,1.0,1.0,82744.0,4.0,58.6,3.0,0.0,0.0,195.0,0
11.0,4.0,0.0,2.0,3.1,10.0,26.0,1.0,0.0,92.0,0.0,0.0,1.0,23976.0,1.0,67.5,2.0,0.0,1.0,159.0,0
10.0,0.0,1.0,0.0,5.5,10.0,23.0,0.0,1.0,99.0,0.0,0.0,0.0,53129.0,7.0,60.1,0.0,0.0,0.0,160.0,0
38.0,0.0,0.0,3.0,0.5,15.0,28.0,0.0,0.0,74.2,0.0,0.0,1.0,47684.0,9.0,66.9,1.0,0.0,0.0,499.0,0
205.0,4.0,1.0,1.0,2.5,6.0,108.0,1.0,1.0,60.3,0.0,0.0,0.0,66767.0,8.0,86.3,1.0,0.0,0.0,475.0,0
66.0,2.0,0.0,6.0,21.6,12.0,27.0,1.0,0.0,100.0,0.0,0.0,0.0,65070.0,5.0,83.2,4.0,0.0,0.0,517.0,0
52.0,0.0,1.0,0.0,8.9,13.0,36.0,0.0,0.0,89.4,0.0,0.0,1.0,99573.0,10.0,92.3,1.0,0.0,0.0,1508.0,0
12.0,0.0,1.0,3.0,3.2,12.0,42.0,1.0,2.0,88.9,0.0,0.0,0.0,38889.0,9.0,36.1,3.0,1.0,0.0,283.0,0
125.0,0.0,0.0,6.0,16.9,12.0,49.0,0.0,0.0,93.8,0.0,0.0,0.0,52407.0,1.0,83.4,3.0,1.0,0.0,205.0,0
64.0,1.0,1.0,1.0,2.0,15.0,30.0,0.0,1.0,87.8,0.0,0.0,0.0,70855.0,3.0,91.1,1.0,0.0,0.0,316.0,0
115.0,2.0,0.0,6.0,0.5,8.0,42.0,1.0,2.0,75.3,0.0,0.0,0.0,62443.0,1.0,77.5,0.0,0.0,0.0,396.0,0
144.0,0.0,1.0,7.0,0.5,10.0,33.0,0.0,1.0,94.2,1.0,0.0,0.0,24168.0,4.0,47.5,1.0,1.0,1.0,327.0,0
111.0,0.0,0.0,3.0,0.5,14.0,29.0,0.0,0.0,87.4,0.0,0.0,0.0,46615.0,6.0,44.0,2.0,0.0,1.0,257.0,0
11.0,0.0,0.0,7.0,16.9,14.0,22.0,1.0,1.0,89.7,0.0,0.0,0.0,55080.0,7.0,75.3,4.0,1.0,0.0,314.0,0
118.0,1.0,1.0,2.0,13.8,15.0,47.0,1.0,2.0,71.8,0.0,0.0,1.0,75332.0,11.0,82.1,4.0,1.0,0.0,429.0,1
96.0,0.0,1.0,3.0,2.6,13.0,34.0,0.0,2.0,90.1,0.0,0.0,0.0,74747.0,5.0,84.5,1.0,0.0,0.0,370.0,0
51.0,1.0,1.0,5.0,9.6,20.0,74.0,1.0,1.0,65.1,0.0,0.0,0.0,47639.0,7.0,66.0,1.0,1.0,1.0,601.0,0
199.0,1.0,2.0,6.0,1.3,11.0,166.0,1.0,0.0,87.2,0.0,0.0,0.0,65484.0,11.0,79.5,2.0,1.0,0.0,508.0,0
148.0,1.0,0.0,2.0,2.2,11.0,25.0,0.0,0.0,85.2,0.0,0.0,0.0,75013.0,1.0,70.6,0.0,1.0,1.0,467.0,0
56.0,0.0,0.0,5.0,15.9,10.0,22.0,0.0,2.0,80.9,0.0,0.0,0.0,54594.0,4.0,69.5,1.0,0.0,0.0,850.0,0
118.0,1.0,0.0,6.0,8.6,7.0,41.0,1.0,0.0,94.4,0.0,0.0,0.0,66418.0,5.0,56.5,1.0,0.0,0.0,275.0,0
78.0,1.0,0.0,7.0,6.9,11.0,49.0,1.0,1.0,75.7,0.0,1.0,0.0,58381.0,12.0,66.6,3.0,1.0,0.0,829.0,0
10.0,1.0,0.0,7.0,10.8,7.0,49.0,1.0,1.0,93.2,0.0,0.0,0.0,20823.0,1.0,51.0,2.0,0.0,1.0,367.0,0
13.0,1.0,0.0,5.0,0.7,12.0,65.0,0.0,1.0,93.8,0.0,1.0,1.0,46041.0,9.0,87.3,1.0,0.0,0.0,187.0,0
235.0,2.0,0.0,3.0,4.6,6.0,15.0,0.0,2.0,85.5,0.0,0.0,1.0,15000.0,8.0,87.7,0.0,0.0,0.0,729.0,0
265.0,1.0,0.0,6.0,3.7,17.0,32.0,0.0,1.0,84.9,0.0,0.0,0.0,42292.0,1.0,52.7,3.0,1.0,0.0,460.0,0
67.0,1.0,1.0,1.0,12.4,11.0,10.0,1.0,0.0,97.5,1.0,0.0,0.0,29807.0,3.0,77.6,0.0,0.0,0.0,429.0,0
46.0,1.0,2.0,1.0,4.0,10.0,42.0,0.0,0.0,63.2,0.0,0.0,0.0,54318.0,4.0,39.3,1.0,0.0,0.0,154.0,0
10.0,0.0,0.0,4.0,0.5,12.0,29.0,0.0,1.0,93.7,0.0,0.0,0.0,75808.0,5.0,66.5,0.0,0.0,1.0,487.0,0
37.0,2.0,1.0,6.0,5.1,8.0,26.0,1.0,1.0,68.6,0.0,1.0,0.0,86738.0,10.0,87.5,3.0,0.0,0.0,252.0,0
16.0,1.0,0.0,2.0,3.6,10.0,31.0,0.0,1.0,89.6,0.0,0.0,0.0,40033.0,7.0,88.4,4.0,0.0,1.0,493.0,0
10.0,3.0,0.0,6.0,5.8,10.0,22.0,1.0,1.0,84.5,0.0,0.0,0.0,96945.0,5.0,50.5,0.0,0.0,1.0,426.0,0
21.0,2.0,0.0,1.0,6.2,3.0,40.0,1.0,0.0,89.6,1.0,0.0,0.0,50822.0,1.0,67.1,3.0,0.0,0.0,327.0,0
138.0,1.0,1.0,5.0,1.2,16.0,27.0,0.0,0.0,77.8,0.0,0.0,0.0,36530.0,4.0,79.3,3.0,0.0,0.0,167.0,0
81.0,2.0,1.0,6.0,10.5,12.0,10.0,1.0,0.0,78.6,0.0,0.0,0.0,84751.0,2.0,48.6,0.0,1.0,0.0,189.0,0
75.0,2.0,0.0,7.0,5.0,10.0,59.0,0.0,1.0,85.7,0.0,0.0,1.0,25838.0,7.0,47.3,2.0,1.0,1.0,269.0,0
45.0,0.0,0.0,3.0,5.6,4.0,59.0,1.0,0.0,73.1,0.0,0.0,1.0,63562.0,6.0,80.5,3.0,0.0,0.0,367.0,0
11.0,3.0,0.0,2.0,0.7,10.0,20.0,0.0,0.0,81.8,0.0,0.0,0.0,66329.0,8.0,37.7,2.0,0.0,0.0,468.0,0
423.0,2.0,0.0,6.0,2.9,7.0,34.0,0.0,0.0,87.1,0.0,0.0,0.0,83908.0,6.0,31.0,1.0,0.0,0.0,311.0,0
33.0,3.0,1.0,7.0,1.4,12.0,18.0,1.0,0.0,99.0,0.0,0.0,1.0,77281.0,6.0,64.0,2.0,1.0,0.0,228.0,0
