loan_amount,annual_income,debt_to_income_ratio,credit_score,employment_length_years,home_ownership,loan_purpose,interest_rate,installment_amount,num_credit_lines,num_delinquencies,months_since_last_delinquency,total_credit_limit,revolving_utilization,public_records,inquiries_last_6months,age,years_at_current_address,target
7167.01,53319.28,0.1213,729,8.7,0,2,6.81,260.01,4,0,0,53183.55,0.5047,0,0,49,2.1,0
15428.91,17762.65,0.2531,722,5.3,0,2,14.57,934.67,8,2,7,10652.31,0.2799,0,1,48,2.9,1
20167.15,62569.96,0.0325,722,0.4,3,1,9.45,578.09,8,0,0,34312.55,0.5349,0,2,51,5.6,0
6871.98,75084.83,0.0388,720,3.9,1,3,10.01,234.2,8,1,21,52672.62,0.3636,0,2,43,0.4,0
19183.05,60537.2,0.0773,592,1.1,0,5,11.65,503.77,7,3,8,9627.81,0.3312,0,2,51,5.7,0
9915.8,20774.89,0.2761,850,7.0,1,2,8.6,273.91,9,1,49,14441.08,0.7464,0,0,32,3.7,0
11888.86,30196.3,0.0355,729,5.3,0,0,13.61,332.58,9,1,49,17281.26,0.3318,0,1,39,3.5,0
14014.28,34836.2,0.0862,697,5.7,2,5,4.76,357.36,7,0,0,23177.9,0.8047,0,0,37,0.2,0
11436.92,35871.1,0.0912,729,5.8,3,5,6.45,360.01,4,0,0,5000.0,0.319,0,1,26,9.8,0
11471.47,72147.2,0.0449,708,18.1,1,2,13.21,213.94,6,1,1,14944.2,0.7518,0,2,37,0.7,0
7574.26,59609.37,0.1735,597,2.3,1,2,8.27,142.28,7,1,7,5000.0,0.2332,0,1,41,3.3,0
12213.0,31980.41,0.1341,808,3.8,0,2,3.0,224.33,7,0,0,10971.59,0.3803,1,2,36,2.6,0
6907.74,30772.68,0.3771,745,0.5,1,1,10.13,135.47,10,2,63,45980.05,0.6828,0,1,46,2.3,0
51035.1,53226.26,0.466,556,9.1,2,2,13.3,1452.35,10,2,7,12187.16,0.1906,0,1,29,2.6,0
15942.43,240543.47,0.1888,637,0.2,2,5,14.26,387.8,9,0,0,36763.61,0.3595,1,1,55,3.4,0
11075.53,44512.29,0.1353,633,5.4,3,5,12.06,190.88,5,0,0,13600.38,0.473,0,0,45,0.1,0
8380.31,15559.61,0.2757,618,0.9,2,4,19.88,159.25,11,0,0,111721.67,0.578,1,0,38,8.3,1
15623.91,59700.12,0.0008,712,15.7,0,3,16.3,631.6,10,0,0,11989.1,0.6166,0,0,40,3.4,0
27385.6,45641.66,0.0201,691,6.1,0,2,15.0,663.51,6,0,0,43980.98,0.7233,0,1,31,0.4,0
12588.76,21336.1,0.1229,753,5.6,1,4,9.31,1044.21,13,1,1,108420.3,0.4017,0,1,28,7.2,0
11222.96,27436.07,0.1604,632,1.3,0,0,9.96,193.5,7,0,0,235126.11,0.3412,0,0,30,7.9,0
8425.19,48815.61,0.3188,587,0.1,2,1,5.49,600.52,11,0,0,41732.27,0.2131,0,0,28,6.8,0
2159.22,15000.0,0.1541,732,0.5,0,1,6.94,39.75,9,0,0,29357.09,0.2928,0,0,43,9.9,0
3301.39,35660.05,0.2309,581,6.4,2,1,8.72,137.94,6,0,0,17296.29,0.2105,1,3,52,1.7,0
4592.15,24984.92,0.1592,682,0.9,2,2,16.16,120.62,10,1,3,25098.9,0.6133,0,4,55,1.8,0
24715.57,41807.84,0.2112,742,2.5,0,0,8.9,592.77,16,0,0,12084.37,0.4439,0,0,27,1.9,0
27093.68,43638.52,0.2869,518,0.0,1,0,16.17,1226.71,11,1,10,27497.51,0.1088,0,2,34,3.5,1
8057.81,72646.68,0.1521,653,9.0,2,2,19.35,210.35,4,2,18,12674.58,0.4837,0,3,61,9.2,0
4313.32,50570.16,0.0021,575,1.8,1,2,10.24,109.65,4,0,0,29665.34,0.2297,0,2,44,1.1,0
6703.4,73129.85,0.0243,744,2.5,1,5,8.38,187.26,9,0,0,13509.08,0.5852,0,1,53,7.7,0
29966.31,62373.31,0.0828,735,5.3,2,1,13.49,1336.1,10,0,0,22710.26,0.505,0,1,52,1.3,0
59346.74,37302.12,0.1463,850,0.9,1,3,4.24,4037.79,4,2,31,26986.59,0.3925,0,1,29,2.3,0
8395.47,20681.98,0.2446,611,0.5,2,1,10.81,176.18,15,2,5,17430.22,0.3254,0,0,50,2.9,0
6367.07,78664.58,0.1051,779,18.3,1,4,18.56,111.51,5,0,0,5000.0,0.2878,0,2,49,8.1,0
4528.72,16553.25,0.0715,731,22.0,1,0,9.26,89.52,10,1,16,19086.29,0.1366,0,0,47,1.2,0
11033.78,70039.52,0.1661,735,3.8,2,5,12.31,253.46,6,1,52,22951.93,0.7916,0,1,32,0.3,0
5443.59,28456.85,0.0225,763,8.9,1,4,3.0,95.61,9,2,15,27224.18,0.7162,0,0,31,1.3,0
8053.22,35519.08,0.2683,563,5.4,1,3,13.27,332.99,9,0,0,9134.88,0.4215,0,1,28,2.2,1
5332.94,106004.08,0.0529,663,3.3,3,0,12.65,117.19,8,1,11,33138.3,0.4161,1,1,39,4.0,0
6219.85,52950.84,0.0928,580,1.3,2,0,16.22,253.13,6,0,0,43761.07,0.5684,1,1,42,3.5,0
70067.57,88815.38,0.257,819,8.8,1,5,3.0,4260.84,2,0,0,77740.21,0.313,0,2,31,0.9,0
35259.28,100327.35,0.1203,605,0.1,0,2,14.78,1024.82,8,1,59,27257.88,0.4759,0,2,48,16.1,0
19722.17,67850.91,0.2957,809,11.2,1,1,5.99,723.5,3,0,0,14527.12,0.3188,0,2,47,2.5,0
6095.72,21153.74,0.1786,743,5.8,1,0,17.49,161.42,6,2,13,13130.52,0.5535,0,0,34,10.5,0
7538.65,54692.05,0.0807,629,14.4,2,4,15.76,305.26,6,1,21,12628.72,0.5433,1,0,55,2.1,0
3818.38,38966.21,0.2675,760,1.3,2,3,20.49,246.68,9,0,0,8439.0,0.331,0,1,30,4.4,0
26895.21,24057.14,0.2275,722,11.4,0,0,10.51,539.05,2,0,0,22376.29,0.5754,0,3,21,6.0,1
6077.15,46106.23,0.073,715,2.1,3,1,4.13,423.01,10,0,0,22159.79,0.2325,0,1,57,0.3,0
6928.92,84895.65,0.3197,592,2.0,1,5,14.33,181.59,6,0,0,19496.58,0.96,0,1,28,15.0,1
13052.86,120050.29,0.1435,685,9.7,1,0,9.85,230.28,8,2,13,36160.46,0.3935,0,3,44,2.9,0
19487.19,29516.96,0.0931,653,1.6,2,2,15.86,440.79,8,0,0,45346.03,0.2545,0,1,28,1.5,0
22019.05,86990.25,0.2666,588,1.6,1,2,6.02,556.45,5,0,0,10612.57,0.4359,0,2,41,7.4,0
22503.56,88626.26,0.2797,657,2.3,3,3,12.81,531.48,7,0,0,13392.6,0.6827,0,0,31,4.3,0
2736.85,26113.73,0.5111,536,1.3,2,0,9.42,48.44,8,0,0,45347.94,0.2588,0,3,41,4.0,1
45572.22,26558.67,0.2011,752,2.1,2,0,12.7,1318.98,6,1,10,12098.19,0.3428,0,3,45,2.3,0
29796.4,22450.23,0.0142,546,6.3,1,1,10.45,1073.46,3,0,0,46287.19,0.7015,0,4,60,9.9,1
6956.3,42876.27,0.1771,657,11.7,2,2,13.55,127.2,9,0,0,26296.91,0.1368,0,1,51,4.8,0
9702.86,97078.92,0.1171,715,3.2,0,0,8.37,637.63,4,1,15,14962.16,0.2366,0,2,38,6.7,0
10212.34,41136.15,0.1454,649,0.5,2,0,10.03,613.74,6,0,0,28995.07,0.4749,0,0,26,0.4,0
2139.11,48332.78,0.0736,693,2.6,2,0,6.7,137.4,10,0,0,22132.76,0.2589,0,3,40,11.4,0
11273.96,38462.17,0.2978,683,13.3,2,4,12.76,252.14,4,1,9,67245.03,0.2256,1,2,32,3.7,0
16598.74,28568.85,0.2461,712,7.3,3,3,8.89,346.94,8,0,0,16391.08,0.1274,0,2,62,3.1,0
44152.61,15861.42,0.0208,777,0.6,1,3,9.21,966.82,9,0,0,12286.02,0.4192,0,1,29,2.9,0
3049.51,38763.82,0.271,641,0.7,0,1,15.86,77.41,12,2,26,27175.94,0.284,0,0,37,0.4,0
7804.58,24831.2,0.0573,719,0.8,1,1,12.07,158.02,3,0,0,19493.21,0.3736,0,2,42,1.7,0
14165.53,49125.54,0.2755,646,13.5,0,1,16.39,261.14,17,0,0,33641.94,0.289,0,1,32,0.3,0
24049.33,106422.51,0.152,637,0.7,1,0,9.96,1080.11,9,0,0,54828.54,0.4325,0,1,35,4.4,0
13352.46,62427.37,0.0918,673,0.6,1,3,8.62,683.94,11,1,15,35466.4,0.8331,0,0,34,3.5,0
10241.3,22173.01,0.1104,645,2.4,2,4,6.44,207.68,6,0,0,9028.93,0.6996,0,2,64,0.9,0
13957.22,82725.4,0.2466,617,1.4,1,0,6.99,290.42,5,0,0,18781.9,0.317,0,2,32,4.9,0
24718.15,38121.66,0.1414,699,3.1,0,1,8.81,570.53,5,0,0,51830.5,0.0864,0,1,64,2.6,0
9687.69,68356.2,0.1765,721,5.3,3,1,15.24,451.97,5,0,0,23734.41,0.1459,0,1,40,20.2,0
20817.98,22746.5,0.1812,647,1.6,1,2,16.58,525.07,12,0,0,58985.22,0.3001,0,2,26,2.0,0
5023.61,94530.37,0.2749,686,8.3,2,0,7.57,186.17,10,0,0,15812.23,0.2983,0,3,50,2.8,0
4272.9,15415.95,0.2535,720,2.8,2,0,6.63,82.11,11,0,0,7533.51,0.6588,0,0,54,5.2,0
10536.82,22649.25,0.2807,638,1.0,2,0,13.16,503.87,8,0,0,10906.6,0.3465,0,2,24,7.5,0
11510.5,66623.95,0.0739,729,13.1,1,1,7.58,232.16,6,1,12,12576.7,0.5212,0,2,24,5.0,0
14443.84,15000.0,0.2847,686,7.9,1,0,9.48,405.15,10,0,0,33035.12,0.4455,0,1,46,4.0,0
7304.97,197242.3,0.1182,680,3.9,3,0,19.96,167.15,6,0,0,13686.43,0.3099,0,1,21,1.0,0
22975.88,71849.71,0.1868,753,2.6,1,5,9.09,918.79,4,0,0,52796.1,0.3688,0,0,67,25.2,0
3322.72,70202.13,0.1122,607,0.4,2,1,10.71,64.82,7,1,34,41371.1,0.3247,0,2,52,0.3,0
24905.79,28036.19,0.2005,648,3.8,3,1,16.82,1005.03,7,0,0,28965.9,0.2521,0,2,33,3.7,0
7940.88,105510.52,0.0849,679,0.0,1,1,7.68,182.75,6,0,0,7898.17,0.1922,0,1,39,4.3,0
2658.37,87058.81,0.0769,679,3.2,1,0,3.0,139.11,4,1,32,16526.85,0.5877,0,4,47,3.3,0
37717.43,16926.44,0.1645,711,6.3,2,1,10.47,674.49,7,0,0,74523.88,0.6106,0,2,27,8.5,0
16277.88,57163.16,0.2763,688,8.4,1,1,10.62,456.59,7,0,0,6770.85,0.2944,0,0,50,4.5,0
25376.73,20796.63,0.1914,670,6.5,3,3,12.67,447.36,5,0,0,31614.63,0.6857,0,0,39,0.1,0
32670.51,63367.78,0.3341,755,5.9,2,3,6.22,854.96,7,1,11,13656.04,1.0,0,0,35,7.4,0
9052.02,122494.02,0.2553,680,15.4,0,3,11.77,264.39,6,2,1,7163.61,0.6606,0,2,50,1.1,0
19372.35,66210.43,0.1859,629,14.2,3,2,8.69,340.81,7,0,0,8893.69,0.693,0,3,66,2.5,0
14661.68,72375.91,0.1232,749,18.0,2,5,9.98,259.42,8,0,0,15016.76,0.2149,0,0,33,11.9,0
15805.41,54169.39,0.1772,640,1.6,0,1,13.47,389.05,7,2,6,27870.15,0.4305,0,0,46,11.8,0
10137.23,44315.54,0.0769,729,0.8,0,2,11.72,201.38,5,0,0,60511.31,0.0887,2,0,41,1.8,0
18334.97,128877.97,0.0971,696,1.5,0,3,5.72,366.01,5,2,14,47716.67,0.3735,0,2,34,0.4,0
18057.66,25795.99,0.1587,627,13.1,1,0,9.64,593.93,15,0,0,5631.65,0.5081,0,1,42,0.2,0
7576.22,20789.88,0.0299,727,0.3,0,0,12.93,265.99,3,0,0,13397.74,0.7094,0,1,38,7.8,0
23991.1,51792.25,0.054,843,0.3,1,1,7.72,1154.17,8,0,0,59883.55,0.8168,0,1,21,0.9,0
26454.66,42935.26,0.1612,674,5.8,1,1,5.37,909.86,9,1,20,8777.89,0.6499,0,2,43,9.8,0
5849.15,70518.89,0.2401,692,3.5,1,0,10.58,140.71,11,2,7,8505.46,0.3778,0,4,45,3.9,0
9328.99,76681.15,0.0916,645,0.1,0,2,14.81,228.81,4,2,48,65607.89,0.5329,0,2,33,5.5,0
10710.78,17480.18,0.1505,736,2.2,1,2,12.37,303.33,9,2,1,26269.32,0.1711,1,4,55,1.0,0
23200.98,29169.03,0.1277,755,11.6,1,3,18.54,529.24,4,0,0,24226.41,0.4868,0,1,46,14.5,0
10850.81,77609.88,0.3511,828,6.8,1,5,3.0,221.1,7,1,38,47108.59,1.0,0,2,33,1.2,0
24211.01,49908.1,0.3033,735,3.8,0,0,13.71,896.38,9,1,23,15902.31,0.3239,0,2,54,1.3,1
5186.89,71369.37,0.2655,628,9.5,1,2,9.14,104.79,9,0,0,83362.8,0.6041,0,1,37,3.4,0
5507.17,39157.69,0.4572,733,9.6,2,1,3.0,442.52,7,0,0,20838.25,0.4817,0,1,43,3.6,0
14721.17,52805.44,0.1697,670,17.6,2,2,11.34,664.35,8,0,0,22596.48,0.6431,0,0,43,3.9,0
10022.13,18898.35,0.2813,617,6.8,1,1,13.56,213.06,8,0,0,8642.38,0.4428,0,0,40,0.6,0
55350.38,70752.32,0.0557,817,3.4,2,3,4.5,1136.95,8,1,34,83706.24,0.8278,0,3,21,6.4,0
9469.32,44979.3,0.2143,660,14.4,2,3,5.34,182.2,2,0,0,57586.38,0.5284,0,3,51,1.8,0
29341.06,43313.37,0.1177,675,1.7,1,0,15.81,1309.05,12,1,28,17347.93,0.9211,1,0,53,3.3,0
14954.86,72646.41,0.2164,670,2.3,2,5,11.14,813.32,8,0,0,23409.9,0.3778,0,1,37,7.2,0
12384.49,131871.83,0.1998,734,0.6,1,2,11.93,212.56,9,0,0,11654.07,0.0718,0,2,31,1.1,0
11579.15,82898.59,0.0903,713,0.7,1,0,14.39,259.75,7,2,8,28567.65,0.1331,0,1,46,19.2,0
7998.79,26174.6,0.3004,693,3.0,1,1,18.79,144.39,6,0,0,12943.23,0.5799,0,2,33,1.5,0
13385.66,74656.46,0.1948,728,4.9,1,2,8.31,652.24,7,0,0,23604.86,0.619,0,1,51,8.2,0
1625.32,51104.19,0.0993,627,5.3,3,5,15.56,91.67,6,0,0,26513.67,0.3745,0,2,22,0.6,0
15173.24,68142.41,0.1065,727,11.6,0,0,15.31,467.87,5,0,0,29544.59,0.4139,0,1,45,2.5,0
10877.56,77552.22,0.3749,716,3.7,1,1,3.0,447.95,9,0,0,10232.4,0.3634,1,2,61,0.3,0
39663.39,113466.39,0.2373,666,8.0,0,5,8.79,862.19,7,1,11,22806.12,0.3979,0,0,48,6.3,0
15271.71,33471.61,0.1841,667,0.1,1,4,14.1,1029.29,5,1,6,19009.21,0.343,0,0,39,22.1,1
21890.88,23473.8,0.2588,734,2.0,3,1,17.57,455.73,4,1,84,39193.17,0.113,0,1,50,0.5,0
5751.9,117892.46,0.0468,727,9.6,0,0,15.13,433.64,7,0,0,27273.57,0.6752,0,1,41,0.2,0
10167.22,78729.78,0.2715,754,16.3,1,0,4.8,269.57,11,1,8,19710.99,0.4495,0,0,21,0.5,0
8857.92,104914.33,0.1608,771,2.2,2,0,5.17,206.79,13,0,0,30696.09,0.8025,0,1,33,2.9,0
21893.31,57069.13,0.0534,722,0.7,0,3,3.0,516.97,10,1,53,32064.07,0.6894,0,2,44,0.6,0
8211.83,68638.24,0.297,630,4.1,2,0,11.76,541.47,7,1,24,41079.93,0.2191,0,2,38,3.6,0
30823.78,71431.9,0.195,750,27.9,1,2,5.8,1184.23,9,0,0,21420.28,0.9941,0,0,46,4.6,0
21865.09,82336.86,0.1557,681,0.8,1,0,13.31,948.44,5,0,0,27162.67,0.4947,0,2,63,6.2,0
7221.87,31445.74,0.074,782,2.4,2,2,12.37,599.43,8,1,10,25015.33,0.659,0,0,33,3.9,0
11862.19,88785.39,0.3179,640,7.1,1,1,6.39,284.43,9,0,0,5000.0,0.1872,0,1,21,3.6,0
18783.99,105575.34,0.1841,797,0.3,0,1,16.77,322.14,5,0,0,28304.29,0.1684,0,4,21,4.6,0
18842.54,191838.17,0.1377,709,2.9,1,1,8.09,794.57,13,1,53,6592.52,0.6294,0,1,41,2.0,0
21675.88,51265.11,0.2296,668,12.0,3,2,10.38,403.04,4,0,0,11896.54,0.7688,0,1,47,1.9,0
13252.02,56912.24,0.0779,723,7.5,0,0,12.5,523.03,11,0,0,12007.88,0.6743,0,1,34,6.2,0
42439.79,64890.14,0.1095,602,8.5,1,3,13.24,2193.93,15,0,0,5000.0,0.5739,0,1,34,0.8,0
19825.31,36529.64,0.0765,802,0.8,2,2,5.76,457.04,2,0,0,28782.51,0.5374,0,0,59,4.4,0
20763.12,43437.11,0.1828,610,4.8,2,2,9.03,1593.6,8,2,1,15237.24,0.4955,0,1,42,3.6,0
11108.42,56295.9,0.0393,739,8.7,1,1,7.15,233.08,10,0,0,22966.83,0.0885,0,0,36,2.2,0
5349.14,106266.26,0.0544,552,2.8,0,1,20.19,183.58,8,0,0,45338.7,0.5112,0,0,31,0.0,0
4697.63,92224.44,0.1959,606,1.8,0,5,10.86,90.28,12,0,0,11793.17,0.5912,0,1,49,6.9,0
5568.76,67017.07,0.1608,631,6.8,0,1,18.33,280.98,6,0,0,15702.36,0.2711,0,2,45,0.1,0
39845.04,61930.45,0.0913,506,8.5,3,3,12.73,743.65,6,0,0,30472.16,0.6951,0,3,41,3.1,1
24602.91,74734.35,0.1101,694,1.4,2,1,11.13,623.98,7,0,0,40889.37,0.2069,0,0,36,4.1,0
6955.94,95950.43,0.2617,776,1.3,1,0,13.36,208.03,5,0,0,35398.3,0.9634,0,0,36,3.7,0
11313.52,96986.67,0.1231,790,12.2,2,1,12.86,248.4,12,1,51,128135.26,0.5096,0,1,37,1.0,0
3498.86,29305.25,0.2018,669,3.9,2,0,10.12,127.46,9,0,0,13239.83,0.5017,0,0,21,6.4,0
35376.53,23145.76,0.0238,713,4.7,1,5,12.97,2493.62,7,0,0,19326.42,0.2319,0,1,47,4.5,0
32242.72,52330.41,0.1438,724,4.5,2,3,5.89,2358.8,7,3,9,13447.72,0.5341,0,3,35,6.8,0
13680.51,44522.61,0.0679,721,6.6,2,1,13.7,371.71,11,0,0,34880.77,0.1864,0,3,25,10.9,0
19222.05,177581.99,0.1061,615,3.9,2,4,19.95,1473.74,10,2,13,48260.66,0.3245,0,0,70,0.1,1
15948.85,209846.14,0.1409,769,3.1,1,3,8.39,398.75,9,0,0,26480.7,0.6959,0,0,21,8.4,0
16643.75,48543.82,0.213,656,5.2,1,2,15.04,551.26,8,1,11,5000.0,0.4225,0,1,41,2.5,0
14845.16,43596.6,0.3821,761,7.1,3,3,13.41,250.96,8,3,28,35162.67,0.7311,0,3,35,17.8,0
8389.51,78454.31,0.2951,668,1.0,2,2,14.3,139.95,4,1,15,14256.14,0.6465,0,0,33,2.6,0
9390.12,17954.31,0.0338,722,1.5,1,1,9.01,268.48,4,3,36,17523.3,0.2582,0,3,43,11.9,0
61002.87,35715.82,0.1278,812,2.6,2,4,10.22,1804.3,10,0,0,8658.13,0.6271,1,2,49,1.1,0
16349.25,31169.87,0.1704,686,7.5,1,0,3.3,374.18,5,0,0,7453.85,0.4261,0,0,53,11.7,0
19421.47,64319.07,0.108,697,5.6,1,4,6.64,828.27,9,0,0,27380.02,0.4864,0,3,43,3.5,0
16124.33,78206.28,0.0966,783,3.8,1,0,4.64,304.47,5,0,0,55306.33,0.4909,0,0,63,9.5,0
6413.68,25608.84,0.0892,642,5.1,0,4,11.2,305.38,9,1,18,9585.83,0.6123,0,1,35,19.0,0
14049.53,29667.73,0.1554,825,2.1,2,0,11.25,470.79,8,1,20,23546.57,0.6288,0,0,38,5.4,0
5070.64,63097.32,0.2168,650,8.7,3,0,15.88,102.76,11,0,0,9607.44,0.482,0,2,46,5.6,0
7769.53,42738.75,0.2473,611,4.2,0,0,10.67,183.49,9,1,24,5000.0,0.4011,0,0,25,2.2,0
17559.87,36049.1,0.2261,688,0.4,2,3,7.22,464.89,10,1,15,38023.12,0.2956,0,0,57,10.4,1
5922.39,40904.68,0.1763,680,1.8,1,0,11.04,289.27,7,0,0,9114.43,0.5038,0,2,61,8.5,0
13712.05,26076.35,0.1079,697,4.9,0,1,14.46,321.92,7,2,48,11371.62,0.5847,0,2,57,1.8,0
29993.66,38884.82,0.2256,583,1.0,0,0,10.62,526.16,15,0,0,10274.27,0.7508,0,1,39,1.1,0
13714.46,15000.0,0.2284,603,1.7,1,2,17.96,296.91,8,1,3,57307.17,0.3084,0,4,36,1.8,0
28509.32,26067.91,0.3364,655,0.8,3,0,14.22,824.86,8,1,24,24561.92,0.2171,0,0,46,1.6,0
8929.46,61220.79,0.1115,677,1.1,0,4,8.98,276.54,6,0,0,9401.6,0.3588,0,0,34,2.0,0
54410.69,24921.71,0.0938,658,0.3,1,0,13.12,3046.47,10,0,0,9200.26,0.4898,0,0,33,1.7,1
2742.48,26187.32,0.2216,646,0.7,1,0,11.59,45.84,8,0,0,16061.13,0.351,0,2,34,7.2,0
44309.4,59377.46,0.2433,673,5.0,1,2,17.0,1596.54,3,1,5,227975.93,0.3087,0,0,65,1.5,0
9443.36,84182.61,0.2334,753,6.4,1,1,5.13,162.54,6,1,4,26002.05,0.3798,1,2,62,8.6,0
14916.23,62436.61,0.1952,629,3.2,2,1,12.1,285.96,8,0,0,15733.23,0.4842,0,3,21,1.5,0
5389.35,76801.56,0.3374,850,3.7,1,1,10.81,281.27,12,1,6,176160.58,0.5851,0,2,21,1.0,1
21516.69,63789.36,0.2393,756,0.2,2,0,11.73,392.57,10,0,0,17197.43,0.7887,0,1,36,19.6,0
22726.9,30135.5,0.2531,774,7.3,1,5,12.82,542.65,5,0,0,7884.9,0.6082,0,1,40,15.2,0
14026.23,93937.81,0.4128,850,1.2,1,4,7.23,761.36,12,1,10,40178.38,0.3332,0,0,43,0.7,0
16947.59,61153.55,0.1773,819,0.3,0,3,16.43,800.51,14,0,0,14064.77,0.7446,0,1,30,10.8,0
11606.29,74012.0,0.2486,587,5.9,0,2,15.78,288.14,5,1,91,5000.0,0.3567,0,3,42,2.7,0
23336.89,78730.83,0.2174,726,0.5,3,5,9.79,1228.52,5,2,28,14007.55,0.2706,0,1,32,4.5,0
7548.64,23272.79,0.1931,672,3.8,3,0,14.38,143.05,9,0,0,27336.63,0.8241,0,2,51,4.0,1
8494.23,57881.89,0.1032,716,6.4,3,2,6.51,304.04,5,1,15,17725.35,0.4953,0,1,45,1.2,0
12595.96,67207.94,0.1862,698,3.5,1,0,9.69,717.52,10,0,0,45691.81,0.9348,0,3,47,0.8,0
10089.02,88333.42,0.4154,731,0.4,2,3,10.35,373.29,7,0,0,15815.89,0.5213,1,1,38,1.9,0
21373.46,118883.15,0.1371,560,1.7,2,3,4.44,538.61,6,2,37,58477.36,0.0858,0,0,41,1.2,1
52460.55,78711.48,0.1491,666,0.6,2,3,11.87,3125.53,12,0,0,33325.67,0.247,0,0,48,0.5,0
4579.05,134876.96,0.147,680,3.3,1,1,9.95,112.34,9,0,0,39802.14,0.2366,0,1,29,3.0,0
17173.17,42851.5,0.3042,797,0.5,2,2,13.29,1274.58,13,0,0,18422.42,0.3408,0,1,27,7.6,0
11014.83,137846.12,0.0455,753,2.8,2,1,12.72,227.91,6,1,1,31291.56,0.459,1,3,35,3.2,0
11114.1,96544.53,0.2896,633,2.7,3,1,11.87,765.16,7,0,0,7652.91,0.2107,0,2,47,1.0,0
9580.72,49347.12,0.1331,796,3.7,1,2,10.57,244.72,8,2,6,24963.2,0.2973,0,0,33,6.7,0
17260.03,39099.78,0.1081,708,1.1,1,3,3.0,423.85,3,1,1,37370.48,0.6688,0,2,40,2.5,0
9841.88,36673.84,0.0508,850,6.3,2,0,6.55,404.41,7,0,0,13598.56,0.089,0,2,28,7.4,0
17913.34,41539.05,0.1051,671,4.9,3,4,5.46,325.92,6,1,3,15067.24,0.3241,0,1,39,10.1,0
9114.75,117712.91,0.233,738,17.8,0,1,7.97,263.5,7,0,0,22851.96,0.304,0,1,54,0.7,0
13698.32,21032.26,0.3363,590,7.4,1,2,17.31,287.39,11,0,0,63202.51,0.4962,0,1,44,3.0,0
12311.78,23878.74,0.0157,660,13.3,3,0,13.59,599.73,8,0,0,7944.8,0.603,0,0,62,5.3,0
11992.07,35791.92,0.0819,711,16.7,0,1,11.41,251.08,5,2,10,9343.04,0.4518,0,0,47,2.8,0
9626.19,18602.29,0.1454,766,6.7,2,3,6.84,284.58,8,1,11,5000.0,0.7794,0,1,56,3.2,0
14007.41,24143.31,0.3732,726,17.7,1,5,3.0,378.38,3,1,98,19306.1,0.5454,0,1,57,6.1,0
3818.7,38181.4,0.1433,637,0.2,0,0,15.68,214.04,6,1,48,12074.38,0.3574,0,1,52,3.8,1
7472.02,83015.63,0.1786,665,10.5,3,0,8.43,197.42,9,0,0,52084.34,0.3168,0,4,47,6.3,1
8070.27,24106.5,0.1398,626,16.0,2,0,8.63,241.06,12,1,34,38189.49,0.3092,0,1,34,1.2,0
13387.07,33376.52,0.2105,732,3.2,1,3,10.05,472.74,9,2,1,34307.3,0.3763,0,2,55,3.4,0
36709.35,55444.29,0.3695,741,3.9,1,0,14.05,1026.99,10,0,0,22826.91,0.4718,0,0,47,5.4,0
23967.37,17882.38,0.053,552,2.1,1,2,12.81,613.31,8,0,0,7508.1,0.1645,0,2,21,3.9,1
22335.66,47876.6,0.0758,704,2.4,1,0,14.36,1379.86,12,1,5,12506.24,0.1352,0,0,25,3.8,0
8488.74,20795.86,0.2367,615,10.8,0,0,10.67,631.26,10,4,20,17161.54,0.2859,1,0,60,11.6,1
4140.01,24056.11,0.0824,701,2.1,2,3,15.57,205.07,8,0,0,22050.44,0.0949,0,2,62,2.9,0
37755.79,37029.78,0.3066,701,3.8,0,3,9.11,1561.72,10,1,11,26728.67,0.3642,0,1,59,2.0,1
7736.25,42788.62,0.1174,590,7.3,1,5,13.84,224.32,8,0,0,20993.45,0.4916,1,2,29,3.2,0
14201.46,52707.78,0.0054,728,2.9,1,1,7.45,785.88,7,1,1,11779.02,0.4123,0,2,31,21.3,0
9162.96,63228.16,0.3705,577,5.4,0,0,10.13,153.04,8,1,6,49189.41,0.3492,1,2,45,7.2,0
18705.65,57726.97,0.144,712,0.4,1,5,14.84,418.16,9,0,0,9973.43,0.4948,0,1,39,0.8,1
3411.4,25661.67,0.3598,712,10.1,2,5,11.45,62.7,8,1,9,9095.34,0.3869,0,0,24,0.3,1
28905.64,69968.64,0.3623,753,2.1,3,0,12.94,624.04,9,0,0,8017.46,0.4008,0,3,42,1.9,0
9601.83,71745.41,0.2267,696,3.9,1,1,8.99,173.47,8,1,23,81015.86,0.3102,0,0,48,0.8,0
39012.47,41990.52,0.3012,642,1.4,1,5,9.12,1238.89,10,0,0,42203.76,0.5582,2,0,26,4.2,0
12371.46,102559.01,0.1463,696,0.8,1,2,13.69,620.31,6,1,33,78313.66,0.6094,0,2,33,3.3,0
26622.63,216880.29,0.2792,579,6.3,2,4,14.2,1410.73,9,1,16,11471.12,0.5227,0,0,47,5.3,0
5299.17,69419.63,0.0677,714,7.4,1,1,13.99,224.74,6,0,0,23632.39,0.3598,0,0,47,4.3,0
14534.25,79568.51,0.1368,737,0.3,2,0,14.11,699.89,9,1,9,43616.19,0.0833,0,2,21,1.9,0
13121.23,54379.04,0.1208,668,1.6,3,4,8.48,225.36,6,0,0,10200.36,0.357,0,1,39,6.3,0
3794.46,30583.97,0.2515,694,2.7,2,0,13.45,83.23,9,0,0,51598.23,0.3655,0,0,36,1.3,0
