scheduled_departure_hour,day_of_week,month,origin_airport_congestion,dest_airport_congestion,aircraft_age_years,aircraft_utilization_hours_today,crew_hours_on_duty,weather_severity_origin,weather_severity_dest,num_prior_flights_today,previous_flight_delay_minutes,gate_turnaround_time_planned,passenger_load_factor,is_holiday_period,route_distance_miles,is_hub_origin,is_hub_destination,maintenance_flag,connecting_pax_pct,target
17.0,3.0,12.0,2.24,5.55,9.6,6.9,4.7,0.0,1.0,1.0,25.1,63.8,79.9,0.0,930.0,0.0,0.0,0.0,21.0,0
5.0,4.0,4.0,4.89,4.44,6.7,13.8,13.7,0.0,1.0,6.0,35.7,54.6,82.9,0.0,200.0,0.0,0.0,0.0,37.4,1
12.0,5.0,8.0,3.51,6.03,4.8,10.1,8.0,1.0,1.0,4.0,8.3,43.4,67.1,0.0,1193.0,0.0,0.0,0.0,45.9,0
18.0,3.0,4.0,5.52,6.54,11.4,13.8,11.0,2.0,1.0,1.0,17.8,44.5,78.3,0.0,2372.0,0.0,0.0,0.0,34.5,0
11.0,6.0,2.0,6.35,6.14,1.1,10.7,10.8,3.0,0.0,0.0,17.2,51.3,76.4,0.0,963.0,0.0,1.0,0.0,13.4,0
13.0,2.0,4.0,3.17,5.37,2.0,0.3,2.3,0.0,0.0,0.0,62.2,52.4,85.5,0.0,212.0,0.0,1.0,0.0,6.0,1
17.0,4.0,4.0,1.78,5.24,6.6,6.3,9.7,0.0,2.0,1.0,6.1,46.8,85.9,1.0,1140.0,0.0,0.0,0.0,12.2,0
22.0,2.0,3.0,8.84,1.97,1.3,11.0,5.5,0.0,3.0,3.0,1.1,52.0,96.5,1.0,508.0,0.0,0.0,0.0,15.0,0
10.0,1.0,11.0,1.73,5.08,7.5,13.1,13.7,0.0,3.0,3.0,11.4,41.6,59.9,0.0,502.0,0.0,1.0,0.0,44.6,0
17.0,3.0,8.0,8.47,6.82,2.8,7.6,4.7,0.0,0.0,1.0,73.4,57.8,61.9,0.0,3780.0,0.0,0.0,0.0,49.6,1
11.0,5.0,5.0,4.88,5.42,0.8,4.2,3.2,4.0,0.0,2.0,1.2,58.4,71.2,0.0,1786.0,0.0,0.0,0.0,48.3,0
14.0,1.0,5.0,7.49,4.27,3.3,12.4,10.5,0.0,0.0,2.0,0.6,38.8,94.8,0.0,200.0,1.0,0.0,0.0,37.8,0
23.0,6.0,6.0,6.2,5.46,1.5,8.9,10.2,0.0,0.0,2.0,8.4,48.2,82.8,0.0,273.0,0.0,0.0,0.0,62.7,1
23.0,5.0,7.0,4.18,2.85,0.5,7.6,14.0,0.0,2.0,2.0,13.3,64.8,87.3,1.0,734.0,0.0,0.0,0.0,25.1,0
12.0,3.0,4.0,3.73,6.57,4.9,8.5,6.7,1.0,0.0,1.0,8.6,53.1,62.9,0.0,2111.0,1.0,0.0,0.0,13.7,0
6.0,0.0,6.0,8.15,7.34,3.6,10.0,8.2,1.0,2.0,1.0,2.6,56.5,88.9,0.0,362.0,0.0,1.0,0.0,40.5,0
19.0,4.0,9.0,4.41,5.52,1.4,6.9,8.7,0.0,1.0,1.0,2.7,50.6,85.2,0.0,1237.0,0.0,0.0,0.0,20.5,0
17.0,4.0,11.0,1.39,5.91,0.5,2.4,12.2,0.0,2.0,2.0,16.0,26.4,62.0,0.0,1063.0,0.0,1.0,0.0,38.6,0
11.0,2.0,6.0,4.93,5.21,3.5,13.5,4.0,1.0,3.0,5.0,16.6,53.2,82.3,0.0,324.0,0.0,0.0,0.0,14.2,0
5.0,5.0,9.0,3.94,2.81,1.8,8.8,11.0,3.0,1.0,1.0,46.3,60.8,82.9,0.0,1171.0,1.0,0.0,0.0,2.1,0
12.0,6.0,3.0,5.51,4.22,4.0,1.4,11.3,1.0,3.0,1.0,4.4,41.6,81.1,0.0,361.0,0.0,0.0,0.0,9.8,0
8.0,1.0,1.0,2.08,4.35,2.7,11.9,10.3,1.0,0.0,3.0,12.3,32.4,97.8,0.0,327.0,1.0,1.0,0.0,19.9,0
6.0,2.0,9.0,6.22,5.47,5.2,1.2,4.9,0.0,1.0,2.0,7.2,47.8,89.3,1.0,946.0,0.0,1.0,0.0,41.3,0
19.0,0.0,4.0,5.26,3.14,30.0,5.0,6.0,2.0,2.0,1.0,9.0,28.7,72.0,0.0,945.0,1.0,1.0,0.0,28.2,0
17.0,3.0,12.0,7.36,4.42,1.8,9.0,0.3,0.0,1.0,2.0,12.1,62.0,70.6,0.0,761.0,0.0,0.0,0.0,5.0,0
13.0,3.0,5.0,8.23,7.71,5.1,1.1,13.9,0.0,0.0,3.0,12.2,37.5,95.3,0.0,382.0,0.0,0.0,0.0,30.1,0
13.0,4.0,3.0,5.84,5.18,4.4,6.7,7.8,2.0,0.0,2.0,16.3,46.9,52.3,0.0,342.0,0.0,1.0,0.0,40.2,0
9.0,2.0,12.0,1.9,7.51,4.0,0.4,6.8,2.0,4.0,2.0,15.6,31.9,87.7,0.0,781.0,1.0,1.0,0.0,19.6,0
18.0,0.0,1.0,5.64,4.25,12.7,0.3,7.7,2.0,0.0,4.0,1.6,34.7,90.3,0.0,356.0,0.0,1.0,0.0,30.1,0
7.0,0.0,2.0,7.95,6.72,3.4,8.9,7.3,0.0,1.0,0.0,15.0,48.5,87.6,0.0,858.0,0.0,0.0,0.0,46.4,1
12.0,0.0,5.0,7.4,6.66,7.8,3.4,12.0,1.0,1.0,2.0,38.9,48.8,82.4,0.0,769.0,0.0,0.0,0.0,25.7,1
15.0,1.0,8.0,9.35,5.2,0.9,13.1,6.0,2.0,0.0,1.0,26.6,51.8,67.4,0.0,1639.0,0.0,0.0,0.0,14.0,0
22.0,5.0,10.0,6.12,8.25,6.7,7.8,4.8,1.0,0.0,3.0,2.0,40.0,90.6,0.0,409.0,0.0,1.0,0.0,10.0,0
18.0,6.0,11.0,7.27,7.88,6.9,8.2,6.5,0.0,3.0,0.0,32.1,39.1,97.1,0.0,913.0,1.0,0.0,0.0,50.9,1
16.0,2.0,6.0,5.67,3.3,1.0,2.8,9.2,1.0,0.0,0.0,15.4,44.3,82.3,1.0,506.0,1.0,0.0,0.0,21.5,1
17.0,2.0,6.0,3.93,4.03,3.3,2.2,4.3,2.0,2.0,2.0,26.1,38.9,78.9,0.0,847.0,0.0,0.0,0.0,12.4,0
7.0,4.0,8.0,4.34,6.97,2.5,8.7,3.4,3.0,1.0,2.0,13.5,31.6,84.9,0.0,325.0,1.0,0.0,0.0,47.8,1
18.0,6.0,5.0,5.27,7.98,7.9,2.1,3.5,0.0,2.0,0.0,48.1,44.4,59.8,0.0,2200.0,1.0,1.0,0.0,16.6,1
13.0,2.0,12.0,4.36,5.35,2.2,9.2,2.0,2.0,0.0,4.0,4.8,48.2,91.8,1.0,2287.0,0.0,1.0,0.0,10.1,0
8.0,2.0,11.0,6.73,5.05,14.3,6.1,11.2,2.0,2.0,1.0,29.4,39.9,67.2,0.0,852.0,0.0,0.0,0.0,29.9,0
13.0,0.0,2.0,2.19,6.32,2.8,0.4,3.5,0.0,3.0,1.0,5.0,55.9,88.6,1.0,731.0,0.0,0.0,0.0,10.4,0
8.0,6.0,1.0,6.6,3.38,0.7,3.4,10.4,4.0,0.0,2.0,27.7,46.8,63.4,0.0,713.0,1.0,0.0,0.0,3.0,0
7.0,4.0,5.0,3.87,7.44,3.2,4.5,2.4,0.0,2.0,3.0,0.9,42.2,69.3,0.0,319.0,0.0,0.0,0.0,9.6,0
14.0,2.0,1.0,4.37,3.04,10.0,7.5,1.2,1.0,2.0,2.0,6.5,30.9,84.4,0.0,535.0,0.0,0.0,0.0,29.7,0
10.0,4.0,2.0,5.57,4.55,3.4,2.4,2.8,3.0,0.0,1.0,21.9,20.0,45.8,0.0,415.0,0.0,0.0,0.0,11.5,0
23.0,1.0,8.0,3.91,5.69,13.9,2.9,5.0,1.0,2.0,3.0,32.7,60.4,78.9,0.0,543.0,0.0,0.0,1.0,16.1,1
13.0,5.0,5.0,5.17,2.27,6.7,9.6,10.0,0.0,4.0,2.0,7.2,44.1,73.1,1.0,2146.0,0.0,1.0,0.0,11.9,0
13.0,5.0,9.0,4.1,3.72,2.8,8.7,11.8,0.0,1.0,0.0,8.5,48.3,71.5,1.0,992.0,0.0,0.0,0.0,5.5,0
8.0,4.0,2.0,7.97,2.54,1.1,6.4,5.2,1.0,0.0,1.0,8.4,36.5,98.1,1.0,1302.0,0.0,0.0,0.0,11.8,0
9.0,0.0,6.0,5.14,4.51,14.6,8.7,2.2,1.0,3.0,3.0,9.9,41.5,84.2,0.0,345.0,0.0,0.0,0.0,44.5,0
19.0,1.0,3.0,8.2,5.61,23.9,9.4,10.3,0.0,0.0,1.0,4.0,48.1,93.8,0.0,438.0,1.0,1.0,0.0,39.4,0
12.0,1.0,8.0,7.13,4.34,9.9,10.7,2.8,0.0,1.0,3.0,13.7,47.8,88.4,1.0,392.0,0.0,0.0,0.0,35.5,0
5.0,4.0,5.0,8.16,5.62,17.0,12.6,0.8,2.0,2.0,1.0,19.1,44.3,75.8,0.0,2108.0,1.0,1.0,0.0,57.3,0
16.0,4.0,7.0,7.3,2.77,1.5,1.6,11.1,2.0,1.0,1.0,4.7,54.1,84.3,0.0,2221.0,0.0,0.0,0.0,29.6,0
15.0,1.0,1.0,3.46,7.19,5.9,6.1,2.5,0.0,2.0,3.0,4.1,53.4,84.1,0.0,408.0,0.0,1.0,1.0,29.0,0
9.0,5.0,3.0,3.61,4.6,7.2,8.8,8.4,2.0,0.0,2.0,7.2,54.4,37.9,1.0,371.0,1.0,0.0,0.0,12.1,0
20.0,3.0,8.0,5.03,4.28,9.4,8.0,7.9,0.0,0.0,3.0,7.8,49.8,77.4,0.0,1355.0,1.0,0.0,0.0,36.0,0
22.0,4.0,6.0,7.52,4.89,0.5,13.6,2.6,0.0,1.0,1.0,3.4,41.9,64.8,0.0,1843.0,0.0,0.0,0.0,13.4,0
12.0,6.0,12.0,4.06,2.87,24.5,10.9,9.7,0.0,2.0,0.0,12.1,34.0,75.1,0.0,1229.0,0.0,1.0,0.0,38.6,0
13.0,4.0,2.0,4.16,5.19,3.0,7.5,13.3,1.0,2.0,1.0,10.9,46.8,86.0,0.0,359.0,0.0,1.0,0.0,14.1,0
13.0,3.0,8.0,3.57,4.43,16.5,2.5,2.9,1.0,1.0,2.0,22.1,36.0,62.7,0.0,631.0,0.0,0.0,0.0,7.7,0
23.0,0.0,9.0,5.76,6.77,30.0,1.4,9.7,1.0,0.0,2.0,11.3,37.4,92.7,0.0,821.0,0.0,0.0,0.0,25.5,1
21.0,4.0,3.0,2.57,6.2,11.5,9.6,10.8,0.0,0.0,4.0,3.9,50.6,74.0,0.0,272.0,1.0,1.0,0.0,25.8,0
15.0,1.0,8.0,4.58,2.98,0.5,3.3,1.5,1.0,4.0,1.0,19.9,52.3,71.7,0.0,384.0,1.0,0.0,0.0,30.1,0
18.0,5.0,2.0,5.09,8.38,7.8,10.9,3.1,0.0,4.0,4.0,0.2,57.3,73.6,0.0,769.0,0.0,0.0,0.0,63.1,0
21.0,4.0,5.0,1.88,4.04,9.1,3.6,10.4,0.0,0.0,3.0,2.8,41.2,78.4,1.0,515.0,0.0,1.0,0.0,36.8,0
10.0,5.0,5.0,5.46,5.08,2.7,1.4,11.6,0.0,2.0,4.0,9.5,52.5,67.9,0.0,375.0,0.0,1.0,0.0,24.3,0
5.0,1.0,1.0,6.47,6.81,7.6,7.7,8.4,1.0,0.0,2.0,2.3,31.9,88.3,0.0,1825.0,0.0,0.0,0.0,37.6,0
14.0,0.0,2.0,4.74,3.54,12.0,1.9,10.6,4.0,0.0,0.0,7.1,41.1,92.3,0.0,913.0,1.0,0.0,0.0,11.0,0
8.0,2.0,3.0,6.78,6.02,2.3,10.7,9.3,0.0,1.0,2.0,24.9,35.7,96.8,0.0,1160.0,0.0,0.0,0.0,30.8,0
10.0,0.0,9.0,5.2,3.46,13.3,1.4,3.0,0.0,1.0,2.0,9.3,40.0,94.0,1.0,791.0,0.0,0.0,0.0,30.7,0
9.0,4.0,1.0,1.25,5.72,0.5,5.9,4.0,0.0,0.0,1.0,19.6,52.1,49.3,1.0,428.0,0.0,0.0,0.0,56.8,0
12.0,3.0,12.0,5.06,6.34,0.9,12.0,5.3,3.0,4.0,1.0,3.3,24.4,77.1,0.0,550.0,1.0,0.0,0.0,37.6,0
18.0,1.0,12.0,3.45,4.99,13.1,13.4,13.4,1.0,3.0,1.0,44.7,56.2,69.9,0.0,200.0,1.0,1.0,0.0,67.0,1
6.0,3.0,1.0,1.41,5.57,2.8,4.5,4.1,3.0,1.0,1.0,15.5,37.0,86.0,0.0,1820.0,1.0,1.0,0.0,41.4,0
13.0,2.0,11.0,3.51,6.81,5.4,9.5,9.0,2.0,2.0,1.0,1.0,50.8,85.4,0.0,762.0,0.0,1.0,0.0,19.7,0
5.0,6.0,7.0,1.67,3.37,30.0,10.5,13.0,0.0,1.0,0.0,1.5,40.5,56.3,0.0,901.0,1.0,0.0,0.0,41.5,0
9.0,4.0,7.0,5.29,4.33,1.0,8.4,6.1,2.0,0.0,2.0,5.9,32.6,76.9,0.0,1795.0,1.0,0.0,0.0,28.9,0
17.0,5.0,12.0,1.32,5.77,1.3,6.6,4.3,0.0,0.0,2.0,7.6,42.2,88.1,0.0,1319.0,0.0,0.0,1.0,28.2,0
6.0,1.0,1.0,4.68,5.92,2.7,2.4,5.5,0.0,0.0,2.0,1.7,33.4,83.0,0.0,5000.0,0.0,0.0,0.0,4.7,0
7.0,6.0,1.0,3.28,3.91,2.6,13.5,2.6,1.0,1.0,3.0,23.2,40.7,79.0,0.0,769.0,0.0,0.0,0.0,6.8,0
10.0,5.0,2.0,3.5,4.61,13.2,1.5,12.2,0.0,0.0,5.0,3.8,45.9,90.4,0.0,1562.0,0.0,0.0,0.0,33.4,0
13.0,3.0,6.0,4.91,8.52,25.3,5.1,9.8,1.0,1.0,2.0,7.1,54.5,81.4,0.0,327.0,0.0,0.0,1.0,13.0,0
6.0,1.0,2.0,7.38,4.17,2.0,7.4,8.7,1.0,0.0,3.0,17.4,49.1,69.8,0.0,586.0,1.0,0.0,0.0,28.8,1
17.0,5.0,5.0,4.64,9.32,1.6,7.3,3.4,2.0,0.0,0.0,23.3,45.6,74.9,0.0,814.0,0.0,0.0,0.0,27.5,0
22.0,0.0,3.0,5.0,6.03,0.5,8.1,6.0,3.0,0.0,3.0,31.3,34.6,75.4,0.0,790.0,0.0,0.0,0.0,48.5,1
17.0,4.0,6.0,1.48,8.24,17.4,8.0,12.7,3.0,1.0,2.0,1.2,56.2,79.5,0.0,328.0,0.0,0.0,0.0,9.5,0
22.0,1.0,6.0,4.89,3.22,6.3,13.2,4.1,0.0,0.0,3.0,2.7,39.8,76.1,0.0,340.0,1.0,0.0,0.0,35.3,0
12.0,2.0,5.0,4.44,4.44,1.2,6.6,0.5,2.0,2.0,2.0,4.0,44.3,67.9,0.0,581.0,0.0,0.0,0.0,24.3,0
13.0,3.0,6.0,2.17,2.08,15.0,1.3,5.3,2.0,4.0,1.0,4.9,44.4,81.0,0.0,519.0,1.0,0.0,0.0,36.5,0
12.0,2.0,7.0,7.33,6.12,5.7,13.6,8.3,1.0,3.0,1.0,1.1,57.9,87.4,0.0,398.0,0.0,1.0,0.0,10.9,0
21.0,1.0,11.0,7.59,5.25,30.0,7.0,9.3,1.0,1.0,1.0,8.6,45.2,49.5,0.0,1805.0,0.0,1.0,0.0,51.2,0
23.0,1.0,2.0,4.34,6.23,0.5,11.4,8.4,4.0,1.0,2.0,18.2,41.2,95.7,0.0,513.0,0.0,0.0,0.0,11.7,0
13.0,6.0,12.0,4.38,6.91,6.3,10.0,12.8,0.0,0.0,2.0,19.0,46.6,81.7,0.0,515.0,0.0,0.0,0.0,36.6,0
16.0,0.0,11.0,5.52,4.63,0.6,3.0,0.9,0.0,2.0,3.0,14.1,39.4,93.4,0.0,752.0,0.0,1.0,0.0,3.0,0
21.0,0.0,2.0,5.68,1.65,3.1,12.5,12.4,2.0,1.0,1.0,2.5,39.4,86.6,0.0,932.0,1.0,1.0,0.0,15.8,0
20.0,1.0,10.0,9.5,4.6,12.6,3.4,1.9,1.0,4.0,4.0,3.1,52.8,60.6,0.0,497.0,0.0,0.0,0.0,56.6,0
10.0,5.0,3.0,3.64,3.78,1.8,10.6,10.1,1.0,0.0,4.0,6.1,53.3,90.0,0.0,200.0,1.0,0.0,0.0,17.9,0
18.0,5.0,2.0,5.49,4.12,1.0,8.6,7.4,4.0,0.0,0.0,35.3,51.8,79.0,1.0,2459.0,0.0,0.0,0.0,8.4,1
10.0,5.0,7.0,5.76,3.34,8.7,4.8,4.9,3.0,0.0,1.0,45.4,24.4,94.9,0.0,458.0,0.0,0.0,0.0,17.9,1
9.0,2.0,9.0,1.95,5.47,0.5,12.7,5.5,1.0,0.0,5.0,8.8,20.1,97.0,0.0,462.0,1.0,0.0,0.0,4.9,0
13.0,6.0,11.0,3.19,1.8,3.7,13.0,5.8,1.0,0.0,3.0,22.9,41.5,74.7,0.0,3223.0,1.0,1.0,0.0,14.9,0
5.0,1.0,10.0,4.31,4.48,16.3,6.5,13.9,2.0,1.0,3.0,4.4,20.0,75.7,0.0,1288.0,0.0,0.0,0.0,53.0,0
10.0,2.0,4.0,7.79,4.16,2.8,7.6,12.2,0.0,1.0,2.0,16.2,53.0,94.5,0.0,1092.0,0.0,1.0,0.0,27.7,0
20.0,5.0,11.0,3.31,3.53,2.5,11.3,6.5,0.0,3.0,3.0,1.0,20.0,72.7,0.0,230.0,0.0,0.0,0.0,19.5,0
8.0,4.0,8.0,5.86,6.02,30.0,10.9,6.3,3.0,2.0,2.0,6.8,54.7,86.5,1.0,2104.0,1.0,1.0,0.0,32.9,1
6.0,0.0,4.0,5.43,2.68,1.5,12.4,13.8,1.0,0.0,2.0,9.8,42.1,82.1,0.0,308.0,1.0,1.0,0.0,32.0,0
11.0,4.0,6.0,6.96,4.21,21.5,13.6,12.4,0.0,2.0,2.0,2.6,47.9,81.8,0.0,509.0,0.0,0.0,0.0,20.2,1
20.0,0.0,11.0,6.25,5.6,2.3,13.3,13.2,3.0,1.0,3.0,22.5,35.8,66.9,0.0,530.0,0.0,1.0,0.0,6.4,1
7.0,3.0,9.0,6.99,2.68,7.1,5.9,12.9,0.0,0.0,4.0,18.2,44.5,52.3,0.0,645.0,0.0,0.0,0.0,59.3,0
19.0,5.0,1.0,7.41,3.77,17.5,12.4,13.9,2.0,2.0,4.0,6.9,42.5,86.3,0.0,782.0,1.0,0.0,0.0,4.7,0
23.0,4.0,8.0,3.63,5.03,3.8,5.2,3.5,1.0,2.0,3.0,8.1,27.8,52.4,0.0,200.0,0.0,0.0,0.0,9.8,0
12.0,3.0,8.0,4.78,6.22,0.9,11.0,1.5,2.0,3.0,5.0,6.1,45.3,68.2,0.0,465.0,0.0,1.0,0.0,55.1,0
22.0,0.0,8.0,7.15,4.69,3.3,9.3,10.0,3.0,1.0,1.0,6.5,44.4,85.3,0.0,1264.0,0.0,0.0,1.0,30.9,1
15.0,1.0,8.0,4.55,4.1,2.1,1.8,6.6,0.0,1.0,5.0,14.2,44.6,82.9,0.0,278.0,0.0,0.0,0.0,55.1,0
11.0,4.0,9.0,7.7,7.14,1.5,7.3,11.5,1.0,2.0,1.0,5.2,50.1,77.8,0.0,1044.0,0.0,1.0,0.0,28.6,0
11.0,5.0,9.0,2.5,7.57,6.2,7.8,11.0,1.0,2.0,0.0,10.8,50.4,66.2,0.0,1322.0,0.0,1.0,0.0,9.4,0
9.0,4.0,10.0,6.23,3.53,9.0,0.7,5.7,0.0,0.0,2.0,0.2,63.3,85.0,0.0,1301.0,1.0,1.0,0.0,14.2,0
9.0,6.0,8.0,3.56,4.16,1.6,10.4,3.0,3.0,1.0,3.0,15.8,61.0,64.6,0.0,311.0,0.0,0.0,0.0,31.2,0
19.0,4.0,11.0,3.58,8.43,3.4,10.0,2.4,1.0,1.0,1.0,11.6,23.5,73.9,0.0,471.0,0.0,1.0,0.0,29.9,0
15.0,3.0,1.0,4.26,5.26,1.0,11.5,12.9,0.0,1.0,1.0,18.1,59.6,82.8,0.0,778.0,0.0,0.0,0.0,39.7,0
21.0,0.0,7.0,4.46,5.46,7.1,8.9,13.2,0.0,2.0,0.0,12.0,48.3,80.6,0.0,5000.0,0.0,0.0,0.0,53.8,0
14.0,4.0,3.0,4.84,8.63,0.6,2.6,5.2,0.0,3.0,0.0,14.0,41.1,81.4,0.0,705.0,0.0,0.0,0.0,30.6,0
9.0,4.0,8.0,6.98,4.7,2.7,12.6,9.9,1.0,0.0,0.0,4.9,50.1,81.0,0.0,748.0,1.0,0.0,0.0,15.1,0
18.0,1.0,1.0,4.08,4.5,13.2,8.3,8.3,4.0,0.0,1.0,12.5,50.6,89.9,0.0,838.0,1.0,1.0,0.0,20.7,0
10.0,3.0,11.0,3.9,7.44,6.9,7.8,10.0,0.0,1.0,2.0,14.1,43.8,94.1,1.0,741.0,0.0,0.0,0.0,26.4,0
23.0,0.0,12.0,5.95,5.52,3.6,13.0,6.1,0.0,3.0,1.0,23.2,54.5,66.6,0.0,630.0,0.0,0.0,0.0,14.3,1
5.0,0.0,12.0,6.91,4.9,14.8,12.0,1.8,3.0,0.0,1.0,32.8,51.5,82.7,0.0,890.0,0.0,1.0,0.0,16.3,1
11.0,0.0,7.0,4.21,3.46,5.6,3.2,0.2,0.0,1.0,2.0,28.0,41.2,62.4,0.0,1046.0,0.0,0.0,0.0,47.8,0
11.0,4.0,11.0,2.08,6.85,4.0,10.2,3.9,4.0,1.0,3.0,13.2,69.5,92.5,0.0,492.0,1.0,0.0,0.0,21.1,0
12.0,5.0,5.0,7.08,4.63,6.1,3.1,11.4,1.0,2.0,1.0,17.7,62.6,78.0,0.0,620.0,0.0,0.0,0.0,9.0,0
14.0,2.0,5.0,1.09,4.39,3.6,9.3,1.9,2.0,0.0,2.0,4.2,50.7,80.3,0.0,482.0,1.0,0.0,0.0,51.6,0
21.0,2.0,7.0,0.62,1.62,0.5,2.2,13.6,0.0,2.0,1.0,24.5,36.1,88.5,1.0,677.0,0.0,0.0,0.0,50.3,0
6.0,4.0,6.0,5.06,5.28,4.8,12.0,5.8,0.0,2.0,0.0,54.7,45.6,92.6,0.0,292.0,0.0,0.0,0.0,47.4,0
8.0,3.0,11.0,7.1,4.01,18.8,11.2,1.9,2.0,1.0,3.0,14.0,41.2,71.4,0.0,975.0,1.0,0.0,0.0,17.1,0
23.0,3.0,4.0,1.9,3.76,8.1,2.5,13.4,1.0,2.0,1.0,5.9,64.4,78.9,0.0,206.0,0.0,0.0,0.0,12.4,0
22.0,5.0,6.0,3.37,2.13,15.5,2.2,1.4,2.0,0.0,1.0,23.7,47.5,90.7,0.0,554.0,0.0,0.0,0.0,37.4,0
15.0,5.0,10.0,1.42,5.06,3.5,7.2,1.6,1.0,0.0,0.0,12.3,35.3,81.8,0.0,556.0,0.0,0.0,0.0,10.4,0
14.0,6.0,1.0,3.62,1.18,5.1,9.9,4.3,0.0,2.0,1.0,10.0,33.8,89.6,0.0,268.0,1.0,0.0,0.0,24.1,0
18.0,6.0,10.0,5.16,4.87,10.0,11.1,11.0,3.0,1.0,3.0,13.5,60.4,94.5,1.0,1171.0,0.0,0.0,0.0,63.0,0
6.0,4.0,4.0,5.38,8.26,6.1,0.5,0.5,2.0,0.0,2.0,1.1,40.6,74.3,1.0,1422.0,0.0,0.0,0.0,29.0,0
23.0,1.0,8.0,3.17,8.08,5.9,4.9,7.3,0.0,3.0,2.0,11.7,50.1,77.6,0.0,712.0,0.0,0.0,0.0,53.6,0
17.0,0.0,8.0,8.15,5.93,1.4,6.6,11.2,2.0,0.0,4.0,5.1,45.0,83.0,0.0,881.0,0.0,0.0,0.0,42.3,0
18.0,2.0,8.0,3.22,1.71,2.6,0.1,2.7,2.0,1.0,2.0,1.0,57.9,78.4,0.0,1167.0,0.0,1.0,0.0,43.7,0
23.0,5.0,11.0,3.34,6.63,0.5,7.2,9.9,2.0,0.0,3.0,26.7,51.1,81.8,1.0,461.0,1.0,0.0,0.0,21.0,1
6.0,1.0,7.0,6.53,1.98,0.5,4.7,7.8,1.0,4.0,4.0,60.4,51.7,95.5,1.0,1057.0,0.0,1.0,0.0,53.0,1
16.0,6.0,1.0,5.16,7.38,11.5,2.1,7.7,1.0,0.0,2.0,11.4,49.9,75.9,0.0,562.0,0.0,0.0,0.0,9.5,1
16.0,5.0,2.0,5.07,5.62,6.1,9.8,6.6,2.0,4.0,4.0,24.2,44.6,90.8,1.0,207.0,0.0,0.0,0.0,15.3,1
10.0,1.0,11.0,2.81,5.08,18.1,2.2,9.1,1.0,1.0,0.0,16.1,40.9,82.9,0.0,597.0,0.0,1.0,0.0,17.0,0
20.0,4.0,4.0,4.93,5.95,5.5,8.4,14.0,2.0,0.0,2.0,2.2,23.9,71.4,0.0,521.0,1.0,0.0,0.0,28.5,0
23.0,6.0,10.0,8.35,3.56,13.5,0.9,7.6,2.0,3.0,5.0,1.4,47.2,83.8,0.0,664.0,0.0,1.0,0.0,7.6,1
19.0,4.0,5.0,6.03,3.89,25.4,5.8,4.6,3.0,0.0,4.0,6.4,42.5,73.5,0.0,957.0,0.0,0.0,1.0,20.1,1
13.0,1.0,11.0,6.65,6.74,10.7,12.4,11.7,0.0,0.0,1.0,19.9,41.0,80.1,0.0,431.0,1.0,0.0,0.0,6.3,0
6.0,6.0,6.0,2.63,3.98,5.3,5.9,12.8,2.0,0.0,1.0,16.5,44.8,78.6,0.0,244.0,0.0,1.0,1.0,34.5,1
13.0,0.0,11.0,2.84,5.57,4.8,3.1,8.5,0.0,0.0,3.0,4.3,58.4,90.8,0.0,2388.0,1.0,1.0,0.0,18.9,0
11.0,0.0,10.0,4.17,1.99,0.7,3.7,11.6,0.0,0.0,1.0,9.0,41.5,94.9,0.0,213.0,0.0,1.0,0.0,21.1,0
12.0,1.0,10.0,5.34,7.59,1.2,9.9,9.9,3.0,2.0,1.0,17.1,43.3,74.1,0.0,910.0,0.0,0.0,0.0,22.6,1
13.0,5.0,9.0,1.69,5.05,3.6,2.8,7.9,1.0,0.0,0.0,7.5,26.6,93.7,0.0,1098.0,0.0,1.0,0.0,7.2,0
23.0,3.0,11.0,6.97,7.49,5.1,3.6,3.8,4.0,0.0,4.0,28.8,54.8,92.8,0.0,2072.0,1.0,0.0,0.0,56.9,1
6.0,3.0,7.0,6.76,3.53,3.2,12.2,1.5,0.0,0.0,1.0,25.4,48.2,78.7,0.0,220.0,0.0,0.0,0.0,35.7,0
19.0,6.0,7.0,5.2,5.41,4.1,7.9,4.2,1.0,1.0,0.0,10.4,53.2,87.4,1.0,690.0,1.0,1.0,0.0,8.3,0
9.0,3.0,9.0,5.33,5.64,6.1,7.3,4.6,2.0,0.0,2.0,3.1,48.1,80.5,0.0,1268.0,0.0,1.0,0.0,32.0,0
23.0,1.0,5.0,3.16,4.74,1.9,7.7,11.5,1.0,3.0,2.0,9.9,57.2,83.0,0.0,330.0,1.0,0.0,0.0,75.9,1
21.0,1.0,8.0,2.22,8.39,6.6,9.5,7.0,1.0,1.0,3.0,14.7,48.4,89.9,0.0,1132.0,1.0,1.0,0.0,9.3,0
19.0,3.0,3.0,5.92,1.69,18.7,2.8,5.6,0.0,2.0,2.0,19.1,46.4,74.1,0.0,467.0,1.0,0.0,0.0,63.4,1
7.0,3.0,7.0,5.42,5.89,1.0,6.7,9.0,0.0,0.0,1.0,19.8,56.2,53.3,0.0,434.0,0.0,1.0,0.0,5.1,0
6.0,1.0,8.0,3.04,6.08,3.8,6.6,13.4,0.0,0.0,1.0,22.3,64.4,95.0,0.0,1874.0,0.0,1.0,0.0,3.8,0
