supplier_reliability_score,lead_time_days,order_quantity,supplier_country_risk,transportation_mode,days_since_last_disruption,num_disruptions_last_year,supplier_financial_health_score,commodity_price_volatility,weather_risk_index,geopolitical_risk_score,port_congestion_index,num_alternative_suppliers,contract_type,order_complexity_score,seasonal_demand_index,supplier_capacity_utilization,distance_km,customs_complexity_score,target
96.6,37.2,461.0,2.0,0.0,71.0,2.0,31.7,0.0629,4.8,0.75,2.43,7.0,0.0,2.33,0.969,61.2,3232.0,0.68,0
87.4,17.6,369.0,0.0,2.0,192.0,1.0,51.4,0.0467,0.95,2.21,3.62,0.0,1.0,3.9,0.5583,60.7,208.0,4.48,0
90.2,17.7,697.0,0.0,1.0,83.0,1.0,57.7,0.0472,2.62,4.58,1.0,6.0,1.0,5.27,0.2589,41.9,3038.0,3.67,0
71.2,20.1,172.0,4.0,1.0,63.0,2.0,36.1,0.025,1.98,1.78,2.78,1.0,1.0,3.01,0.7464,92.2,1314.0,6.45,1
81.5,5.3,545.0,0.0,1.0,577.0,0.0,77.1,0.6279,1.38,2.89,1.86,1.0,1.0,6.12,0.0311,42.2,36922.0,2.65,0
91.2,6.6,909.0,0.0,0.0,157.0,1.0,76.3,0.0336,1.15,0.33,4.46,0.0,0.0,7.79,0.5815,86.5,6436.0,3.36,0
88.2,15.0,460.0,1.0,0.0,106.0,1.0,82.8,0.0309,3.3,2.75,3.71,1.0,2.0,4.2,0.3702,67.7,3699.0,1.55,0
30.1,19.6,485.0,2.0,0.0,198.0,1.0,45.6,0.0351,1.68,5.21,1.75,4.0,1.0,2.88,0.9317,82.4,1684.0,3.35,1
93.0,10.7,527.0,1.0,1.0,703.0,1.0,92.9,0.3731,1.1,3.31,2.73,2.0,0.0,5.79,0.8354,84.6,1843.0,2.29,1
73.2,10.5,1509.0,0.0,1.0,170.0,0.0,93.4,0.6563,3.52,3.85,5.38,1.0,1.0,7.96,0.9371,95.4,2167.0,4.27,1
88.2,25.8,388.0,4.0,3.0,194.0,0.0,76.4,0.4166,1.16,2.87,1.96,1.0,2.0,2.19,0.6304,85.8,3538.0,1.35,0
72.2,4.0,1189.0,1.0,3.0,36.0,1.0,85.8,0.2332,1.92,2.38,1.66,3.0,1.0,4.42,0.3123,80.4,947.0,4.6,0
90.7,20.6,381.0,1.0,1.0,47.0,0.0,96.0,0.2558,1.92,2.37,4.49,5.0,1.0,3.5,0.6591,91.3,1403.0,1.41,0
87.1,5.2,653.0,4.0,0.0,222.0,0.0,45.8,0.0868,1.72,2.31,1.73,1.0,2.0,5.72,0.2886,89.1,538.0,1.47,0
80.8,2.9,116.0,1.0,2.0,14.0,0.0,59.4,0.0415,3.95,2.7,4.01,3.0,0.0,7.3,0.9531,79.0,1298.0,0.88,0
90.7,4.8,513.0,0.0,1.0,172.0,0.0,75.2,0.1373,1.73,0.54,5.85,5.0,2.0,9.04,0.438,67.5,130.0,6.03,0
71.9,4.9,570.0,1.0,2.0,96.0,0.0,84.9,0.0731,0.62,1.2,1.28,2.0,0.0,5.15,0.6527,96.0,1414.0,0.16,0
90.8,14.5,731.0,2.0,0.0,57.0,1.0,81.2,0.0527,0.45,2.05,3.64,2.0,0.0,4.27,0.6557,82.2,2095.0,5.22,0
60.5,7.6,2944.0,0.0,0.0,54.0,1.0,37.4,0.0148,2.65,5.57,4.27,1.0,0.0,4.36,0.607,60.2,488.0,2.05,0
93.2,7.9,483.0,1.0,3.0,133.0,0.0,77.9,0.3342,2.43,0.64,2.81,1.0,2.0,3.38,0.3443,78.3,664.0,1.8,0
74.3,13.6,1068.0,1.0,0.0,380.0,2.0,65.2,0.1787,2.2,2.65,4.08,0.0,2.0,5.09,0.0723,83.3,634.0,3.34,0
73.2,19.6,453.0,0.0,1.0,153.0,1.0,46.6,0.5612,3.03,3.05,3.73,2.0,0.0,6.82,0.662,82.8,134.0,3.04,1
68.7,14.0,1710.0,1.0,2.0,757.0,2.0,84.5,0.2917,4.64,2.49,3.09,4.0,0.0,3.37,0.3672,93.7,2456.0,4.27,0
50.4,5.5,434.0,3.0,0.0,78.0,1.0,85.0,0.4201,2.19,2.51,4.72,2.0,0.0,3.28,0.8518,61.1,388.0,1.15,1
69.9,28.6,2618.0,2.0,1.0,191.0,3.0,69.3,0.0681,0.79,2.93,1.86,3.0,1.0,6.56,0.8126,48.4,1262.0,0.93,0
86.0,17.3,2702.0,3.0,2.0,204.0,1.0,77.3,0.5447,0.39,2.19,0.8,2.0,2.0,6.09,0.0615,63.8,515.0,0.98,0
90.3,43.3,1684.0,3.0,1.0,201.0,2.0,92.2,0.2048,0.68,3.41,3.07,3.0,2.0,8.36,0.6313,67.1,1645.0,4.62,1
67.2,3.3,314.0,3.0,3.0,476.0,2.0,94.8,0.0785,0.75,4.77,0.92,3.0,1.0,3.14,0.4711,80.0,1858.0,3.23,0
88.8,32.5,405.0,3.0,2.0,596.0,1.0,82.6,0.0341,3.31,3.05,5.73,5.0,1.0,5.91,0.098,64.7,1973.0,3.34,0
81.6,23.3,1024.0,2.0,0.0,15.0,0.0,65.6,0.071,2.96,4.72,1.56,0.0,2.0,4.59,0.8493,81.4,3373.0,3.25,0
94.5,10.2,627.0,3.0,0.0,231.0,1.0,56.7,0.1245,1.17,1.63,0.79,2.0,1.0,4.17,0.3172,93.5,1776.0,3.47,0
66.0,4.1,1317.0,2.0,1.0,279.0,0.0,73.8,0.6811,1.36,2.71,4.77,0.0,0.0,7.38,0.0202,58.2,1596.0,4.51,1
64.8,9.4,2353.0,4.0,2.0,82.0,1.0,88.5,0.0108,2.02,1.17,4.15,2.0,2.0,3.33,0.3706,96.7,981.0,5.43,1
68.2,12.3,895.0,0.0,2.0,14.0,0.0,86.3,0.4605,1.63,1.61,1.97,2.0,0.0,3.75,0.2589,81.6,3516.0,3.25,0
82.1,8.6,2272.0,0.0,1.0,41.0,1.0,61.6,0.2101,1.7,2.72,1.7,3.0,2.0,4.31,0.1739,75.6,1137.0,2.56,0
79.4,10.2,499.0,1.0,2.0,63.0,0.0,37.5,0.2308,2.88,2.49,1.87,3.0,1.0,9.02,0.5958,83.9,924.0,1.69,0
84.9,56.5,381.0,2.0,0.0,210.0,0.0,37.1,0.1189,1.58,0.9,1.16,3.0,0.0,2.47,0.3352,75.5,629.0,2.08,0
92.6,14.3,1666.0,1.0,1.0,359.0,0.0,47.0,0.2914,1.53,4.08,1.53,4.0,1.0,4.9,0.874,29.1,2318.0,1.26,0
87.5,12.1,647.0,1.0,1.0,22.0,1.0,85.0,0.1326,2.26,1.84,2.91,5.0,0.0,7.52,0.329,57.9,887.0,1.74,0
82.5,6.0,384.0,0.0,1.0,65.0,2.0,71.0,0.2074,1.16,2.81,5.69,2.0,1.0,4.34,0.7935,48.3,1447.0,2.46,0
91.8,20.6,234.0,3.0,3.0,120.0,0.0,81.3,0.011,0.95,3.51,3.22,3.0,2.0,4.66,0.9427,94.7,2351.0,3.58,0
84.9,9.6,1949.0,3.0,2.0,29.0,1.0,40.7,0.0075,4.48,1.05,0.09,3.0,2.0,3.59,0.9416,73.7,2060.0,4.28,0
89.1,11.1,261.0,0.0,2.0,15.0,0.0,72.8,0.1073,4.47,4.44,4.65,1.0,1.0,2.51,0.6241,77.1,1697.0,2.08,0
82.4,5.8,320.0,4.0,2.0,143.0,1.0,94.7,0.157,2.51,3.82,1.37,0.0,1.0,4.77,0.3207,97.2,2581.0,5.76,0
66.8,12.7,558.0,1.0,0.0,469.0,3.0,43.3,0.0378,0.6,4.31,4.41,2.0,0.0,5.82,0.2352,63.8,2112.0,1.62,0
82.5,17.9,676.0,0.0,1.0,131.0,2.0,54.5,0.0371,0.75,3.14,1.62,4.0,0.0,8.22,0.5759,64.4,1041.0,2.88,0
77.4,10.8,152.0,1.0,0.0,446.0,0.0,67.9,0.1173,3.32,2.84,4.93,2.0,0.0,6.37,0.8465,85.2,323.0,1.1,0
72.6,6.0,176.0,4.0,2.0,29.0,0.0,32.0,0.3773,0.38,2.56,5.99,3.0,2.0,7.34,0.2991,84.7,148.0,2.82,0
87.8,9.2,347.0,1.0,1.0,489.0,2.0,86.5,0.374,2.17,2.42,2.13,2.0,0.0,6.33,0.9544,91.7,4592.0,2.18,0
87.6,11.2,383.0,1.0,2.0,14.0,1.0,88.5,0.1633,3.01,4.24,0.92,3.0,2.0,8.92,0.1746,80.1,1210.0,2.89,0
88.7,37.4,751.0,0.0,2.0,192.0,0.0,55.6,0.0215,2.55,4.48,2.53,5.0,2.0,2.78,0.8745,72.4,690.0,1.7,0
93.2,6.3,998.0,3.0,3.0,74.0,1.0,59.2,0.1738,0.45,1.79,1.24,0.0,1.0,3.53,0.7842,75.2,2274.0,2.76,0
92.0,61.0,516.0,0.0,3.0,57.0,1.0,61.7,0.1651,2.08,1.77,1.43,8.0,2.0,3.92,0.8172,88.3,306.0,2.77,0
88.4,4.0,1630.0,0.0,1.0,25.0,0.0,56.1,0.106,3.34,2.35,1.39,2.0,0.0,5.04,0.783,41.2,572.0,1.8,0
94.7,11.0,1495.0,2.0,3.0,9.0,1.0,81.9,0.3405,1.74,2.81,1.06,3.0,1.0,6.12,0.2129,58.4,75.0,2.28,0
64.2,13.2,335.0,2.0,1.0,149.0,0.0,45.5,0.0215,0.53,3.69,0.4,1.0,0.0,1.53,0.1456,73.6,3307.0,5.74,0
89.9,14.7,1308.0,1.0,2.0,61.0,0.0,68.6,0.1577,1.08,3.83,4.74,2.0,0.0,6.28,0.9514,99.4,231.0,3.07,0
68.7,3.3,4369.0,3.0,0.0,139.0,0.0,87.4,0.1096,2.28,1.21,3.62,4.0,0.0,4.61,0.909,86.9,795.0,0.8,0
85.5,7.0,492.0,0.0,2.0,133.0,1.0,84.3,0.2589,2.42,1.93,1.82,4.0,1.0,5.33,0.224,69.8,2365.0,0.45,0
98.3,6.0,885.0,3.0,1.0,489.0,1.0,59.0,0.2325,0.97,4.73,3.26,2.0,2.0,4.95,0.925,63.9,1566.0,0.22,0
70.9,8.9,680.0,1.0,2.0,638.0,1.0,64.8,0.0746,0.8,2.18,3.23,4.0,2.0,4.89,0.2411,78.5,1667.0,1.9,0
93.1,24.5,1035.0,2.0,0.0,319.0,0.0,70.4,0.266,3.83,1.76,2.95,6.0,2.0,7.1,0.5986,38.9,202.0,1.88,0
92.3,10.0,746.0,3.0,2.0,101.0,1.0,51.5,0.44,1.28,0.54,4.85,0.0,2.0,7.55,0.6401,80.7,515.0,1.14,0
90.4,12.3,718.0,2.0,0.0,74.0,0.0,61.6,0.2412,2.96,7.35,5.62,5.0,2.0,7.88,0.5425,81.3,556.0,4.02,0
77.8,8.8,211.0,0.0,1.0,143.0,1.0,54.2,0.1383,1.74,1.82,4.17,3.0,0.0,6.53,0.46,83.1,5172.0,6.14,0
75.6,6.2,2071.0,3.0,1.0,15.0,0.0,74.6,0.0246,2.97,1.29,4.35,1.0,0.0,3.73,0.1519,64.9,5439.0,1.66,0
86.9,55.3,190.0,0.0,1.0,63.0,2.0,61.1,0.0942,1.88,5.67,7.14,1.0,1.0,4.75,0.1327,73.6,1631.0,1.46,1
70.1,18.2,760.0,3.0,1.0,120.0,0.0,64.4,0.0619,2.17,4.91,4.47,3.0,0.0,5.06,0.7758,84.0,5608.0,2.3,0
87.9,25.7,1326.0,2.0,0.0,337.0,1.0,86.6,0.4401,1.6,1.56,1.92,0.0,2.0,4.81,0.5193,78.2,3137.0,2.35,0
60.1,16.8,58.0,0.0,2.0,258.0,0.0,65.4,0.0876,3.1,4.99,2.53,1.0,2.0,1.98,0.12,90.2,1025.0,2.73,0
77.2,9.7,144.0,0.0,2.0,414.0,2.0,55.6,0.0997,1.86,3.56,3.29,0.0,2.0,5.32,0.0038,53.9,351.0,3.04,0
91.2,13.5,402.0,3.0,1.0,223.0,1.0,74.0,0.1652,1.14,0.64,2.0,1.0,0.0,7.56,0.8976,51.1,1742.0,3.1,0
90.2,12.3,161.0,0.0,0.0,169.0,1.0,70.8,0.0588,2.05,2.96,1.78,0.0,0.0,4.79,0.5332,67.0,1187.0,1.65,0
87.8,24.9,2358.0,3.0,1.0,278.0,1.0,90.1,0.2418,2.53,4.61,3.8,3.0,0.0,7.21,0.9261,61.7,157.0,4.38,0
86.5,15.2,1189.0,3.0,2.0,106.0,1.0,78.1,0.0641,2.37,1.35,2.88,2.0,1.0,6.41,0.6993,87.6,488.0,5.39,0
75.4,2.0,399.0,1.0,1.0,49.0,0.0,78.2,0.2641,2.91,2.53,3.66,2.0,0.0,6.63,0.6513,83.3,506.0,3.44,0
84.7,29.3,1065.0,2.0,1.0,970.0,0.0,90.1,0.2966,3.23,1.0,6.9,1.0,1.0,6.53,0.6832,90.2,135.0,1.77,1
55.0,5.8,616.0,0.0,3.0,258.0,0.0,61.4,0.1019,3.54,2.84,3.13,5.0,2.0,6.43,0.8073,64.9,2159.0,5.74,0
83.1,40.4,496.0,1.0,1.0,146.0,1.0,64.8,0.2097,1.02,2.23,4.63,1.0,1.0,8.17,0.9961,88.6,210.0,0.52,0
85.9,14.3,387.0,3.0,1.0,1105.0,1.0,76.8,0.0366,0.78,2.74,4.79,1.0,1.0,1.84,0.0644,61.5,3218.0,2.35,0
67.1,4.3,1514.0,2.0,1.0,26.0,0.0,88.9,0.0836,2.62,2.71,2.57,4.0,1.0,5.91,0.266,64.0,1429.0,2.62,0
84.7,4.2,548.0,0.0,1.0,89.0,1.0,78.7,0.0442,3.02,1.3,4.19,3.0,1.0,7.09,0.5336,40.7,612.0,0.27,0
82.6,16.6,318.0,2.0,0.0,638.0,0.0,54.2,0.1718,2.87,0.45,3.55,2.0,1.0,5.15,0.8601,87.6,1217.0,5.24,0
88.9,14.1,620.0,2.0,0.0,101.0,3.0,91.4,0.1691,4.46,2.49,0.47,2.0,0.0,5.35,0.2035,65.3,1627.0,1.68,0
90.7,47.8,490.0,4.0,1.0,40.0,0.0,71.0,0.1204,1.6,2.11,3.92,3.0,0.0,7.25,0.3767,75.3,319.0,3.03,0
80.8,15.3,94.0,2.0,1.0,25.0,0.0,88.1,0.085,0.78,2.9,5.3,3.0,2.0,4.09,0.3001,73.5,1249.0,1.19,0
75.2,9.4,1075.0,3.0,0.0,242.0,3.0,73.8,0.0939,0.99,2.7,3.21,3.0,2.0,4.08,0.5204,90.1,764.0,4.39,0
91.5,5.8,396.0,0.0,1.0,773.0,1.0,70.0,0.5213,0.41,2.19,2.83,3.0,1.0,4.64,0.0167,72.2,1531.0,1.03,0
92.8,12.1,951.0,1.0,1.0,243.0,0.0,81.6,0.0894,1.15,0.37,4.49,0.0,2.0,5.75,0.5603,82.0,2235.0,1.76,0
73.4,15.7,513.0,3.0,2.0,185.0,0.0,71.6,0.1496,1.49,2.05,0.24,3.0,1.0,3.07,0.9599,82.1,266.0,3.19,0
85.0,14.4,390.0,0.0,0.0,469.0,0.0,38.0,0.0208,0.32,1.33,3.76,1.0,0.0,5.73,0.3755,87.3,584.0,4.31,0
85.5,7.0,303.0,1.0,0.0,256.0,2.0,81.9,0.1353,3.05,2.42,1.16,3.0,1.0,3.37,0.933,78.3,2488.0,1.28,0
88.2,13.1,763.0,0.0,1.0,385.0,1.0,54.3,0.3379,0.76,0.52,1.31,3.0,2.0,4.03,0.7932,85.8,725.0,2.23,0
81.5,8.7,2285.0,0.0,3.0,83.0,1.0,56.9,0.157,3.4,3.43,1.96,3.0,0.0,6.99,0.1778,93.3,934.0,2.14,1
76.5,82.7,23.0,1.0,3.0,48.0,2.0,64.5,0.0423,1.84,4.95,2.44,3.0,0.0,2.23,0.362,54.6,833.0,1.75,1
84.7,20.4,4358.0,0.0,2.0,37.0,2.0,88.4,0.0428,1.65,4.05,3.21,0.0,2.0,5.76,0.5634,62.3,2420.0,3.44,0
68.7,2.8,390.0,0.0,1.0,348.0,1.0,82.9,0.0383,2.38,3.79,0.49,3.0,0.0,3.79,0.3501,82.5,1178.0,4.64,0
73.7,5.9,1013.0,2.0,1.0,25.0,0.0,67.0,0.3477,0.73,2.53,5.63,2.0,2.0,4.24,0.5158,56.3,1146.0,3.61,0
74.4,12.0,649.0,2.0,3.0,159.0,0.0,68.7,0.0635,2.56,1.57,3.32,2.0,0.0,6.73,0.1828,77.6,571.0,2.78,0
93.8,9.9,819.0,4.0,3.0,315.0,1.0,81.6,0.0989,0.9,2.62,4.55,3.0,2.0,7.49,0.5189,65.6,1057.0,6.43,0
85.2,6.0,539.0,3.0,2.0,375.0,3.0,57.4,0.1023,1.96,0.62,3.94,5.0,0.0,5.9,0.0642,78.8,780.0,2.24,0
74.4,14.0,1175.0,0.0,0.0,353.0,0.0,51.2,0.1661,0.55,3.73,3.49,3.0,1.0,4.91,0.8997,50.1,1414.0,3.89,0
97.2,5.9,866.0,2.0,1.0,170.0,1.0,81.7,0.1289,5.02,4.36,2.88,3.0,1.0,2.85,0.2566,79.2,1830.0,1.86,0
58.3,11.3,874.0,3.0,0.0,3.0,0.0,60.5,0.0092,1.11,2.58,2.24,1.0,0.0,2.49,0.7298,42.5,5532.0,3.21,0
88.7,14.0,1120.0,0.0,1.0,22.0,2.0,61.4,0.0959,1.04,2.81,3.77,4.0,0.0,6.64,0.0761,65.1,92.0,2.24,0
79.1,15.7,485.0,0.0,3.0,46.0,1.0,16.9,0.3817,2.06,3.41,3.44,2.0,2.0,6.63,0.0319,65.4,10504.0,4.43,0
94.4,15.3,49.0,3.0,3.0,41.0,0.0,68.0,0.1199,0.34,0.56,2.4,4.0,2.0,2.47,0.6419,77.2,4275.0,4.03,0
68.2,13.6,540.0,0.0,1.0,102.0,1.0,72.8,0.0106,0.74,2.77,3.04,3.0,1.0,5.91,0.061,83.9,947.0,6.77,0
88.8,36.4,1277.0,3.0,1.0,9.0,0.0,50.4,0.0961,0.84,4.11,1.67,0.0,1.0,3.31,0.5339,76.6,543.0,3.89,0
81.6,16.4,1308.0,1.0,1.0,102.0,0.0,29.2,0.2893,3.08,1.67,1.38,1.0,2.0,3.73,0.7907,80.3,431.0,3.48,0
86.8,17.1,1229.0,1.0,3.0,521.0,0.0,38.0,0.3364,0.71,2.78,1.55,1.0,0.0,2.45,0.4732,64.4,1388.0,2.12,0
97.3,8.6,791.0,0.0,1.0,78.0,0.0,63.3,0.4074,3.32,2.35,2.78,3.0,0.0,7.12,0.1023,71.6,873.0,3.51,0
97.0,34.3,1539.0,0.0,1.0,112.0,1.0,84.4,0.0498,4.16,0.92,4.15,3.0,2.0,6.42,0.1385,88.5,1361.0,4.76,0
84.8,15.4,470.0,1.0,1.0,148.0,0.0,59.0,0.1638,1.67,0.46,1.02,1.0,2.0,4.74,0.6222,76.9,2245.0,1.95,0
93.8,17.1,796.0,0.0,3.0,189.0,3.0,99.1,0.0584,0.49,7.57,5.83,1.0,2.0,5.69,0.6903,54.0,1496.0,3.69,0
72.5,17.6,1109.0,2.0,0.0,123.0,1.0,50.9,0.0935,1.34,3.82,0.7,4.0,0.0,6.97,0.1021,71.0,1979.0,4.08,0
85.4,1.5,2304.0,1.0,1.0,156.0,1.0,86.0,0.0543,5.27,3.82,5.28,2.0,2.0,5.43,0.7263,94.0,669.0,3.25,0
37.4,16.5,2760.0,3.0,1.0,49.0,0.0,83.9,0.1514,2.45,1.79,1.57,3.0,1.0,6.9,0.9285,66.4,367.0,2.75,0
68.3,9.3,346.0,1.0,1.0,91.0,1.0,83.8,0.2921,3.62,0.9,5.19,4.0,2.0,2.7,0.7117,63.0,2780.0,6.16,0
91.3,13.6,1052.0,4.0,0.0,59.0,0.0,40.1,0.4838,2.83,4.27,4.05,2.0,2.0,2.95,0.4807,77.1,668.0,1.87,1
88.4,10.1,1437.0,0.0,1.0,20.0,0.0,41.1,0.0933,2.52,4.55,1.22,2.0,0.0,8.38,0.0596,65.8,315.0,3.68,0
67.4,11.2,1796.0,2.0,1.0,179.0,0.0,64.9,0.0266,0.93,1.99,2.62,2.0,2.0,2.08,0.9915,50.8,354.0,4.2,0
58.0,11.8,1475.0,2.0,3.0,117.0,1.0,71.3,0.1395,0.29,1.69,2.04,1.0,2.0,5.59,0.5662,54.3,656.0,2.86,0
95.9,6.1,325.0,0.0,3.0,111.0,0.0,76.6,0.1114,3.12,3.14,2.22,3.0,0.0,4.0,0.8224,87.4,1720.0,5.06,0
82.2,3.6,363.0,1.0,2.0,148.0,0.0,78.1,0.0109,1.23,1.93,2.47,3.0,1.0,8.33,0.4555,44.2,1794.0,3.57,0
93.3,5.9,473.0,1.0,0.0,156.0,0.0,97.7,0.004,1.11,3.67,2.51,2.0,1.0,6.73,0.2071,73.7,522.0,1.52,0
89.0,55.1,2200.0,0.0,2.0,190.0,0.0,80.5,0.0792,3.12,2.24,2.45,2.0,1.0,6.06,0.6719,72.6,1076.0,1.35,0
81.1,1.8,1165.0,0.0,1.0,4.0,1.0,84.5,0.397,2.57,0.84,3.91,3.0,1.0,8.62,0.4093,66.5,1022.0,4.1,0
85.0,17.0,307.0,1.0,1.0,14.0,2.0,20.2,0.0861,1.61,0.84,2.45,1.0,2.0,2.3,0.2674,59.1,1402.0,0.97,0
91.5,3.4,1147.0,1.0,3.0,221.0,0.0,90.5,0.1177,2.5,1.79,1.24,5.0,0.0,4.3,0.5463,83.3,1552.0,2.07,0
80.5,9.7,733.0,1.0,2.0,405.0,0.0,78.8,0.1491,0.17,3.51,4.19,3.0,2.0,8.18,0.1953,59.3,866.0,4.48,0
72.1,10.9,3840.0,1.0,1.0,227.0,0.0,76.1,0.3769,1.33,2.28,3.34,3.0,2.0,3.05,0.6969,89.9,1801.0,3.0,0
78.8,4.3,3646.0,0.0,0.0,206.0,0.0,82.7,1.1358,2.47,1.9,7.11,2.0,1.0,3.71,0.616,58.9,1344.0,4.07,0
63.4,6.4,442.0,2.0,1.0,164.0,0.0,62.7,0.1412,4.95,4.44,1.68,1.0,1.0,7.48,0.1185,72.1,263.0,3.36,0
82.6,27.7,450.0,1.0,0.0,224.0,1.0,77.4,0.1237,1.39,5.67,2.55,3.0,0.0,3.04,0.9778,81.8,2215.0,0.81,0
93.1,33.6,70.0,2.0,1.0,51.0,1.0,91.0,0.2714,4.51,2.99,1.65,4.0,2.0,6.36,0.272,69.5,5109.0,3.8,0
79.9,15.2,106.0,3.0,0.0,392.0,1.0,73.7,0.0061,1.57,2.48,2.13,2.0,0.0,3.84,0.7622,93.1,3191.0,4.26,0
83.2,11.9,627.0,0.0,2.0,377.0,1.0,38.6,0.1789,1.56,5.17,1.37,2.0,0.0,7.06,0.6857,56.5,1059.0,3.83,0
73.5,46.4,443.0,1.0,3.0,113.0,1.0,88.7,0.1037,3.9,6.7,0.66,5.0,0.0,3.02,0.7975,62.0,928.0,4.79,1
83.2,10.4,593.0,3.0,1.0,113.0,2.0,48.7,0.28,3.1,3.57,3.84,2.0,2.0,2.98,0.0362,74.5,4849.0,3.94,0
83.2,12.2,1229.0,2.0,1.0,74.0,0.0,83.5,0.0687,5.46,0.84,4.08,2.0,2.0,5.61,0.7448,57.2,4561.0,5.87,0
88.3,9.7,231.0,1.0,2.0,123.0,2.0,66.5,0.2526,2.6,4.08,3.19,3.0,0.0,3.93,0.4016,78.6,3890.0,3.06,0
91.4,7.7,530.0,3.0,1.0,536.0,1.0,91.9,0.2142,2.5,4.62,4.63,0.0,2.0,4.69,0.6367,47.9,1137.0,4.22,0
71.8,10.3,1501.0,3.0,3.0,809.0,3.0,79.4,0.2064,1.21,3.04,0.76,1.0,2.0,3.9,0.3916,91.4,3455.0,3.46,0
80.3,21.6,2017.0,1.0,1.0,116.0,0.0,75.4,0.3576,0.82,2.0,3.89,1.0,0.0,5.34,0.72,72.5,501.0,1.73,0
74.6,4.3,116.0,1.0,1.0,112.0,0.0,59.4,0.3273,1.43,3.44,4.07,3.0,1.0,7.13,0.7606,97.7,1328.0,2.36,0
85.0,8.8,975.0,0.0,1.0,48.0,1.0,59.4,0.0539,0.91,2.71,4.68,2.0,1.0,5.23,0.9658,78.0,1706.0,3.44,0
56.4,8.6,2148.0,0.0,2.0,115.0,2.0,63.5,0.2132,0.23,1.27,2.42,3.0,2.0,8.21,0.7384,90.0,485.0,1.94,1
81.0,10.0,2363.0,3.0,0.0,269.0,2.0,24.4,0.3093,0.41,1.52,4.42,2.0,0.0,4.05,0.0804,55.6,2061.0,1.24,0
91.5,8.2,510.0,0.0,2.0,152.0,1.0,65.1,0.1883,1.32,1.67,1.23,5.0,0.0,3.83,0.21,37.8,598.0,2.87,0
84.9,14.3,1619.0,1.0,2.0,1402.0,0.0,38.5,0.1658,1.61,0.15,0.48,2.0,1.0,5.85,0.9716,25.5,3652.0,5.26,0
67.6,3.9,96.0,0.0,2.0,340.0,0.0,56.8,0.0583,0.37,1.09,0.65,4.0,2.0,2.45,0.6199,86.6,5996.0,2.3,0
69.2,26.5,3970.0,0.0,1.0,181.0,1.0,69.9,0.0327,0.54,1.36,3.32,5.0,2.0,5.19,0.4029,79.3,941.0,3.46,0
88.6,22.3,818.0,1.0,0.0,84.0,1.0,49.9,0.0508,2.58,3.35,2.48,2.0,0.0,5.74,0.2256,63.9,266.0,0.94,0
87.5,3.7,1730.0,1.0,1.0,205.0,0.0,86.6,0.0214,3.31,0.89,1.19,2.0,2.0,5.18,0.8665,67.7,902.0,3.43,0
91.9,14.2,552.0,0.0,2.0,97.0,0.0,97.3,0.4832,2.12,1.07,5.53,3.0,2.0,6.07,0.2652,97.3,5062.0,1.61,0
85.3,33.9,1089.0,3.0,0.0,72.0,0.0,55.6,0.0905,2.91,1.21,1.44,5.0,2.0,5.31,0.0452,85.3,493.0,3.34,0
91.9,9.4,229.0,0.0,2.0,223.0,0.0,59.2,0.0198,3.92,0.81,4.31,4.0,1.0,4.06,0.9161,95.4,414.0,1.63,0
79.7,28.6,1388.0,0.0,0.0,92.0,1.0,94.4,0.0421,2.21,3.34,2.61,4.0,1.0,2.52,0.2645,70.1,2904.0,0.68,0
79.6,2.6,485.0,1.0,3.0,131.0,0.0,37.0,0.273,2.71,2.69,3.07,1.0,1.0,8.68,0.4806,73.4,541.0,4.37,0
59.2,23.2,244.0,0.0,1.0,228.0,1.0,60.2,0.2351,1.55,1.74,4.22,3.0,1.0,7.31,0.7657,83.0,1467.0,2.65,0
70.8,4.7,156.0,0.0,1.0,44.0,1.0,86.5,0.4019,3.34,3.34,2.54,4.0,0.0,6.5,0.2152,83.1,1393.0,4.47,0
82.8,11.8,520.0,2.0,2.0,114.0,0.0,41.6,0.1067,2.49,1.58,1.72,1.0,1.0,8.47,0.6261,70.3,434.0,2.45,0
86.7,67.7,112.0,0.0,2.0,125.0,0.0,70.2,0.001,2.5,2.85,0.69,3.0,0.0,7.52,0.2661,89.7,2854.0,3.23,1
94.0,12.0,948.0,0.0,1.0,168.0,0.0,95.5,0.0026,1.14,2.48,2.42,4.0,2.0,2.36,0.5841,84.9,627.0,1.43,0
77.9,25.7,3286.0,3.0,3.0,444.0,1.0,80.8,0.1131,0.86,1.27,1.78,4.0,1.0,7.23,0.3975,66.9,6030.0,6.37,0
84.3,26.9,916.0,1.0,3.0,125.0,1.0,65.9,0.455,2.74,0.64,5.44,5.0,0.0,2.06,0.9669,76.7,882.0,1.87,0
80.2,5.5,1050.0,0.0,1.0,155.0,0.0,75.0,0.1061,1.05,2.2,3.07,0.0,2.0,3.31,0.4143,82.9,983.0,3.17,0
97.5,37.5,1059.0,0.0,0.0,37.0,3.0,92.4,0.1226,1.92,1.61,4.08,5.0,1.0,2.02,0.4376,76.5,396.0,1.87,0
95.6,8.3,70.0,2.0,1.0,83.0,1.0,84.8,0.085,1.14,0.7,1.71,3.0,1.0,3.44,0.2014,84.7,3518.0,0.59,0
88.1,13.7,76.0,3.0,2.0,38.0,0.0,73.3,0.108,1.52,2.09,2.17,2.0,1.0,6.42,0.9404,81.7,2357.0,4.09,0
