tenure_months,monthly_charges,total_charges,contract_type,num_support_calls_last_3months,avg_data_usage_gb,num_service_failures,has_internet_service,has_phone_service,has_streaming,payment_method,paperless_billing,num_plan_changes,overage_charges_last_3months,customer_age,household_size,is_senior,target
3,50.32,150.19,1,2,1.22,1,0,1,1,0,1,1,5.82,50,2,0,0
81,59.03,4414.94,2,2,5.52,2,1,0,0,2,0,1,9.51,39,2,0,0
4,49.15,189.49,1,1,7.35,0,1,1,0,2,0,1,7.12,53,1,0,0
5,90.21,485.65,0,0,2.41,1,1,1,0,1,1,0,1.93,42,4,0,0
13,71.9,1032.59,1,3,2.3,1,1,1,0,3,1,0,7.46,43,1,0,0
78,84.06,5844.35,0,2,5.4,2,1,1,1,2,0,0,8.59,50,5,0,0
1,52.89,51.93,2,3,7.96,0,1,0,0,2,1,0,2.69,53,4,0,0
4,68.69,277.57,0,1,5.73,0,1,1,0,1,1,1,1.1,39,2,0,1
1,27.58,23.62,2,1,1.96,1,0,1,1,0,1,0,4.97,32,3,0,0
3,100.99,314.51,0,2,16.15,1,1,0,1,3,1,1,6.07,50,6,0,1
5,66.17,341.19,2,1,4.77,0,0,1,1,0,1,0,2.35,28,1,0,0
28,84.97,2210.05,1,2,7.93,0,0,1,1,2,1,1,3.68,43,1,0,0
17,45.22,878.97,2,3,2.05,0,1,0,0,3,0,0,7.85,30,2,0,0
10,79.34,696.13,0,0,7.58,0,1,1,1,1,0,2,2.51,51,4,0,1
29,45.78,1303.16,0,2,3.05,0,1,1,0,2,1,0,3.24,24,1,0,0
90,101.58,9576.75,2,3,3.85,0,1,1,1,2,1,0,12.15,50,3,0,0
9,65.07,550.49,2,1,3.63,1,1,1,1,3,1,0,1.96,35,3,0,0
18,58.15,1080.68,0,0,12.49,0,0,1,0,3,0,1,7.03,52,1,0,0
24,57.87,1291.77,2,2,5.85,1,0,1,1,0,1,2,1.56,35,2,0,0
2,97.88,210.75,0,1,1.19,1,1,1,0,0,0,1,0.44,63,5,0,0
9,113.91,1053.64,0,3,2.65,2,1,0,0,0,1,0,3.83,43,4,0,1
13,15.0,216.75,2,5,2.98,1,0,1,0,2,1,1,3.13,54,2,0,0
16,87.81,1330.67,0,1,14.24,2,0,1,0,3,0,0,0.0,21,4,0,0
15,81.16,1036.5,0,3,11.7,1,0,1,0,1,1,2,1.63,53,6,0,0
21,81.94,1771.85,0,1,13.26,0,1,1,0,0,0,2,0.23,58,1,0,1
37,90.74,3146.18,2,0,1.93,0,1,1,1,0,1,1,5.71,56,3,0,0
12,88.39,1120.45,1,2,7.92,1,1,1,0,1,1,2,1.57,20,1,0,0
10,41.59,373.17,0,0,14.92,2,1,0,0,0,0,1,9.56,35,5,0,1
68,22.08,1522.52,0,1,3.54,0,1,0,0,1,1,1,2.92,77,2,1,0
30,32.48,840.67,0,2,1.05,1,0,0,1,1,0,1,2.94,31,6,0,0
64,70.77,4366.16,0,0,20.64,0,1,1,1,1,0,1,6.81,30,3,0,1
92,75.89,7764.24,0,3,6.33,0,0,1,1,1,1,0,6.51,46,6,0,1
62,106.1,7378.49,0,1,3.18,1,1,0,0,1,1,1,3.15,18,1,0,1
32,63.53,2214.5,0,0,1.27,0,1,1,0,1,0,1,5.65,42,5,0,0
9,15.0,151.25,0,1,4.23,2,0,1,1,1,1,2,0.28,58,2,0,0
4,21.85,88.57,1,2,8.51,0,0,1,1,3,1,1,16.01,44,4,0,0
1,102.05,116.47,0,2,1.37,0,1,1,0,0,0,0,27.31,51,1,0,0
64,19.73,1396.59,2,1,1.81,2,0,0,1,2,0,1,6.13,36,1,0,0
3,97.48,292.89,2,4,5.34,0,1,1,0,0,0,1,10.87,57,4,0,0
7,64.74,391.0,1,0,19.37,0,1,1,1,3,1,1,3.09,44,1,0,0
46,102.6,5242.81,0,2,1.25,0,1,1,1,0,1,2,0.04,48,3,0,0
10,61.33,579.37,0,7,11.44,2,1,1,1,2,1,1,7.34,38,3,0,0
1,53.44,60.11,0,2,4.61,0,1,0,1,2,1,1,4.53,38,2,0,1
32,82.29,2636.44,2,1,6.96,1,1,1,0,2,0,0,5.71,29,2,0,0
18,55.84,881.76,0,1,7.67,0,1,1,0,1,1,1,4.35,47,3,0,1
11,61.51,705.77,0,4,4.66,1,1,1,0,3,1,1,0.08,49,1,0,0
47,57.85,2545.86,2,2,3.81,2,1,1,0,2,0,0,11.57,38,5,0,0
45,75.04,3083.08,1,1,26.66,0,1,1,0,0,1,1,20.21,62,6,0,1
75,74.52,5163.63,0,1,2.31,3,1,1,0,1,1,1,2.03,21,3,0,0
5,65.74,365.01,1,2,4.67,0,1,1,1,1,0,0,4.62,38,2,0,1
8,48.85,437.89,0,1,3.44,0,1,1,0,1,0,0,5.59,46,4,0,0
26,97.37,2865.81,0,0,8.75,1,0,1,0,0,1,0,2.33,42,1,0,0
24,61.23,1565.19,2,1,2.56,0,1,0,1,3,1,1,19.93,29,3,0,0
17,83.59,1399.16,0,2,7.39,1,1,0,0,0,0,1,7.85,37,2,0,0
15,78.25,1177.9,2,2,0.94,0,0,1,0,0,1,0,0.22,29,2,0,0
13,56.11,665.87,0,1,5.03,0,1,1,1,3,1,2,0.67,57,1,0,1
10,47.39,492.52,2,3,3.21,0,1,1,1,2,1,0,2.77,44,4,0,0
44,33.32,1486.6,0,0,4.81,4,1,0,0,3,0,1,6.35,48,1,0,0
53,75.94,4104.6,1,1,4.24,0,1,0,0,1,1,1,5.99,55,5,0,0
75,69.07,4458.74,0,0,0.78,2,0,1,0,0,1,0,1.58,32,1,0,0
2,77.02,172.66,0,0,0.81,0,1,1,1,2,0,1,9.16,57,5,0,0
1,70.71,70.38,2,3,6.8,1,1,0,1,2,0,3,2.27,47,1,0,1
26,55.68,1241.09,0,1,1.53,0,0,0,0,2,1,0,1.28,52,3,0,1
10,70.39,632.08,0,1,1.09,1,1,0,0,1,0,0,0.07,59,4,0,1
17,84.87,1319.88,1,1,3.34,0,1,1,0,2,0,0,7.99,43,2,0,0
15,71.48,1195.62,2,2,2.36,1,1,1,0,2,1,0,10.49,32,1,0,1
18,50.29,797.22,1,2,3.5,3,1,1,0,3,0,1,22.11,50,2,0,1
2,48.25,108.83,2,3,1.92,0,1,1,0,2,0,0,2.23,52,3,0,0
43,58.11,2638.9,2,2,2.93,0,1,1,0,0,0,0,14.12,42,3,0,0
43,102.07,4843.78,0,0,1.45,2,1,1,1,1,0,0,25.42,35,2,0,0
15,46.84,804.24,2,5,1.63,0,1,1,0,3,0,0,3.19,61,4,0,0
8,44.54,365.19,2,1,5.53,0,0,1,1,1,0,0,5.32,23,4,0,0
9,101.37,965.2,0,0,6.32,1,1,1,1,2,1,2,9.8,49,2,0,0
46,57.48,2993.26,0,1,2.24,0,0,0,1,3,1,1,1.85,47,4,0,0
17,83.4,1476.09,0,0,2.7,0,1,0,1,0,1,1,1.53,38,3,0,1
13,49.84,697.43,2,2,5.06,0,1,0,0,2,0,0,1.43,27,4,0,1
36,113.57,4427.74,2,1,20.13,0,0,0,0,0,1,2,0.51,48,2,0,0
29,57.29,1639.82,0,3,5.44,1,0,0,0,1,0,1,0.03,68,3,1,0
22,27.53,543.29,0,0,11.03,2,1,1,1,2,1,2,7.72,48,5,0,1
5,42.95,197.8,1,1,8.88,1,0,0,1,2,0,1,3.09,57,2,0,0
15,99.27,1577.3,0,1,14.73,0,0,0,1,0,1,1,1.08,41,2,0,1
11,106.66,1313.02,0,0,3.37,0,1,1,1,1,1,0,8.42,42,1,0,0
9,44.46,359.8,0,4,3.73,0,1,1,0,0,0,0,0.16,31,3,0,0
72,73.7,5483.37,0,2,13.56,0,1,1,0,1,1,0,6.45,28,4,0,0
7,73.8,450.25,0,3,6.59,1,1,1,1,1,0,0,9.03,45,6,0,0
9,25.57,236.76,2,2,3.36,0,1,1,0,2,0,0,6.46,59,3,0,1
7,43.8,347.23,0,4,5.16,0,1,1,0,2,1,0,1.73,49,3,0,1
14,85.4,1083.8,1,1,3.61,1,1,0,1,3,1,4,7.2,83,2,1,0
3,83.18,247.95,0,3,2.27,1,0,0,1,3,1,0,2.1,38,3,0,0
18,39.82,610.19,1,0,3.97,2,1,1,0,1,1,1,3.12,52,2,0,0
13,100.29,1168.54,2,3,1.57,0,0,1,0,2,1,0,9.4,38,3,0,0
6,92.41,637.08,0,2,2.87,1,1,1,1,1,1,1,5.86,18,3,0,1
10,94.78,991.52,1,0,0.76,0,1,1,1,0,0,2,0.91,44,3,0,1
1,76.83,67.49,0,2,5.26,1,0,0,0,2,1,0,2.76,43,2,0,0
1,41.34,42.69,0,1,8.48,1,0,1,1,2,1,2,1.2,18,3,0,0
4,75.36,318.4,2,3,14.64,1,1,1,1,2,1,0,0.92,52,2,0,0
13,41.17,498.45,0,2,7.54,1,1,1,0,2,0,0,10.78,29,2,0,1
2,58.12,103.52,2,4,3.29,0,1,1,0,1,1,1,2.28,45,2,0,0
2,15.0,27.15,1,1,7.86,2,1,1,1,0,1,0,3.97,20,1,0,0
14,63.89,1013.81,1,2,13.91,0,0,0,0,2,1,1,0.25,39,2,0,0
18,15.0,273.21,1,3,0.46,2,0,0,0,2,0,1,2.76,43,1,0,0
37,43.52,1373.19,2,3,9.95,2,1,1,1,3,1,1,6.88,44,1,0,0
1,65.17,56.17,1,4,4.92,0,1,0,1,1,1,0,1.69,48,3,0,0
76,88.44,5931.69,2,1,1.46,0,1,1,1,2,1,0,7.11,22,4,0,0
9,22.17,193.8,0,1,3.81,2,0,1,0,2,1,2,2.98,37,2,0,0
108,40.74,4091.41,2,2,10.74,0,0,0,0,2,0,0,20.98,47,1,0,0
62,54.59,3886.59,0,1,7.52,0,1,1,1,0,0,1,2.7,28,1,0,0
12,27.73,363.55,1,1,5.2,0,1,1,0,3,1,1,2.22,32,2,0,0
46,67.19,3212.84,0,0,3.35,3,1,0,1,0,1,0,3.54,59,1,0,0
12,120.71,1656.78,0,1,5.87,0,1,1,0,2,1,0,1.13,47,2,0,0
4,78.9,354.6,0,0,2.58,1,1,0,1,0,0,0,2.78,55,4,0,0
29,100.05,3025.44,1,1,12.73,1,0,0,0,2,1,1,11.34,51,4,0,1
87,104.92,10085.85,1,1,1.24,0,1,0,0,2,0,0,2.87,67,3,1,0
34,65.97,2228.49,0,1,1.87,0,1,0,0,0,1,1,2.46,60,1,0,0
3,70.73,194.53,0,0,7.83,0,1,0,1,1,1,1,3.81,69,3,1,0
26,101.12,2751.81,0,2,2.88,0,1,1,1,0,0,2,2.95,64,3,0,1
20,52.66,896.48,2,5,1.83,1,1,0,1,0,0,0,12.85,20,3,0,0
11,95.75,1041.61,1,3,2.59,1,1,0,0,0,0,1,7.42,19,3,0,1
9,73.58,607.33,1,1,2.92,3,1,0,1,2,1,0,9.94,41,6,0,1
24,53.16,1299.31,1,2,1.48,0,1,0,0,1,1,1,3.23,34,5,0,0
42,52.8,1963.58,0,1,13.61,0,0,0,0,0,1,1,3.51,34,1,0,1
6,39.89,270.2,0,1,3.55,1,0,1,0,2,1,1,5.78,47,2,0,0
43,41.53,1689.68,0,3,5.23,1,1,1,0,3,0,1,6.57,42,2,0,1
10,35.35,405.23,0,1,2.94,3,1,0,0,3,1,2,4.2,57,6,0,0
15,85.13,1157.75,2,2,4.41,1,0,1,1,3,0,0,1.39,60,1,0,0
37,36.09,1492.59,0,1,5.18,0,1,1,0,2,1,0,3.22,18,6,0,0
15,96.87,1271.07,0,1,20.92,1,0,0,0,0,0,0,6.43,46,2,0,1
3,73.19,245.61,1,0,20.69,1,1,0,1,1,0,0,2.74,32,3,0,0
5,85.39,405.55,0,4,8.25,2,0,1,1,1,1,2,10.79,28,6,0,1
14,78.82,1262.94,2,1,6.24,2,1,1,1,2,1,0,6.79,61,2,0,0
14,27.41,396.27,0,1,3.67,1,1,0,0,2,1,1,1.42,51,1,0,0
33,59.6,1948.07,1,1,12.5,0,1,1,0,0,1,1,2.2,31,5,0,0
1,42.58,46.48,0,1,10.82,3,1,1,0,0,0,0,2.43,40,1,0,1
21,53.46,1288.15,1,0,7.93,1,1,0,0,3,0,0,13.3,50,1,0,0
8,53.16,467.36,0,0,6.97,1,1,0,0,3,1,0,2.07,85,6,1,1
1,53.5,59.87,0,0,6.52,0,1,1,0,3,1,0,0.27,54,3,0,1
13,59.25,853.28,0,2,3.51,0,0,1,0,1,1,3,9.25,41,4,0,1
1,93.82,93.33,2,0,1.33,0,0,1,1,3,0,3,5.06,48,4,0,0
88,108.35,9274.65,1,0,5.01,0,1,1,0,1,0,2,4.42,50,4,0,0
3,114.89,360.69,2,3,1.26,2,0,1,0,2,1,2,9.9,42,3,0,0
32,81.53,2676.83,0,2,3.55,0,1,1,0,2,1,0,9.25,45,4,0,0
50,38.28,2009.52,0,1,1.26,1,0,1,1,0,0,1,10.54,53,2,0,0
1,26.39,27.24,1,3,5.6,2,1,0,0,2,0,1,4.23,24,3,0,0
6,70.22,400.58,0,1,5.29,3,1,0,1,2,0,0,4.86,42,3,0,1
47,76.7,3792.88,1,2,8.2,1,1,0,0,2,1,0,1.82,18,1,0,0
28,50.0,1284.04,0,1,15.16,0,1,0,0,1,1,0,6.21,65,6,1,1
1,67.62,67.42,2,2,3.44,1,1,1,0,0,0,3,1.62,35,3,0,0
1,77.59,82.53,0,0,9.6,0,1,1,0,1,0,0,2.75,53,1,0,0
8,89.48,728.13,0,5,3.14,0,0,1,0,2,1,2,3.54,19,1,0,1
59,96.29,4885.06,1,1,3.07,1,1,1,1,1,1,0,9.19,42,3,0,0
27,92.78,2399.0,0,1,15.75,0,0,0,1,2,0,0,3.27,57,2,0,0
20,59.81,1304.69,0,0,2.63,0,1,1,0,0,1,0,16.9,53,1,0,1
1,92.69,97.25,0,1,12.12,2,1,1,1,2,1,0,1.61,41,2,0,1
8,84.15,607.25,0,4,1.8,1,0,0,1,1,1,2,3.36,22,2,0,1
33,70.06,1974.26,0,0,7.38,0,1,0,1,1,1,0,11.57,73,4,1,1
12,43.89,503.93,2,1,2.32,3,1,1,0,1,0,0,19.71,47,2,0,0
26,56.53,1584.62,0,0,1.14,1,1,0,1,1,1,0,5.53,23,2,0,0
3,76.5,207.63,1,1,3.84,2,1,1,1,2,1,0,15.78,37,4,0,0
1,69.35,72.38,2,2,2.61,2,1,1,0,3,1,1,2.75,28,2,0,1
44,62.7,2759.34,1,2,10.74,0,1,0,1,3,0,0,0.51,59,3,0,0
42,15.0,564.03,2,1,7.53,1,1,1,0,3,1,1,1.52,65,3,1,0
35,46.69,1664.62,0,1,4.95,1,0,0,0,0,0,1,6.35,55,4,0,0
34,87.55,3329.08,0,4,8.01,0,1,0,0,3,0,0,2.79,51,2,0,0
3,77.47,239.38,2,2,3.02,0,1,0,0,2,0,0,0.74,21,4,0,0
6,81.94,508.64,0,0,3.46,0,1,0,0,2,0,0,1.66,19,2,0,0
75,34.46,2605.6,0,2,2.84,2,1,1,0,3,1,1,0.76,39,2,0,0
1,69.74,68.01,0,2,16.37,1,1,1,0,1,1,0,3.12,61,3,0,0
9,36.98,325.3,2,3,5.0,0,0,0,0,3,1,0,4.44,43,3,0,0
69,74.73,5046.75,1,0,10.95,0,0,1,0,1,1,0,0.41,44,3,0,0
29,35.04,1161.76,0,2,1.14,0,1,1,0,3,1,0,1.11,47,1,0,0
2,92.6,172.81,1,2,2.31,1,1,0,1,2,0,1,5.11,40,3,0,0
1,82.41,88.17,0,2,3.4,2,1,0,0,2,0,1,5.52,58,4,0,1
100,72.34,6893.49,2,2,2.41,0,1,1,0,2,0,0,4.06,38,2,0,0
70,15.0,967.25,2,0,6.6,0,0,1,0,1,0,1,1.44,59,2,0,0
4,116.4,430.73,0,0,5.86,1,1,0,0,0,1,1,0.37,18,1,0,1
23,74.67,1538.57,0,2,8.33,0,1,1,0,3,0,1,2.21,58,5,0,0
3,24.15,76.87,1,4,2.78,1,1,1,1,3,0,1,0.69,64,1,0,1
1,81.94,84.08,0,1,3.45,2,1,0,0,1,1,2,3.42,55,3,0,0
26,96.56,2654.16,0,3,10.39,1,1,1,1,1,0,0,4.1,69,3,1,0
28,61.34,1952.21,0,1,3.44,0,1,1,0,0,1,0,2.27,37,1,0,0
23,54.0,1395.25,2,2,6.45,3,0,1,0,1,1,0,2.88,44,2,0,0
21,30.02,611.18,1,2,8.02,0,1,0,0,2,0,0,0.19,44,2,0,0
13,60.56,710.72,0,0,1.68,0,1,0,0,2,1,0,16.43,45,3,0,0
10,26.07,262.42,0,1,6.1,0,1,1,1,0,0,1,4.57,39,4,0,0
34,69.71,2235.78,0,1,28.62,0,1,0,0,0,0,0,12.24,46,3,0,1
10,68.97,640.64,0,1,1.73,0,1,0,1,1,0,0,5.07,58,2,0,0
5,53.52,270.16,1,1,2.66,1,1,0,0,2,0,0,3.44,30,1,0,1
99,15.0,1631.46,1,4,4.26,1,1,1,1,1,0,2,6.56,67,5,1,0
10,37.52,382.27,0,1,3.09,1,0,0,0,0,0,1,11.2,23,5,0,0
7,45.84,317.72,1,1,11.05,0,1,0,0,2,1,1,0.84,61,2,0,0
68,88.45,5151.58,0,1,0.94,1,1,1,0,0,1,1,5.07,42,3,0,1
15,93.31,1545.74,0,1,0.98,0,1,1,1,2,1,0,10.46,67,2,1,0
26,76.85,1735.34,0,2,2.85,2,1,1,1,1,1,0,2.73,56,3,0,0
11,28.36,293.51,2,1,3.89,1,1,1,1,1,1,2,1.76,45,2,0,0
19,35.98,617.21,2,0,11.88,0,1,1,0,2,1,0,0.46,38,2,0,0
51,88.24,5151.08,0,0,17.33,2,1,0,0,2,0,1,3.12,54,5,0,0
36,66.93,2444.22,0,2,1.91,0,1,0,0,0,1,1,10.04,45,3,0,0
11,38.91,383.37,0,1,4.53,2,1,1,0,2,1,0,7.89,25,5,0,0
39,65.86,2702.55,1,0,6.43,0,0,1,1,0,0,1,9.91,51,3,0,0
13,90.11,1321.37,2,3,10.7,2,1,0,1,2,1,1,6.7,53,5,0,0
37,84.56,3356.41,2,0,11.63,0,0,0,0,3,1,0,11.24,39,2,0,0
1,46.57,51.76,2,1,6.76,2,1,1,1,1,1,0,4.05,34,2,0,1
52,87.03,4409.84,2,0,2.36,0,0,1,0,2,0,1,2.54,31,4,0,0
52,66.24,2935.46,0,1,3.81,0,1,1,0,2,0,1,0.48,57,2,0,0
5,73.22,386.39,2,0,2.12,0,1,0,0,2,1,1,10.16,50,3,0,1
14,80.38,1089.64,0,2,1.74,0,1,1,0,0,1,1,10.29,51,5,0,1
58,91.43,5676.07,1,2,4.4,1,0,1,1,0,0,1,1.69,40,2,0,0
1,56.73,49.39,0,2,3.49,0,1,1,1,2,0,0,0.03,23,4,0,0
3,22.89,75.27,0,3,3.13,1,1,1,0,1,1,2,0.0,40,2,0,0
56,54.8,3368.66,0,3,5.24,0,1,1,0,3,0,0,0.26,34,1,0,0
21,66.81,1289.1,1,3,4.95,0,1,1,0,1,1,0,9.56,25,2,0,0
58,22.6,1370.53,2,1,9.46,1,1,1,0,0,0,1,1.74,60,3,0,0
54,20.42,1240.67,0,2,1.48,1,1,1,1,2,1,2,15.27,38,2,0,0
16,66.6,956.98,2,0,1.29,0,1,1,1,1,1,1,1.92,38,1,0,0
31,83.24,2724.14,0,2,5.52,0,1,0,1,2,1,1,4.05,18,2,0,0
10,60.91,620.27,0,0,4.59,2,1,0,1,0,0,1,5.42,28,2,0,0
68,30.13,2050.22,0,0,9.46,1,1,0,0,2,1,1,6.93,36,1,0,0
18,97.39,1891.55,1,4,16.95,1,1,1,0,3,0,1,10.66,49,1,0,0
11,88.74,1073.89,0,0,4.26,0,0,1,0,1,1,1,1.39,18,1,0,0
2,76.15,150.03,2,0,4.63,2,1,0,0,1,1,2,14.65,57,1,0,0
6,57.98,351.88,2,1,5.37,0,1,1,1,2,1,1,3.22,32,4,0,0
25,103.56,2920.39,0,0,0.86,0,1,1,0,1,1,1,26.43,36,2,0,1
5,32.42,147.91,2,1,4.36,2,1,1,0,3,0,0,5.89,29,3,0,0
40,80.37,2817.25,0,1,1.74,0,1,0,1,0,1,0,8.54,61,4,0,0
5,70.05,400.94,0,7,4.84,0,1,1,0,1,0,0,0.58,27,3,0,0
9,74.1,668.5,2,3,4.22,1,1,1,0,2,1,0,7.31,18,2,0,0
1,56.78,59.55,0,2,5.02,0,1,1,0,3,0,0,8.66,30,2,0,0
1,68.67,78.82,0,1,1.56,0,0,0,0,3,0,1,2.85,43,2,0,0
1,67.71,68.11,0,0,17.84,0,1,1,0,1,0,1,8.36,20,2,0,0
38,37.54,1431.86,0,1,4.54,2,1,1,0,1,1,1,1.14,39,3,0,0
86,49.79,4211.69,1,2,10.22,2,1,1,0,0,1,1,1.28,37,2,0,0
1,74.21,81.86,0,1,1.67,1,1,0,1,2,0,0,14.1,49,5,0,0
59,87.76,5080.06,0,0,14.98,1,1,0,1,2,1,1,1.64,69,1,1,0
24,57.52,1216.56,1,1,2.33,1,0,0,0,2,0,0,3.39,39,6,0,1
34,116.44,3976.38,1,1,4.38,1,1,1,0,0,0,1,10.24,45,4,0,0
9,54.74,524.3,2,2,2.57,0,1,0,1,2,0,1,1.99,52,1,0,0
9,46.62,367.51,1,2,9.6,0,1,1,1,0,0,0,1.32,48,4,0,0
10,95.98,996.19,0,1,4.78,0,1,1,1,0,0,0,14.02,40,5,0,1
39,53.84,2013.67,2,2,6.2,0,0,1,1,0,1,0,3.38,23,6,0,0
7,64.27,437.88,0,0,3.41,1,1,1,1,0,1,0,0.15,39,5,0,1
23,69.5,1759.09,0,0,3.32,2,1,0,0,3,0,1,2.06,19,1,0,0
1,54.41,48.39,0,1,14.85,0,0,1,0,2,1,1,0.79,50,3,0,1
21,105.03,2170.51,0,4,9.67,3,1,1,1,3,1,1,4.88,39,6,0,1
31,58.74,1553.19,1,2,2.35,1,1,0,0,2,1,0,10.45,49,2,0,1
16,99.61,1745.17,0,2,1.59,1,1,0,1,1,1,1,6.45,51,2,0,0
37,96.23,3571.75,0,2,2.29,1,0,1,1,0,1,0,2.63,37,4,0,0
43,68.35,3001.87,0,1,8.2,1,0,1,0,1,0,2,21.73,23,1,0,0
1,28.64,24.51,2,1,1.38,1,1,1,1,0,1,1,1.42,44,4,0,0
38,66.6,2653.1,1,2,5.84,0,1,1,0,0,0,0,5.41,38,2,0,0
9,64.06,534.81,2,5,3.14,1,1,0,1,0,1,1,6.15,65,2,1,0
43,31.6,1283.38,1,3,4.81,0,0,1,1,1,0,2,0.65,42,2,0,0
8,82.65,608.92,0,2,2.83,0,1,1,1,3,1,1,3.61,51,3,0,1
50,79.51,4093.68,0,2,3.11,2,1,0,1,1,1,0,5.13,46,3,0,0
2,42.01,89.24,0,0,4.83,3,1,0,0,1,0,0,3.84,34,6,0,1
18,42.3,860.1,1,2,7.03,0,1,1,0,0,1,1,14.48,40,2,0,0
23,76.23,1961.31,0,0,5.25,1,1,0,0,0,0,0,17.78,18,4,0,0
50,70.88,3368.96,2,0,7.26,1,1,1,1,0,0,2,0.52,30,3,0,0
4,15.0,61.7,1,1,4.1,3,1,0,1,1,0,3,0.01,28,1,0,0
53,61.99,3207.73,0,4,6.64,0,1,1,0,2,0,0,1.47,49,1,0,0
15,46.99,736.68,0,1,3.61,0,0,1,1,2,0,0,16.34,28,3,0,0
6,35.77,207.5,2,4,5.89,0,1,0,0,3,0,1,0.99,18,2,0,0
19,92.13,1952.71,0,0,21.48,2,0,1,1,0,1,3,0.78,28,2,0,1
2,43.81,76.88,2,1,2.75,1,0,1,0,1,0,0,3.42,46,2,0,0
15,71.85,1094.23,0,0,7.83,1,1,0,1,0,1,0,1.05,34,2,0,0
8,103.06,774.26,1,2,3.26,1,1,0,1,2,1,0,5.74,60,3,0,0
1,64.9,73.73,0,0,6.49,0,1,0,0,2,0,3,11.16,47,3,0,1
2,85.13,160.09,0,0,12.53,1,1,1,0,0,1,1,2.17,57,5,0,1
49,34.88,1630.41,2,1,6.87,1,0,1,1,0,1,0,8.26,82,2,1,0
120,32.91,3867.75,2,2,2.81,0,1,0,0,0,0,0,4.22,25,3,0,0
34,61.06,1884.41,1,2,5.36,0,1,0,1,3,1,2,0.31,18,4,0,0
1,82.21,84.49,0,2,8.61,1,1,0,1,2,1,1,3.1,54,3,0,1
2,93.1,190.0,2,2,8.44,1,1,1,0,1,0,1,4.82,48,1,0,1
2,81.4,149.66,1,1,5.99,0,1,1,1,2,1,1,1.91,49,1,0,0
54,61.72,3373.3,0,1,4.88,2,1,0,0,1,1,1,1.15,50,4,0,0
21,28.32,518.97,1,2,1.52,1,0,1,0,2,0,0,4.79,39,5,0,0
7,94.78,732.71,1,3,3.29,0,1,1,0,1,0,0,2.68,45,1,0,0
19,50.39,831.63,1,1,3.7,1,0,0,0,1,1,0,4.42,50,1,0,1
22,95.34,2349.09,0,1,4.11,0,1,1,0,1,1,1,5.47,40,3,0,1
19,66.49,1298.49,1,2,1.85,0,0,1,0,2,0,1,6.33,22,2,0,0
28,74.36,1917.95,0,2,12.01,0,1,1,0,1,1,0,0.48,51,3,0,0
12,44.21,600.16,1,0,5.92,0,1,1,0,3,1,0,4.01,49,2,0,0
4,33.26,147.54,2,2,2.96,1,0,1,0,3,1,0,5.34,59,2,0,0
19,113.08,1829.28,0,1,2.11,1,1,1,0,3,0,1,6.32,36,2,0,1
16,70.11,1195.77,0,2,2.7,2,1,1,1,1,0,4,1.65,27,1,0,1
17,15.0,222.98,0,0,1.16,1,0,0,1,3,1,1,22.64,57,5,0,1
4,48.88,201.48,0,0,3.6,0,1,1,0,1,1,2,0.7,36,4,0,1
32,53.66,1477.55,0,2,2.5,1,1,1,0,0,1,0,0.2,36,2,0,1
21,49.56,1008.44,1,1,7.86,0,0,0,0,0,0,0,1.31,33,6,0,0
1,48.65,55.12,2,1,4.05,1,1,1,0,1,0,4,0.53,59,2,0,0
14,75.7,1038.15,1,2,2.38,0,0,0,0,0,1,0,8.87,65,4,1,0
4,68.45,292.43,1,2,10.86,1,0,0,0,2,1,1,6.1,47,4,0,0
22,21.97,458.04,2,5,3.73,0,0,1,1,1,1,2,1.82,35,3,0,1
13,90.7,1200.63,2,5,2.02,0,0,1,0,0,1,1,2.5,57,3,0,0
71,69.25,4547.75,0,4,3.08,0,0,1,1,1,0,0,11.96,18,3,0,0
1,67.62,75.65,0,2,2.23,0,1,1,0,1,1,0,2.34,38,1,0,1
14,59.19,836.89,0,2,1.53,0,1,1,0,1,0,1,0.74,59,2,0,0
1,63.2,59.89,0,2,9.62,1,1,1,1,2,1,1,4.24,28,3,0,1
5,87.94,457.73,0,1,2.29,0,1,0,0,3,1,0,3.89,47,6,0,0
36,76.47,2630.86,1,2,1.56,0,1,1,0,2,0,0,5.81,20,3,0,0
42,21.28,1024.98,1,2,2.47,0,1,1,0,3,1,0,5.71,18,4,0,0
32,133.33,4057.03,2,1,1.75,0,1,1,1,0,1,0,2.79,30,6,0,0
14,35.68,509.46,1,1,20.13,0,1,1,1,0,1,1,0.62,18,3,0,0
38,52.87,1849.92,0,2,4.36,0,1,1,1,0,1,1,0.92,28,6,0,0
11,96.73,1118.12,2,3,4.79,0,1,1,0,0,0,0,2.13,45,3,0,0
11,100.87,1116.51,0,3,2.57,2,0,1,0,0,0,2,12.88,36,2,0,1
2,73.48,132.69,2,0,27.2,1,1,0,0,1,1,1,0.29,61,1,0,0
15,71.31,965.39,2,3,9.5,0,1,1,0,0,0,1,5.17,49,4,0,0
22,85.77,1988.17,2,2,5.29,0,1,0,0,0,0,0,1.61,45,3,0,0
13,52.82,598.66,2,1,5.8,1,1,1,1,0,1,0,6.88,41,3,0,0
10,71.26,632.29,0,2,3.83,1,1,1,1,0,0,1,4.53,18,2,0,1
5,60.16,282.43,1,3,1.34,0,1,1,0,3,1,1,2.2,36,4,0,0
