word_count,num_named_entities,avg_sentence_length,num_quotes,has_numbers,publish_hour,source_type,author_article_count,article_shares,reading_time_minutes,sentiment_score,num_images,article_text,category
12,2,11.0,1,0,8,0,17,37,3.2,-0.299,2,program announced according market first would economic government world public first international,Business
17,1,20.2,1,0,7,2,45,1543,10.4,-0.058,1,development country smartphone called research next market plan last market growing leader world percent policy national would,Technology
16,4,16.0,1,1,4,0,39,317,3.8,-0.132,1,global industry celebrity international plan program public president development year global sector reported growing state would,Entertainment
16,2,17.9,1,1,3,3,44,2,3.9,-0.273,1,called growing new state including world national research growing including concerns report officials president percent system,Entertainment
10,3,9.6,0,1,11,0,1,172,1.0,0.291,1,expected world million world bipartisan expected million country major announced,Politics
17,2,11.5,0,1,2,2,65,110,4.9,-0.059,1,world box office government concerns market announced world program many security market government called report million market,Entertainment
12,2,9.0,3,1,8,2,6,38,4.7,0.248,0,called group FDA security program report company research officials public global health,Health
15,5,25.0,1,1,20,3,16,35,5.2,0.053,1,million officials first coach state health policy major global could growing reported officials research percent,Sports
18,3,18.8,1,0,22,1,138,719,1.6,0.137,0,president plan market expected plan percent concerns development according said market refugees percent impact last program government president,World
11,5,21.0,1,1,11,4,31,51,6.4,-0.021,1,streaming program country plan technology president including policy premiere decision first,Entertainment
14,1,17.5,0,1,3,3,6,18,4.0,-0.286,1,research market people people could company security clinical trial world international policy million officials,Health
15,0,27.8,0,1,10,4,12,121,1.0,-0.239,1,local organization country major economic next summit also development new public local president world people,World
11,2,22.3,0,0,18,2,182,9,2.1,0.283,3,government championship state announced year according public according impact including report,Sports
16,4,20.4,3,0,4,4,50,15,3.7,0.172,3,company company expected FDA many major company million also system leader plan international million people plan,Health
13,3,32.0,1,1,20,0,41,180,4.4,0.056,3,program program year world next partisan sector group major president concerns system could,Politics
17,2,33.6,4,1,13,3,5,2041,1.8,0.104,3,would plan report decision government officials program could sector local major sector announced growing major major organization,Business
15,1,16.5,2,1,19,2,62,167,5.8,0.475,0,industry global would year world impact reported recent major technology many next technology economic called,Politics
17,2,22.8,0,1,15,0,59,93,4.2,0.555,1,would health program company million also group people many policy said organization concerns impact recent first state,Technology
15,1,23.9,1,1,4,4,92,118,7.4,-0.274,4,president international many organization percent million including also quantum market said economic local including security,Science
9,2,23.2,4,1,10,2,42,366,2.4,-0.217,3,major new state state telescope security world last organization,Science
14,1,14.9,0,1,20,3,80,66,3.0,-0.228,3,percent local report plan called including many people global leader would would tournament called,Sports
15,0,19.0,0,1,8,1,92,2602,3.5,-0.205,1,policy development future government recent first national could sanctions public expected technology world percent new,World
17,6,20.6,2,0,22,4,53,16,4.1,-0.159,1,sector economic new policy called called future organization percent health government major merger recent first year group,Business
15,4,26.1,0,1,22,4,7,57,3.3,0.055,2,impact development government national security world also security including first health world year report year,Entertainment
9,1,25.0,1,1,12,0,155,63,4.8,0.206,0,health next organization organization country state global would called,Politics
9,2,18.0,0,0,6,4,13,18,5.5,0.01,2,including would recent system technology quantum development industry could,Science
15,2,18.4,2,0,3,2,167,29,6.1,-0.298,2,international last announced national sanctions also development economic world economic recent president system according also,World
17,2,18.1,0,1,2,1,120,636,3.0,0.212,0,local policy development world report state decision impact policy people international quarterly company impact people many leader,Business
16,2,22.3,2,1,14,2,21,55,6.1,0.133,5,people clinical trial international world clinical trial world international president country report called major organization percent,Health
17,4,17.3,0,1,4,3,59,13,2.0,-0.196,3,officials security legislation market first according global group sector senator plan expected officials global recent policy world,Politics
11,4,11.1,0,1,22,0,61,690,8.0,-0.422,3,policy national research reported organization decision championship according organization last according,Sports
15,2,22.0,0,1,17,3,24,436,5.4,0.212,1,recent percent announced year global new could called would market officials announced system legislation system,Politics
11,1,13.4,2,0,3,3,1,4,1.9,0.169,0,company impact global said national government global vaccine global last program,Health
18,4,23.8,0,1,19,2,28,2,3.3,-0.205,3,new decision company security including new many year health also vaccine policy expected public country impact concerns global,Health
16,0,7.3,0,1,16,4,43,66,4.0,-0.432,0,growing many economic national government health announced industry million future sanctions economic world research said health,World
10,5,20.1,1,0,11,1,8,9,5.4,0.015,4,research country people national industry quarterly officials country industry year,Business
18,6,16.2,2,1,2,3,65,17,4.2,-0.414,1,people public year decision could also announced major public earnings year group state organization policy according policy could,Business
10,0,18.7,1,1,3,2,13,299,1.0,0.43,2,global diagnosis system program leader concerns recent growing called national,Health
17,1,16.7,2,1,13,2,43,76,4.4,0.29,2,security year market program future million research reported decision said growing also many system last public officials,Entertainment
18,5,12.2,2,1,3,1,25,13,4.3,0.21,0,market could people could market reported development policy policy people leader decision refugees next including last next including,World
12,4,15.7,1,0,19,4,170,45,4.7,-0.299,1,earnings market health system future world economic people expected government would world,Business
