requested_loan_amount,annual_income,employment_length_months,credit_score,num_open_accounts,total_debt,debt_to_income,num_derogatory_marks,months_since_last_derogatory,home_ownership,purpose,application_hour,time_on_page_seconds,num_page_revisits,device_type,previous_applications,referral_source,verification_status,zip_risk_score,target
11290.08,64273.09,27.0,587.0,5.0,30460.88,0.4739,0.0,0.0,0.0,4.0,10.0,480.2,0.0,0.0,0.0,2.0,0.0,3.66,0
4854.86,99413.1,61.0,605.0,12.0,70467.93,0.7088,0.0,0.0,1.0,1.0,3.0,396.9,1.0,0.0,0.0,3.0,2.0,3.49,0
21819.73,22395.84,57.0,763.0,2.0,15479.94,0.6912,0.0,0.0,1.0,5.0,12.0,149.6,4.0,1.0,0.0,1.0,2.0,3.41,0
7355.06,53118.49,4.0,737.0,1.0,42154.81,0.7936,0.0,0.0,2.0,3.0,21.0,403.9,1.0,1.0,1.0,0.0,0.0,2.93,0
7669.03,109524.38,88.0,751.0,5.0,46580.82,0.4253,0.0,0.0,0.0,5.0,18.0,495.5,0.0,0.0,2.0,1.0,0.0,2.27,0
5734.31,52576.03,42.0,767.0,4.0,37641.37,0.7159,1.0,9.0,2.0,0.0,1.0,658.4,2.0,0.0,0.0,3.0,2.0,0.59,0
3184.93,38562.82,49.0,763.0,4.0,29144.81,0.7558,0.0,0.0,0.0,2.0,9.0,261.0,1.0,0.0,0.0,4.0,0.0,3.66,0
8569.39,28990.45,79.0,722.0,2.0,33097.05,1.1417,0.0,0.0,0.0,3.0,13.0,190.7,0.0,1.0,0.0,1.0,1.0,4.62,0
7414.86,19810.47,4.0,741.0,6.0,6984.07,0.3525,0.0,0.0,1.0,2.0,19.0,118.7,0.0,2.0,0.0,2.0,2.0,0.92,0
4701.84,58573.62,138.0,636.0,6.0,50437.41,0.8611,0.0,0.0,1.0,4.0,16.0,620.8,1.0,1.0,2.0,2.0,0.0,4.1,0
7749.32,31953.08,45.0,707.0,4.0,17649.32,0.5524,3.0,9.0,1.0,2.0,16.0,131.1,2.0,0.0,1.0,0.0,1.0,3.23,0
8137.84,86142.35,28.0,670.0,8.0,87311.56,1.0136,1.0,72.0,0.0,3.0,4.0,292.8,0.0,1.0,1.0,0.0,1.0,0.42,0
7379.03,51532.8,84.0,730.0,4.0,35597.71,0.6908,0.0,0.0,0.0,1.0,17.0,84.3,1.0,0.0,1.0,1.0,2.0,4.71,0
6298.01,37686.98,32.0,658.0,3.0,23509.47,0.6238,1.0,16.0,1.0,2.0,19.0,426.3,3.0,0.0,2.0,1.0,1.0,2.2,0
9849.96,49903.71,81.0,710.0,4.0,9870.99,0.1978,0.0,0.0,1.0,5.0,1.0,499.8,0.0,0.0,0.0,1.0,1.0,6.38,0
20326.73,97145.49,17.0,646.0,9.0,33273.3,0.3425,2.0,18.0,1.0,1.0,5.0,380.8,2.0,0.0,2.0,2.0,0.0,5.04,0
5580.57,149729.86,150.0,709.0,0.0,43242.46,0.2888,0.0,0.0,0.0,0.0,10.0,138.8,0.0,0.0,0.0,2.0,2.0,2.41,0
13481.45,38517.97,47.0,644.0,6.0,7345.81,0.1907,0.0,0.0,2.0,5.0,0.0,261.0,6.0,0.0,0.0,3.0,2.0,2.73,0
9875.36,69351.24,27.0,689.0,5.0,28964.01,0.4176,0.0,0.0,1.0,3.0,10.0,506.5,0.0,0.0,3.0,0.0,1.0,6.21,1
3466.63,50363.31,50.0,718.0,4.0,46872.71,0.9307,0.0,0.0,1.0,1.0,7.0,126.2,2.0,0.0,0.0,0.0,1.0,3.34,0
8800.38,78268.28,212.0,688.0,5.0,70123.97,0.8959,0.0,0.0,2.0,4.0,15.0,518.8,2.0,0.0,0.0,3.0,0.0,1.6,0
11326.22,17214.5,113.0,739.0,6.0,9593.72,0.5573,0.0,0.0,0.0,4.0,16.0,206.7,0.0,1.0,0.0,2.0,0.0,1.91,0
14181.28,43913.5,135.0,656.0,4.0,22206.84,0.5057,2.0,23.0,1.0,4.0,0.0,83.3,2.0,0.0,0.0,1.0,2.0,4.96,0
10600.94,43023.67,39.0,623.0,6.0,16860.53,0.3919,0.0,0.0,1.0,4.0,19.0,447.1,1.0,0.0,1.0,3.0,2.0,2.46,1
11107.26,69346.6,7.0,687.0,4.0,37673.6,0.5433,1.0,5.0,0.0,0.0,17.0,119.6,0.0,1.0,0.0,4.0,2.0,6.84,0
5992.08,64388.9,8.0,622.0,8.0,19838.52,0.3081,0.0,0.0,0.0,1.0,22.0,404.1,1.0,0.0,2.0,2.0,1.0,1.79,0
6677.52,21616.7,41.0,698.0,4.0,6345.09,0.2935,0.0,0.0,1.0,3.0,14.0,294.1,1.0,0.0,1.0,1.0,2.0,1.0,0
15852.82,31466.21,172.0,653.0,3.0,6019.41,0.1913,0.0,0.0,1.0,0.0,16.0,442.9,1.0,0.0,1.0,2.0,0.0,3.57,0
6999.76,38605.12,4.0,710.0,9.0,29663.72,0.7684,1.0,16.0,1.0,4.0,3.0,111.1,0.0,0.0,0.0,2.0,0.0,2.39,0
4612.99,59681.52,89.0,764.0,10.0,40282.26,0.675,2.0,12.0,1.0,2.0,3.0,327.5,1.0,1.0,1.0,1.0,2.0,3.65,0
5693.64,51223.07,80.0,660.0,8.0,39804.12,0.7771,0.0,0.0,1.0,5.0,19.0,306.2,1.0,1.0,0.0,4.0,0.0,4.03,0
8154.36,103540.12,137.0,724.0,7.0,100283.72,0.9685,3.0,8.0,1.0,1.0,22.0,476.8,2.0,1.0,1.0,2.0,2.0,0.93,0
4984.16,22035.99,17.0,647.0,5.0,8261.7,0.3749,0.0,0.0,0.0,3.0,5.0,306.6,4.0,0.0,0.0,0.0,0.0,0.36,0
2909.66,62565.46,3.0,689.0,4.0,76333.2,1.2201,1.0,46.0,1.0,1.0,17.0,332.1,3.0,1.0,1.0,2.0,0.0,1.7,1
9112.13,95166.0,165.0,739.0,6.0,86446.95,0.9084,0.0,0.0,0.0,2.0,4.0,517.0,2.0,0.0,1.0,3.0,0.0,4.43,0
6995.71,40265.84,9.0,671.0,4.0,20042.93,0.4978,1.0,13.0,0.0,5.0,23.0,579.7,1.0,0.0,0.0,0.0,2.0,1.47,0
3643.29,64648.64,40.0,655.0,7.0,80917.14,1.2516,0.0,0.0,2.0,0.0,20.0,72.1,0.0,1.0,0.0,0.0,0.0,3.81,0
6540.65,48111.87,9.0,565.0,9.0,61135.7,1.2707,0.0,0.0,2.0,4.0,8.0,70.3,3.0,2.0,0.0,4.0,2.0,3.46,1
3638.44,32639.49,147.0,666.0,5.0,15259.51,0.4675,0.0,0.0,2.0,2.0,15.0,277.6,4.0,0.0,3.0,3.0,2.0,7.04,0
8192.37,22976.72,16.0,681.0,2.0,8610.76,0.3748,0.0,0.0,1.0,2.0,23.0,97.1,2.0,0.0,0.0,1.0,1.0,2.3,1
6385.62,44745.28,109.0,829.0,4.0,19652.81,0.4392,1.0,19.0,0.0,0.0,4.0,78.7,0.0,1.0,1.0,3.0,2.0,3.72,0
18859.47,35468.73,100.0,701.0,6.0,12590.11,0.355,0.0,0.0,1.0,0.0,16.0,52.8,1.0,0.0,2.0,2.0,2.0,3.55,0
2503.54,75313.23,111.0,766.0,6.0,40869.71,0.5427,0.0,0.0,1.0,1.0,20.0,86.6,1.0,0.0,0.0,4.0,2.0,3.13,0
14528.93,26521.99,33.0,714.0,4.0,6199.35,0.2337,1.0,18.0,2.0,2.0,4.0,227.7,1.0,0.0,4.0,1.0,2.0,0.69,0
16058.07,97863.31,23.0,647.0,7.0,25268.7,0.2582,1.0,31.0,1.0,4.0,17.0,226.7,7.0,1.0,1.0,2.0,1.0,1.0,0
6934.11,88663.78,66.0,661.0,1.0,8599.86,0.097,3.0,8.0,1.0,0.0,12.0,86.0,1.0,1.0,1.0,4.0,1.0,2.34,0
8188.43,21998.65,36.0,607.0,7.0,12563.99,0.5711,0.0,0.0,1.0,3.0,5.0,892.8,0.0,1.0,0.0,4.0,0.0,3.86,0
7455.09,42376.94,80.0,631.0,4.0,15961.68,0.3767,1.0,4.0,0.0,5.0,11.0,282.2,3.0,0.0,1.0,4.0,1.0,3.48,0
6252.06,19236.87,3.0,778.0,3.0,7378.9,0.3836,1.0,13.0,2.0,3.0,1.0,580.3,2.0,0.0,0.0,4.0,2.0,2.36,0
10457.39,31836.24,13.0,643.0,3.0,22784.89,0.7157,0.0,0.0,0.0,2.0,19.0,202.9,1.0,0.0,0.0,0.0,1.0,5.9,0
8510.1,33237.85,22.0,626.0,8.0,21539.63,0.648,0.0,0.0,0.0,2.0,4.0,716.0,0.0,0.0,0.0,2.0,2.0,0.81,0
8135.96,107017.84,78.0,654.0,9.0,64478.16,0.6025,1.0,21.0,1.0,3.0,3.0,873.8,1.0,0.0,0.0,2.0,0.0,2.92,0
7887.85,36012.55,67.0,635.0,5.0,17459.83,0.4848,0.0,0.0,2.0,0.0,10.0,287.4,1.0,2.0,1.0,0.0,0.0,1.79,0
6820.13,113420.18,1.0,681.0,2.0,43071.98,0.3798,1.0,43.0,2.0,4.0,2.0,263.4,1.0,1.0,0.0,0.0,2.0,2.04,0
6330.21,21030.18,0.0,720.0,3.0,9532.69,0.4533,0.0,0.0,0.0,4.0,8.0,578.4,0.0,0.0,2.0,3.0,1.0,4.64,0
12395.08,217936.52,4.0,635.0,6.0,143591.57,0.6589,0.0,0.0,0.0,5.0,8.0,70.2,2.0,1.0,0.0,0.0,0.0,2.91,0
3785.84,52590.87,19.0,612.0,4.0,47633.9,0.9057,0.0,0.0,0.0,1.0,23.0,609.9,3.0,1.0,1.0,0.0,2.0,3.83,0
5851.47,51974.59,7.0,642.0,5.0,47313.16,0.9103,1.0,70.0,0.0,4.0,22.0,189.7,2.0,1.0,0.0,0.0,1.0,5.23,1
8819.62,48928.77,6.0,681.0,2.0,13568.98,0.2773,0.0,0.0,2.0,2.0,20.0,151.7,1.0,0.0,2.0,2.0,1.0,3.18,0
5701.04,63485.98,10.0,794.0,5.0,30454.76,0.4797,0.0,0.0,0.0,1.0,18.0,331.1,3.0,1.0,2.0,1.0,1.0,1.09,0
2477.6,47837.45,133.0,682.0,10.0,25396.81,0.5309,0.0,0.0,0.0,2.0,6.0,1195.1,4.0,0.0,1.0,4.0,0.0,1.94,0
9593.0,86314.04,23.0,594.0,3.0,13783.55,0.1597,2.0,22.0,2.0,1.0,2.0,200.1,0.0,1.0,2.0,4.0,2.0,3.18,0
18029.17,43853.46,25.0,726.0,9.0,43544.3,0.993,1.0,4.0,0.0,4.0,20.0,375.8,4.0,1.0,0.0,2.0,2.0,1.85,1
7497.76,35278.43,26.0,751.0,6.0,3981.25,0.1129,0.0,0.0,0.0,4.0,19.0,140.1,2.0,1.0,0.0,4.0,0.0,1.88,0
4084.91,27615.08,125.0,638.0,10.0,3829.16,0.1387,0.0,0.0,0.0,4.0,18.0,95.9,1.0,1.0,0.0,4.0,1.0,2.73,0
5000.38,60043.39,14.0,680.0,4.0,39372.24,0.6557,2.0,39.0,1.0,0.0,14.0,230.5,3.0,0.0,0.0,1.0,2.0,1.94,0
7204.41,26565.61,3.0,718.0,7.0,5187.93,0.1953,1.0,47.0,0.0,3.0,7.0,52.6,2.0,1.0,0.0,3.0,1.0,4.26,0
3908.24,45043.84,17.0,714.0,8.0,26476.94,0.5878,0.0,0.0,1.0,0.0,21.0,732.8,0.0,1.0,2.0,4.0,1.0,6.81,0
48002.95,75784.21,28.0,721.0,4.0,9228.74,0.1218,0.0,0.0,1.0,3.0,2.0,494.8,1.0,1.0,1.0,4.0,2.0,4.23,1
4018.73,55995.63,22.0,655.0,3.0,69327.48,1.2381,0.0,0.0,1.0,0.0,20.0,1156.4,1.0,1.0,0.0,4.0,0.0,4.85,0
4742.63,18672.4,29.0,753.0,5.0,14188.77,0.7599,1.0,19.0,0.0,4.0,0.0,298.9,1.0,0.0,0.0,0.0,1.0,0.53,0
7459.84,88387.54,106.0,602.0,11.0,38693.07,0.4378,0.0,0.0,2.0,1.0,6.0,210.7,1.0,1.0,0.0,4.0,0.0,0.83,0
23270.66,65610.76,4.0,621.0,4.0,9081.05,0.1384,0.0,0.0,1.0,0.0,14.0,623.1,1.0,1.0,0.0,4.0,2.0,1.93,0
3020.71,55738.1,16.0,615.0,5.0,12853.54,0.2306,0.0,0.0,0.0,2.0,7.0,1206.2,2.0,0.0,1.0,4.0,0.0,2.49,0
10106.98,54099.67,40.0,625.0,0.0,40088.72,0.741,1.0,39.0,2.0,5.0,3.0,387.1,1.0,0.0,1.0,3.0,1.0,3.19,1
5300.13,29075.07,3.0,746.0,2.0,15884.52,0.5463,0.0,0.0,1.0,5.0,1.0,699.6,0.0,0.0,1.0,0.0,0.0,4.34,0
6023.49,44596.88,6.0,729.0,6.0,39829.08,0.8931,0.0,0.0,1.0,5.0,18.0,453.3,2.0,0.0,1.0,3.0,2.0,1.09,1
9636.27,26810.91,18.0,704.0,5.0,10890.74,0.4062,1.0,66.0,2.0,0.0,22.0,88.3,2.0,0.0,1.0,3.0,1.0,5.81,1
11830.36,51523.04,74.0,534.0,6.0,34970.61,0.6787,1.0,23.0,1.0,2.0,13.0,250.6,2.0,0.0,0.0,1.0,2.0,2.75,1
11573.79,216297.73,13.0,657.0,6.0,125601.38,0.5807,0.0,0.0,1.0,1.0,23.0,106.1,3.0,1.0,0.0,3.0,1.0,2.44,0
20804.09,71476.34,6.0,639.0,4.0,45140.35,0.6315,0.0,0.0,2.0,4.0,2.0,106.0,4.0,2.0,0.0,0.0,1.0,5.59,1
5602.07,90893.29,2.0,633.0,2.0,65106.71,0.7163,0.0,0.0,1.0,2.0,18.0,219.2,0.0,0.0,0.0,4.0,2.0,2.29,0
5783.12,62740.23,20.0,723.0,4.0,29933.3,0.4771,2.0,28.0,1.0,0.0,13.0,217.2,3.0,0.0,1.0,0.0,1.0,2.49,0
5399.33,47794.58,70.0,655.0,6.0,34366.28,0.719,1.0,21.0,2.0,3.0,10.0,357.7,3.0,0.0,3.0,0.0,0.0,2.34,1
2408.02,66508.63,20.0,568.0,9.0,62757.15,0.9436,3.0,28.0,0.0,1.0,7.0,188.7,4.0,0.0,1.0,4.0,2.0,2.25,0
12928.44,20085.4,186.0,574.0,1.0,14313.35,0.7126,0.0,0.0,1.0,1.0,7.0,314.7,1.0,1.0,1.0,2.0,0.0,2.39,0
6281.01,39496.96,31.0,689.0,8.0,7156.32,0.1812,1.0,16.0,2.0,4.0,9.0,426.1,1.0,0.0,0.0,1.0,0.0,3.48,1
9561.86,47445.78,63.0,681.0,3.0,14960.76,0.3153,0.0,0.0,0.0,3.0,19.0,846.1,0.0,0.0,0.0,3.0,1.0,6.65,0
8572.94,45944.24,64.0,626.0,9.0,41731.39,0.9083,2.0,8.0,1.0,3.0,2.0,34.7,1.0,1.0,1.0,3.0,1.0,1.5,0
2208.02,55423.5,29.0,733.0,4.0,27738.34,0.5005,0.0,0.0,0.0,5.0,7.0,218.9,3.0,0.0,0.0,3.0,1.0,5.22,0
20675.8,121007.02,17.0,699.0,6.0,111575.06,0.9221,0.0,0.0,2.0,3.0,3.0,61.1,0.0,0.0,1.0,4.0,2.0,1.87,0
6900.55,33256.98,26.0,729.0,5.0,13565.56,0.4079,0.0,0.0,1.0,4.0,15.0,198.5,1.0,1.0,1.0,1.0,2.0,3.38,0
6018.72,116414.81,288.0,679.0,2.0,95999.78,0.8246,0.0,0.0,1.0,0.0,18.0,71.0,1.0,2.0,1.0,2.0,1.0,3.72,0
30702.46,38813.97,46.0,602.0,5.0,2778.83,0.0716,0.0,0.0,2.0,1.0,15.0,467.8,1.0,2.0,2.0,1.0,0.0,1.26,0
7427.02,113575.91,155.0,604.0,5.0,14485.49,0.1275,0.0,0.0,1.0,1.0,21.0,376.0,1.0,0.0,0.0,1.0,1.0,2.21,0
10949.81,50656.47,3.0,692.0,6.0,24835.25,0.4903,0.0,0.0,0.0,5.0,19.0,1741.7,2.0,0.0,0.0,4.0,1.0,2.79,0
2695.74,124361.48,76.0,540.0,4.0,15687.94,0.1261,0.0,0.0,1.0,0.0,17.0,600.1,1.0,1.0,0.0,1.0,1.0,2.7,0
10590.34,36320.22,28.0,647.0,8.0,12396.31,0.3413,1.0,29.0,2.0,5.0,17.0,223.6,1.0,1.0,0.0,2.0,0.0,3.38,0
11540.68,77169.93,1.0,672.0,5.0,75735.55,0.9814,1.0,25.0,0.0,1.0,10.0,157.0,0.0,1.0,2.0,4.0,0.0,1.54,1
5717.03,70870.01,1.0,799.0,7.0,45239.65,0.6383,0.0,0.0,0.0,5.0,15.0,523.2,1.0,1.0,1.0,4.0,2.0,1.71,0
4661.66,29005.93,98.0,746.0,5.0,10681.04,0.3682,1.0,31.0,0.0,4.0,6.0,607.3,3.0,0.0,0.0,3.0,2.0,1.52,0
9496.15,80298.4,22.0,697.0,4.0,24265.55,0.3022,0.0,0.0,1.0,5.0,11.0,317.4,3.0,1.0,2.0,3.0,1.0,0.59,0
1668.95,48950.73,103.0,660.0,6.0,9577.0,0.1956,0.0,0.0,0.0,5.0,0.0,633.6,1.0,1.0,0.0,3.0,1.0,0.36,0
3970.39,93809.23,22.0,628.0,5.0,29502.29,0.3145,0.0,0.0,0.0,3.0,19.0,419.1,1.0,0.0,1.0,3.0,0.0,3.21,0
50000.0,78972.47,1.0,670.0,3.0,20843.44,0.2639,1.0,47.0,0.0,2.0,23.0,92.5,0.0,1.0,0.0,1.0,1.0,1.15,1
4606.23,44519.5,2.0,646.0,6.0,40876.61,0.9182,1.0,14.0,0.0,0.0,2.0,98.4,2.0,0.0,1.0,0.0,2.0,0.26,1
7358.26,50309.51,30.0,651.0,6.0,22798.77,0.4532,1.0,9.0,1.0,2.0,13.0,190.6,2.0,1.0,0.0,0.0,0.0,2.92,0
5226.51,62582.72,38.0,665.0,6.0,41810.15,0.6681,0.0,0.0,1.0,4.0,18.0,167.2,4.0,2.0,0.0,3.0,1.0,3.84,0
10008.51,45416.3,71.0,653.0,7.0,12957.89,0.2853,0.0,0.0,1.0,4.0,5.0,510.2,2.0,1.0,1.0,0.0,1.0,3.1,0
17724.12,57879.69,19.0,597.0,3.0,53316.95,0.9212,0.0,0.0,0.0,5.0,6.0,183.5,0.0,0.0,0.0,2.0,1.0,1.74,1
3436.78,72623.86,86.0,684.0,5.0,10538.99,0.1451,0.0,0.0,1.0,1.0,19.0,578.9,2.0,2.0,0.0,0.0,0.0,2.45,0
10074.3,30982.76,95.0,652.0,7.0,18618.96,0.6009,1.0,67.0,0.0,1.0,18.0,120.1,2.0,1.0,0.0,2.0,1.0,0.61,0
4360.26,24758.78,229.0,693.0,5.0,8321.73,0.3361,2.0,8.0,0.0,2.0,5.0,188.6,2.0,1.0,2.0,4.0,1.0,5.55,0
10059.34,54047.1,128.0,635.0,7.0,33181.99,0.6139,0.0,0.0,1.0,0.0,15.0,131.5,2.0,0.0,0.0,4.0,0.0,2.81,0
12513.2,76583.75,28.0,663.0,6.0,11789.91,0.1539,0.0,0.0,2.0,5.0,16.0,513.9,3.0,1.0,1.0,0.0,1.0,1.59,0
4417.36,18312.38,39.0,652.0,4.0,4500.24,0.2457,0.0,0.0,2.0,0.0,9.0,256.1,1.0,0.0,1.0,1.0,0.0,2.14,0
16238.55,37497.65,62.0,639.0,5.0,13570.49,0.3619,1.0,40.0,0.0,4.0,19.0,98.0,1.0,0.0,0.0,4.0,1.0,2.83,0
7315.06,66630.01,36.0,681.0,5.0,55967.5,0.84,1.0,23.0,1.0,0.0,20.0,384.3,3.0,0.0,1.0,1.0,1.0,1.85,0
7677.57,63997.94,3.0,635.0,9.0,52032.91,0.813,0.0,0.0,1.0,1.0,0.0,403.1,2.0,0.0,1.0,1.0,1.0,4.55,0
14107.49,69174.83,23.0,650.0,3.0,15716.61,0.2272,0.0,0.0,1.0,4.0,1.0,553.0,1.0,1.0,1.0,3.0,2.0,0.41,0
10354.33,74079.55,108.0,736.0,7.0,25381.45,0.3426,1.0,40.0,1.0,3.0,16.0,340.6,3.0,0.0,0.0,0.0,0.0,2.82,0
3705.56,58293.46,27.0,550.0,1.0,23483.02,0.4028,0.0,0.0,2.0,5.0,18.0,245.6,1.0,0.0,0.0,3.0,0.0,0.83,1
5157.79,39358.4,18.0,693.0,8.0,6350.46,0.1613,0.0,0.0,1.0,5.0,9.0,312.7,3.0,1.0,1.0,2.0,2.0,4.48,0
25300.37,82581.27,121.0,589.0,4.0,40078.27,0.4853,0.0,0.0,1.0,5.0,7.0,310.8,2.0,0.0,0.0,2.0,0.0,2.0,1
9033.34,99056.86,16.0,768.0,8.0,32529.9,0.3284,0.0,0.0,1.0,3.0,16.0,148.7,2.0,2.0,1.0,2.0,2.0,4.22,0
6616.55,34042.02,123.0,696.0,7.0,11210.2,0.3293,0.0,0.0,0.0,1.0,17.0,350.8,2.0,0.0,0.0,4.0,0.0,5.32,0
7119.96,26289.56,97.0,711.0,3.0,4434.81,0.1687,0.0,0.0,2.0,3.0,1.0,511.2,1.0,0.0,0.0,4.0,2.0,1.95,0
24040.74,38771.03,36.0,545.0,7.0,29858.74,0.7701,0.0,0.0,1.0,0.0,23.0,144.3,2.0,0.0,1.0,1.0,2.0,0.66,1
6483.21,132791.65,20.0,704.0,5.0,102726.71,0.7736,0.0,0.0,1.0,3.0,2.0,163.5,3.0,0.0,1.0,3.0,1.0,3.39,0
10492.7,53408.17,23.0,632.0,2.0,33330.17,0.6241,0.0,0.0,2.0,3.0,18.0,651.5,2.0,0.0,0.0,0.0,1.0,5.21,0
7224.05,54539.55,129.0,660.0,5.0,77216.6,1.4158,0.0,0.0,0.0,1.0,22.0,126.0,1.0,1.0,1.0,4.0,1.0,2.2,1
4163.67,28083.69,6.0,525.0,7.0,8568.43,0.3051,0.0,0.0,1.0,2.0,23.0,340.9,4.0,0.0,1.0,2.0,0.0,1.97,1
6189.49,41087.02,52.0,700.0,4.0,14203.47,0.3457,2.0,1.0,0.0,2.0,1.0,510.1,3.0,0.0,0.0,3.0,1.0,3.99,0
25292.86,43715.37,12.0,789.0,6.0,29349.07,0.6714,0.0,0.0,2.0,0.0,21.0,923.9,3.0,2.0,1.0,1.0,1.0,2.99,0
1835.89,39848.83,109.0,656.0,7.0,32734.02,0.8215,0.0,0.0,0.0,5.0,18.0,494.6,0.0,0.0,0.0,3.0,1.0,1.83,0
12379.65,32878.65,45.0,746.0,4.0,21993.47,0.6689,0.0,0.0,0.0,3.0,3.0,242.9,2.0,0.0,1.0,2.0,1.0,2.58,0
10260.79,67747.16,133.0,595.0,1.0,63294.6,0.9343,0.0,0.0,0.0,1.0,15.0,214.6,3.0,1.0,0.0,3.0,1.0,4.42,1
18176.02,22064.1,8.0,665.0,9.0,15596.21,0.7069,0.0,0.0,2.0,5.0,7.0,131.8,0.0,0.0,0.0,2.0,0.0,1.49,1
10401.47,35518.99,12.0,684.0,3.0,19193.4,0.5404,1.0,21.0,2.0,1.0,0.0,1077.3,1.0,1.0,0.0,2.0,2.0,5.51,0
18894.97,36846.27,26.0,653.0,5.0,8855.25,0.2403,0.0,0.0,0.0,4.0,23.0,617.9,2.0,0.0,0.0,4.0,1.0,5.81,0
7052.8,74056.41,47.0,664.0,3.0,39151.09,0.5287,1.0,13.0,0.0,5.0,8.0,723.2,3.0,1.0,3.0,0.0,2.0,5.1,0
4705.4,31031.67,41.0,713.0,7.0,21182.49,0.6826,0.0,0.0,1.0,4.0,12.0,141.4,2.0,0.0,0.0,3.0,0.0,0.88,1
13710.88,71776.85,7.0,751.0,4.0,56347.58,0.785,1.0,1.0,1.0,4.0,3.0,43.1,3.0,0.0,1.0,3.0,2.0,2.83,0
18820.44,59917.07,109.0,640.0,8.0,33692.73,0.5623,0.0,0.0,2.0,3.0,11.0,353.5,1.0,1.0,1.0,4.0,1.0,4.87,0
4790.26,38744.35,24.0,679.0,3.0,19518.91,0.5038,0.0,0.0,2.0,3.0,0.0,194.4,0.0,2.0,2.0,1.0,0.0,0.54,0
14514.38,24048.54,88.0,608.0,3.0,7045.68,0.293,0.0,0.0,2.0,5.0,10.0,321.8,2.0,0.0,0.0,1.0,2.0,1.06,1
3900.25,112736.15,5.0,696.0,4.0,90761.1,0.8051,3.0,30.0,1.0,0.0,7.0,95.0,0.0,0.0,3.0,2.0,2.0,1.06,0
12191.2,64723.99,24.0,617.0,1.0,7767.4,0.12,0.0,0.0,1.0,3.0,9.0,74.5,2.0,0.0,1.0,1.0,1.0,2.9,0
7358.5,21702.28,88.0,820.0,1.0,15632.08,0.7203,1.0,12.0,0.0,4.0,1.0,220.2,1.0,0.0,2.0,3.0,0.0,1.38,0
4123.62,71230.74,139.0,791.0,6.0,48127.25,0.6757,0.0,0.0,0.0,4.0,22.0,189.4,5.0,1.0,0.0,4.0,0.0,4.0,0
6455.57,97091.11,62.0,754.0,4.0,62794.41,0.6468,0.0,0.0,0.0,0.0,14.0,751.7,2.0,1.0,0.0,1.0,2.0,2.76,0
8212.15,39068.96,4.0,702.0,5.0,27162.83,0.6953,1.0,46.0,2.0,4.0,1.0,445.1,1.0,0.0,1.0,1.0,1.0,3.25,0
6549.14,55195.87,13.0,691.0,4.0,24775.87,0.4489,1.0,26.0,0.0,5.0,9.0,347.6,0.0,0.0,0.0,3.0,2.0,3.88,0
38557.57,82333.19,2.0,739.0,4.0,8503.78,0.1033,0.0,0.0,0.0,3.0,16.0,86.1,1.0,0.0,0.0,2.0,0.0,1.7,0
3824.39,50053.19,53.0,726.0,4.0,51131.76,1.0215,0.0,0.0,1.0,1.0,12.0,957.1,3.0,0.0,2.0,0.0,1.0,2.03,0
22137.41,73557.57,60.0,662.0,3.0,80298.38,1.0916,1.0,11.0,0.0,2.0,15.0,347.1,1.0,1.0,0.0,0.0,1.0,3.1,0
4862.08,90720.61,16.0,724.0,6.0,45396.22,0.5004,1.0,12.0,1.0,0.0,22.0,97.0,0.0,0.0,0.0,3.0,2.0,3.12,0
9766.92,96281.59,0.0,574.0,9.0,16191.51,0.1682,1.0,14.0,2.0,5.0,22.0,178.8,1.0,0.0,0.0,2.0,1.0,3.68,1
3447.44,246096.71,18.0,824.0,4.0,105911.43,0.4304,1.0,39.0,1.0,2.0,18.0,165.4,2.0,0.0,0.0,4.0,1.0,6.75,0
9153.88,34978.15,25.0,627.0,3.0,18613.83,0.5322,1.0,52.0,2.0,2.0,18.0,285.3,3.0,1.0,1.0,0.0,1.0,4.62,1
5956.75,59784.81,32.0,747.0,3.0,14350.08,0.24,2.0,6.0,0.0,1.0,20.0,86.7,2.0,0.0,1.0,2.0,1.0,1.29,0
5842.71,236759.37,17.0,665.0,4.0,260573.29,1.1006,2.0,14.0,1.0,3.0,11.0,97.8,1.0,1.0,0.0,2.0,2.0,1.41,0
8182.98,44681.7,41.0,593.0,4.0,47761.59,1.0689,0.0,0.0,1.0,3.0,16.0,212.2,0.0,2.0,0.0,0.0,2.0,0.57,1
3554.45,108423.68,72.0,609.0,2.0,14174.69,0.1307,0.0,0.0,1.0,4.0,14.0,178.1,2.0,0.0,0.0,4.0,0.0,2.09,0
8891.78,150205.45,10.0,687.0,4.0,62679.11,0.4173,1.0,10.0,0.0,5.0,23.0,103.2,2.0,0.0,1.0,3.0,2.0,2.22,0
8304.57,45423.91,95.0,670.0,3.0,33285.0,0.7328,0.0,0.0,0.0,0.0,15.0,48.8,2.0,1.0,1.0,4.0,1.0,0.53,0
1924.72,119278.9,30.0,728.0,7.0,38127.69,0.3197,0.0,0.0,1.0,3.0,21.0,193.2,0.0,0.0,1.0,4.0,1.0,4.74,0
4411.86,65399.31,42.0,713.0,4.0,68806.46,1.0521,1.0,3.0,1.0,2.0,9.0,122.0,1.0,1.0,1.0,2.0,1.0,3.74,1
6018.01,60154.06,24.0,713.0,6.0,48190.49,0.8011,0.0,0.0,0.0,2.0,8.0,97.5,3.0,1.0,2.0,2.0,1.0,1.34,0
